k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train n_subsample val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 5 13 0.036 10 1 0.001 8.9255 0.7717 0.057627 0.10466 0 0.003514 0.013552 0.087305 234.44 58000 100 0.7688 0.060547 0.10537 8 18 20 25 48 57 82 107 147 190 298 
10 5 13 0.036 10 1 0.001375 8.9255 0.7509 0.06052 0.096738 0 0.0034974 0.014087 0.078861 208.55 58000 100 0.7487 0.063161 0.097423 9 19 28 28 52 60 91 117 142 199 255 
10 5 13 0.036 10 1 0.00175 8.9255 0.7298 0.062234 0.08761 0 0.0034869 0.013428 0.0704 187.04 58000 100 0.7288 0.065316 0.087642 11 21 30 31 60 64 98 129 151 185 220 
10 5 13 0.036 10 1 0.0025 8.9255 0.6841 0.068686 0.073789 0 0.0033309 0.013828 0.056336 146.3 58000 100 0.6838 0.071309 0.073163 19 29 31 43 82 80 97 132 163 157 167 
10 5 13 0.036 10 1 0.00375 8.9255 0.6041 0.080033 0.052193 0 0.0032258 0.012921 0.035758 89.164 58000 100 0.6078 0.082422 0.05135 32 51 54 78 89 88 113 137 125 115 118 
10 5 13 0.036 10 1 0.005 8.9255 0.5452 0.084281 0.043034 0 0.0029667 0.013294 0.026489 63.459 58000 100 0.5502 0.085325 0.042605 47 75 77 82 88 112 116 112 113 99 79 
10 5 13 0.036 10 1 0.0075 8.9255 0.4229 0.085751 0.028271 0 0.0027169 0.012309 0.012957 28.771 58000 100 0.427 0.085617 0.02762 123 105 105 105 106 113 90 86 72 58 37 
10 5 13 0.036 10 1 0.01 8.9255 0.34 0.07974 0.023694 0 0.0026932 0.01196 0.0087237 18.202 58000 100 0.3366 0.077118 0.023319 198 127 124 114 88 111 79 54 49 28 28 
10 5 14 0.036 10 1 1e-07 11.5529 0.6805 0.077567 0.079881 0 0.0055079 0.01532 0.058844 144.09 58000 100 0.6795 0.079689 0.076634 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 1.375e-07 11.553 0.6805 0.077567 0.093646 0 0.0035083 0.019712 0.069885 144.09 58000 100 0.6795 0.079689 0.075276 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 1.75e-07 11.553 0.6805 0.077567 0.073055 0 0.0031823 0.012092 0.057478 144.09 58000 100 0.6795 0.079689 0.072321 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 2.5e-07 11.553 0.6805 0.077567 0.073788 0 0.0031365 0.012406 0.057946 144.09 58000 100 0.6795 0.079689 0.073076 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 3.75e-07 11.553 0.6805 0.077567 0.073054 0 0.0030787 0.012116 0.057563 144.09 58000 100 0.6795 0.079689 0.072466 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 5e-07 11.553 0.6805 0.077567 0.073757 0 0.0030372 0.012426 0.057991 144.09 58000 100 0.6795 0.079689 0.07304 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 7.5e-07 11.553 0.6805 0.077567 0.073821 0 0.0030714 0.012468 0.057974 144.09 58000 100 0.6795 0.079689 0.072984 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 1e-06 11.553 0.6805 0.077567 0.073051 0 0.0031062 0.012102 0.057541 144.09 58000 100 0.6795 0.079689 0.072352 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 1.375e-06 11.553 0.6805 0.077567 0.073079 0 0.0030796 0.012179 0.057524 144.09 58000 100 0.6795 0.079689 0.072302 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 1.75e-06 11.553 0.6805 0.077567 0.0738 0 0.0030369 0.012434 0.058023 144.09 58000 100 0.6795 0.079689 0.072964 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 2.5e-06 11.553 0.6805 0.077567 0.073125 0 0.0030642 0.012103 0.057651 144.09 58000 100 0.6795 0.079689 0.072316 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 3.75e-06 11.553 0.6805 0.077567 0.073054 0 0.0030732 0.012147 0.05754 144.09 58000 100 0.6795 0.079689 0.072291 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 5e-06 11.553 0.6805 0.077567 0.073089 0 0.0031035 0.012171 0.057525 144.09 58000 100 0.6795 0.079689 0.072477 25 27 47 47 83 68 97 109 147 150 200 
