k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 5 12 0.036 10 1 125 22.297 0 0 0.010486 0 0.0012481 0.0090151 2.7546e-05 0 58000 0 0 0.01065 1000 0 0 0 0 0 0 0 0 0 0 
10 5 12 0.036 10 1 150 22.297 0 0 0.010471 0 0.0012446 0.0090096 2.8219e-05 0 58000 0 0 0.010656 1000 0 0 0 0 0 0 0 0 0 0 
10 5 12 0.036 10 1 200 22.297 0 0 0.010512 0 0.0012463 0.0090481 2.919e-05 0 58000 0 0 0.01067 1000 0 0 0 0 0 0 0 0 0 0 
10 5 12 0.036 10 1 300 22.297 0 0 0.010488 0 0.0012367 0.0090341 2.8009e-05 0 58000 0 0 0.01066 1000 0 0 0 0 0 0 0 0 0 0 
10 5 12 0.036 10 1 400 22.297 0 0 0.010537 0 0.0012548 0.0090619 2.8087e-05 0 58000 0 0 0.010669 1000 0 0 0 0 0 0 0 0 0 0 
10 5 12 0.036 10 1 500 22.297 0 0 0.010481 0 0.0012578 0.0090065 2.8417e-05 0 58000 0 0 0.010647 1000 0 0 0 0 0 0 0 0 0 0 
10 5 12 0.036 10 1 750 22.297 0 0 0.010512 0 0.0012496 0.0090459 2.7891e-05 0 58000 0 0 0.010669 1000 0 0 0 0 0 0 0 0 0 0 
10 5 12 0.036 10 1 1000 22.297 0 0 0.010595 0 0.0012438 0.0091345 2.8213e-05 0 58000 0 0 0.010656 1000 0 0 0 0 0 0 0 0 0 0 
10 5 12 0.036 10 1 1500 22.297 0 0 0.010683 0 0.0012621 0.009202 2.8155e-05 0 58000 0 0 0.010652 1000 0 0 0 0 0 0 0 0 0 0 
10 5 12 0.036 10 1 2000 22.297 0 0 0.0107 0 0.0013577 0.0091267 2.7923e-05 0 58000 0 0 0.010717 1000 0 0 0 0 0 0 0 0 0 0 
10 5 13 0.036 10 1 1 23.5223 0.7378 0.05919 0.084331 0 0.0038679 0.012692 0.067566 171.32 58000 0.7458 0.052775 0.083241 9 18 31 25 59 65 97 119 163 197 217 
10 5 13 0.036 10 1 2 23.522 0.5827 0.081552 0.040694 0 0.0031657 0.012805 0.024451 55.553 58000 0.5778 0.077785 0.040071 44 54 65 70 88 94 115 131 137 112 90 
10 5 13 0.036 10 1 3 23.522 0.4531 0.081752 0.028388 0 0.0027381 0.01237 0.012986 27.324 58000 0.4586 0.085872 0.028167 90 97 105 89 120 116 98 110 75 61 39 
10 5 13 0.036 10 1 4 23.522 0.3519 0.076733 0.022376 0 0.0021231 0.011968 0.0079458 15.541 58000 0.3657 0.080334 0.022036 171 134 107 129 107 100 89 61 48 29 25 
10 5 13 0.036 10 1 5 23.522 0.2724 0.066064 0.019216 0 0.0019483 0.01158 0.0053263 9.415 58000 0.2844 0.070627 0.01851 251 165 140 104 92 92 60 35 28 20 13 
10 5 13 0.036 10 1 6 23.522 0.2139 0.057114 0.01701 0 0.0018328 0.011214 0.0036957 6.134 58000 0.2222 0.059166 0.016343 344 185 129 90 80 63 41 28 18 15 7 
10 5 13 0.036 10 1 7 23.522 0.168 0.048444 0.015355 0 0.0017091 0.01082 0.0025768 4.066 58000 0.1761 0.048707 0.014749 436 186 121 81 51 44 31 20 15 11 4 
10 5 13 0.036 10 1 8 23.522 0.1297 0.039347 0.014188 0 0.0016258 0.010556 0.0017696 2.751 58000 0.1344 0.037174 0.013573 536 172 95 65 40 38 18 15 15 3 3 
10 5 13 0.036 10 1 9 23.522 0.1006 0.031111 0.013138 0 0.0015018 0.010193 0.0012196 1.913 58000 0.1037 0.030006 0.012795 620 151 76 52 37 28 12 10 10 3 1 
10 5 13 0.036 10 1 10 23.522 0.0799 0.025251 0.012639 0 0.0015449 0.0099997 0.00088306 1.376 58000 0.0806 0.022887 0.012314 681 136 64 49 23 21 7 8 7 3 1 
10 5 13 0.036 10 1 11 23.522 0.0621 0.020234 0.012053 0 0.0013761 0.0098615 0.0006098 0.974 58000 0.0601 0.016715 0.011863 743 120 49 30 20 19 6 5 6 1 1 
10 5 13 0.036 10 1 12 23.522 0.0491 0.016536 0.01194 0 0.0014843 0.0097758 0.00048397 0.72 58000 0.0452 0.012309 0.011679 797 94 39 24 15 17 4 5 3 1 1 
10 5 13 0.036 10 1 13 23.522 0.0377 0.012561 0.011632 0 0.0013383 0.009749 0.00035213 0.534 58000 0.0333 0.0087298 0.011395 839 73 34 24 10 9 5 2 2 1 1 
10 5 13 0.036 10 1 14 23.522 0.0295 0.0098296 0.011636 0 0.001464 0.0096956 0.00029002 0.391 58000 0.0255 0.0066464 0.011389 870 61 29 16 10 6 4 1 1 1 1 
10 5 13 0.036 10 1 15 23.522 0.0214 0.0070291 0.011511 0 0.0014608 0.0096457 0.00022233 0.275 58000 0.0196 0.0049007 0.011294 899 54 19 13 5 4 3 1 1 0 1 
10 5 13 0.036 10 1 16 23.522 0.016 0.0054695 0.01132 0 0.001328 0.0096348 0.00017482 0.196 58000 0.0147 0.0035374 0.01114 923 45 13 6 4 4 3 1 0 0 1 
10 5 13 0.036 10 1 17 23.522 0.0125 0.004298 0.011396 0 0.0014394 0.0096383 0.00013848 0.147 58000 0.0111 0.0027696 0.011186 940 33 12 6 4 1 2 1 0 0 1 
10 5 13 0.036 10 1 18 23.522 0.0091 0.0033305 0.011223 0 0.0013289 0.0096065 0.00010774 0.103 58000 0.0078 0.0020012 0.011036 957 23 10 4 2 1 1 1 0 0 1 
10 5 13 0.036 10 1 19 23.522 0.0074 0.0028281 0.011264 0 0.0013188 0.0096641 0.00010308 0.078 58000 0.0053 0.0014233 0.011005 965 20 7 3 1 1 2 0 0 0 1 
10 5 13 0.036 10 1 20 23.522 0.0053 0.0020239 0.011284 0 0.0013137 0.009722 7.3912e-05 0.054 58000 0.0041 0.0012144 0.01097 976 14 2 4 1 2 0 0 0 1 0 
