k n_trees depth sparsity v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 1 6 0.036 1 0.0418497 0.2899 0.064312 0.28259 0.00062103 0.00010459 0.010784 0.27082 906.25 0.2821 0.058568 0.27711 193 182 155 115 102 81 61 48 32 19 12 
10 1 7 0.036 1 0.0386917 0.2168 0.052991 0.14777 0.00059759 9.4834e-05 0.0097399 0.13708 453.12 0.2131 0.045944 0.14633 308 194 157 100 72 62 43 26 25 8 5 
10 1 8 0.036 1 0.0448605 0.1537 0.03358 0.082685 0.00065898 0.00012071 0.0093309 0.072315 226.56 0.156 0.033558 0.081689 383 240 143 93 56 43 21 7 8 6 0 
10 1 9 0.036 1 0.0442372 0.1169 0.021826 0.049056 0.00072182 0.00012538 0.0090595 0.038909 113.27 0.1112 0.021596 0.048115 437 268 142 67 44 21 15 3 3 0 0 
10 1 10 0.036 1 0.044525 0.0822 0.012876 0.03193 0.00072883 0.00014781 0.0093617 0.021449 56.607 0.0836 0.014846 0.031075 525 268 117 61 16 8 3 1 1 0 0 
10 1 11 0.036 1 0.0761303 0.0697 0.010322 0.030553 0.00097076 0.00025817 0.014328 0.014615 28.314 0.0662 0.011089 0.027337 562 278 97 37 20 4 0 2 0 0 0 
10 1 12 0.036 1 0.0571144 0.037 0.0052362 0.017376 0.00079122 0.00017305 0.0093385 0.0067458 14.178 0.0389 0.0046414 0.016587 733 192 56 14 2 2 1 0 0 0 0 
10 5 6 0.036 1 0.0600543 0.7551 0.052787 1.4815 0.0014021 0.00021691 0.023268 1.4562 4132.8 0.7486 0.048166 1.4786 3 9 23 29 65 66 91 120 158 191 245 
10 5 6 0.036 2 0.060054 0.4023 0.076441 0.1493 0.0015434 0.00017443 0.020221 0.12703 358.17 0.3898 0.071728 0.15102 104 109 133 123 133 98 88 73 59 54 26 
10 5 6 0.036 3 0.060054 0.1445 0.035345 0.033928 0.0011813 0.00015739 0.01719 0.01504 36.781 0.1497 0.038318 0.033404 430 231 131 60 59 45 19 10 9 5 1 
10 5 6 0.036 4 0.060054 0.035 0.0072022 0.020539 0.0012289 0.00015975 0.016778 0.0019984 3.312 0.0341 0.0070142 0.019659 786 134 50 18 6 1 4 0 0 1 0 
10 5 6 0.036 5 0.060054 0.0044 0.00070134 0.01811 0.00097068 0.00015291 0.016448 0.00021915 0.169 0.0031 0.00034073 0.017719 965 30 2 2 1 0 0 0 0 0 0 
10 5 7 0.036 1 0.060429 0.6697 0.065237 0.75534 0.0014317 0.00026004 0.015992 0.73728 2109.1 0.6831 0.056901 0.75575 14 17 36 64 81 101 117 136 133 141 160 
10 5 7 0.036 2 0.060429 0.3095 0.068068 0.069337 0.0013161 0.00021326 0.014366 0.053119 141.35 0.3203 0.066685 0.069766 186 164 145 119 98 79 82 53 43 20 11 
10 5 7 0.036 3 0.060429 0.1022 0.023999 0.02129 0.0013173 0.0001961 0.012933 0.0064577 13.736 0.1041 0.025038 0.020606 548 208 86 78 32 21 18 6 2 1 0 
10 5 7 0.036 4 0.060429 0.0219 0.003614 0.015187 0.0012902 0.00020437 0.012443 0.00092036 1.326 0.0195 0.0036734 0.014802 848 105 33 10 2 2 0 0 0 0 0 
10 5 7 0.036 5 0.060429 0.0024 0.00031455 0.013634 0.00098565 0.00021 0.01205 0.00011495 0.078 0.0019 0.00036676 0.013653 980 16 4 0 0 0 0 0 0 0 0 
10 5 8 0.036 1 0.0833072 0.5575 0.068833 0.47356 0.0016081 0.00035202 0.01269 0.45855 1079.1 0.5395 0.071201 0.46788 24 47 74 91 118 131 109 135 122 85 64 
10 5 8 0.036 2 0.083307 0.1999 0.043493 0.03815 0.001604 0.00026834 0.011485 0.024467 49.608 0.1889 0.041268 0.036736 291 227 167 109 82 43 35 20 18 6 2 
10 5 8 0.036 3 0.083307 0.0539 0.011456 0.015712 0.0016776 0.00023614 0.010795 0.0026359 3.783 0.0522 0.010886 0.014826 702 173 65 26 20 10 1 2 1 0 0 
10 5 8 0.036 4 0.083307 0.0095 0.0015213 0.013227 0.0013084 0.00027696 0.011032 0.00032534 0.308 0.0093 0.001525 0.012722 928 56 11 4 0 1 0 0 0 0 0 
10 5 8 0.036 5 0.083307 0.0006 5.97e-05 0.012255 0.001107 0.00018713 0.010641 5.4778e-05 0.013 0.0012 0.00011868 0.01202 994 6 0 0 0 0 0 0 0 0 0 
10 5 9 0.036 1 0.074565 0.4483 0.063641 0.20746 0.0015777 0.00037328 0.010666 0.19452 547.38 0.4438 0.062764 0.20742 43 98 121 114 135 123 124 105 80 43 14 
10 5 9 0.036 2 0.074565 0.1252 0.02471 0.021329 0.0015415 0.00031981 0.010385 0.0087109 17.857 0.122 0.0242 0.020804 445 228 139 89 54 23 11 7 3 1 0 
10 5 9 0.036 3 0.074565 0.0234 0.0034559 0.012991 0.0015421 0.00031588 0.0097977 0.0010068 1.093 0.0243 0.0040836 0.012418 825 134 28 9 3 1 0 0 0 0 0 
10 5 9 0.036 4 0.074565 0.003 0.00035135 0.011545 0.0012472 0.00031523 0.0096139 0.00010982 0.068 0.0035 0.00043819 0.011345 973 24 3 0 0 0 0 0 0 0 0 
10 5 9 0.036 5 0.074565 0.0002 1.998e-05 0.011254 0.0012258 0.00029567 0.0094303 3.9295e-05 0.003 0.0002 1.998e-05 0.011395 998 2 0 0 0 0 0 0 0 0 0 
10 5 10 0.036 1 0.0716888 0.3639 0.054541 0.14428 0.0026333 0.00069598 0.016952 0.12345 275.7 0.3487 0.055554 0.11457 64 141 180 134 131 115 96 78 40 15 6 
10 5 10 0.036 2 0.071689 0.0819 0.015618 0.017062 0.0016666 0.00038064 0.010321 0.0043008 7.116 0.0772 0.016517 0.01621 581 202 112 53 36 11 3 0 1 1 0 
10 5 10 0.036 3 0.071689 0.0127 0.0021909 0.011969 0.0015688 0.00035878 0.0093115 0.00042069 0.362 0.0134 0.0020225 0.011509 905 74 15 4 1 0 0 1 0 0 0 
10 5 10 0.036 4 0.071689 0.0016 0.00019764 0.010616 0.001291 0.00035643 0.0086552 6.956e-05 0.027 0.0016 0.0001576 0.010769 986 12 2 0 0 0 0 0 0 0 0 
10 5 10 0.036 5 0.071689 0.0001 1e-05 0.010908 0.0013039 0.00035663 0.0089407 3.6054e-05 0.001 0.0003 2.994e-05 0.01069 999 1 0 0 0 0 0 0 0 0 0 
10 5 11 0.036 1 0.0729319 0.258 0.041477 0.067015 0.0018421 0.00061386 0.0097987 0.054436 138.95 0.2578 0.040099 0.06608 170 165 222 159 98 83 60 24 13 5 1 
10 5 11 0.036 2 0.072932 0.0439 0.0069097 0.014524 0.0017788 0.00043905 0.0099432 0.0019909 2.469 0.0439 0.0068496 0.013091 710 190 67 23 6 2 2 0 0 0 0 
10 5 11 0.036 3 0.072932 0.0054 0.00063147 0.011761 0.001472 0.00043043 0.0093918 0.000183 0.113 0.0058 0.00062699 0.011307 952 42 6 0 0 0 0 0 0 0 0 
10 5 11 0.036 4 0.072932 0.0005 4.98e-05 0.011414 0.0014342 0.00042007 0.0092212 5.7272e-05 0.005 0.0008 7.9439e-05 0.011467 995 5 0 0 0 0 0 0 0 0 0 
10 5 11 0.036 5 0.072932 0 0 0.011305 0.0014313 0.00045263 0.0091075 4.1854e-05 0 0 0 0.011236 1000 0 0 0 0 0 0 0 0 0 0 
10 5 12 0.036 1 0.0791957 0.1935 0.028937 0.043047 0.0019893 0.00074763 0.009844 0.030137 69.787 0.1784 0.023957 0.041691 219 254 222 132 87 46 26 8 3 3 0 
10 5 12 0.036 2 0.079196 0.0239 0.0034623 0.014784 0.0022031 0.00059811 0.010333 0.0012588 0.981 0.0241 0.0033726 0.012481 817 144 28 7 3 0 1 0 0 0 0 
10 5 12 0.036 3 0.079196 0.0022 0.00025542 0.010944 0.001566 0.00047763 0.008532 0.0001007 0.042 0.0026 0.00029353 0.010884 980 18 2 0 0 0 0 0 0 0 0 
10 5 12 0.036 4 0.079196 0.0001 1e-05 0.011604 0.0015459 0.00054677 0.0092126 4.4959e-05 0.001 0.0001 1e-05 0.011086 999 1 0 0 0 0 0 0 0 0 0 
10 5 12 0.036 5 0.079196 0 0 0.011623 0.0015638 0.00046683 0.0092952 4.7347e-05 0 0 0 0.011006 1000 0 0 0 0 0 0 0 0 0 0 
10 10 6 0.036 1 0.0634579 0.9227 0.016251 2.7342 0.0027109 0.00049731 0.052934 2.6777 7439.5 0.9195 0.016927 2.6974 0 0 4 2 6 9 21 55 99 199 605 
10 10 6 0.036 2 0.063458 0.7472 0.060873 0.47915 0.0022953 0.00032859 0.035976 0.44027 1258.5 0.7452 0.061258 0.47975 5 21 25 33 48 83 94 120 124 171 276 
10 10 6 0.036 3 0.063458 0.5226 0.088818 0.12854 0.0019078 0.00031117 0.02772 0.098346 275.19 0.5181 0.093676 0.13197 50 87 85 89 118 112 97 82 96 94 90 
10 10 6 0.036 4 0.063458 0.3161 0.07961 0.056141 0.0022396 0.00031255 0.026632 0.02666 67.615 0.3121 0.083347 0.054139 196 179 127 122 93 55 68 54 46 39 21 
10 10 6 0.036 5 0.063458 0.1527 0.042936 0.035362 0.0019027 0.00030452 0.025443 0.0073953 16.653 0.1641 0.046928 0.034592 458 196 115 68 60 39 21 19 17 3 4 
10 10 6 0.036 6 0.063458 0.0646 0.017865 0.029855 0.0019339 0.00031938 0.025152 0.0021348 3.94 0.0709 0.017921 0.029104 705 142 64 38 20 20 6 0 1 2 2 
10 10 6 0.036 7 0.063458 0.0244 0.0052098 0.02838 0.001723 0.00031045 0.025403 0.00063263 0.89 0.0234 0.0058983 0.027493 848 104 22 17 4 2 2 1 0 0 0 
10 10 6 0.036 8 0.063458 0.0076 0.0011434 0.027195 0.0015879 0.00032387 0.024792 0.0002051 0.183 0.0079 0.001389 0.02724 942 43 13 1 1 0 0 0 0 0 0 
10 10 6 0.036 9 0.063458 0.0011 0.00012892 0.026744 0.0015762 0.00032761 0.024505 6.5508e-05 0.024 0.0023 0.00044516 0.027031 990 9 1 0 0 0 0 0 0 0 0 
10 10 6 0.036 10 0.063458 0.0001 1e-05 0.026727 0.0015732 0.00032424 0.024521 4.1607e-05 0.002 0.0001 1e-05 0.026965 999 1 0 0 0 0 0 0 0 0 0 
10 10 7 0.036 1 0.0593369 0.8678 0.027791 1.4039 0.0023028 0.00057338 0.025342 1.3753 3930.5 0.8646 0.030377 1.3977 0 1 5 8 14 34 53 78 155 207 445 
10 10 7 0.036 2 0.059337 0.6282 0.078964 0.19863 0.0030968 0.00042257 0.023843 0.17101 483.97 0.6307 0.080428 0.19853 17 42 67 79 65 114 100 116 122 129 149 
10 10 7 0.036 3 0.059337 0.38 0.084605 0.05547 0.0021331 0.00039411 0.017817 0.034871 90.748 0.392 0.08404 0.056173 146 129 126 111 108 92 78 66 67 42 35 
10 10 7 0.036 4 0.059337 0.2004 0.055796 0.028848 0.002135 0.00037057 0.017017 0.0090189 20.107 0.2015 0.053421 0.02871 359 201 131 94 63 47 33 29 24 11 8 
10 10 7 0.036 5 0.059337 0.0854 0.02319 0.022862 0.0023737 0.00037839 0.017141 0.0026547 4.674 0.0875 0.023237 0.02267 619 184 84 42 30 15 13 5 4 4 0 
10 10 7 0.036 6 0.059337 0.0313 0.0072776 0.019848 0.0020422 0.00039329 0.016345 0.0007654 1.059 0.0335 0.0077355 0.019336 826 104 31 22 8 6 2 1 0 0 0 
10 10 7 0.036 7 0.059337 0.009 0.0016607 0.019278 0.0018358 0.00040131 0.016525 0.00021559 0.202 0.0088 0.0015641 0.018817 938 44 11 5 1 1 0 0 0 0 0 
10 10 7 0.036 8 0.059337 0.002 0.00025626 0.018739 0.0018128 0.00038701 0.016184 8.0178e-05 0.031 0.002 0.00027628 0.018662 983 14 3 0 0 0 0 0 0 0 0 
10 10 7 0.036 9 0.059337 0.0005 4.98e-05 0.018689 0.0018257 0.00036957 0.016175 4.9002e-05 0.006 0.0003 2.994e-05 0.018728 995 5 0 0 0 0 0 0 0 0 0 
10 10 7 0.036 10 0.059337 0.0001 1e-05 0.018762 0.001813 0.00037959 0.016253 4.0296e-05 0.001 0 0 0.018393 999 1 0 0 0 0 0 0 0 0 0 
10 10 8 0.036 1 0.0867421 0.7784 0.045359 0.73782 0.0025983 0.00085809 0.017376 0.71671 2035.4 0.7772 0.045406 0.73322 1 4 10 34 43 66 107 108 159 194 274 
10 10 8 0.036 2 0.086742 0.4786 0.082404 0.089974 0.0024054 0.00055235 0.015658 0.071097 192.03 0.4817 0.082017 0.089697 62 104 92 107 103 119 103 104 80 76 50 
10 10 8 0.036 3 0.086742 0.2405 0.058929 0.029876 0.0023409 0.00050749 0.013335 0.013406 30.567 0.2424 0.059642 0.029169 278 195 138 101 87 76 49 30 24 13 9 
10 10 8 0.036 4 0.086742 0.1064 0.026405 0.019445 0.0024173 0.00053555 0.012763 0.0034067 5.977 0.1038 0.02419 0.018458 544 192 114 61 40 23 7 12 4 2 1 
10 10 8 0.036 5 0.086742 0.0388 0.0087833 0.016448 0.0022569 0.00053044 0.012402 0.00095629 1.285 0.0368 0.0079337 0.015758 778 132 54 19 5 5 3 4 0 0 0 
10 10 8 0.036 6 0.086742 0.0122 0.0022134 0.015695 0.002105 0.0004904 0.012526 0.00028231 0.271 0.0112 0.0016362 0.015727 914 64 13 6 1 2 0 0 0 0 0 
10 10 8 0.036 7 0.086742 0.0035 0.00039815 0.016231 0.0027814 0.00052441 0.012533 0.00011664 0.054 0.0022 0.0002354 0.014915 968 29 3 0 0 0 0 0 0 0 0 
10 10 8 0.036 8 0.086742 0.0009 8.9279e-05 0.01488 0.0020153 0.0005084 0.012037 5.2744e-05 0.01 0.0005 4.98e-05 0.014753 991 9 0 0 0 0 0 0 0 0 0 
10 10 8 0.036 9 0.086742 0.0002 1.998e-05 0.01492 0.0020123 0.00048106 0.012113 4.1235e-05 0.003 0.0002 1.998e-05 0.01489 998 2 0 0 0 0 0 0 0 0 0 
10 10 8 0.036 10 0.086742 0.0001 1e-05 0.015216 0.0020029 0.00050862 0.012384 3.7991e-05 0.001 0 0 0.014776 999 1 0 0 0 0 0 0 0 0 0 
10 10 9 0.036 1 0.0743379 0.6558 0.061348 0.38349 0.0026399 0.00090792 0.012584 0.36711 1052.9 0.6595 0.057227 0.38477 7 20 40 62 85 124 130 128 131 142 131 
10 10 9 0.036 2 0.074338 0.3298 0.068 0.04394 0.0025537 0.00063051 0.0122 0.028314 68.701 0.3328 0.063327 0.043185 138 164 151 146 113 79 68 54 41 27 19 
10 10 9 0.036 3 0.074338 0.1356 0.033006 0.019569 0.0025662 0.00061027 0.010992 0.0050656 9.146 0.1385 0.033882 0.018811 448 222 141 68 43 38 16 9 10 3 2 
10 10 9 0.036 4 0.074338 0.0514 0.01171 0.015039 0.0025406 0.00063142 0.010326 0.0012403 1.602 0.05 0.012893 0.014187 726 151 66 25 16 7 6 3 0 0 0 
10 10 9 0.036 5 0.074338 0.0169 0.0030675 0.013776 0.0024245 0.00062368 0.010117 0.00032923 0.322 0.0162 0.0039415 0.013451 886 78 24 7 3 2 0 0 0 0 0 
10 10 9 0.036 6 0.074338 0.0053 0.00078269 0.013308 0.0022412 0.00061942 0.010053 0.00012571 0.068 0.005 0.001016 0.013069 957 36 5 1 1 0 0 0 0 0 0 
10 10 9 0.036 7 0.074338 0.001 0.00015916 0.01335 0.0024026 0.00061714 0.010014 5.7735e-05 0.012 0.0019 0.0004068 0.013169 992 7 0 1 0 0 0 0 0 0 0 
10 10 9 0.036 8 0.074338 0.0001 1e-05 0.013062 0.0022368 0.00061533 0.0099094 4.3077e-05 0.002 0.0008 9.9459e-05 0.013006 999 1 0 0 0 0 0 0 0 0 0 
10 10 9 0.036 9 0.074338 0 0 0.013019 0.0022257 0.00062218 0.0098739 3.8073e-05 0 0.0001 1e-05 0.012889 1000 0 0 0 0 0 0 0 0 0 0 
10 10 9 0.036 10 0.074338 0 0 0.013212 0.0022739 0.0006198 0.010018 3.8021e-05 0 0 0 0.013073 1000 0 0 0 0 0 0 0 0 0 0 
10 10 10 0.036 1 0.0866416 0.5409 0.066564 0.20711 0.0028592 0.0012199 0.011118 0.19167 536.51 0.5464 0.060548 0.20673 29 41 82 95 139 115 127 129 112 83 48 
10 10 10 0.036 2 0.086642 0.2236 0.04653 0.04951 0.0059992 0.001234 0.022182 0.019499 26.287 0.2179 0.043373 0.040183 249 223 167 106 101 55 50 20 22 4 3 
10 10 10 0.036 3 0.086642 0.0762 0.01603 0.022327 0.0041562 0.00094265 0.01396 0.0028259 3.006 0.0758 0.014709 0.019738 611 198 101 40 25 12 9 4 0 0 0 
10 10 10 0.036 4 0.086642 0.0226 0.0040733 0.013498 0.0025749 0.0007669 0.0094232 0.00045568 0.461 0.0213 0.0033997 0.01295 854 92 35 14 4 0 1 0 0 0 0 
10 10 10 0.036 5 0.086642 0.0071 0.0011207 0.013026 0.0024402 0.00068915 0.0094733 0.00014477 0.095 0.005 0.00073574 0.012757 946 42 8 3 1 0 0 0 0 0 0 
10 10 10 0.036 6 0.086642 0.002 0.00021622 0.01276 0.0024409 0.00070172 0.0092792 6.9251e-05 0.024 0.0014 0.00019824 0.012639 981 18 1 0 0 0 0 0 0 0 0 
10 10 10 0.036 7 0.086642 0.0006 5.97e-05 0.012768 0.0024585 0.00069696 0.0093025 4.3786e-05 0.006 0.0003 2.994e-05 0.012644 994 6 0 0 0 0 0 0 0 0 0 
10 10 10 0.036 8 0.086642 0.0001 1e-05 0.012866 0.0024462 0.0007 0.009428 3.5099e-05 0.001 0 0 0.012624 999 1 0 0 0 0 0 0 0 0 0 
10 10 10 0.036 9 0.086642 0 0 0.012821 0.0024381 0.00068999 0.0093991 3.2386e-05 0 0 0 0.01263 1000 0 0 0 0 0 0 0 0 0 0 
10 10 10 0.036 10 0.086642 0 0 0.013098 0.0024829 0.00069382 0.0096235 3.2839e-05 0 0 0 0.012622 1000 0 0 0 0 0 0 0 0 0 0 
10 10 11 0.036 1 0.0988824 0.4183 0.059655 0.13256 0.0041673 0.0018456 0.01445 0.11172 272.47 0.427 0.056447 0.11526 53 98 125 149 144 136 101 90 52 40 12 
10 10 11 0.036 2 0.098882 0.132 0.026082 0.020841 0.0031641 0.00085144 0.01101 0.0054821 9.606 0.1332 0.025583 0.01991 417 243 144 94 47 32 11 7 3 0 2 
10 10 11 0.036 3 0.098882 0.037 0.0072983 0.015004 0.0029457 0.00090286 0.0099486 0.0009231 0.937 0.0361 0.0060528 0.014297 767 155 43 24 6 1 2 1 0 1 0 
10 10 11 0.036 4 0.098882 0.01 0.0016416 0.013317 0.0025987 0.00089831 0.0093693 0.0001975 0.158 0.0098 0.0015055 0.013272 927 54 13 4 2 0 0 0 0 0 0 
10 10 11 0.036 5 0.098882 0.0022 0.00025542 0.013573 0.0027773 0.00094968 0.0095134 7.3235e-05 0.026 0.0019 0.0002066 0.013169 980 18 2 0 0 0 0 0 0 0 0 
10 10 11 0.036 6 0.098882 0.0006 7.972e-05 0.013165 0.002641 0.00091203 0.0093256 4.0334e-05 0.006 0.0005 6.982e-05 0.013079 995 4 1 0 0 0 0 0 0 0 0 
10 10 11 0.036 7 0.098882 0.0002 4e-05 0.013148 0.0025966 0.00094319 0.0093264 3.3236e-05 0.002 0.0003 4.996e-05 0.012996 999 0 1 0 0 0 0 0 0 0 0 
10 10 11 0.036 8 0.098882 0.0001 1e-05 0.013044 0.0025649 0.0008906 0.0093132 3.2703e-05 0.001 0.0001 1e-05 0.013073 999 1 0 0 0 0 0 0 0 0 0 
10 10 11 0.036 9 0.098882 0 0 0.012998 0.0025563 0.00089261 0.0092742 2.9668e-05 0 0.0001 1e-05 0.012965 1000 0 0 0 0 0 0 0 0 0 0 
10 10 11 0.036 10 0.098882 0 0 0.013237 0.0026065 0.00087742 0.0094736 3.0358e-05 0 0 0 0.012979 1000 0 0 0 0 0 0 0 0 0 0 
10 10 12 0.036 1 0.0975621 0.3279 0.045077 0.083764 0.0039563 0.0016612 0.011616 0.066206 137.5 0.3259 0.045144 0.079267 86 139 171 179 149 119 84 34 25 12 2 
10 10 12 0.036 2 0.097562 0.0711 0.011867 0.018273 0.0036642 0.0010813 0.010232 0.0029721 3.698 0.0799 0.012819 0.017393 589 228 116 35 19 8 5 0 0 0 0 
10 10 12 0.036 3 0.097562 0.0156 0.0020987 0.014265 0.0030423 0.0010751 0.0094506 0.00041222 0.313 0.0165 0.00228 0.013544 873 107 12 7 1 0 0 0 0 0 0 
10 10 12 0.036 4 0.097562 0.0034 0.00044889 0.014132 0.0028099 0.0010356 0.009915 9.1591e-05 0.043 0.0037 0.00039671 0.013265 969 30 0 0 1 0 0 0 0 0 0 
10 10 12 0.036 5 0.097562 0.0009 0.0001093 0.013824 0.0028258 0.0010692 0.0096221 4.9409e-05 0.01 0.0006 5.97e-05 0.013293 992 7 1 0 0 0 0 0 0 0 0 
10 10 12 0.036 6 0.097562 0.0003 2.994e-05 0.013766 0.0028492 0.0010457 0.0095691 3.9531e-05 0.003 0.0001 1e-05 0.01325 997 3 0 0 0 0 0 0 0 0 0 
10 10 12 0.036 7 0.097562 0.0002 1.998e-05 0.013775 0.0028403 0.0010361 0.0095995 3.9109e-05 0.002 0.0001 1e-05 0.013231 998 2 0 0 0 0 0 0 0 0 0 
10 10 12 0.036 8 0.097562 0.0002 1.998e-05 0.013814 0.0027703 0.0010634 0.0096592 4.022e-05 0.002 0.0001 1e-05 0.013202 998 2 0 0 0 0 0 0 0 0 0 
10 10 12 0.036 9 0.097562 0 0 0.014109 0.0028198 0.0010516 0.0099297 3.5808e-05 0 0.0001 1e-05 0.013281 1000 0 0 0 0 0 0 0 0 0 0 
10 10 12 0.036 10 0.097562 0 0 0.013928 0.0027989 0.0010373 0.0097905 3.5662e-05 0 0 0 0.01419 1000 0 0 0 0 0 0 0 0 0 0 
10 25 6 0.036 1 0.077142 0.9916 0.0013508 5.4858 0.0059687 0.0014195 0.13879 5.3388 14733 0.9923 0.0014922 5.4696 0 0 0 0 0 0 1 4 11 46 938 
10 25 6 0.036 2 0.077142 0.9719 0.0063467 1.7154 0.0048807 0.00068648 0.09359 1.6158 4592.2 0.9695 0.0081479 1.7104 0 0 0 1 1 5 9 13 37 94 840 
10 25 6 0.036 3 0.077142 0.9237 0.023332 0.70274 0.0049636 0.0006857 0.077779 0.61897 1773.4 0.923 0.024135 0.71098 0 2 5 9 9 19 29 37 64 138 688 
10 25 6 0.036 4 0.077142 0.8479 0.049165 0.33727 0.0041627 0.00065231 0.060574 0.27156 785.2 0.8468 0.051141 0.34139 5 10 11 24 30 38 51 77 88 144 522 
10 25 6 0.036 5 0.077142 0.7571 0.078248 0.19394 0.0041354 0.00065727 0.057244 0.13159 377.76 0.7481 0.082379 0.19531 19 25 34 44 41 67 64 80 104 149 373 
10 25 6 0.036 6 0.077142 0.6463 0.10377 0.12695 0.0040998 0.00065112 0.054215 0.06767 190.34 0.6386 0.1068 0.12649 47 50 72 67 61 58 72 103 96 127 247 
10 25 6 0.036 7 0.077142 0.5324 0.11749 0.095085 0.0043352 0.0006592 0.053491 0.036276 97.994 0.5183 0.11859 0.09497 103 103 73 68 67 80 85 85 78 106 152 
10 25 6 0.036 8 0.077142 0.4223 0.11855 0.075632 0.0041179 0.00063715 0.051046 0.019497 50.941 0.4026 0.11607 0.075165 193 117 99 74 72 71 72 72 59 75 96 
10 25 6 0.036 9 0.077142 0.3164 0.10077 0.066784 0.0040834 0.00063111 0.051018 0.010706 26.673 0.3066 0.10164 0.065869 284 137 115 91 65 65 56 43 48 42 54 
10 25 6 0.036 10 0.077142 0.2277 0.080203 0.061833 0.004125 0.00062155 0.050788 0.0059469 13.927 0.2214 0.079582 0.061254 390 173 109 69 59 42 41 38 23 23 33 
10 25 6 0.036 11 0.077142 0.1604 0.061353 0.05904 0.0041273 0.00060027 0.050567 0.0034028 7.299 0.1532 0.057467 0.058559 513 176 80 60 42 32 30 16 14 14 23 
10 25 6 0.036 12 0.077142 0.1083 0.043965 0.057016 0.0040234 0.00062398 0.050188 0.0018509 3.816 0.1019 0.038785 0.056664 635 153 65 38 31 19 16 12 6 11 14 
10 25 6 0.036 13 0.077142 0.0705 0.028408 0.056501 0.0039431 0.00064121 0.050569 0.0010207 1.977 0.0648 0.023284 0.055627 739 120 49 27 15 12 14 7 6 5 6 
10 25 6 0.036 14 0.077142 0.0442 0.016082 0.055691 0.0038288 0.00064109 0.050334 0.00057027 1.039 0.0393 0.013399 0.055221 814 92 37 20 13 7 2 7 6 0 2 
10 25 6 0.036 15 0.077142 0.028 0.0094454 0.056459 0.0041774 0.00067675 0.050942 0.00035639 0.533 0.0236 0.0077108 0.055834 869 74 23 10 11 3 3 5 0 2 0 
10 25 6 0.036 16 0.077142 0.0148 0.0042452 0.055206 0.0037962 0.00063468 0.050268 0.00021863 0.236 0.0126 0.0039452 0.054669 919 49 18 6 2 2 3 0 0 1 0 
10 25 6 0.036 17 0.077142 0.0087 0.0022365 0.054812 0.0037833 0.0006291 0.049957 0.00014464 0.113 0.0076 0.0020243 0.054599 947 38 8 1 1 4 1 0 0 0 0 
10 25 6 0.036 20 0.077142 0.0004 3.988e-05 0.054601 0.003775 0.00063292 0.049845 4.9168e-05 0.004 0.001 0.00021922 0.054255 996 4 0 0 0 0 0 0 0 0 0 
10 25 7 0.036 1 0.0699106 0.98 0.0037838 3.0645 0.0060142 0.001759 0.080495 2.9757 8229.5 0.978 0.0038398 3.0071 0 0 0 1 0 0 2 18 22 87 870 
10 25 7 0.036 2 0.069911 0.9234 0.021914 0.7362 0.0049245 0.0010378 0.051746 0.67813 1948.1 0.9212 0.020831 0.74047 1 1 6 9 6 12 26 41 78 157 663 
10 25 7 0.036 3 0.069911 0.834 0.051516 0.27363 0.0043297 0.00096018 0.039202 0.22881 654.61 0.8303 0.055668 0.27687 5 13 18 17 37 33 55 81 109 162 470 
10 25 7 0.036 4 0.069911 0.7149 0.087776 0.13705 0.0042649 0.00093051 0.036417 0.095132 266.08 0.7089 0.090722 0.13683 29 33 36 62 47 67 83 85 92 154 312 
10 25 7 0.036 5 0.069911 0.5882 0.10907 0.083367 0.0042156 0.00091909 0.033655 0.044264 119.5 0.5847 0.11489 0.082676 69 70 69 75 83 66 84 75 102 128 179 
10 25 7 0.036 6 0.069911 0.4596 0.1164 0.058993 0.004197 0.00091298 0.03146 0.022091 56.436 0.4649 0.12092 0.057785 147 107 105 89 60 75 86 66 74 83 108 
10 25 7 0.036 7 0.069911 0.3415 0.10513 0.047803 0.0042163 0.00092654 0.030747 0.011573 27.279 0.3466 0.10776 0.046397 268 139 91 69 89 67 57 55 67 47 51 
10 25 7 0.036 8 0.069911 0.2449 0.082236 0.041575 0.0042057 0.00090295 0.029992 0.0061277 13.405 0.2508 0.085265 0.040858 376 165 83 78 66 60 42 47 36 19 28 
10 25 7 0.036 9 0.069911 0.1705 0.06022 0.038948 0.0042109 0.00088869 0.030184 0.0033202 6.648 0.1713 0.059586 0.037823 497 158 89 54 61 39 30 28 16 16 12 
10 25 7 0.036 10 0.069911 0.1134 0.040121 0.036766 0.0041599 0.00091687 0.029575 0.0017718 3.282 0.1127 0.038928 0.037557 618 141 67 52 40 23 22 17 7 9 4 
10 25 7 0.036 11 0.069911 0.0729 0.02412 0.035871 0.004098 0.00094213 0.029497 0.00099738 1.694 0.0728 0.023764 0.036551 715 115 65 40 22 12 15 9 3 1 3 
10 25 7 0.036 12 0.069911 0.0457 0.013515 0.035233 0.0039898 0.00092641 0.02942 0.00058495 0.841 0.0434 0.01401 0.034734 794 96 47 25 17 12 5 2 0 0 2 
