k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 5 9 0.036 2 0.37924 0.37 0.070571 0.041978 62.882 0.361 0.063062 0.039484 110 138 152 115 120 109 82 64 57 38 15 
10 5 9 0.036 3 0.37924 0.1395 0.032943 0.019273 10.111 0.1264 0.028251 0.017852 445 212 129 92 41 38 21 13 5 2 2 
10 5 9 0.036 4 0.37924 0.0347 0.0072131 0.014373 1.447 0.0293 0.0053969 0.013612 789 136 41 20 7 4 1 1 1 0 0 
10 5 9 0.036 5 0.37924 0.0047 0.00066858 0.013044 0.14 0.0025 0.00032407 0.012649 962 31 5 2 0 0 0 0 0 0 0 
10 5 10 0.036 1 0.473083 0.6075 0.05635 0.11909 255.75 0.5935 0.057565 0.11176 5 27 54 75 109 114 144 164 140 103 65 
10 5 10 0.036 2 0.47308 0.2509 0.045104 0.026721 24.064 0.2463 0.046493 0.025056 189 205 163 163 102 80 43 30 15 7 3 
10 5 10 0.036 3 0.47308 0.0741 0.015114 0.016158 3.037 0.0697 0.013786 0.015362 604 211 107 39 16 10 8 3 2 0 0 
10 5 10 0.036 4 0.47308 0.0153 0.0029188 0.013755 0.36 0.0145 0.0021819 0.013172 890 87 13 5 2 2 0 1 0 0 0 
10 5 10 0.036 5 0.47308 0.0019 0.0003067 0.013376 0.035 0.0014 0.00013818 0.013102 984 15 0 0 1 0 0 0 0 0 0 
10 5 11 0.036 1 0.478818 0.4858 0.052451 0.086184 130.98 0.4863 0.060002 0.069421 17 51 111 114 136 186 152 96 66 53 18 
10 5 11 0.036 2 0.47882 0.1567 0.029204 0.021798 9.499 0.1603 0.031766 0.019315 337 251 181 103 63 27 19 11 6 1 1 
10 5 11 0.036 3 0.47882 0.035 0.0066016 0.015746 1.027 0.036 0.0062102 0.014088 777 145 50 17 6 3 0 1 1 0 0 
10 5 11 0.036 4 0.47882 0.0068 0.0010949 0.01365 0.117 0.0049 0.00068668 0.013212 944 49 5 1 0 0 1 0 0 0 0 
10 5 11 0.036 5 0.47882 0.0007 8.96e-05 0.013668 0.008 0.0005 4.98e-05 0.013101 994 5 1 0 0 0 0 0 0 0 0 
10 5 12 0.036 1 0.505866 0.3713 0.047514 0.046407 66.875 0.3689 0.04701 0.044562 62 107 149 167 164 140 103 52 38 15 3 
10 5 12 0.036 2 0.50587 0.0883 0.014908 0.018748 3.546 0.0884 0.01466 0.017488 510 267 131 47 22 18 3 0 1 1 0 
10 5 12 0.036 3 0.50587 0.0175 0.0027065 0.014832 0.336 0.0159 0.0022194 0.013935 869 101 20 7 2 1 0 0 0 0 0 
10 5 12 0.036 4 0.50587 0.0027 0.00034305 0.013651 0.037 0.0023 0.00022493 0.013257 977 19 4 0 0 0 0 0 0 0 0 
10 5 12 0.036 5 0.50587 0.0001 1e-05 0.014004 0.001 0.0001 1e-05 0.013247 999 1 0 0 0 0 0 0 0 0 0 
10 10 6 0.036 1 0.346373 0.9898 0.0016576 1.9074 5126 0.9909 0.0014687 1.8914 0 0 0 0 0 1 0 4 15 55 925 
10 10 6 0.036 2 0.34637 0.9587 0.0094137 0.78379 2067.5 0.9566 0.010647 0.79373 0 0 0 0 7 9 7 20 52 134 771 
10 10 6 0.036 3 0.34637 0.8819 0.034016 0.38985 990.51 0.8779 0.034937 0.39319 2 6 4 13 21 26 44 64 84 192 544 
10 10 6 0.036 4 0.34637 0.7596 0.07212 0.20738 486.9 0.7474 0.072706 0.20762 15 27 26 42 40 62 69 96 111 173 339 
10 10 6 0.036 5 0.34637 0.6035 0.099597 0.11415 231.49 0.5873 0.10059 0.11371 54 61 69 75 61 79 102 101 100 127 171 
