k probes k_factor build_time recall var_recall query_time val_recall val_var_recall val_query_time
10 32 12 6.8462 0.029 0.0032919 0.022584 0.021 0.0020798 0.022589
10 32 20 6.8462 0.04 0.0040404 0.026972 0.03 0.0035354 0.027198
10 32 25 6.8462 0.043 0.005102 0.029845 0.037 0.0041727 0.029804
10 32 50 6.8462 0.064 0.0061657 0.042696 0.055 0.0059343 0.042465
10 32 75 6.8462 0.078 0.007996 0.054448 0.072 0.0074909 0.054307
10 32 100 6.8462 0.092 0.0092283 0.066303 0.084 0.0078222 0.066251
10 32 250 6.8462 0.14 0.013737 0.1317 0.131 0.010847 0.1314
10 32 500 6.8462 0.173 0.014314 0.22948 0.162 0.012279 0.22914
10 64 1 6.8462 0.004 0.00038788 0.021208 0.001 0.0001 0.020755
10 64 2 6.8462 0.008 0.00094545 0.021203 0.006 0.0005697 0.021065
10 64 3 6.8462 0.012 0.0014707 0.021644 0.007 0.00065758 0.021487
10 64 4 6.8462 0.016 0.0019636 0.021826 0.008 0.00074343 0.021749
10 64 5 6.8462 0.017 0.0020313 0.022617 0.011 0.00098889 0.022159
10 64 8 6.8462 0.024 0.0032566 0.024057 0.017 0.0014253 0.023814
10 64 10 6.8462 0.029 0.0034939 0.024727 0.02 0.0018182 0.024804
10 64 12 6.8462 0.033 0.0038495 0.025853 0.026 0.0023475 0.025944
10 64 20 6.8462 0.045 0.0049242 0.030527 0.037 0.0027586 0.030749
10 64 25 6.8462 0.05 0.0053535 0.033506 0.042 0.0038747 0.033466
10 64 50 6.8462 0.072 0.0072889 0.046653 0.061 0.0058374 0.046659
10 64 75 6.8462 0.086 0.0084889 0.059296 0.077 0.0066374 0.059342
10 64 100 6.8462 0.101 0.0093929 0.071838 0.096 0.0080646 0.072046
10 64 250 6.8462 0.165 0.013409 0.14359 0.152 0.014036 0.14382
10 64 500 6.8462 0.227 0.017344 0.25606 0.219 0.01509 0.25739
10 128 1 6.8462 0.004 0.00038788 0.027431 0.001 0.0001 0.026944
10 128 2 6.8462 0.007 0.00065758 0.027374 0.005 0.0004798 0.027286
10 128 3 6.8462 0.01 0.0011111 0.027716 0.006 0.0005697 0.02765
10 128 4 6.8462 0.015 0.0018939 0.028261 0.008 0.00074343 0.028006
10 128 5 6.8462 0.016 0.0019636 0.02855 0.012 0.0010667 0.028434
10 128 8 6.8462 0.021 0.0028879 0.030457 0.016 0.0013576 0.030026
10 128 10 6.8462 0.025 0.0033081 0.031329 0.021 0.0016758 0.031105
10 128 12 6.8462 0.029 0.003696 0.032178 0.026 0.0023475 0.032296
10 128 20 6.8462 0.041 0.0046657 0.036969 0.04 0.0028283 0.037218
10 128 25 6.8462 0.046 0.0047313 0.040283 0.047 0.0035263 0.039993
10 128 50 6.8462 0.068 0.0074505 0.053677 0.065 0.0057323 0.053703
10 128 75 6.8462 0.09 0.0087879 0.06701 0.084 0.0072162 0.066989
10 128 100 6.8462 0.103 0.0095869 0.080237 0.102 0.0090869 0.080276
10 128 250 6.8462 0.182 0.014016 0.15706 0.171 0.013191 0.15705
10 128 500 6.8462 0.276 0.016994 0.28066 0.244 0.020873 0.28025
10 256 1 6.8462 0.004 0.00038788 0.039092 0.001 0.0001 0.038453
10 256 2 6.8462 0.007 0.00065758 0.040111 0.005 0.0004798 0.038936
10 256 3 6.8462 0.009 0.0010293 0.039276 0.006 0.0005697 0.039171
10 256 4 6.8462 0.013 0.0017485 0.039652 0.008 0.00074343 0.039531
10 256 5 6.8462 0.016 0.0019636 0.040051 0.01 0.00090909 0.039996
10 256 8 6.8462 0.022 0.0029455 0.042263 0.014 0.0012162 0.04161
10 256 10 6.8462 0.025 0.0033081 0.04267 0.02 0.0016162 0.042682
10 256 12 6.8462 0.028 0.0034505 0.043793 0.023 0.0019909 0.044038
10 256 20 6.8462 0.039 0.0044232 0.04865 0.036 0.0027313 0.04892
10 256 25 6.8462 0.048 0.0047434 0.051755 0.041 0.0030495 0.052211
10 256 50 6.8462 0.068 0.0066424 0.065838 0.068 0.0058343 0.06565
10 256 75 6.8462 0.089 0.0086657 0.079512 0.087 0.0078091 0.079287
10 256 100 6.8462 0.106 0.010469 0.093023 0.111 0.0094737 0.09348
10 256 250 6.8462 0.192 0.016905 0.17357 0.186 0.015358 0.17312
10 256 500 6.8462 0.298 0.021612 0.3048 0.271 0.022282 0.30465
10 512 1 6.8462 0.004 0.00038788 0.058606 0.001 0.0001 0.058291
10 512 2 6.8462 0.007 0.00065758 0.05878 0.005 0.0004798 0.058718
10 512 3 6.8462 0.009 0.0010293 0.059121 0.006 0.0005697 0.059043
10 512 4 6.8462 0.013 0.0017485 0.059458 0.008 0.00074343 0.059388
10 512 5 6.8462 0.016 0.0019636 0.059881 0.01 0.00090909 0.059873
10 512 8 6.8462 0.022 0.0029455 0.061528 0.014 0.0012162 0.061548
10 512 10 6.8462 0.025 0.0033081 0.062811 0.02 0.0016162 0.06343
10 512 12 6.8462 0.027 0.0034051 0.064005 0.023 0.0021929 0.06383
10 512 20 6.8462 0.04 0.0048485 0.06862 0.036 0.0031354 0.068785
10 512 25 6.8462 0.05 0.0051515 0.071749 0.042 0.0034707 0.071726
10 512 50 6.8462 0.069 0.0070091 0.085799 0.073 0.0070414 0.085869
10 512 75 6.8462 0.091 0.0095141 0.099641 0.092 0.0088242 0.099855
10 512 100 6.8462 0.106 0.010873 0.11346 0.111 0.010484 0.11376
10 512 250 6.8462 0.194 0.016731 0.19496 0.201 0.01909 0.19513
10 512 500 6.8462 0.303 0.021708 0.33104 0.286 0.025055 0.33055
10 1024 1 6.8462 0.004 0.00038788 0.083951 0.001 0.0001 0.083685
10 1024 2 6.8462 0.007 0.00065758 0.084045 0.005 0.0004798 0.083989
10 1024 3 6.8462 0.009 0.0010293 0.085005 0.006 0.0005697 0.084416
10 1024 4 6.8462 0.013 0.0017485 0.084818 0.008 0.00074343 0.084759
10 1024 5 6.8462 0.016 0.0019636 0.085451 0.01 0.00090909 0.085168
10 1024 8 6.8462 0.022 0.0029455 0.087519 0.014 0.0012162 0.086775
10 1024 10 6.8462 0.025 0.0033081 0.087783 0.02 0.0016162 0.087915
10 1024 12 6.8462 0.027 0.0034051 0.088999 0.023 0.0021929 0.089107
10 1024 20 6.8462 0.04 0.0048485 0.094913 0.036 0.0031354 0.094932
10 1024 25 6.8462 0.05 0.0051515 0.097099 0.042 0.0034707 0.098365
10 1024 50 6.8462 0.069 0.0070091 0.11148 0.073 0.0070414 0.11119
10 1024 75 6.8462 0.091 0.0095141 0.12498 0.093 0.0087384 0.12512
10 1024 100 6.8462 0.106 0.010873 0.13899 0.112 0.01036 0.13896
10 1024 250 6.8462 0.195 0.017247 0.22154 0.203 0.018678 0.22096
10 1024 500 6.8462 0.303 0.022516 0.35666 0.287 0.024173 0.35605
10 2048 1 6.8462 0.004 0.00038788 0.095844 0.001 0.0001 0.095829
10 2048 2 6.8462 0.007 0.00065758 0.096223 0.005 0.0004798 0.096127
10 2048 3 6.8462 0.009 0.0010293 0.096478 0.006 0.0005697 0.096406
10 2048 4 6.8462 0.013 0.0017485 0.096861 0.008 0.00074343 0.096875
10 2048 5 6.8462 0.016 0.0019636 0.097237 0.01 0.00090909 0.097241
10 2048 8 6.8462 0.022 0.0029455 0.098922 0.014 0.0012162 0.098935
10 2048 10 6.8462 0.025 0.0033081 0.10012 0.02 0.0016162 0.10017
10 2048 12 6.8462 0.027 0.0034051 0.10136 0.023 0.0021929 0.10137
10 2048 20 6.8462 0.04 0.0048485 0.10843 0.036 0.0031354 0.1071
10 2048 25 6.8462 0.05 0.0051515 0.10926 0.042 0.0034707 0.10923
10 2048 50 6.8462 0.069 0.0070091 0.12328 0.073 0.0070414 0.12306
10 2048 75 6.8462 0.091 0.0095141 0.13693 0.093 0.0087384 0.137
10 2048 100 6.8462 0.106 0.010873 0.15091 0.112 0.01036 0.15143
10 2048 250 6.8462 0.195 0.017247 0.23259 0.203 0.018678 0.23277
10 2048 500 6.8462 0.303 0.022516 0.36917 0.287 0.024173 0.36797
10 4096 1 6.8462 0.004 0.00038788 0.1042 0.001 0.0001 0.10438
10 4096 2 6.8462 0.007 0.00065758 0.10442 0.005 0.0004798 0.10408
10 4096 3 6.8462 0.009 0.0010293 0.10422 0.006 0.0005697 0.10429
10 4096 4 6.8462 0.013 0.0017485 0.10468 0.008 0.00074343 0.10457
10 4096 5 6.8462 0.016 0.0019636 0.10697 0.01 0.00090909 0.10633
10 4096 8 6.8462 0.022 0.0029455 0.10697 0.014 0.0012162 0.10684
10 4096 10 6.8462 0.025 0.0033081 0.10791 0.02 0.0016162 0.10799
10 4096 12 6.8462 0.027 0.0034051 0.10927 0.023 0.0021929 0.10931
10 4096 20 6.8462 0.04 0.0048485 0.11407 0.036 0.0031354 0.11426
10 4096 25 6.8462 0.05 0.0051515 0.11706 0.042 0.0034707 0.117
10 4096 50 6.8462 0.069 0.0070091 0.13201 0.073 0.0070414 0.13171
10 4096 75 6.8462 0.091 0.0095141 0.14528 0.093 0.0087384 0.14507
10 4096 100 6.8462 0.106 0.010873 0.15936 0.112 0.01036 0.15886
10 4096 250 6.8462 0.195 0.017247 0.24028 0.203 0.018678 0.24096
10 4096 500 6.8462 0.303 0.022516 0.37702 0.287 0.024173 0.3764
10 8192 1 6.8462 0.004 0.00038788 0.11681 0.001 0.0001 0.1166
10 8192 2 6.8462 0.007 0.00065758 0.1172 0.005 0.0004798 0.11726
10 8192 3 6.8462 0.009 0.0010293 0.11745 0.006 0.0005697 0.11726
10 8192 4 6.8462 0.013 0.0017485 0.11785 0.008 0.00074343 0.11756
10 8192 5 6.8462 0.016 0.0019636 0.11816 0.01 0.00090909 0.11799
10 8192 8 6.8462 0.022 0.0029455 0.12029 0.014 0.0012162 0.11968
10 8192 10 6.8462 0.025 0.0033081 0.12175 0.02 0.0016162 0.12347
10 8192 12 6.8462 0.027 0.0034051 0.12844 0.023 0.0021929 0.12276
10 8192 20 6.8462 0.04 0.0048485 0.12815 0.036 0.0031354 0.12973
10 8192 25 6.8462 0.05 0.0051515 0.13041 0.042 0.0034707 0.1302
10 8192 50 6.8462 0.069 0.0070091 0.14511 0.073 0.0070414 0.14492
10 8192 75 6.8462 0.091 0.0095141 0.15845 0.093 0.0087384 0.15816
10 8192 100 6.8462 0.106 0.010873 0.17172 0.112 0.01036 0.17189
10 8192 250 6.8462 0.195 0.017247 0.25353 0.203 0.018678 0.25399
10 8192 500 6.8462 0.303 0.022516 0.39091 0.287 0.024173 0.38925
