k n_trees depth sparsity v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size val_recall val_var_recall val_query_time
10 5 7 0.045 4 0.067351 0 0 0.0027987 0.00010108 1.9543e-05 0.002643 6.7861e-06 0.01 0 0 0.0027359
10 5 7 0.045 5 0.067351 0 0 0.0027752 9.6179e-05 1.9751e-05 0.0026279 3.9712e-06 0 0 0 0.0027297
10 5 8 0.045 1 0.0765381 0.04 0.0036364 0.061428 0.00014215 3.0721e-05 0.0025113 0.05871 1937.5 0.038 0.0037939 0.060493
10 5 8 0.045 2 0.076538 0.001 0.0001 0.0033848 0.00012344 2.5783e-05 0.0024616 0.00073736 15.71 0 0 0.0031845
10 5 8 0.045 3 0.076538 0 0 0.0024485 0.00010242 2.7172e-05 0.0022704 1.1328e-05 0.03 0 0 0.0023603
10 5 8 0.045 4 0.076538 0 0 0.0023197 0.00010053 2.7118e-05 0.002162 3.9442e-06 0 0 0 0.0023398
10 5 8 0.045 5 0.076538 0 0 0.0022941 9.8955e-05 2.7007e-05 0.0021384 3.9148e-06 0 0 0 0.0022787
10 10 3 0.045 1 0.0495665 0.837 0.014072 2.56 0.00033024 4.4655e-05 0.085074 2.4744 73477 0.843 0.013587 2.5391
10 10 3 0.045 2 0.049566 0.532 0.020178 1.2837 0.00046753 5.02e-05 0.11214 1.171 36093 0.504 0.020388 1.2424
10 10 3 0.045 3 0.049566 0.225 0.014015 0.45505 0.00025453 1.6261e-05 0.082582 0.37217 12069 0.227 0.017951 0.45156
10 10 3 0.045 4 0.049566 0.082 0.0075515 0.13415 0.00013501 1.6427e-05 0.048542 0.085426 2826.6 0.063 0.0061929 0.12933
10 10 3 0.045 5 0.049566 0.015 0.0016919 0.042127 0.00011835 1.4863e-05 0.027076 0.01489 471.59 0.021 0.0024838 0.040562
10 10 3 0.045 6 0.049566 0.005 0.00068182 0.028434 0.00010693 1.3042e-05 0.026185 0.0021042 56.89 0.004 0.0005899 0.027555
10 10 3 0.045 7 0.049566 0 0 0.02629 8.1901e-05 1.3316e-05 0.025936 0.00022629 4.51 0.001 0.0001 0.026037
10 10 3 0.045 8 0.049566 0 0 0.026068 8.4755e-05 1.8034e-05 0.025894 4.3424e-05 0.29 0 0 0.025958
10 10 3 0.045 9 0.049566 0 0 0.026037 8.4881e-05 2.0326e-05 0.0259 3.8603e-06 0 0 0 0.025942
10 10 3 0.045 10 0.049566 0 0 0.027773 9.1716e-05 1.9943e-05 0.027626 7.8762e-06 0 0 0 0.027677
10 10 4 0.045 1 0.0573287 0.621 0.02612 1.6712 0.00027821 5.9564e-05 0.047953 1.6228 47448 0.592 0.025188 1.6708
10 10 4 0.045 2 0.057329 0.238 0.015915 0.4412 0.0003047 2.0687e-05 0.035237 0.4056 12639 0.219 0.020544 0.42144
10 10 4 0.045 3 0.057329 0.063 0.0059909 0.085013 0.00014616 1.754e-05 0.020029 0.064791 2143 0.052 0.0047434 0.085185
10 10 4 0.045 4 0.057329 0.011 0.0011909 0.023371 0.00014554 1.6951e-05 0.015083 0.0081021 248.53 0.011 0.00098889 0.02245
10 10 4 0.045 5 0.057329 0.002 0.00019798 0.015045 0.00012004 1.525e-05 0.01403 0.00085042 20.46 0 0 0.015714
10 10 4 0.045 6 0.057329 0 0 0.014577 0.00016017 2.0344e-05 0.014249 0.00011691 1.07 0 0 0.01428
10 10 4 0.045 7 0.057329 0 0 0.014132 0.00010714 1.9627e-05 0.01397 8.2701e-06 0.02 0 0 0.014092
10 10 4 0.045 8 0.057329 0 0 0.014115 0.00010708 2.1017e-05 0.013956 3.8259e-06 0 0 0 0.014079
10 10 4 0.045 9 0.057329 0 0 0.014158 0.00010749 2.0297e-05 0.013999 3.8384e-06 0 0 0 0.014077
10 10 4 0.045 10 0.057329 0 0 0.014099 0.00010763 2.0041e-05 0.01394 3.8473e-06 0 0 0 0.014084
10 10 5 0.045 1 0.0599074 0.369 0.021353 0.88635 0.00024522 5.4202e-05 0.017396 0.86861 27125 0.404 0.026044 0.88211
10 10 5 0.045 2 0.059907 0.073 0.0066374 0.1283 0.00018977 2.4365e-05 0.013555 0.1145 3775.7 0.075 0.0071465 0.127
10 10 5 0.045 3 0.059907 0.015 0.0014899 0.020636 0.00018771 2.2847e-05 0.0098272 0.010572 328.95 0.006 0.0005697 0.01908
10 10 5 0.045 4 0.059907 0 0 0.0089707 0.00013837 1.9275e-05 0.0079294 0.00085352 19.34 0 0 0.0086032
10 10 5 0.045 5 0.059907 0 0 0.0080667 0.0001188 2.6654e-05 0.0078063 8.5481e-05 0.77 0 0 0.0080241
10 10 5 0.045 6 0.059907 0 0 0.0079676 0.00011778 2.7291e-05 0.0077855 8.238e-06 0.02 0 0 0.0079335
10 10 5 0.045 7 0.059907 0 0 0.0079936 0.00011784 2.6995e-05 0.0078172 3.7644e-06 0 0 0 0.0079343
10 10 5 0.045 8 0.059907 0 0 0.0081323 0.00012359 2.7609e-05 0.0079488 3.8124e-06 0 0 0 0.0079297
10 10 5 0.045 9 0.059907 0 0 0.0079671 0.0001181 2.7052e-05 0.0077906 3.7597e-06 0 0 0 0.007938
10 10 5 0.045 10 0.059907 0 0 0.0079603 0.00011821 2.5986e-05 0.0077853 3.7714e-06 0 0 0 0.0079412
10 10 6 0.045 1 0.0681669 0.223 0.019567 0.46231 0.0002025 3.892e-05 0.0083389 0.4537 14543 0.252 0.021107 0.46062
10 10 6 0.045 2 0.068167 0.026 0.0027515 0.044508 0.00019153 3.4631e-05 0.01247 0.031783 1035.4 0.032 0.0030061 0.043669
10 10 6 0.045 3 0.068167 0.001 0.0001 0.008064 0.00016168 3.0446e-05 0.0060839 0.001764 45.38 0.004 0.00038788 0.0068383
10 10 6 0.045 4 0.068167 0 0 0.0054375 0.00016468 3.5993e-05 0.0050652 0.00013908 1.42 0.001 0.0001 0.0053203
10 10 6 0.045 5 0.068167 0 0 0.0051648 0.00014883 3.5873e-05 0.0049455 8.5542e-06 0.02 0 0 0.0051444
10 10 6 0.045 6 0.068167 0 0 0.0052888 0.00015005 3.7209e-05 0.0050711 3.993e-06 0 0 0 0.0049666
10 10 6 0.045 7 0.068167 0 0 0.0052572 0.00015779 3.762e-05 0.0050306 3.9958e-06 0 0 0 0.0050275
10 10 6 0.045 8 0.068167 0 0 0.0052455 0.00015623 3.6516e-05 0.0050208 3.8752e-06 0 0 0 0.0052464
10 10 6 0.045 9 0.068167 0 0 0.0049771 0.00014048 3.5068e-05 0.0047706 3.7672e-06 0 0 0 0.0049018
10 10 6 0.045 10 0.068167 0 0 0.0051861 0.00014534 3.7263e-05 0.0049714 3.8948e-06 0 0 0 0.0049918
10 10 7 0.045 1 0.0684917 0.155 0.012601 0.23544 0.00021174 4.05e-05 0.0048296 0.23033 7532.5 0.143 0.011567 0.23311
10 10 7 0.045 2 0.068492 0.016 0.0015596 0.013252 0.00018445 4.1408e-05 0.0042441 0.008758 273.64 0.012 0.0012687 0.012892
10 10 7 0.045 3 0.068492 0.001 0.0001 0.0044104 0.0001772 4.0037e-05 0.0037875 0.00037261 6.3 0 0 0.0038845
10 10 7 0.045 4 0.068492 0 0 0.0035945 0.00015709 4.4877e-05 0.0033413 2.124e-05 0.1 0 0 0.0035213
10 10 7 0.045 5 0.068492 0 0 0.0034615 0.00015442 4.2848e-05 0.0032334 4.3036e-06 0 0 0 0.003441
10 10 7 0.045 6 0.068492 0 0 0.003463 0.00015446 4.2789e-05 0.0032349 4.3288e-06 0 0 0 0.0034408
10 10 7 0.045 7 0.068492 0 0 0.0034635 0.00016026 4.3351e-05 0.0032303 4.3022e-06 0 0 0 0.0034386
10 10 7 0.045 8 0.068492 0 0 0.0034157 0.00015362 4.336e-05 0.0031891 4.2045e-06 0 0 0 0.0033865
10 10 7 0.045 9 0.068492 0 0 0.0035838 0.00016133 4.4969e-05 0.0033467 4.3036e-06 0 0 0 0.0034198
10 10 7 0.045 10 0.068492 0 0 0.0034805 0.00015493 4.3041e-05 0.0032519 4.3404e-06 0 0 0 0.0034429
10 10 8 0.045 1 0.0763909 0.076 0.007903 0.12021 0.00022001 7.2713e-05 0.0032562 0.11663 3834.1 0.083 0.0074859 0.11874
10 10 8 0.045 2 0.076391 0.002 0.00019798 0.0059124 0.00019975 5.3026e-05 0.0030373 0.0025997 71.31 0.004 0.00038788 0.005597
10 10 8 0.045 3 0.076391 0 0 0.0028833 0.00016991 6.194e-05 0.0025381 8.2057e-05 0.7 0 0 0.0027708
10 10 8 0.045 4 0.076391 0 0 0.0026779 0.00017001 5.7362e-05 0.0024209 4.1756e-06 0 0 0 0.0026649
10 10 8 0.045 5 0.076391 0 0 0.0026839 0.00017608 5.7236e-05 0.0024202 4.0145e-06 0 0 0 0.0026633
10 10 8 0.045 6 0.076391 0 0 0.0026857 0.00017379 6.4728e-05 0.0024169 4.1397e-06 0 0 0 0.0026645
10 10 8 0.045 7 0.076391 0 0 0.0026767 0.00016865 5.725e-05 0.0024205 4.1793e-06 0 0 0 0.0026571
10 10 8 0.045 8 0.076391 0 0 0.0026958 0.00016919 5.7349e-05 0.0024397 4.211e-06 0 0 0 0.0026619
10 10 8 0.045 9 0.076391 0 0 0.0028225 0.00018008 5.8555e-05 0.0025519 4.2948e-06 0 0 0 0.0026704
10 10 8 0.045 10 0.076391 0 0 0.0026954 0.0001693 5.7696e-05 0.0024385 4.1653e-06 0 0 0 0.0026725
10 25 3 0.045 1 0.0652609 0.993 0.00065758 3.4728 0.0007052 0.00011007 0.16683 3.2872 96294 0.984 0.0013576 3.4751
10 25 3 0.045 2 0.065261 0.93 0.0059596 2.9554 0.00066947 8.6821e-05 0.15745 2.797 83411 0.927 0.0066374 2.9566
10 25 3 0.045 3 0.065261 0.794 0.016529 2.1925 0.0006411 8.5321e-05 0.14035 2.0514 61746 0.808 0.016097 2.1937
10 25 3 0.045 4 0.065261 0.587 0.023163 1.3732 0.00035774 5.1e-05 0.12499 1.2478 38241 0.618 0.022299 1.373
10 25 3 0.045 5 0.065261 0.381 0.025999 0.73183 0.00043709 3.9639e-05 0.1095 0.62182 19757 0.399 0.028181 0.73527
10 25 3 0.045 6 0.065261 0.222 0.021531 0.36026 0.00022417 1.961e-05 0.097451 0.26254 8571.5 0.225 0.015833 0.36207
10 25 3 0.045 7 0.065261 0.116 0.012469 0.17914 0.00022042 2.5657e-05 0.082191 0.096679 3151.3 0.107 0.011365 0.1788
10 25 3 0.045 8 0.065261 0.044 0.0047111 0.09651 0.00021051 2.5704e-05 0.065372 0.030874 986.25 0.047 0.0051424 0.094901
10 25 3 0.045 9 0.065261 0.019 0.0021606 0.070749 0.000208 2.4863e-05 0.061732 0.0087584 264.58 0.012 0.0014707 0.070486
10 25 3 0.045 10 0.065261 0.005 0.00068182 0.063941 0.00019863 2.3257e-05 0.061429 0.0022665 62.2 0.006 0.0005697 0.063489
10 25 3 0.045 11 0.065261 0.001 0.0001 0.062071 0.00016357 2.1681e-05 0.06146 0.00039274 12.59 0.002 0.00019798 0.06201
10 25 3 0.045 12 0.065261 0 0 0.061089 0.00016891 2.4993e-05 0.060704 0.00015937 2.18 0.001 0.0001 0.060936
10 25 3 0.045 13 0.065261 0 0 0.061395 0.00017139 2.5531e-05 0.061117 5.2198e-05 0.34 0 0 0.06092
10 25 3 0.045 14 0.065261 0 0 0.061025 0.00016967 2.5712e-05 0.060791 1.0212e-05 0.03 0 0 0.060875
10 25 3 0.045 15 0.065261 0 0 0.061214 0.00017112 2.5933e-05 0.060985 3.7896e-06 0 0 0 0.060853
10 25 3 0.045 17 0.065261 0 0 0.061234 0.00018086 2.6103e-05 0.060995 3.8049e-06 0 0 0 0.060861
10 25 3 0.045 20 0.065261 0 0 0.06097 0.00017353 2.623e-05 0.060737 5.6429e-06 0 0 0 0.060845
10 25 3 0.045 25 0.065261 0 0 0.061329 0.00017111 2.5329e-05 0.0611 3.8026e-06 0 0 0 0.060947
10 25 4 0.045 1 0.0732251 0.928 0.0078949 2.7657 0.00056752 9.8136e-05 0.10226 2.6626 79697 0.9 0.0078788 2.7692
10 25 4 0.045 2 0.073225 0.718 0.021491 1.6194 0.00071765 0.00010201 0.088738 1.5298 46683 0.659 0.021635 1.6231
10 25 4 0.045 3 0.073225 0.423 0.025829 0.71251 0.00054426 4.7527e-05 0.066246 0.64563 20470 0.407 0.021466 0.71143
10 25 4 0.045 4 0.073225 0.195 0.015025 0.27159 0.00026885 2.674e-05 0.058377 0.21288 6974.1 0.183 0.014557 0.27054
10 25 4 0.045 5 0.073225 0.073 0.0066374 0.10706 0.00025094 3.3075e-05 0.048486 0.058263 1902.5 0.078 0.0090061 0.10521
10 25 4 0.045 6 0.073225 0.024 0.0022465 0.050177 0.00025232 3.338e-05 0.036139 0.013725 427.03 0.021 0.0020798 0.046668
10 25 4 0.045 7 0.073225 0.007 0.00065758 0.035825 0.00023488 3.1188e-05 0.03255 0.0029845 80.93 0.005 0.0004798 0.034913
10 25 4 0.045 8 0.073225 0.002 0.00019798 0.033381 0.00020838 2.9585e-05 0.032648 0.00046162 13.09 0.003 0.00029394 0.032602
10 25 4 0.045 9 0.073225 0 0 0.033127 0.00021284 3.3769e-05 0.032699 0.00014695 1.78 0 0 0.03238
10 25 4 0.045 10 0.073225 0 0 0.03232 0.00021523 3.2749e-05 0.032006 3.8148e-05 0.22 0 0 0.032264
10 25 4 0.045 11 0.073225 0 0 0.032968 0.00021636 3.2915e-05 0.032684 6.597e-06 0.01 0 0 0.032686
10 25 4 0.045 12 0.073225 0 0 0.032884 0.0002135 3.2632e-05 0.032606 5.3304e-06 0 0 0 0.03267
10 25 4 0.045 13 0.073225 0 0 0.032864 0.00021407 3.3124e-05 0.032587 3.8021e-06 0 0 0 0.032684
10 25 4 0.045 14 0.073225 0 0 0.032297 0.00021173 3.2747e-05 0.032022 3.7644e-06 0 0 0 0.032231
10 25 4 0.045 15 0.073225 0 0 0.034064 0.00025575 3.2869e-05 0.033739 5.1558e-06 0 0 0 0.032308
10 25 4 0.045 17 0.073225 0 0 0.032282 0.00022722 3.2662e-05 0.031991 3.8967e-06 0 0 0 0.03223
10 25 4 0.045 20 0.073225 0 0 0.032258 0.00021428 3.2807e-05 0.031978 3.7975e-06 0 0 0 0.032222
10 25 4 0.045 25 0.073225 0 0 0.032249 0.00021227 3.2446e-05 0.031974 3.7868e-06 0 0 0 0.032236
10 25 5 0.045 1 0.0758364 0.746 0.016448 1.8563 0.0005562 0.00014406 0.056255 1.7993 54485 0.731 0.01812 1.855
10 25 5 0.045 2 0.075836 0.381 0.029837 0.61642 0.00055708 7.1224e-05 0.040224 0.57553 18384 0.361 0.019777 0.62088
10 25 5 0.045 3 0.075836 0.136 0.013438 0.16287 0.00038498 4.5103e-05 0.031063 0.13134 4350.6 0.132 0.014319 0.16366
10 25 5 0.045 4 0.075836 0.037 0.0043747 0.050516 0.00029487 4.6173e-05 0.025762 0.024384 781.12 0.04 0.0032323 0.048582
10 25 5 0.045 5 0.075836 0.005 0.0004798 0.023826 0.00028706 4.5122e-05 0.019585 0.0038839 109.55 0.004 0.00038788 0.021569
10 25 5 0.045 6 0.075836 0 0 0.01812 0.00025646 4.5414e-05 0.017276 0.00050773 12.62 0.001 0.0001 0.017901
10 25 5 0.045 7 0.075836 0 0 0.017623 0.00026214 4.7107e-05 0.017165 0.00011676 1.31 0 0 0.01756
10 25 5 0.045 8 0.075836 0 0 0.01756 0.00025873 4.6831e-05 0.017194 3.1132e-05 0.17 0 0 0.017515
10 25 5 0.045 9 0.075836 0 0 0.017539 0.00025973 4.7342e-05 0.017196 8.1398e-06 0.02 0 0 0.0175
10 25 5 0.045 10 0.075836 0 0 0.017569 0.00026038 4.7119e-05 0.01723 3.7714e-06 0 0 0 0.0175
10 25 5 0.045 11 0.075836 0 0 0.017523 0.00026137 4.7373e-05 0.017183 3.8026e-06 0 0 0 0.017496
10 25 5 0.045 12 0.075836 0 0 0.017707 0.00026259 4.741e-05 0.017365 4.0699e-06 0 0 0 0.017495
10 25 5 0.045 13 0.075836 0 0 0.017778 0.00026401 4.7272e-05 0.017432 6.6776e-06 0 0 0 0.017497
10 25 5 0.045 14 0.075836 0 0 0.017771 0.00026166 4.5429e-05 0.017432 3.8007e-06 0 0 0 0.017736
10 25 5 0.045 15 0.075836 0 0 0.01777 0.00026124 4.5483e-05 0.017431 3.7793e-06 0 0 0 0.017741
10 25 5 0.045 17 0.075836 0 0 0.017772 0.00026014 4.5447e-05 0.017431 6.6534e-06 0 0 0 0.017738
10 25 5 0.045 20 0.075836 0 0 0.017615 0.00026681 5.3647e-05 0.017263 3.7416e-06 0 0 0 0.017495
10 25 5 0.045 25 0.075836 0 0 0.018203 0.00026663 4.6286e-05 0.017858 3.9027e-06 0 0 0 0.017742
10 25 6 0.045 1 0.0841977 0.508 0.027006 1.0696 0.0005672 0.00020408 0.023479 1.0453 32385 0.511 0.026443 1.0675
10 25 6 0.045 2 0.084198 0.153 0.014031 0.19553 0.00046636 6.2225e-05 0.017937 0.17703 5878.6 0.16 0.010707 0.20039
10 25 6 0.045 3 0.084198 0.037 0.0031626 0.038855 0.00036078 7.8566e-05 0.015281 0.023105 726.51 0.039 0.0032111 0.037889
10 25 6 0.045 4 0.084198 0.007 0.00065758 0.015028 0.00033025 6.1465e-05 0.012125 0.0024878 66.82 0.001 0.0001 0.012764
10 25 6 0.045 5 0.084198 0.001 0.0001 0.010268 0.00030039 6.1241e-05 0.0096271 0.00024734 5.34 0.001 0.0001 0.010146
10 25 6 0.045 6 0.084198 0 0 0.01005 0.00030886 6.3035e-05 0.0096089 3.6145e-05 0.22 0.001 0.0001 0.010021
10 25 6 0.045 7 0.084198 0 0 0.0099946 0.0003089 6.2863e-05 0.0095864 6.7521e-06 0.01 0 0 0.0099724
10 25 6 0.045 8 0.084198 0 0 0.010001 0.00030959 6.2831e-05 0.0095959 3.851e-06 0 0 0 0.0099757
10 25 6 0.045 9 0.084198 0 0 0.010016 0.00030922 6.2835e-05 0.0096119 3.8538e-06 0 0 0 0.0099707
10 25 6 0.045 10 0.084198 0 0 0.010081 0.00031055 7.3657e-05 0.0096638 3.8492e-06 0 0 0 0.0099654
10 25 6 0.045 11 0.084198 0 0 0.010405 0.00032307 6.3988e-05 0.0099856 3.9623e-06 0 0 0 0.0099685
10 25 6 0.045 12 0.084198 0 0 0.010005 0.00030846 6.3067e-05 0.0095998 3.8571e-06 0 0 0 0.0099656
10 25 6 0.045 13 0.084198 0 0 0.011067 0.00032149 6.459e-05 0.010647 4.1001e-06 0 0 0 0.010381
10 25 6 0.045 14 0.084198 0 0 0.010515 0.00033021 6.4252e-05 0.010088 3.9749e-06 0 0 0 0.0099611
10 25 6 0.045 15 0.084198 0 0 0.0099972 0.00030886 6.2699e-05 0.0095922 3.9199e-06 0 0 0 0.0099703
10 25 6 0.045 17 0.084198 0 0 0.0099968 0.00030875 6.284e-05 0.0095935 3.8557e-06 0 0 0 0.0099667
10 25 6 0.045 20 0.084198 0 0 0.010405 0.0003186 6.4224e-05 0.0099887 4.0103e-06 0 0 0 0.0099696
10 25 6 0.045 25 0.084198 0 0 0.010058 0.00031714 6.6605e-05 0.0096424 3.8669e-06 0 0 0 0.0099691
10 25 7 0.045 1 0.0916225 0.343 0.022678 0.56626 0.00050067 0.000189 0.010898 0.55463 17733 0.342 0.026097 0.56528
10 25 7 0.045 2 0.091623 0.067 0.0052636 0.060594 0.00043618 9.5049e-05 0.0092787 0.050755 1684.9 0.055 0.0051263 0.060079
10 25 7 0.045 3 0.091623 0.008 0.00074343 0.012599 0.0004065 9.5739e-05 0.0082848 0.0037874 108.24 0.005 0.0004798 0.011194
10 25 7 0.045 4 0.091623 0 0 0.0069624 0.00036961 9.1713e-05 0.0061888 0.00028014 4.98 0 0 0.0063426
10 25 7 0.045 5 0.091623 0 0 0.0061219 0.00037069 9.5834e-05 0.0055912 3.5991e-05 0.22 0 0 0.0060641
10 25 7 0.045 6 0.091623 0 0 0.0060813 0.00037189 9.1578e-05 0.0055869 3.7765e-06 0 0 0 0.006053
10 25 7 0.045 7 0.091623 0 0 0.0062369 0.00039013 9.2299e-05 0.0057231 3.8329e-06 0 0 0 0.0062255
10 25 7 0.045 8 0.091623 0 0 0.0061132 0.00037162 9.7311e-05 0.0056141 3.8296e-06 0 0 0 0.0060538
10 25 7 0.045 9 0.091623 0 0 0.0060803 0.00037097 9.1458e-05 0.0055873 3.7835e-06 0 0 0 0.0060425
10 25 7 0.045 10 0.091623 0 0 0.0060871 0.00037333 9.1603e-05 0.0055928 3.8124e-06 0 0 0 0.0060426
10 25 7 0.045 11 0.091623 0 0 0.0060758 0.00037051 9.17e-05 0.0055836 3.7891e-06 0 0 0 0.0060409
10 25 7 0.045 12 0.091623 0 0 0.0063495 0.00038598 9.3827e-05 0.0058382 3.906e-06 0 0 0 0.006225
10 25 7 0.045 13 0.091623 0 0 0.0060815 0.00037045 9.5779e-05 0.0055848 3.7747e-06 0 0 0 0.0060458
10 25 7 0.045 14 0.091623 0 0 0.0060736 0.00037144 9.1408e-05 0.0055796 4.5034e-06 0 0 0 0.0060456
10 25 7 0.045 15 0.091623 0 0 0.0060786 0.00036974 9.2028e-05 0.0055863 4.3795e-06 0 0 0 0.0060403
10 25 7 0.045 17 0.091623 0 0 0.0061047 0.00037157 9.2234e-05 0.0056109 3.7965e-06 0 0 0 0.0060373
10 25 7 0.045 20 0.091623 0 0 0.0060748 0.00037024 9.138e-05 0.0055829 3.7947e-06 0 0 0 0.0060472
10 25 7 0.045 25 0.091623 0 0 0.0061014 0.00037251 9.1855e-05 0.0056068 3.7928e-06 0 0 0 0.006043
10 25 8 0.045 1 0.100136 0.187 0.015284 0.29109 0.00045796 0.00021193 0.0059444 0.28443 9299.2 0.207 0.020456 0.29001
10 25 8 0.045 2 0.10014 0.018 0.002299 0.019942 0.00045442 0.00012373 0.0052912 0.014046 450.93 0.022 0.0019354 0.01964
10 25 8 0.045 3 0.10014 0.002 0.00019798 0.0062146 0.00042881 0.00011357 0.0049308 0.00070692 15.05 0.003 0.00029394 0.005193
10 25 8 0.045 4 0.10014 0 0 0.0042399 0.000414 0.00011457 0.0036349 4.8066e-05 0.36 0 0 0.0041845
10 25 8 0.045 5 0.10014 0 0 0.0041998 0.0004184 0.00011316 0.0036344 6.5584e-06 0.01 0 0 0.004155
10 25 8 0.045 6 0.10014 0 0 0.0042633 0.00042499 0.00011287 0.0036955 3.6913e-06 0 0 0 0.0041528
10 25 8 0.045 7 0.10014 0 0 0.0041894 0.00041145 0.00011508 0.0036322 3.6675e-06 0 0 0 0.004153
10 25 8 0.045 8 0.10014 0 0 0.0042265 0.00041372 0.00011314 0.0036683 3.7081e-06 0 0 0 0.0042621
10 25 8 0.045 9 0.10014 0 0 0.004411 0.00047482 0.00011508 0.0037897 3.7826e-06 0 0 0 0.0041737
10 25 8 0.045 10 0.10014 0 0 0.004188 0.0004124 0.00011239 0.0036304 3.7146e-06 0 0 0 0.0041537
10 25 8 0.045 11 0.10014 0 0 0.0041911 0.00041141 0.00011274 0.0036368 3.7039e-06 0 0 0 0.0041606
10 25 8 0.045 12 0.10014 0 0 0.0041926 0.00041248 0.00011248 0.0036378 3.6783e-06 0 0 0 0.004157
10 25 8 0.045 13 0.10014 0 0 0.0041967 0.0004187 0.00011299 0.0036355 3.7141e-06 0 0 0 0.0041528
