k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time
10 1 3 0.045 10 1 1 0.0794582 0.884 0.012671 0.90181 0 6.3345e-05 0.02265 0.87884 30197 100000 0.873 0.010072 0.902
10 1 3 0.045 10 1 2 0.079458 0.784 0.017317 0.33778 0 0.00013427 0.040902 0.29664 16514 100000 0.79 0.016061 0.34261
10 1 3 0.045 10 1 3 0.079458 0.715 0.021288 0.15701 0 7.9501e-05 0.031881 0.12495 11026 100000 0.715 0.01947 0.15518
10 1 3 0.045 10 1 4 0.079458 0.653 0.026153 0.094888 0 2.4541e-05 0.018741 0.076096 8090.5 100000 0.653 0.019688 0.094323
10 1 3 0.045 10 1 5 0.079458 0.589 0.025231 0.071106 0 1.9094e-05 0.016094 0.054966 6275.6 100000 0.611 0.020787 0.070761
10 1 3 0.045 10 1 6 0.079458 0.544 0.027741 0.057444 0 1.6456e-05 0.014237 0.043163 5048.8 100000 0.576 0.024671 0.0575
10 1 3 0.045 10 1 7 0.079458 0.511 0.028262 0.049779 0 1.6728e-05 0.014129 0.035609 4182.2 100000 0.546 0.023721 0.049554
10 1 3 0.045 10 1 8 0.079458 0.481 0.026807 0.043127 0 2.0476e-05 0.013128 0.029952 3538.1 100000 0.508 0.025996 0.043325
10 1 3 0.045 10 1 9 0.079458 0.452 0.026764 0.038225 0 1.6226e-05 0.012534 0.025649 3020.1 100000 0.481 0.027413 0.038315
10 1 3 0.045 10 1 10 0.079458 0.429 0.029353 0.034592 0 1.6249e-05 0.012104 0.022445 2624.8 100000 0.46 0.027273 0.034637
10 1 3 0.045 10 1 11 0.079458 0.408 0.028218 0.030547 0 1.6209e-05 0.01058 0.019926 2315.2 100000 0.434 0.025903 0.030699
10 1 3 0.045 10 1 12 0.079458 0.39 0.026566 0.028432 0 1.5986e-05 0.010481 0.01791 2053.7 100000 0.414 0.025863 0.028262
10 1 3 0.045 10 1 13 0.079458 0.368 0.025834 0.025989 0 1.5451e-05 0.010059 0.015889 1834 100000 0.397 0.025748 0.026291
10 1 3 0.045 10 1 14 0.079458 0.353 0.025344 0.024335 0 1.5519e-05 0.0099205 0.014374 1652.6 100000 0.388 0.026117 0.024745
10 1 3 0.045 10 1 15 0.079458 0.337 0.023769 0.022936 0 1.5322e-05 0.0098288 0.013067 1495.2 100000 0.369 0.025797 0.022914
10 1 3 0.045 10 1 20 0.079458 0.267 0.017991 0.017882 0 1.4708e-05 0.0092069 0.0086351 970.64 100000 0.3 0.021212 0.017983
10 1 3 0.045 10 1 25 0.079458 0.226 0.015277 0.015336 0 1.5287e-05 0.0090653 0.0062328 673.94 100000 0.242 0.019632 0.015321
10 1 3 0.045 10 1 30 0.079458 0.197 0.012213 0.01427 0 1.5482e-05 0.0093205 0.0049094 495.99 100000 0.196 0.016145 0.013767
10 1 3 0.045 10 1 40 0.079458 0.15 0.009596 0.012447 0 1.5414e-05 0.0092248 0.0031823 297.9 100000 0.155 0.012197 0.012044
10 1 3 0.045 10 1 50 0.079458 0.109 0.0081 0.010788 0 1.4043e-05 0.0086404 0.0021119 187.33 100000 0.127 0.011082 0.010636
10 1 3 0.045 10 1 60 0.079458 0.088 0.0071273 0.010144 0 1.3525e-05 0.0085412 0.0015674 127.42 100000 0.098 0.0080768 0.010029
10 1 3 0.045 10 1 70 0.079458 0.071 0.0069283 0.010235 0 1.2564e-05 0.0089117 0.0012885 91.23 100000 0.084 0.0068121 0.01017
10 1 3 0.045 10 1 80 0.079458 0.049 0.0051505 0.010138 0 1.2344e-05 0.0091132 0.00099075 65.63 100000 0.07 0.0055556 0.010107
10 1 3 0.045 10 1 90 0.079458 0.04 0.0038384 0.010191 0 1.1294e-05 0.009335 0.00082252 49.74 100000 0.064 0.0053576 0.010089
10 1 3 0.045 10 1 100 0.079458 0.032 0.0032081 0.01046 0 1.1963e-05 0.0096826 0.00074189 39.4 100000 0.055 0.0045202 0.0098252
10 1 3 0.045 10 1 125 0.079458 0.021 0.0022818 0.0097796 0 1.1259e-05 0.009236 0.00049853 22.3 100000 0.041 0.0034535 0.0097082
10 1 3 0.045 10 1 150 0.079458 0.014 0.0012162 0.0096565 0 1.261e-05 0.0092168 0.00038922 13.61 100000 0.024 0.0024485 0.0099339
10 1 3 0.045 10 1 175 0.079458 0.01 0.00090909 0.0098121 0 1.3262e-05 0.0094586 0.00030793 8.88 100000 0.017 0.0020313 0.0097221
10 1 3 0.045 10 1 200 0.079458 0.008 0.00074343 0.0096452 0 1.3288e-05 0.0092896 0.00027824 6.73 100000 0.015 0.0018939 0.0093066
10 1 3 0.045 10 1 300 0.079458 0.005 0.0004798 0.0086838 0 1.2703e-05 0.0084277 0.00018179 2.68 100000 0.012 0.0012687 0.0084943
10 1 3 0.045 10 1 400 0.079458 0.001 0.0001 0.0083982 0 1.4056e-05 0.0082668 9.2659e-05 0.62 100000 0.004 0.00038788 0.0083802
10 1 3 0.045 10 1 500 0.079458 0 0 0.0083177 0 1.5021e-05 0.0082526 2.8046e-05 0.15 100000 0.001 0.0001 0.0083007
10 1 3 0.045 10 1 750 0.079458 0 0 0.008299 0 1.5041e-05 0.0082588 4.7628e-06 0 100000 0 0 0.0083192
10 1 3 0.045 10 1 1000 0.079458 0 0 0.0087004 0 1.5298e-05 0.0086601 4.2585e-06 0 100000 0 0 0.0085304
