k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time
10 1 3 0.045 10 1 1 14.9268 0.857 0.011971 0.78156 0 0.00019992 0.024981 0.75632 26508 100000 0.851 0.011211 0.79788
10 1 3 0.045 10 1 2 14.927 0.747 0.015445 0.25275 0 4.0372e-05 0.021952 0.23072 13778 100000 0.768 0.014723 0.25867
10 1 3 0.045 10 1 3 14.927 0.65 0.021717 0.11788 0 3.5541e-05 0.018358 0.099455 8925.9 100000 0.68 0.02101 0.12087
10 1 3 0.045 10 1 4 14.927 0.573 0.021587 0.075661 0 3.1499e-05 0.014888 0.060714 6419.1 100000 0.62 0.023232 0.077934
10 1 3 0.045 10 1 5 14.927 0.526 0.024772 0.057529 0 2.509e-05 0.012834 0.044641 4910.4 100000 0.564 0.024347 0.059181
10 1 3 0.045 10 1 6 14.927 0.483 0.02587 0.046578 0 2.2953e-05 0.011545 0.034983 3892.9 100000 0.523 0.026637 0.048212
10 1 3 0.045 10 1 7 14.927 0.439 0.027656 0.039377 0 2.2353e-05 0.010683 0.028645 3186.8 100000 0.489 0.026241 0.040829
10 1 3 0.045 10 1 8 14.927 0.408 0.027006 0.034269 0 2.2471e-05 0.010121 0.024098 2671.6 100000 0.452 0.023935 0.035513
10 1 3 0.045 10 1 9 14.927 0.388 0.025309 0.030327 0 2.1934e-05 0.0097474 0.020526 2268.8 100000 0.43 0.023939 0.031454
10 1 3 0.045 10 1 10 14.927 0.363 0.023163 0.027279 0 2.1804e-05 0.0094769 0.017754 1955 100000 0.404 0.024226 0.028253
10 1 3 0.045 10 1 11 14.927 0.342 0.021855 0.024918 0 2.2391e-05 0.0091961 0.015676 1714.8 100000 0.39 0.024949 0.025782
10 1 3 0.045 10 1 12 14.927 0.315 0.018662 0.022801 0 2.2282e-05 0.0089717 0.013781 1501.7 100000 0.367 0.023243 0.023596
10 1 3 0.045 10 1 13 14.927 0.299 0.018888 0.021153 0 2.2214e-05 0.0088254 0.01228 1329.5 100000 0.346 0.023317 0.021861
