k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train n_subsample label_recall val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 10 14 0.036 50 1 2.5e-05 27.689 0.9593 0.015669 0.45461 0 0.0081136 0.031543 0.41462 1070.6 58000 100 100 0.9545 0.016556 0.45135 3 3 1 5 4 6 13 19 31 82 833 
10 10 14 0.036 50 1 3.75e-05 27.689 0.9593 0.015669 0.45376 0 0.0088016 0.035534 0.40909 1069.9 58000 100 100 0.9545 0.016556 0.44859 3 3 1 5 4 6 13 19 31 82 833 
10 10 14 0.036 50 1 5e-05 27.689 0.9593 0.015669 0.44362 0 0.0087755 0.025768 0.40876 1068.6 58000 100 100 0.9545 0.016556 0.44687 3 3 1 5 4 6 13 19 31 82 833 
10 10 14 0.036 50 1 7.5e-05 27.689 0.9593 0.015669 0.44281 0 0.0079719 0.026164 0.40836 1058.1 58000 100 100 0.9544 0.016557 0.4386 3 3 1 5 4 6 13 19 31 82 833 
10 10 14 0.036 50 1 0.0001 27.689 0.9592 0.015671 0.43513 0 0.0079231 0.026223 0.40066 1042.8 58000 100 100 0.9539 0.016722 0.43191 3 3 1 5 4 6 13 19 31 83 832 
10 10 14 0.036 50 1 0.0001375 27.689 0.9582 0.015769 0.4191 0 0.0079298 0.026065 0.38479 1001.6 58000 100 100 0.9518 0.017174 0.41538 3 3 1 5 4 6 13 20 32 88 825 
10 10 14 0.036 50 1 0.000175 27.689 0.9561 0.016539 0.40129 0 0.0078736 0.025687 0.36741 955.5 58000 100 100 0.95 0.017397 0.39801 4 2 1 6 4 6 13 22 33 93 816 
10 10 14 0.036 50 1 0.00025 27.689 0.9539 0.017322 0.37924 0 0.0078668 0.031944 0.3391 876.35 58000 100 100 0.9477 0.017973 0.37615 4 2 3 4 5 6 13 25 33 98 807 
10 10 14 0.036 50 1 0.000375 27.689 0.9433 0.020556 0.31057 0 0.0077022 0.024966 0.27759 719.97 58000 100 100 0.9361 0.021989 0.3084 4 2 6 3 10 7 12 27 48 120 761 
10 10 14 0.036 50 1 0.0005 27.689 0.9358 0.023262 0.28259 0 0.0076237 0.030282 0.24436 628.62 58000 100 100 0.928 0.024521 0.28107 5 2 5 6 13 6 16 27 52 135 733 
10 10 14 0.036 50 1 0.00075 27.689 0.9083 0.032394 0.19698 0 0.0072821 0.029408 0.15996 409.25 58000 100 100 0.8985 0.037105 0.18854 7 3 8 12 12 12 29 49 60 157 651 
10 10 14 0.036 50 1 0.001 27.689 0.8894 0.038526 0.16503 0 0.0076385 0.022335 0.13474 345.63 58000 100 100 0.8775 0.04577 0.16403 8 6 8 15 12 22 38 56 72 157 606 
10 10 14 0.036 50 1 0.001375 27.689 0.8429 0.055725 0.10705 0 0.0065071 0.021502 0.078735 197.66 58000 100 100 0.8313 0.064655 0.10461 11 13 19 23 25 34 41 72 77 177 508 
10 10 14 0.036 50 1 0.00175 27.689 0.7977 0.070335 0.089892 0 0.0062465 0.021072 0.062276 153.58 58000 100 100 0.7902 0.078763 0.087598 18 21 23 35 37 43 52 68 102 172 429 
10 10 14 0.036 50 1 0.0025 27.689 0.6992 0.097957 0.057423 0 0.0053605 0.019951 0.03181 74.178 58000 100 100 0.6978 0.1048 0.056184 52 42 37 45 45 56 75 94 113 141 300 
10 10 14 0.036 50 1 0.00375 27.689 0.5314 0.12216 0.039454 0 0.0047841 0.018929 0.015394 32.838 58000 100 100 0.5389 0.12636 0.038352 139 75 67 61 64 88 77 78 90 112 149 
10 10 14 0.036 50 1 0.005 27.689 0.3818 0.11432 0.031099 0 0.0045022 0.01796 0.0082962 16.129 58000 100 100 0.3895 0.11676 0.030308 255 100 88 84 67 73 73 58 78 51 73 
10 10 14 0.036 50 1 0.0075 27.689 0.1558 0.060507 0.024669 0 0.004585 0.017193 0.0025781 4.043 58000 100 100 0.1669 0.064199 0.023431 552 143 75 54 40 36 25 29 16 18 12 
10 10 14 0.036 50 1 0.01 27.689 0.0507 0.019739 0.021849 0 0.0046243 0.016211 0.00077305 0.953 58000 100 100 0.0527 0.019552 0.020358 815 77 32 24 19 8 11 5 5 3 1 
10 15 12 0.036 50 1 1e-07 17.8936 0.9961 0.00061541 1.5047 0 0.010863 0.083272 1.4103 3767.4 58000 100 100 0.9946 0.00097181 1.4763 0 0 0 0 0 0 0 1 9 18 972 
10 15 12 0.036 50 1 1.375e-07 17.894 0.9961 0.00061541 1.5125 0 0.007724 0.082088 1.4222 3767.4 58000 100 100 0.9946 0.00097181 1.4618 0 0 0 0 0 0 0 1 9 18 972 
10 15 12 0.036 50 1 1.75e-07 17.894 0.9961 0.00061541 1.5074 0 0.007458 0.088987 1.4105 3767.4 58000 100 100 0.9946 0.00097181 1.5133 0 0 0 0 0 0 0 1 9 18 972 
10 15 12 0.036 50 1 2.5e-07 17.894 0.9961 0.00061541 1.5043 0 0.0068439 0.082123 1.4149 3767.4 58000 100 100 0.9946 0.00097181 1.4403 0 0 0 0 0 0 0 1 9 18 972 
10 15 12 0.036 50 1 3.75e-07 17.894 0.9961 0.00061541 1.3725 0 0.0071657 0.06855 1.2964 3767.4 58000 100 100 0.9946 0.00097181 1.348 0 0 0 0 0 0 0 1 9 18 972 
10 15 12 0.036 50 1 5e-07 17.894 0.9961 0.00061541 1.375 0 0.0060625 0.067572 1.3009 3767.4 58000 100 100 0.9946 0.00097181 1.3583 0 0 0 0 0 0 0 1 9 18 972 
10 15 12 0.036 50 1 7.5e-07 17.894 0.9961 0.00061541 1.3641 0 0.0062685 0.064024 1.2934 3767.4 58000 100 100 0.9946 0.00097181 1.3453 0 0 0 0 0 0 0 1 9 18 972 
10 15 12 0.036 50 1 1e-06 17.894 0.9961 0.00061541 1.3702 0 0.0068541 0.066029 1.2969 3767.4 58000 100 100 0.9946 0.00097181 1.3506 0 0 0 0 0 0 0 1 9 18 972 
10 15 12 0.036 50 1 1.375e-06 17.894 0.9961 0.00061541 1.3681 0 0.0064183 0.061193 1.3001 3767.4 58000 100 100 0.9946 0.00097181 1.3461 0 0 0 0 0 0 0 1 9 18 972 
10 15 12 0.036 50 1 1.75e-06 17.894 0.9961 0.00061541 1.3756 0 0.006315 0.074258 1.2946 3767.4 58000 100 100 0.9946 0.00097181 1.353 0 0 0 0 0 0 0 1 9 18 972 
10 15 12 0.036 50 1 2.5e-06 17.894 0.9961 0.00061541 1.3612 0 0.0062163 0.060113 1.2944 3767.4 58000 100 100 0.9946 0.00097181 1.3451 0 0 0 0 0 0 0 1 9 18 972 
10 15 12 0.036 50 1 3.75e-06 17.894 0.9961 0.00061541 1.3856 0 0.0063093 0.072866 1.306 3767.4 58000 100 100 0.9946 0.00097181 1.3457 0 0 0 0 0 0 0 1 9 18 972 
10 15 12 0.036 50 1 5e-06 17.894 0.9961 0.00061541 1.3826 0 0.0070772 0.068571 1.3065 3767.4 58000 100 100 0.9946 0.00097181 1.3554 0 0 0 0 0 0 0 1 9 18 972 
10 15 12 0.036 50 1 7.5e-06 17.894 0.9961 0.00061541 1.3853 0 0.0060632 0.073368 1.3054 3767.4 58000 100 100 0.9946 0.00097181 1.3702 0 0 0 0 0 0 0 1 9 18 972 
10 15 12 0.036 50 1 1e-05 17.894 0.9961 0.00061541 1.3641 0 0.0060861 0.059826 1.2978 3764.9 58000 100 100 0.9946 0.00097181 1.3465 0 0 0 0 0 0 0 1 9 18 972 
10 15 12 0.036 50 1 1.375e-05 17.894 0.9961 0.00061541 1.3956 0 0.0061019 0.088733 1.3003 3754.7 58000 100 100 0.9946 0.00097181 1.3658 0 0 0 0 0 0 0 1 9 18 972 
10 15 12 0.036 50 1 1.75e-05 17.894 0.9961 0.00061541 1.3494 0 0.0062293 0.059688 1.2831 3738.2 58000 100 100 0.9946 0.00097181 1.3325 0 0 0 0 0 0 0 1 9 18 972 
10 15 12 0.036 50 1 2.5e-05 17.894 0.9958 0.00068304 1.3178 0 0.0060728 0.059142 1.2522 3638.2 58000 100 100 0.9944 0.0010096 1.3001 0 0 0 0 0 0 0 2 8 20 970 
10 15 12 0.036 50 1 3.75e-05 17.894 0.9954 0.00077962 1.2279 0 0.0059403 0.057755 1.1638 3379.4 58000 100 100 0.9943 0.0010185 1.2161 0 0 0 0 0 0 0 3 8 21 968 
10 15 12 0.036 50 1 5e-05 17.894 0.9952 0.00085782 1.1239 0 0.0058701 0.056104 1.0615 3088.8 58000 100 100 0.9934 0.0011176 1.1103 0 0 0 0 0 0 1 2 8 22 967 
10 15 12 0.036 50 1 7.5e-05 17.894 0.9936 0.0012203 0.93095 0 0.0065569 0.06079 0.86321 2518.8 58000 100 100 0.9918 0.0014342 0.925 0 0 0 0 0 0 2 3 10 27 958 
10 15 12 0.036 50 1 0.0001 17.894 0.9922 0.0014806 0.78063 0 0.0060192 0.051985 0.72222 2123.1 58000 100 100 0.9899 0.00205 0.77247 0 0 0 0 0 0 2 4 14 30 950 
10 15 12 0.036 50 1 0.0001375 17.894 0.9879 0.0027664 0.61019 0 0.0054566 0.04853 0.55582 1635 58000 100 100 0.9872 0.002839 0.60539 0 0 0 0 1 3 1 6 16 46 927 
10 15 12 0.036 50 1 0.000175 17.894 0.9846 0.0038267 0.50308 0 0.0053527 0.046146 0.45121 1328.4 58000 100 100 0.984 0.0036877 0.49901 0 0 0 0 2 3 2 12 18 47 916 
10 15 12 0.036 50 1 0.00025 17.894 0.9782 0.0056905 0.37128 0 0.0052128 0.042668 0.32305 952.17 58000 100 100 0.977 0.005957 0.36726 0 0 1 0 1 5 7 11 31 56 888 
10 15 12 0.036 50 1 0.000375 17.894 0.9656 0.010107 0.25743 0 0.0049582 0.039646 0.2125 625.64 58000 100 100 0.9631 0.01178 0.25407 0 0 2 1 4 10 11 19 32 82 839 
10 15 12 0.036 50 1 0.0005 17.894 0.946 0.019604 0.19711 0 0.0047889 0.037913 0.15409 451.6 58000 100 100 0.9468 0.018949 0.19438 1 4 4 4 9 13 12 32 37 97 787 
10 15 12 0.036 50 1 0.00075 17.894 0.9079 0.037245 0.13632 0 0.004522 0.036126 0.095355 277.1 58000 100 100 0.9064 0.037376 0.13472 9 7 9 9 15 16 27 42 53 123 690 
10 15 12 0.036 50 1 0.001 17.894 0.8605 0.057948 0.10572 0 0.0042824 0.035351 0.065779 188.54 58000 100 100 0.8645 0.055285 0.10462 20 11 13 24 27 18 33 47 82 135 590 
10 15 12 0.036 50 1 0.001375 17.894 0.7837 0.088253 0.080826 0 0.0040096 0.034424 0.042059 117.1 58000 100 100 0.7909 0.083611 0.080373 43 27 21 34 38 34 44 62 97 130 470 
10 15 12 0.036 50 1 0.00175 17.894 0.707 0.11052 0.066426 0 0.0037522 0.033445 0.0289 77.651 58000 100 100 0.7123 0.10711 0.065786 75 36 36 47 35 43 71 70 91 138 358 
10 15 12 0.036 50 1 0.0025 17.894 0.5464 0.1324 0.0509 0 0.0035695 0.031976 0.015023 37.533 58000 100 100 0.5542 0.13033 0.05044 164 59 55 58 60 75 69 71 94 107 188 
10 15 12 0.036 50 1 0.00375 17.894 0.3149 0.1107 0.041079 0 0.0035784 0.031257 0.005911 12.616 58000 100 100 0.336 0.11848 0.040581 352 109 78 72 68 55 52 60 50 51 53 
10 15 12 0.036 50 1 0.005 17.894 0.1605 0.062773 0.035454 0 0.0037185 0.02887 0.0025496 4.516 58000 100 100 0.1775 0.073077 0.035476 568 115 63 61 54 35 31 21 22 19 11 
10 15 12 0.036 50 1 0.0075 17.894 0.0267 0.0090462 0.033745 0 0.0038788 0.02916 0.00043462 0.504 58000 100 100 0.0327 0.013334 0.032011 889 49 22 14 12 6 4 2 2 0 0 
10 15 12 0.036 50 1 0.01 17.894 0.0019 0.00028668 0.033447 0 0.0038983 0.029245 8.2526e-05 0.025 58000 100 100 0.0045 0.0019917 0.03228 985 12 2 1 0 0 0 0 0 0 0 
10 15 13 0.036 50 1 1e-07 23.1705 0.9923 0.0014321 0.9279 0 0.010433 0.05389 0.8633 2279.8 58000 100 100 0.9868 0.0041499 0.9115 0 0 0 0 0 0 3 3 9 38 947 
10 15 13 0.036 50 1 1.375e-07 23.17 0.9923 0.0014321 0.92273 0 0.008837 0.052189 0.86141 2279.8 58000 100 100 0.9868 0.0041499 0.90504 0 0 0 0 0 0 3 3 9 38 947 
10 15 13 0.036 50 1 1.75e-07 23.17 0.9923 0.0014321 0.91398 0 0.008715 0.043771 0.86121 2279.8 58000 100 100 0.9868 0.0041499 0.90539 0 0 0 0 0 0 3 3 9 38 947 
10 15 13 0.036 50 1 2.5e-07 23.17 0.9923 0.0014321 0.90998 0 0.0093232 0.043573 0.8568 2279.8 58000 100 100 0.9868 0.0041499 0.90466 0 0 0 0 0 0 3 3 9 38 947 
10 15 13 0.036 50 1 3.75e-07 23.17 0.9923 0.0014321 0.91501 0 0.0092132 0.043879 0.86163 2279.8 58000 100 100 0.9868 0.0041499 0.90498 0 0 0 0 0 0 3 3 9 38 947 
10 15 13 0.036 50 1 5e-07 23.17 0.9923 0.0014321 0.91134 0 0.0090692 0.043682 0.8583 2279.8 58000 100 100 0.9868 0.0041499 0.93379 0 0 0 0 0 0 3 3 9 38 947 
10 15 13 0.036 50 1 7.5e-07 23.17 0.9923 0.0014321 0.93605 0 0.0090806 0.068302 0.85839 2279.8 58000 100 100 0.9868 0.0041499 0.91038 0 0 0 0 0 0 3 3 9 38 947 
10 15 13 0.036 50 1 1e-06 23.17 0.9923 0.0014321 0.91086 0 0.0088288 0.042924 0.85881 2279.8 58000 100 100 0.9868 0.0041499 0.90487 0 0 0 0 0 0 3 3 9 38 947 
10 15 13 0.036 50 1 1.375e-06 23.17 0.9923 0.0014321 0.92449 0 0.0087393 0.052106 0.86334 2279.8 58000 100 100 0.9868 0.0041499 0.9042 0 0 0 0 0 0 3 3 9 38 947 
10 15 13 0.036 50 1 1.75e-06 23.17 0.9923 0.0014321 0.91205 0 0.0085726 0.043002 0.86019 2279.8 58000 100 100 0.9868 0.0041499 0.90447 0 0 0 0 0 0 3 3 9 38 947 
10 15 13 0.036 50 1 2.5e-06 23.17 0.9923 0.0014321 0.91022 0 0.0092439 0.043232 0.85746 2279.8 58000 100 100 0.9868 0.0041499 0.90548 0 0 0 0 0 0 3 3 9 38 947 
10 15 13 0.036 50 1 3.75e-06 23.17 0.9923 0.0014321 0.90974 0 0.0091645 0.042941 0.85735 2279.8 58000 100 100 0.9868 0.0041499 0.90677 0 0 0 0 0 0 3 3 9 38 947 
10 15 13 0.036 50 1 5e-06 23.17 0.9923 0.0014321 0.91161 0 0.0097287 0.043731 0.85786 2279.8 58000 100 100 0.9868 0.0041499 0.90318 0 0 0 0 0 0 3 3 9 38 947 
10 15 13 0.036 50 1 7.5e-06 23.17 0.9923 0.0014321 0.91112 0 0.0086602 0.043001 0.85917 2279.8 58000 100 100 0.9868 0.0041499 0.90311 0 0 0 0 0 0 3 3 9 38 947 
10 15 13 0.036 50 1 1e-05 23.17 0.9923 0.0014321 0.91138 0 0.0086133 0.043069 0.85941 2279.8 58000 100 100 0.9868 0.0041499 0.90243 0 0 0 0 0 0 3 3 9 38 947 
10 15 13 0.036 50 1 1.375e-05 23.17 0.9923 0.0014321 0.91087 0 0.0084087 0.042979 0.8592 2278.8 58000 100 100 0.9868 0.0041499 0.90257 0 0 0 0 0 0 3 3 9 38 947 
10 15 13 0.036 50 1 1.75e-05 23.17 0.9923 0.0014321 0.90756 0 0.0090573 0.042874 0.85534 2275.9 58000 100 100 0.9868 0.0041499 0.90591 0 0 0 0 0 0 3 3 9 38 947 
10 15 13 0.036 50 1 2.5e-05 23.17 0.9923 0.0014321 0.90588 0 0.0089515 0.042983 0.85364 2264.7 58000 100 100 0.9868 0.0041499 0.92511 0 0 0 0 0 0 3 3 9 38 947 
10 15 13 0.036 50 1 3.75e-05 23.17 0.9923 0.0014321 0.92143 0 0.0091284 0.077019 0.83501 2222.5 58000 100 100 0.9867 0.0041573 0.89328 0 0 0 0 0 0 3 3 9 38 947 
10 15 13 0.036 50 1 5e-05 23.17 0.9921 0.001449 0.85985 0 0.0091154 0.041396 0.80906 2156.5 58000 100 100 0.9865 0.004292 0.85572 0 0 0 0 0 0 3 3 9 40 945 
10 15 13 0.036 50 1 7.5e-05 23.17 0.9912 0.0015641 0.79363 0 0.008178 0.040536 0.74464 1977.5 58000 100 100 0.9852 0.0044854 0.78516 0 0 0 0 0 0 3 3 11 45 938 
10 15 13 0.036 50 1 0.0001 23.17 0.9905 0.0017415 0.72606 0 0.0086217 0.039743 0.67733 1804.3 58000 100 100 0.9838 0.0048824 0.7214 0 0 0 0 0 0 4 3 11 48 934 
10 15 13 0.036 50 1 0.0001375 23.17 0.9879 0.0024861 0.6218 0 0.0087877 0.038497 0.57416 1534.3 58000 100 100 0.9799 0.0062122 0.62088 0 0 0 0 0 2 5 3 12 58 920 
10 15 13 0.036 50 1 0.000175 23.17 0.9853 0.0032371 0.54178 0 0.0078613 0.037235 0.4963 1324.7 58000 100 100 0.9759 0.0077369 0.53947 0 0 0 0 1 3 4 5 15 65 907 
10 15 13 0.036 50 1 0.00025 23.17 0.9794 0.0048004 0.42779 0 0.0076 0.035555 0.38426 1026.1 58000 100 100 0.9694 0.0097934 0.42425 0 0 0 1 0 6 2 11 32 64 884 
10 15 13 0.036 50 1 0.000375 23.17 0.9683 0.0082734 0.30122 0 0.007223 0.033288 0.26036 696.53 58000 100 100 0.9584 0.015065 0.30041 0 0 0 3 1 11 4 16 45 81 839 
10 15 13 0.036 50 1 0.0005 23.17 0.9556 0.013122 0.22639 0 0.0073105 0.031466 0.18727 503.12 58000 100 100 0.9459 0.020143 0.22529 0 0 3 2 6 12 15 19 49 95 799 
10 15 13 0.036 50 1 0.00075 23.17 0.9268 0.025848 0.15605 0 0.0066904 0.030081 0.11895 317.36 58000 100 100 0.9171 0.033912 0.15394 2 2 9 9 11 16 19 28 67 119 718 
10 15 13 0.036 50 1 0.001 23.17 0.8948 0.039272 0.11852 0 0.0061407 0.028711 0.08335 220.04 58000 100 100 0.8857 0.048194 0.1174 5 9 8 17 19 21 29 39 73 140 640 
10 15 13 0.036 50 1 0.001375 23.17 0.8363 0.062435 0.088591 0 0.0055758 0.027752 0.054943 141.47 58000 100 100 0.8348 0.068397 0.087412 18 15 22 21 27 30 43 59 93 152 520 
10 15 13 0.036 50 1 0.00175 23.17 0.7792 0.082089 0.071559 0 0.0049629 0.026986 0.039293 97.909 58000 100 100 0.7779 0.085968 0.070845 33 29 20 34 34 46 62 65 94 154 429 
10 15 13 0.036 50 1 0.0025 23.17 0.6502 0.11463 0.053573 0 0.0044807 0.026401 0.022365 52.397 58000 100 100 0.6529 0.11569 0.051909 84 48 48 55 42 68 73 76 112 121 273 
10 15 13 0.036 50 1 0.00375 23.17 0.4476 0.1269 0.039512 0 0.0041467 0.025008 0.010023 21.046 58000 100 100 0.4456 0.12835 0.038621 218 86 75 66 67 70 72 75 80 83 108 
10 15 13 0.036 50 1 0.005 23.17 0.275 0.097132 0.033303 0 0.0041173 0.023931 0.0049316 8.929 58000 100 100 0.2795 0.10083 0.032223 368 135 93 79 55 55 41 52 48 37 37 
10 15 13 0.036 50 1 0.0075 23.17 0.0756 0.027913 0.028248 0 0.0042559 0.022561 0.0011453 1.57 58000 100 100 0.0801 0.030344 0.02728 736 95 57 28 30 22 13 7 5 4 3 
10 15 13 0.036 50 1 0.01 23.17 0.012 0.0035195 0.026754 0 0.0043066 0.022015 0.00022366 0.19 58000 100 100 0.0136 0.0056006 0.025639 940 34 9 8 4 3 1 1 0 0 0 
10 15 14 0.036 50 1 1e-07 29.5138 0.9807 0.0051026 0.58202 0 0.012398 0.048022 0.52135 1397 58000 100 100 0.9792 0.006634 0.57524 0 0 0 3 0 4 3 13 17 67 893 
10 15 14 0.036 50 1 1.375e-07 29.514 0.9807 0.0051026 0.566 0 0.010655 0.032481 0.52249 1397 58000 100 100 0.9792 0.006634 0.56701 0 0 0 3 0 4 3 13 17 67 893 
10 15 14 0.036 50 1 1.75e-07 29.514 0.9807 0.0051026 0.56529 0 0.012075 0.032574 0.52028 1397 58000 100 100 0.9792 0.006634 0.56679 0 0 0 3 0 4 3 13 17 67 893 
10 15 14 0.036 50 1 2.5e-07 29.514 0.9807 0.0051026 0.56484 0 0.012017 0.032432 0.52003 1397 58000 100 100 0.9792 0.006634 0.56681 0 0 0 3 0 4 3 13 17 67 893 
10 15 14 0.036 50 1 3.75e-07 29.514 0.9807 0.0051026 0.565 0 0.012053 0.032602 0.51999 1397 58000 100 100 0.9792 0.006634 0.58842 0 0 0 3 0 4 3 13 17 67 893 
10 15 14 0.036 50 1 5e-07 29.514 0.9807 0.0051026 0.59247 0 0.010504 0.059384 0.52222 1397 58000 100 100 0.9792 0.006634 0.57714 0 0 0 3 0 4 3 13 17 67 893 
10 15 14 0.036 50 1 7.5e-07 29.514 0.9807 0.0051026 0.57596 0 0.010506 0.040318 0.52475 1397 58000 100 100 0.9792 0.006634 0.57796 0 0 0 3 0 4 3 13 17 67 893 
10 15 14 0.036 50 1 1e-06 29.514 0.9807 0.0051026 0.56512 0 0.010529 0.032267 0.52196 1397 58000 100 100 0.9792 0.006634 0.56697 0 0 0 3 0 4 3 13 17 67 893 
10 15 14 0.036 50 1 1.375e-06 29.514 0.9807 0.0051026 0.56526 0 0.010516 0.032186 0.52218 1397 58000 100 100 0.9792 0.006634 0.5673 0 0 0 3 0 4 3 13 17 67 893 
10 15 14 0.036 50 1 1.75e-06 29.514 0.9807 0.0051026 0.56461 0 0.010479 0.03222 0.52155 1397 58000 100 100 0.9792 0.006634 0.56544 0 0 0 3 0 4 3 13 17 67 893 
10 15 14 0.036 50 1 2.5e-06 29.514 0.9807 0.0051026 0.56494 0 0.010569 0.032031 0.52199 1397 58000 100 100 0.9792 0.006634 0.55916 0 0 0 3 0 4 3 13 17 67 893 
10 15 14 0.036 50 1 3.75e-06 29.514 0.9807 0.0051026 0.5194 0 0.007841 0.033725 0.47746 1397 58000 100 100 0.9792 0.006634 0.51925 0 0 0 3 0 4 3 13 17 67 893 
10 15 14 0.036 50 1 5e-06 29.514 0.9807 0.0051026 0.5273 0 0.0075853 0.039896 0.47944 1397 58000 100 100 0.9792 0.006634 0.51924 0 0 0 3 0 4 3 13 17 67 893 
10 15 14 0.036 50 1 7.5e-06 29.514 0.9807 0.0051026 0.52768 0 0.007571 0.040255 0.47948 1397 58000 100 100 0.9792 0.006634 0.52925 0 0 0 3 0 4 3 13 17 67 893 
10 15 14 0.036 50 1 1e-05 29.514 0.9807 0.0051026 0.51685 0 0.0075706 0.031854 0.47706 1397 58000 100 100 0.9792 0.006634 0.51892 0 0 0 3 0 4 3 13 17 67 893 
10 15 14 0.036 50 1 1.375e-05 29.514 0.9807 0.0051026 0.53018 0 0.0076505 0.04056 0.4816 1396.9 58000 100 100 0.9792 0.006634 0.52942 0 0 0 3 0 4 3 13 17 67 893 
10 15 14 0.036 50 1 1.75e-05 29.514 0.9807 0.0051026 0.52552 0 0.0079338 0.037809 0.47941 1396.7 58000 100 100 0.9792 0.006634 0.53849 0 0 0 3 0 4 3 13 17 67 893 
10 15 14 0.036 50 1 2.5e-05 29.514 0.9807 0.0051026 0.54013 0 0.0084712 0.056327 0.47496 1395.9 58000 100 100 0.9792 0.006634 0.52743 0 0 0 3 0 4 3 13 17 67 893 
10 15 14 0.036 50 1 3.75e-05 29.514 0.9807 0.0051026 0.51305 0 0.0083706 0.031026 0.47328 1391.6 58000 100 100 0.979 0.0066657 0.51386 0 0 0 3 0 4 3 13 17 67 893 
10 15 14 0.036 50 1 5e-05 29.514 0.9807 0.0051026 0.51161 0 0.0075615 0.031244 0.47243 1382.1 58000 100 100 0.979 0.0066657 0.51188 0 0 0 3 0 4 3 13 17 67 893 
10 15 14 0.036 50 1 7.5e-05 29.514 0.9803 0.0052472 0.49749 0 0.0081754 0.030948 0.45799 1345.2 58000 100 100 0.9785 0.0067345 0.49782 0 0 0 3 0 4 4 13 17 67 892 
10 15 14 0.036 50 1 0.0001 29.514 0.9794 0.0054411 0.48089 0 0.008319 0.030743 0.44145 1299.1 58000 100 100 0.9778 0.0069341 0.48144 0 0 0 3 0 4 5 13 18 70 887 
10 15 14 0.036 50 1 0.0001375 29.514 0.9781 0.0057361 0.44956 0 0.0074844 0.030202 0.41151 1205 58000 100 100 0.976 0.0072913 0.44986 0 0 0 3 0 4 6 15 17 75 880 
10 15 14 0.036 50 1 0.000175 29.514 0.9758 0.0065409 0.42306 0 0.0074991 0.030517 0.38467 1123.6 58000 100 100 0.9742 0.0078222 0.42801 0 0 0 3 1 4 9 15 18 78 872 
10 15 14 0.036 50 1 0.00025 29.514 0.9716 0.0077212 0.3739 0 0.0081896 0.034527 0.33081 971.7 58000 100 100 0.9705 0.0085683 0.36798 0 0 0 3 2 5 10 21 18 87 854 
10 15 14 0.036 50 1 0.000375 29.514 0.9617 0.011915 0.28873 0 0.0078929 0.028077 0.25242 739.49 58000 100 100 0.96 0.012773 0.2878 0 1 3 2 6 7 12 16 35 99 819 
10 15 14 0.036 50 1 0.0005 29.514 0.9513 0.016195 0.23623 0 0.0069278 0.03312 0.19586 565.12 58000 100 100 0.9501 0.016697 0.23435 0 3 3 4 6 12 14 23 45 97 793 
10 15 14 0.036 50 1 0.00075 29.514 0.9332 0.023021 0.16383 0 0.0065483 0.031833 0.12514 358.76 58000 100 100 0.9264 0.026229 0.16151 0 5 5 8 11 11 22 30 54 120 734 
10 15 14 0.036 50 1 0.001 29.514 0.9073 0.034011 0.13187 0 0.0063379 0.030313 0.094904 268.01 58000 100 100 0.8997 0.036126 0.1294 4 8 10 8 12 16 36 40 73 117 676 
10 15 14 0.036 50 1 0.001375 29.514 0.8635 0.050889 0.094826 0 0.0059165 0.029656 0.058951 163.29 58000 100 100 0.8566 0.052449 0.092801 10 13 13 19 24 25 41 54 92 132 577 
10 15 14 0.036 50 1 0.00175 29.514 0.8202 0.067139 0.078089 0 0.0056219 0.028332 0.043832 117.8 58000 100 100 0.8112 0.070565 0.076601 21 16 21 30 27 30 58 64 87 156 490 
10 15 14 0.036 50 1 0.0025 29.514 0.7187 0.097678 0.053047 0 0.005185 0.021883 0.025693 65.685 58000 100 100 0.7111 0.10167 0.051918 50 37 39 35 50 56 58 86 104 145 340 
10 15 14 0.036 50 1 0.00375 29.514 0.5451 0.124 0.038257 0 0.0047799 0.020519 0.012644 29.191 58000 100 100 0.54 0.12639 0.037579 149 55 61 62 73 62 85 84 94 114 161 
10 15 14 0.036 50 1 0.005 29.514 0.3771 0.11538 0.031934 0 0.0046161 0.020215 0.006763 14.093 58000 100 100 0.3852 0.11862 0.031048 265 104 88 70 69 78 60 67 70 64 65 
10 15 14 0.036 50 1 0.0075 29.514 0.1445 0.054885 0.026491 0 0.0046237 0.019501 0.0020772 3.404 58000 100 100 0.1554 0.062593 0.025196 570 139 74 54 42 36 21 19 25 11 9 
10 15 14 0.036 50 1 0.01 29.514 0.0403 0.01454 0.024326 0 0.0046601 0.018839 0.00058668 0.74 58000 100 100 0.0446 0.016007 0.0231 839 65 43 19 9 9 7 4 2 2 1 
10 20 12 0.036 50 1 1e-07 18.6653 0.9977 0.00040512 1.8041 0 0.011173 0.096674 1.696 4460.5 58000 100 100 0.9985 0.00018794 1.7985 0 0 0 0 0 0 1 0 3 13 983 
10 20 12 0.036 50 1 1.375e-07 18.665 0.9977 0.00040512 1.8518 0 0.010482 0.13997 1.701 4460.5 58000 100 100 0.9985 0.00018794 1.7973 0 0 0 0 0 0 1 0 3 13 983 
10 20 12 0.036 50 1 1.75e-07 18.665 0.9977 0.00040512 1.7792 0 0.010492 0.083551 1.6849 4460.5 58000 100 100 0.9985 0.00018794 1.806 0 0 0 0 0 0 1 0 3 13 983 
