k probes k_factor build_time recall var_recall query_time val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 32 10 5.7188 0.9618 0.0049857 0.31962 0.9566 0.0060625 0.31527 0 0 0 0 0 0 5 15 56 205 719 
10 32 12 5.7188 0.974 0.0034074 0.3259 0.9691 0.0044596 0.32371 0 0 0 0 0 0 1 10 38 150 801 
10 32 20 5.7188 0.9916 0.0012307 0.36975 0.989 0.0016607 0.37022 0 0 0 0 0 0 0 4 11 50 935 
10 32 25 5.7188 0.9943 0.00083835 0.40235 0.9929 0.0010206 0.39584 0 0 0 0 0 0 0 3 6 36 955 
10 32 50 5.7188 0.9967 0.00047959 0.53627 0.9963 0.00055687 0.53225 0 0 0 0 0 0 0 1 5 20 974 
10 32 75 5.7188 0.9969 0.00044083 0.67058 0.9963 0.00055687 0.66478 0 0 0 0 0 0 0 1 4 20 975 
10 32 100 5.7188 0.9969 0.00044083 0.80264 0.9963 0.00055687 0.79872 0 0 0 0 0 0 0 1 4 20 975 
10 32 250 5.7188 0.9969 0.00044083 1.3361 0.9963 0.00055687 1.3341 0 0 0 0 0 0 0 1 4 20 975 
10 32 500 5.7188 0.9969 0.00044083 1.4362 0.9963 0.00055687 1.4384 0 0 0 0 0 0 0 1 4 20 975 
10 64 1 5.7188 0.4644 0.022795 0.28717 0.4666 0.022647 0.28731 2 10 71 138 246 232 201 79 15 5 1 
10 64 2 5.7188 0.6582 0.026119 0.29428 0.6603 0.02588 0.29223 0 2 4 24 85 136 196 248 194 94 17 
10 64 3 5.7188 0.7594 0.022234 0.29896 0.7668 0.02182 0.29789 0 0 2 6 17 64 136 222 243 230 80 
10 64 4 5.7188 0.8279 0.017769 0.30715 0.8337 0.017492 0.30727 0 0 0 0 7 25 77 143 262 293 193 
10 64 5 5.7188 0.8709 0.014558 0.31645 0.875 0.01451 0.30975 0 0 0 0 1 11 46 105 199 333 305 
10 64 8 5.7188 0.9408 0.0073027 0.32735 0.9387 0.0081405 0.33011 0 0 0 0 0 1 9 31 87 284 588 
10 64 10 5.7188 0.9624 0.0048311 0.33729 0.9575 0.0060498 0.33587 0 0 0 0 0 0 5 13 55 207 720 
10 64 12 5.7188 0.9749 0.0032633 0.34772 0.97 0.0043844 0.34687 0 0 0 0 0 0 2 8 33 153 804 
10 64 20 5.7188 0.993 0.00097197 0.39193 0.9904 0.0014893 0.39115 0 0 0 0 0 0 0 2 10 44 944 
10 64 25 5.7188 0.9958 0.00052288 0.42422 0.9945 0.00086061 0.41974 0 0 0 0 0 0 0 1 3 33 963 
10 64 50 5.7188 0.9991 0.0001093 0.56136 0.9989 0.00016896 0.56007 0 0 0 0 0 0 0 0 1 7 992 
10 64 75 5.7188 0.9993 8.96e-05 0.69801 0.9991 0.0001093 0.69801 0 0 0 0 0 0 0 0 1 5 994 
10 64 100 5.7188 0.9993 8.96e-05 0.83599 0.9991 0.0001093 0.84611 0 0 0 0 0 0 0 0 1 5 994 
10 64 250 5.7188 0.9993 8.96e-05 1.6371 0.9991 0.0001093 1.6328 0 0 0 0 0 0 0 0 1 5 994 
10 64 500 5.7188 0.9993 8.96e-05 2.431 0.9991 0.0001093 2.4245 0 0 0 0 0 0 0 0 1 5 994 
10 128 1 5.7188 0.4644 0.022795 0.33662 0.4666 0.022647 0.33072 2 10 71 138 246 232 201 79 15 5 1 
10 128 2 5.7188 0.6582 0.026119 0.33866 0.6603 0.02588 0.33639 0 2 4 24 85 136 196 248 194 94 17 
10 128 3 5.7188 0.7595 0.022212 0.34432 0.7668 0.02182 0.3419 0 0 2 6 17 64 135 223 243 230 80 
10 128 4 5.7188 0.8279 0.017769 0.35381 0.8337 0.017492 0.34733 0 0 0 0 7 25 77 143 262 293 193 
10 128 5 5.7188 0.8711 0.014569 0.35426 0.875 0.01451 0.36217 0 0 0 0 1 11 46 105 198 333 306 
10 128 8 5.7188 0.941 0.0072863 0.37386 0.9388 0.0081427 0.36935 0 0 0 0 0 1 9 31 86 284 589 
10 128 10 5.7188 0.9626 0.004806 0.38131 0.9576 0.0060483 0.38057 0 0 0 0 0 0 5 13 54 207 721 
10 128 12 5.7188 0.9751 0.0032332 0.39168 0.9703 0.0043723 0.39089 0 0 0 0 0 0 2 8 32 153 805 
10 128 20 5.7188 0.9932 0.00095471 0.43747 0.9907 0.001465 0.4346 0 0 0 0 0 0 0 2 10 42 946 
10 128 25 5.7188 0.996 0.0005045 0.4645 0.9948 0.00083379 0.46384 0 0 0 0 0 0 0 1 3 31 965 
