k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 5 12 0.036 5 0.49849 0.0003 2.994e-05 0.014031 0.003 0.0001 1e-05 0.013512 997 3 0 0 0 0 0 0 0 0 0 
10 10 6 0.036 1 0.409989 0.9716 0.0046981 2.5915 6920.3 0.9698 0.0053533 2.7906 0 0 0 0 0 3 3 17 34 138 805 
10 10 6 0.036 2 0.40999 0.8797 0.028166 0.6626 1441.6 0.8721 0.030542 0.65415 0 0 7 5 23 26 45 76 125 186 507 
10 10 6 0.036 3 0.40999 0.7227 0.070225 0.22475 442.96 0.7086 0.07374 0.21915 8 27 42 44 57 60 96 123 134 143 266 
10 10 6 0.036 4 0.40999 0.529 0.095575 0.099964 163.82 0.513 0.099931 0.096491 61 79 83 101 98 111 88 97 78 76 128 
10 10 6 0.036 5 0.40999 0.3461 0.095921 0.055911 62.577 0.3225 0.088793 0.088617 200 155 129 100 86 78 56 55 38 41 62 
10 10 6 0.036 6 0.40999 0.1925 0.063177 0.037904 22.32 0.1766 0.052024 0.039477 425 166 122 86 44 46 30 25 23 18 15 
10 10 6 0.036 7 0.40999 0.0876 0.028595 0.032459 6.89 0.0814 0.023197 0.03226 653 153 73 43 23 19 13 10 7 3 3 
10 10 6 0.036 8 0.40999 0.0328 0.0093735 0.030512 1.724 0.0262 0.0053789 0.030551 840 85 36 11 14 7 2 5 0 0 0 
10 10 6 0.036 9 0.40999 0.0095 0.0020018 0.029808 0.278 0.0043 0.00053204 0.029895 939 40 14 4 1 1 1 0 0 0 0 
10 10 6 0.036 10 0.40999 0.0013 0.00012844 0.029534 0.026 0.0004 3.988e-05 0.029821 987 13 0 0 0 0 0 0 0 0 0 
10 10 7 0.036 1 0.374081 0.9413 0.011896 1.4247 3641.4 0.9403 0.011798 1.6132 0 0 0 2 3 8 20 35 81 168 683 
10 10 7 0.036 2 0.37408 0.8068 0.050384 0.30202 614.05 0.786 0.051235 0.29235 3 7 16 31 36 59 67 91 126 190 374 
10 10 7 0.036 3 0.37408 0.6087 0.089564 0.1033 179.14 0.5835 0.092771 0.097559 33 49 86 64 87 87 88 118 115 113 160 
10 10 7 0.036 4 0.37408 0.4045 0.095545 0.050759 62.803 0.3811 0.098131 0.047776 133 132 134 102 84 94 69 75 56 64 57 
10 10 7 0.036 5 0.37408 0.2408 0.072808 0.032898 22.816 0.2226 0.073563 0.031154 316 196 136 79 62 62 35 45 22 26 21 
10 10 7 0.036 6 0.37408 0.1191 0.040706 0.026184 7.793 0.1189 0.042996 0.025817 569 184 82 45 40 18 21 11 19 7 4 
10 10 7 0.036 7 0.37408 0.0554 0.018389 0.024171 2.446 0.0516 0.016734 0.024003 762 120 43 27 17 9 10 7 2 1 2 
10 10 7 0.036 8 0.37408 0.0187 0.0043847 0.022551 0.641 0.0181 0.0047672 0.022928 895 55 33 9 5 1 1 0 1 0 0 
10 10 7 0.036 9 0.37408 0.0047 0.00070862 0.022019 0.116 0.0043 0.0008924 0.022339 964 27 7 2 0 0 0 0 0 0 0 
10 10 7 0.036 10 0.37408 0.0005 4.98e-05 0.02164 0.012 0.0005 4.98e-05 0.030379 995 5 0 0 0 0 0 0 0 0 0 
10 10 8 0.036 1 0.44628 0.8989 0.019729 0.69652 1888 0.8896 0.024296 0.69605 0 2 1 1 6 16 43 82 116 212 521 
10 10 8 0.036 2 0.44628 0.6894 0.069537 0.12875 270.38 0.676 0.071375 0.12017 9 21 42 68 68 89 98 111 148 141 205 
10 10 8 0.036 3 0.44628 0.4628 0.09389 0.048965 72.44 0.4529 0.092904 0.046976 91 106 110 101 95 91 110 86 68 62 80 
10 10 8 0.036 4 0.44628 0.269 0.075795 0.029403 23.288 0.2649 0.076855 0.028272 271 176 140 103 85 50 53 37 31 30 24 
10 10 8 0.036 5 0.44628 0.1427 0.045172 0.022939 7.936 0.1368 0.042769 0.022556 487 218 84 64 46 43 15 13 10 11 9 
10 10 8 0.036 6 0.44628 0.0631 0.018767 0.02007 2.598 0.0609 0.020061 0.019821 718 137 62 32 23 9 6 5 6 2 0 
10 10 8 0.036 7 0.44628 0.0236 0.005989 0.018943 0.76 0.0251 0.006987 0.018591 873 70 31 13 6 3 3 0 1 0 0 
