k n_trees depth sparsity v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 1 6 0.036 1 0.039418 0.2584 0.054584 0.27639 0.0006214 8.39e-05 0.010789 0.26467 906.25 0.2532 0.055325 0.27688 208 205 163 119 101 75 56 30 23 13 7 
10 1 7 0.036 1 0.0414076 0.1876 0.036202 0.14626 0.00063534 9.7514e-05 0.0098254 0.13546 453.13 0.1801 0.034969 0.14554 297 225 167 128 83 47 26 12 10 4 1 
10 1 8 0.036 1 0.0429282 0.1527 0.029923 0.082102 0.00068884 0.00011663 0.0092702 0.071781 226.57 0.1417 0.02876 0.080658 354 247 174 105 55 30 17 8 4 3 3 
10 1 9 0.036 1 0.0463451 0.1087 0.018213 0.049292 0.00077212 0.00013352 0.0091877 0.038947 113.28 0.1053 0.020522 0.047914 443 278 139 75 34 19 10 1 1 0 0 
10 1 10 0.036 1 0.0523226 0.0762 0.011725 0.031613 0.00073141 0.00014564 0.0094958 0.021001 56.64 0.083 0.015286 0.030739 541 277 108 45 16 9 3 1 0 0 0 
10 1 11 0.036 1 0.0545894 0.0629 0.0090627 0.022966 0.00070306 0.00015083 0.0099034 0.011967 28.328 0.0627 0.009288 0.021617 597 258 86 43 11 4 1 0 0 0 0 
10 1 12 0.036 1 0.053963 0.0423 0.0056464 0.017739 0.00081228 0.00017425 0.0095586 0.0068547 14.174 0.0435 0.006264 0.016459 696 216 66 14 7 1 0 0 0 0 0 
10 5 6 0.036 1 0.0574414 0.7551 0.043518 1.5025 0.0012873 0.00023415 0.021749 1.4788 4228.5 0.7373 0.045544 1.5074 1 6 12 31 42 81 110 142 174 201 200 
10 5 6 0.036 2 0.057441 0.3793 0.072354 0.12049 0.001521 0.00017972 0.019364 0.099102 273.52 0.3799 0.071497 0.119 95 128 153 152 116 96 78 68 43 39 32 
10 5 6 0.036 3 0.057441 0.143 0.038009 0.029098 0.0011771 0.00015965 0.016887 0.01051 25.747 0.1384 0.036942 0.027882 440 226 135 76 36 31 20 14 12 7 3 
10 5 6 0.036 4 0.057441 0.0354 0.009136 0.019619 0.0011804 0.00015662 0.016415 0.0015252 3.226 0.0327 0.0096704 0.019005 809 113 40 17 9 4 3 4 1 0 0 
10 5 6 0.036 5 0.057441 0.0048 0.00071768 0.018159 0.00092549 0.00014669 0.016574 0.00021044 0.28 0.0053 0.0012432 0.017993 961 33 4 1 1 0 0 0 0 0 0 
10 5 7 0.036 1 0.0573467 0.6534 0.058507 0.76709 0.0013521 0.00023759 0.015233 0.74992 2159.4 0.6323 0.056723 0.76635 6 14 40 67 92 110 141 143 140 116 131 
10 5 7 0.036 2 0.057347 0.2853 0.064759 0.053388 0.0012712 0.00019425 0.01408 0.037527 96.813 0.2659 0.061308 0.052527 187 197 154 129 99 69 57 43 27 19 19 
10 5 7 0.036 3 0.057347 0.0927 0.025883 0.018813 0.0012839 0.0001887 0.012778 0.0041762 8.524 0.0832 0.0221 0.01816 597 194 80 57 21 22 11 8 5 4 1 
10 5 7 0.036 4 0.057347 0.0189 0.0041569 0.014622 0.0011533 0.00017992 0.012428 0.00055276 0.841 0.0181 0.003646 0.014196 882 81 21 6 2 8 0 0 0 0 0 
10 5 7 0.036 5 0.057347 0.0021 0.00024584 0.013585 0.00097274 0.00018123 0.012035 0.00011346 0.063 0.0024 0.00035459 0.013648 981 17 2 0 0 0 0 0 0 0 0 
10 5 8 0.036 1 0.0632838 0.5278 0.063491 0.39723 0.0014526 0.00032151 0.012459 0.38267 1095.2 0.5223 0.063756 0.39851 15 55 88 94 141 157 126 114 83 72 55 
10 5 8 0.036 2 0.063284 0.1812 0.040927 0.028464 0.0013977 0.00028159 0.011338 0.015108 34.773 0.1747 0.038909 0.027363 320 255 148 105 56 46 26 25 12 5 2 
10 5 8 0.036 3 0.063284 0.042 0.0081842 0.014711 0.001444 0.00028176 0.010929 0.0016959 2.583 0.043 0.010762 0.01435 754 146 54 25 17 2 1 1 0 0 0 
10 5 8 0.036 4 0.063284 0.0073 0.00099771 0.012964 0.0011827 0.00028797 0.010973 0.00024614 0.229 0.0067 0.0012063 0.01254 942 44 13 1 0 0 0 0 0 0 0 
10 5 8 0.036 5 0.063284 0.0005 6.982e-05 0.012059 0.0012014 0.00026259 0.010278 5.0839e-05 0.013 0.0002 1.998e-05 0.012125 996 3 1 0 0 0 0 0 0 0 0 
10 5 9 0.036 1 0.0626407 0.4398 0.058675 0.20905 0.0015419 0.00037324 0.010982 0.19583 553.19 0.4257 0.057647 0.20899 26 91 137 137 154 136 114 84 56 44 21 
10 5 9 0.036 2 0.062641 0.1199 0.02636 0.019073 0.0015138 0.00030824 0.010572 0.006294 12.296 0.1154 0.023066 0.018154 470 227 142 71 31 23 21 10 5 0 0 
10 5 9 0.036 3 0.062641 0.0252 0.0052702 0.012667 0.001454 0.00030239 0.0098683 0.00072008 0.846 0.0219 0.0036741 0.012198 846 96 35 13 7 1 1 0 1 0 0 
10 5 9 0.036 4 0.062641 0.0027 0.00030301 0.012072 0.001175 0.00029943 0.01023 8.942e-05 0.056 0.0023 0.00026497 0.01191 975 23 2 0 0 0 0 0 0 0 0 
10 5 9 0.036 5 0.062641 0.0001 1e-05 0.010981 0.0011606 0.00028915 0.0092176 3.4957e-05 0.002 0 0 0.011731 999 1 0 0 0 0 0 0 0 0 0 
10 5 10 0.036 1 0.0651495 0.3333 0.04885 0.11507 0.0017418 0.00049039 0.010168 0.10234 277.92 0.3248 0.047272 0.11348 80 145 192 148 158 101 80 43 38 12 3 
10 5 10 0.036 2 0.065149 0.0724 0.015033 0.015695 0.0018279 0.00034819 0.010011 0.003122 4.891 0.0663 0.012287 0.014385 602 233 89 34 20 9 9 2 1 0 1 
10 5 10 0.036 3 0.065149 0.0132 0.0023481 0.011942 0.0015446 0.0003091 0.0094698 0.00033316 0.336 0.0103 0.0015054 0.011494 909 63 20 4 3 1 0 0 0 0 0 
10 5 10 0.036 4 0.065149 0.0021 0.00024584 0.0115 0.0013352 0.00033594 0.0094895 7.8658e-05 0.033 0.0004 3.988e-05 0.011051 981 17 2 0 0 0 0 0 0 0 0 
10 5 10 0.036 5 0.065149 0 0 0.011072 0.0013068 0.00032738 0.0091422 3.8772e-05 0 0 0 0.011013 1000 0 0 0 0 0 0 0 0 0 0 
10 5 11 0.036 1 0.0859353 0.2645 0.039009 0.077104 0.0024008 0.00073755 0.012923 0.0606 139.51 0.254 0.038763 0.065435 115 216 211 166 129 65 50 24 17 6 1 
10 5 11 0.036 2 0.085935 0.0435 0.0074852 0.013808 0.0017389 0.00043812 0.0096185 0.0016615 1.983 0.037 0.0056767 0.013161 719 191 49 26 9 4 2 0 0 0 0 
10 5 11 0.036 3 0.085935 0.0048 0.00059756 0.011913 0.0015689 0.00039694 0.009522 0.00014953 0.091 0.0049 0.00066666 0.011124 959 34 7 0 0 0 0 0 0 0 0 
10 5 11 0.036 4 0.085935 0.0003 4.996e-05 0.011549 0.0015262 0.00041572 0.0092836 5.3013e-05 0.006 0.0002 1.998e-05 0.011129 998 1 1 0 0 0 0 0 0 0 0 
10 5 11 0.036 5 0.085935 0.0001 1e-05 0.010944 0.0013812 0.00041818 0.0088393 3.9208e-05 0.001 0 0 0.011001 999 1 0 0 0 0 0 0 0 0 0 
10 5 12 0.036 1 0.0864959 0.2001 0.028178 0.051826 0.002676 0.00084378 0.013299 0.034534 69.972 0.1928 0.026995 0.042842 203 252 204 161 96 53 17 8 4 1 1 
10 5 12 0.036 2 0.086496 0.0231 0.0031796 0.013577 0.0019013 0.00049617 0.0099969 0.0008506 0.789 0.0225 0.0028866 0.012295 822 137 33 5 2 1 0 0 0 0 0 
10 5 12 0.036 3 0.086496 0.0019 0.00024664 0.012164 0.0015427 0.00046947 0.009819 8.2226e-05 0.038 0.0014 0.00017822 0.011087 984 13 3 0 0 0 0 0 0 0 0 
10 5 12 0.036 4 0.086496 0.0003 2.994e-05 0.011861 0.0015701 0.00045973 0.0095438 3.8411e-05 0.005 0 0 0.01116 997 3 0 0 0 0 0 0 0 0 0 
10 5 12 0.036 5 0.086496 0 0 0.011996 0.0016093 0.0004611 0.0096445 2.9863e-05 0 0 0 0.01115 1000 0 0 0 0 0 0 0 0 0 0 
10 10 6 0.036 1 0.0546057 0.9059 0.016632 2.8733 0.002618 0.00054213 0.047279 2.8225 7966.9 0.8937 0.018469 2.8748 0 0 0 2 6 14 40 55 126 244 513 
10 10 6 0.036 2 0.054606 0.6851 0.061069 0.3554 0.0022292 0.0003248 0.03312 0.31945 909.81 0.6771 0.068574 0.35108 3 22 35 50 84 93 111 164 129 128 181 
10 10 6 0.036 3 0.054606 0.4345 0.084805 0.080505 0.0018735 0.00030418 0.026772 0.051307 141.39 0.4215 0.090879 0.079775 70 112 141 134 120 91 77 78 48 68 61 
10 10 6 0.036 4 0.054606 0.2374 0.067709 0.040184 0.001856 0.00028996 0.025576 0.012152 32.475 0.2302 0.071179 0.040406 288 203 167 91 66 47 33 35 29 20 21 
10 10 6 0.036 5 0.054606 0.1151 0.039061 0.031173 0.0018894 0.00031904 0.025023 0.0036276 8.774 0.1119 0.039128 0.030382 575 196 66 44 40 18 21 20 10 5 5 
10 10 6 0.036 6 0.054606 0.0473 0.014667 0.028471 0.0017727 0.00031543 0.024996 0.0010832 2.389 0.0479 0.015031 0.029476 788 111 37 20 17 12 8 5 1 1 0 
10 10 6 0.036 7 0.054606 0.0179 0.0048544 0.028495 0.001879 0.0003432 0.025632 0.00034085 0.569 0.02 0.0052252 0.027715 907 53 17 10 6 5 1 1 0 0 0 
10 10 6 0.036 8 0.054606 0.0046 0.00077962 0.027757 0.0015604 0.0003423 0.025445 0.00013721 0.114 0.0054 0.00099183 0.027349 967 23 8 1 1 0 0 0 0 0 0 
10 10 6 0.036 9 0.054606 0.0009 0.0001093 0.02757 0.0015778 0.00033629 0.025337 5.7459e-05 0.011 0.0012 0.00019876 0.027217 992 7 1 0 0 0 0 0 0 0 0 
10 10 6 0.036 10 0.054606 0.0001 1e-05 0.027588 0.0015743 0.00033707 0.025366 4.3107e-05 0.001 0.0001 1e-05 0.027189 999 1 0 0 0 0 0 0 0 0 0 
10 10 7 0.036 1 0.0590317 0.8416 0.028878 1.483 0.0021952 0.0005989 0.024612 1.4553 4137 0.8275 0.031986 1.4863 0 1 5 12 9 33 79 124 166 212 359 
10 10 7 0.036 2 0.059032 0.5644 0.074707 0.14307 0.0023567 0.00041352 0.021034 0.11901 331 0.5417 0.075727 0.14052 14 40 93 109 128 111 109 99 97 99 101 
10 10 7 0.036 3 0.059032 0.3132 0.078805 0.040288 0.0020708 0.00038134 0.018031 0.019524 48.65 0.2974 0.072626 0.038872 180 187 143 128 98 62 52 41 38 40 31 
10 10 7 0.036 4 0.059032 0.1542 0.046549 0.024384 0.0020447 0.00037878 0.016797 0.0048531 10.839 0.1377 0.042491 0.023928 448 228 104 60 52 30 29 20 11 14 4 
10 10 7 0.036 5 0.059032 0.062 0.017874 0.021023 0.0020181 0.00038764 0.016911 0.001412 2.833 0.0589 0.020661 0.020459 716 147 54 32 20 14 7 4 5 1 0 
10 10 7 0.036 6 0.059032 0.0223 0.0058385 0.019306 0.0017805 0.0003731 0.016426 0.00043601 0.731 0.0233 0.0067739 0.019071 880 69 28 8 7 3 4 1 0 0 0 
10 10 7 0.036 7 0.059032 0.0074 0.0013666 0.018995 0.0017648 0.00037447 0.016394 0.00016899 0.174 0.0072 0.0014896 0.018848 947 40 9 1 2 1 0 0 0 0 0 
10 10 7 0.036 8 0.059032 0.0027 0.00040311 0.018968 0.001879 0.0003779 0.016365 8.4294e-05 0.041 0.0015 0.00022798 0.018807 977 21 1 0 1 0 0 0 0 0 0 
10 10 7 0.036 9 0.059032 0.0003 2.994e-05 0.018597 0.0017569 0.00037724 0.016158 4.2775e-05 0.004 0.0001 1e-05 0.018366 997 3 0 0 0 0 0 0 0 0 0 
10 10 7 0.036 10 0.059032 0 0 0.019129 0.001894 0.00037326 0.016551 3.3787e-05 0 0 0 0.018765 1000 0 0 0 0 0 0 0 0 0 0 
10 10 8 0.036 1 0.0635609 0.7627 0.042601 0.75386 0.002324 0.00080923 0.017295 0.73318 2112.5 0.7432 0.04576 0.75392 0 5 15 22 47 80 101 131 191 193 215 
10 10 8 0.036 2 0.063561 0.4463 0.075001 0.070162 0.0024039 0.00052182 0.018288 0.048711 127.62 0.4327 0.074996 0.068628 61 90 112 153 127 117 105 69 61 54 51 
10 10 8 0.036 3 0.063561 0.2119 0.056024 0.024886 0.002213 0.00049234 0.013497 0.0083741 19.361 0.1999 0.051441 0.02368 295 223 167 109 68 38 26 25 14 20 15 
10 10 8 0.036 4 0.063561 0.0896 0.0281 0.018355 0.0022919 0.00051503 0.012945 0.0022908 4.544 0.081 0.023402 0.017153 615 197 82 32 19 13 16 13 8 3 2 
10 10 8 0.036 5 0.063561 0.035 0.010926 0.016437 0.001986 0.00051435 0.013037 0.00060682 1.161 0.0314 0.0086827 0.015862 846 73 29 20 15 10 4 1 0 2 0 
10 10 8 0.036 6 0.063561 0.0124 0.0032094 0.015577 0.0019518 0.00051966 0.012606 0.00021783 0.283 0.01 0.0023223 0.015491 929 41 18 9 0 1 1 0 0 1 0 
10 10 8 0.036 7 0.063561 0.0043 0.00085236 0.015963 0.0021605 0.0005098 0.012852 0.00015021 0.068 0.0029 0.00054213 0.01617 971 20 6 2 0 1 0 0 0 0 0 
10 10 8 0.036 8 0.063561 0.0013 0.00022854 0.015112 0.0019666 0.00052506 0.012296 5.7857e-05 0.015 0.0008 0.00011948 0.01527 991 6 2 1 0 0 0 0 0 0 0 
10 10 8 0.036 9 0.063561 0.0001 1e-05 0.015061 0.0019361 0.00052572 0.012289 4.0691e-05 0.001 0.0003 4.996e-05 0.01527 999 1 0 0 0 0 0 0 0 0 0 
10 10 8 0.036 10 0.063561 0 0 0.015451 0.0019539 0.00051478 0.012664 3.8222e-05 0 0.0001 1e-05 0.015247 1000 0 0 0 0 0 0 0 0 0 0 
10 10 9 0.036 1 0.0935393 0.6537 0.050657 0.40421 0.0028399 0.0010085 0.014239 0.38585 1076.4 0.6345 0.052112 0.39507 2 9 34 50 101 149 130 148 150 125 102 
10 10 9 0.036 2 0.093539 0.3134 0.061842 0.036021 0.0025234 0.00062942 0.01226 0.020343 47.865 0.2921 0.058886 0.035003 124 170 187 159 117 74 53 32 43 21 20 
10 10 9 0.036 3 0.093539 0.1321 0.035335 0.018558 0.0026201 0.00059389 0.01138 0.0036421 6.682 0.1154 0.030113 0.017155 468 228 124 66 36 22 25 14 10 5 2 
10 10 9 0.036 4 0.093539 0.0494 0.012832 0.015119 0.0024717 0.00058247 0.010858 0.00092081 1.466 0.0391 0.010532 0.014415 751 137 56 17 16 14 5 2 2 0 0 
10 10 9 0.036 5 0.093539 0.0155 0.0031329 0.014295 0.0022713 0.00059916 0.010882 0.00027679 0.344 0.0136 0.002918 0.013605 906 57 18 15 3 1 0 0 0 0 0 
10 10 9 0.036 6 0.093539 0.0044 0.00072136 0.013859 0.0022193 0.00058063 0.010699 0.00011159 0.073 0.0045 0.00081056 0.013456 968 22 9 0 1 0 0 0 0 0 0 
10 10 9 0.036 7 0.093539 0.0013 0.0001885 0.0137 0.002257 0.00059168 0.010546 5.5651e-05 0.013 0.0012 0.00017874 0.01326 990 7 3 0 0 0 0 0 0 0 0 
10 10 9 0.036 8 0.093539 0.0004 5.99e-05 0.013577 0.0021868 0.00056879 0.01053 4.3898e-05 0.004 0.0002 1.998e-05 0.01337 997 2 1 0 0 0 0 0 0 0 0 
10 10 9 0.036 9 0.093539 0 0 0.01354 0.0021929 0.00058248 0.010482 3.6933e-05 0 0 0 0.013719 1000 0 0 0 0 0 0 0 0 0 0 
10 10 9 0.036 10 0.093539 0 0 0.013761 0.0022463 0.00059735 0.010631 3.746e-05 0 0 0 0.013338 1000 0 0 0 0 0 0 0 0 0 0 
10 10 10 0.036 1 0.0955437 0.5335 0.060548 0.21858 0.0031534 0.0013798 0.012869 0.2009 545.23 0.5104 0.060873 0.20852 18 47 71 111 125 154 142 134 83 61 54 
10 10 10 0.036 2 0.095544 0.21 0.045205 0.024275 0.0029201 0.00073188 0.011303 0.009003 18.401 0.196 0.047131 0.023377 259 227 182 130 72 57 25 16 12 12 8 
10 10 10 0.036 3 0.095544 0.0699 0.018022 0.015692 0.0027968 0.00072058 0.010242 0.0016337 2.281 0.0668 0.017876 0.014908 655 183 81 38 12 12 10 4 3 0 2 
10 10 10 0.036 4 0.095544 0.0211 0.0055103 0.013864 0.0025363 0.0006883 0.0099913 0.00036809 0.426 0.0202 0.0047167 0.013199 873 86 22 11 1 5 0 0 0 1 1 
10 10 10 0.036 5 0.095544 0.0059 0.0016168 0.013113 0.0024363 0.00069165 0.0095939 0.0001193 0.083 0.0058 0.0013477 0.012927 963 27 6 1 1 1 0 0 1 0 0 
10 10 10 0.036 6 0.095544 0.0024 0.00045469 0.013431 0.0025606 0.0007261 0.0097916 7.1041e-05 0.028 0.0015 0.0003481 0.01289 984 10 5 0 1 0 0 0 0 0 0 
10 10 10 0.036 7 0.095544 0.0004 5.99e-05 0.012934 0.0024364 0.00069192 0.009488 4.311e-05 0.005 0.0004 5.99e-05 0.012814 997 2 1 0 0 0 0 0 0 0 0 
10 10 10 0.036 8 0.095544 0.0001 1e-05 0.013101 0.0024621 0.00068426 0.0096455 3.7981e-05 0.001 0 0 0.012838 999 1 0 0 0 0 0 0 0 0 0 
10 10 10 0.036 9 0.095544 0 0 0.013076 0.0024373 0.00070254 0.0096344 3.5384e-05 0 0 0 0.012861 1000 0 0 0 0 0 0 0 0 0 0 
10 10 10 0.036 10 0.095544 0 0 0.01309 0.0024398 0.00067933 0.0096589 4.311e-05 0 0 0 0.012866 1000 0 0 0 0 0 0 0 0 0 0 
10 10 11 0.036 1 0.100536 0.4297 0.05224 0.11674 0.003076 0.0016027 0.010446 0.10134 275.29 0.4055 0.052172 0.1161 30 75 141 151 166 133 117 91 56 29 11 
10 10 11 0.036 2 0.10054 0.1338 0.025603 0.019262 0.0031783 0.00086783 0.010592 0.0042984 7.019 0.1174 0.02268 0.018222 386 276 160 74 50 25 17 6 3 3 0 
10 10 11 0.036 3 0.10054 0.0344 0.0059226 0.014389 0.0028385 0.00088233 0.0096627 0.00073487 0.775 0.0299 0.0052412 0.013595 767 162 50 10 7 1 2 1 0 0 0 
10 10 11 0.036 4 0.10054 0.0074 0.0013866 0.013706 0.002636 0.00089179 0.0097647 0.00015988 0.11 0.0068 0.00097473 0.01322 946 44 4 3 2 1 0 0 0 0 0 
10 10 11 0.036 5 0.10054 0.0015 0.0001479 0.013195 0.0026481 0.00087461 0.0093439 6.5156e-05 0.017 0.0012 0.00015872 0.013039 985 15 0 0 0 0 0 0 0 0 0 
10 10 11 0.036 6 0.10054 0.0003 2.994e-05 0.013185 0.002601 0.00087435 0.0094127 4.2474e-05 0.003 0.0003 2.994e-05 0.013027 997 3 0 0 0 0 0 0 0 0 0 
10 10 11 0.036 7 0.10054 0 0 0.013209 0.0026243 0.00086382 0.0094297 3.7817e-05 0 0.0001 1e-05 0.013006 1000 0 0 0 0 0 0 0 0 0 0 
10 10 11 0.036 8 0.10054 0 0 0.013174 0.0026069 0.00086287 0.0094222 3.7837e-05 0 0 0 0.013055 1000 0 0 0 0 0 0 0 0 0 0 
10 10 11 0.036 9 0.10054 0 0 0.013155 0.0026032 0.00086115 0.0094066 3.7901e-05 0 0 0 0.013052 1000 0 0 0 0 0 0 0 0 0 0 
10 10 11 0.036 10 0.10054 0 0 0.0133 0.0026226 0.00089395 0.0095009 3.5623e-05 0 0 0 0.013022 1000 0 0 0 0 0 0 0 0 0 0 
10 10 12 0.036 1 0.0894253 0.3334 0.043268 0.077723 0.0040294 0.0019088 0.012838 0.058582 138.28 0.337 0.042754 0.068538 65 140 185 179 165 105 71 56 23 10 1 
10 10 12 0.036 2 0.089425 0.0788 0.013804 0.031564 0.0060601 0.001777 0.019567 0.0035079 3.006 0.0786 0.013115 0.026262 548 274 89 51 17 13 6 2 0 0 0 
10 10 12 0.036 3 0.089425 0.017 0.0023934 0.020162 0.0044422 0.0013228 0.01354 0.0004754 0.305 0.016 0.0023864 0.018237 870 98 25 6 1 0 0 0 0 0 0 
10 10 12 0.036 4 0.089425 0.0034 0.00036881 0.013249 0.002677 0.00099387 0.0092217 9.2092e-05 0.039 0.0031 0.00042081 0.012903 968 30 2 0 0 0 0 0 0 0 0 
10 10 12 0.036 5 0.089425 0.0007 6.958e-05 0.013055 0.0027008 0.00099246 0.0090528 5.0474e-05 0.007 0.0005 4.98e-05 0.012789 993 7 0 0 0 0 0 0 0 0 0 
10 10 12 0.036 6 0.089425 0 0 0.01296 0.0026686 0.00097839 0.0090119 3.8082e-05 0 0.0001 1e-05 0.012797 1000 0 0 0 0 0 0 0 0 0 0 
10 10 12 0.036 7 0.089425 0 0 0.013002 0.0026711 0.00098466 0.009045 3.8079e-05 0 0 0 0.012808 1000 0 0 0 0 0 0 0 0 0 0 
10 10 12 0.036 8 0.089425 0 0 0.013032 0.0026927 0.00098733 0.00905 3.8106e-05 0 0 0 0.012808 1000 0 0 0 0 0 0 0 0 0 0 
10 10 12 0.036 9 0.089425 0 0 0.012991 0.0026609 0.0009744 0.0090539 3.8097e-05 0 0 0 0.012804 1000 0 0 0 0 0 0 0 0 0 0 
10 10 12 0.036 10 0.089425 0 0 0.012957 0.0026704 0.00097552 0.0090045 3.8133e-05 0 0 0 0.012808 1000 0 0 0 0 0 0 0 0 0 0 
10 25 6 0.036 1 0.0764877 0.9932 0.00079455 6.1028 0.01458 0.0020526 0.12688 5.9585 16919 0.9916 0.0011506 5.272 0 0 0 0 0 0 0 0 8 52 940 
10 25 6 0.036 2 0.076488 0.9692 0.0050164 1.2589 0.0060548 0.00071961 0.085825 1.1659 3982.5 0.9588 0.0079105 1.2436 0 0 0 0 0 1 5 20 44 135 795 
10 25 6 0.036 3 0.076488 0.9059 0.021577 0.37217 0.0038266 0.00065751 0.060143 0.30723 1059.7 0.8937 0.024935 0.37159 0 0 2 3 13 25 39 49 105 188 576 
10 25 6 0.036 4 0.076488 0.8075 0.047661 0.16696 0.0036663 0.00066046 0.054944 0.1074 365.61 0.7873 0.052421 0.16707 1 4 20 27 32 61 71 106 121 189 368 
10 25 6 0.036 5 0.076488 0.6759 0.08065 0.10476 0.0036453 0.00065548 0.052662 0.047511 158.23 0.664 0.082727 0.10417 14 34 48 69 75 94 88 106 102 134 236 
10 25 6 0.036 6 0.076488 0.5404 0.10087 0.0798 0.003616 0.00065173 0.051237 0.02398 78.503 0.5283 0.10191 0.081592 57 83 86 101 95 93 88 87 76 84 150 
10 25 6 0.036 7 0.076488 0.4114 0.10477 0.069029 0.0044921 0.00065744 0.050459 0.013078 41.488 0.4044 0.10489 0.067861 138 135 120 118 88 77 63 60 57 46 98 
10 25 6 0.036 8 0.076488 0.3082 0.09683 0.062069 0.0036445 0.00064089 0.050025 0.0074081 23.015 0.2962 0.095861 0.061438 252 176 129 83 83 60 51 27 44 30 65 
10 25 6 0.036 9 0.076488 0.2219 0.081512 0.059294 0.0037266 0.0006408 0.050102 0.0044705 12.921 0.2152 0.083553 0.057516 391 183 121 68 50 41 33 24 24 23 42 
10 25 6 0.036 10 0.076488 0.1553 0.063315 0.056531 0.0036529 0.00063471 0.049301 0.0026061 7.3 0.1513 0.065063 0.056323 521 189 80 58 31 26 22 11 18 17 27 
10 25 6 0.036 11 0.076488 0.1098 0.048212 0.055989 0.0035682 0.00062532 0.049928 0.0015462 4.042 0.103 0.046397 0.054897 649 149 58 36 21 18 13 15 13 16 12 
10 25 6 0.036 12 0.076488 0.072 0.031688 0.055282 0.0034887 0.00062247 0.049974 0.00088459 2.131 0.0685 0.028787 0.054179 748 126 29 22 19 16 10 5 12 7 6 
10 25 6 0.036 13 0.076488 0.0447 0.019031 0.054355 0.0034296 0.00062468 0.049469 0.00052207 1.143 0.0449 0.016711 0.054929 842 68 25 19 15 9 3 10 4 3 2 
10 25 6 0.036 14 0.076488 0.0267 0.010508 0.054938 0.003427 0.00062365 0.050263 0.00033128 0.558 0.0276 0.0084667 0.053324 895 46 24 12 4 6 7 2 1 3 0 
10 25 6 0.036 15 0.076488 0.0163 0.00569 0.055325 0.0034142 0.00060948 0.050787 0.00022752 0.284 0.0138 0.0029926 0.053882 924 42 14 7 5 3 1 2 1 1 0 
10 25 6 0.036 16 0.076488 0.0095 0.0023421 0.054327 0.0034043 0.00061967 0.049867 0.00015728 0.136 0.0074 0.0013466 0.05282 949 27 11 9 1 3 0 0 0 0 0 
10 25 6 0.036 17 0.076488 0.0039 0.00071551 0.053998 0.0033768 0.00062502 0.04962 9.3877e-05 0.053 0.0031 0.00042081 0.0542 976 11 11 2 0 0 0 0 0 0 0 
10 25 6 0.036 20 0.076488 0.0002 1.998e-05 0.05429 0.0033996 0.00062893 0.049929 4.7523e-05 0.002 0.0001 1e-05 0.053193 998 2 0 0 0 0 0 0 0 0 0 
10 25 7 0.036 1 0.0807428 0.9789 0.0033882 3.4419 0.0056584 0.0018179 0.071509 3.3624 9241.6 0.9753 0.0038037 3.4293 0 0 0 0 0 1 3 12 22 114 848 
10 25 7 0.036 2 0.080743 0.9079 0.019767 0.59521 0.0057213 0.0010339 0.056965 0.53114 1476.1 0.8985 0.02261 0.59083 0 2 1 3 14 14 27 58 102 234 545 
10 25 7 0.036 3 0.080743 0.7873 0.05152 0.17232 0.0046131 0.00095374 0.037439 0.129 356.36 0.772 0.055311 0.17212 2 9 20 26 48 65 77 83 171 172 327 
10 25 7 0.036 4 0.080743 0.6416 0.083333 0.088334 0.0046509 0.00096411 0.034985 0.047418 128.64 0.6171 0.086965 0.088052 25 33 57 75 85 105 95 100 114 113 198 
10 25 7 0.036 5 0.080743 0.4878 0.098069 0.06028 0.0045978 0.00094446 0.03268 0.021697 58.539 0.4635 0.10074 0.059269 74 93 106 126 100 84 79 91 76 54 117 
10 25 7 0.036 6 0.080743 0.3536 0.097444 0.049411 0.004729 0.00094298 0.032166 0.011191 29.904 0.3351 0.097976 0.048015 181 156 148 94 87 78 64 48 35 26 83 
10 25 7 0.036 7 0.080743 0.2471 0.085817 0.043529 0.004667 0.00093259 0.031592 0.0059621 16.062 0.2365 0.082881 0.042885 323 201 126 90 62 52 24 21 19 23 59 
10 25 7 0.036 8 0.080743 0.1694 0.071035 0.043259 0.0049388 0.00099681 0.033254 0.0036555 9.007 0.1634 0.067388 0.043484 502 178 98 59 37 20 16 13 19 24 34 
10 25 7 0.036 9 0.080743 0.1197 0.054797 0.040565 0.0048693 0.0009706 0.032056 0.0023121 5.215 0.1122 0.050582 0.036687 638 147 58 41 15 22 13 21 9 16 20 
10 25 7 0.036 10 0.080743 0.0834 0.039064 0.039047 0.0046789 0.00097413 0.031787 0.001251 3.001 0.0721 0.031803 0.037623 735 122 29 24 17 24 12 6 8 14 9 
10 25 7 0.036 11 0.080743 0.0575 0.028432 0.037806 0.0045263 0.00097471 0.031281 0.00068242 1.698 0.0479 0.021337 0.037036 827 68 20 22 20 5 11 4 10 8 5 
10 25 7 0.036 12 0.080743 0.0394 0.018206 0.038262 0.0049301 0.00096987 0.031585 0.00044355 0.96 0.031 0.012291 0.037585 867 55 24 16 7 8 5 7 5 4 2 
10 25 7 0.036 13 0.080743 0.0248 0.010195 0.040839 0.0050778 0.00095452 0.034111 0.00038351 0.506 0.0187 0.0061665 0.038332 904 47 14 13 5 2 5 6 4 0 0 
10 25 7 0.036 14 0.080743 0.0165 0.006284 0.035635 0.00436 0.00091918 0.029867 0.00019774 0.275 0.0107 0.0034189 0.034471 933 32 10 10 5 4 2 1 3 0 0 
