k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time
10 50 4 0.045 3 1.4436 0.811 0.017959 2.2188 60680 0.812 0.016218 2.2276
10 50 4 0.045 4 1.4436 0.667 0.020213 1.5526 38117 0.621 0.022686 1.5607
10 50 4 0.045 5 1.4436 0.452 0.024743 0.79314 20457 0.41 0.016869 0.78894
10 50 4 0.045 6 1.4436 0.245 0.017854 0.53609 9493.6 0.245 0.017045 0.55189
10 50 4 0.045 7 1.4436 0.119 0.010443 0.23138 3847.9 0.125 0.010177 0.2242
10 50 4 0.045 8 1.4436 0.053 0.0049404 0.13435 1375.5 0.056 0.0043071 0.1322
10 50 4 0.045 9 1.4436 0.022 0.0025414 0.088787 437.59 0.021 0.0018778 0.088258
10 50 4 0.045 10 1.4436 0.009 0.00082727 0.071976 125.69 0.002 0.00019798 0.074923
10 50 4 0.045 11 1.4436 0.002 0.00019798 0.068283 32.68 0 0 0.07133
10 50 4 0.045 12 1.4436 0.001 0.0001 0.066691 7.75 0 0 0.070618
10 50 4 0.045 13 1.4436 0 0 0.066591 1.64 0 0 0.070635
10 50 4 0.045 14 1.4436 0 0 0.066379 0.33 0 0 0.070402
10 50 4 0.045 15 1.4436 0 0 0.066413 0.06 0 0 0.070354
10 50 4 0.045 17 1.4436 0 0 0.066253 0.01 0 0 0.070354
10 50 4 0.045 20 1.4436 0 0 0.066293 0 0 0 0.070463
10 50 4 0.045 25 1.4436 0 0 0.070207 0 0 0 0.07038
10 50 4 0.045 30 1.4436 0 0 0.065584 0 0 0 0.069556
10 50 4 0.045 35 1.4436 0 0 0.065179 0 0 0 0.069498
10 50 4 0.045 40 1.4436 0 0 0.065178 0 0 0 0.069494
10 50 4 0.045 45 1.4436 0 0 0.065201 0 0 0 0.069501
10 50 4 0.045 50 1.4436 0 0 0.065187 0 0 0 0.069518
10 50 5 0.045 1 1.76363 0.899 0.010201 2.8682 79017 0.893 0.010759 2.8281
10 50 5 0.045 2 1.7636 0.662 0.020966 1.7355 46292 0.643 0.02793 1.7323
10 50 5 0.045 3 1.7636 0.422 0.021935 0.75601 20711 0.384 0.024388 0.74461
10 50 5 0.045 4 1.7636 0.203 0.015041 0.35814 7375.7 0.197 0.015647 0.36543
10 50 5 0.045 5 1.7636 0.084 0.0084283 0.18027 2172.2 0.094 0.0090545 0.18409
10 50 5 0.045 6 1.7636 0.031 0.0035747 0.067745 539.53 0.033 0.0038495 0.063794
10 50 5 0.045 7 1.7636 0.007 0.00065758 0.055217 115.67 0.014 0.0016202 0.052641
10 50 5 0.045 8 1.7636 0 0 0.03691 22.32 0.003 0.00029394 0.038622
10 50 5 0.045 9 1.7636 0 0 0.039681 3.98 0 0 0.046421
10 50 5 0.045 10 1.7636 0 0 0.039543 0.63 0 0 0.046342
10 50 5 0.045 11 1.7636 0 0 0.039524 0.11 0 0 0.046277
10 50 5 0.045 12 1.7636 0 0 0.039499 0.02 0 0 0.04628
10 50 5 0.045 13 1.7636 0 0 0.039478 0 0 0 0.046273
10 50 5 0.045 14 1.7636 0 0 0.039738 0 0 0 0.046288
10 50 5 0.045 15 1.7636 0 0 0.03575 0 0 0 0.037851
10 50 5 0.045 17 1.7636 0 0 0.037403 0 0 0 0.03795
10 50 5 0.045 20 1.7636 0 0 0.035838 0 0 0 0.037832
10 50 5 0.045 25 1.7636 0 0 0.035832 0 0 0 0.037831
