k n_trees depth sparsity v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size val_recall val_var_recall val_query_time
10 25 6 0.045 12 0.082001 0 0 0.010178 0.00031226 6.5941e-05 0.0097663 4.1365e-06 0 0 0 0.01015
10 25 6 0.045 13 0.082001 0 0 0.010198 0.00031652 6.9154e-05 0.0097793 4.1933e-06 0 0 0 0.010152
10 25 6 0.045 14 0.082001 0 0 0.010371 0.00031768 6.6158e-05 0.0099543 4.2389e-06 0 0 0 0.010182
10 25 6 0.045 15 0.082001 0 0 0.010369 0.0003187 6.6176e-05 0.0099509 4.2175e-06 0 0 0 0.01015
10 25 6 0.045 17 0.082001 0 0 0.010179 0.00031323 6.5712e-05 0.0097664 4.2035e-06 0 0 0 0.01015
10 25 6 0.045 20 0.082001 0 0 0.010331 0.00031571 6.586e-05 0.0099162 4.2119e-06 0 0 0 0.010152
10 25 6 0.045 25 0.082001 0 0 0.010176 0.0003122 6.5491e-05 0.0097657 4.1784e-06 0 0 0 0.01015
10 25 7 0.045 1 0.0912908 0.275 0.020076 0.56991 0.00049853 0.00019105 0.010899 0.55828 17742 0.28 0.021818 0.56938
10 25 7 0.045 2 0.091291 0.041 0.0050697 0.06049 0.00044009 9.8072e-05 0.0091448 0.050776 1676.9 0.034 0.0034788 0.060944
10 25 7 0.045 3 0.091291 0.008 0.00074343 0.012535 0.00040922 9.3965e-05 0.0082318 0.0037749 106.72 0.002 0.00019798 0.011138
10 25 7 0.045 4 0.091291 0 0 0.0067557 0.00037572 9.3605e-05 0.0059749 0.00027689 5.07 0 0 0.0064423
10 25 7 0.045 5 0.091291 0 0 0.0063739 0.00038892 9.8598e-05 0.0058239 3.3025e-05 0.17 0 0 0.0062322
10 25 7 0.045 6 0.091291 0 0 0.0063217 0.00039043 0.00010075 0.0057984 4.0107e-06 0 0 0 0.0061965
10 25 7 0.045 7 0.091291 0 0 0.0062771 0.00040627 9.4527e-05 0.005745 3.9143e-06 0 0 0 0.0062018
10 25 7 0.045 8 0.091291 0 0 0.0062905 0.00040083 9.4498e-05 0.0057636 3.9581e-06 0 0 0 0.0065946
10 25 7 0.045 9 0.091291 0 0 0.0065993 0.00039996 0.00011182 0.0060539 4.1765e-06 0 0 0 0.0063764
10 25 7 0.045 10 0.091291 0 0 0.0063779 0.00038892 9.4924e-05 0.005863 4.0154e-06 0 0 0 0.0062178
10 25 7 0.045 11 0.091291 0 0 0.0062365 0.00039992 9.7686e-05 0.0057074 3.8994e-06 0 0 0 0.0062071
10 25 7 0.045 12 0.091291 0 0 0.0062349 0.00038201 9.4379e-05 0.0057262 3.9432e-06 0 0 0 0.0062049
10 25 7 0.045 13 0.091291 0 0 0.0062411 0.00038295 9.4325e-05 0.0057319 3.9758e-06 0 0 0 0.0062034
10 25 7 0.045 14 0.091291 0 0 0.0062405 0.00038269 9.4355e-05 0.0057303 5.1493e-06 0 0 0 0.0062001
10 25 7 0.045 15 0.091291 0 0 0.0062408 0.00038226 9.4057e-05 0.0057314 4.8699e-06 0 0 0 0.0062027
10 25 7 0.045 17 0.091291 0 0 0.0062378 0.00038603 9.4726e-05 0.0057255 3.9856e-06 0 0 0 0.0062042
10 25 7 0.045 20 0.091291 0 0 0.0065397 0.00039468 9.5708e-05 0.0060164 3.9972e-06 0 0 0 0.0062018
10 25 7 0.045 25 0.091291 0 0 0.0062383 0.0003829 9.3961e-05 0.0057295 3.852e-06 0 0 0 0.0062
10 25 8 0.045 1 0.099889 0.151 0.013837 0.29255 0.00046758 0.00021229 0.0059022 0.28593 9299.3 0.154 0.014024 0.29109
10 25 8 0.045 2 0.099889 0.007 0.00065758 0.019961 0.0004436 0.00012574 0.0052807 0.014085 450.68 0.014 0.0012162 0.019742
10 25 8 0.045 3 0.099889 0 0 0.0063575 0.00044406 0.00011211 0.0050401 0.0007265 15.01 0.001 0.0001 0.0053731
10 25 8 0.045 4 0.099889 0 0 0.0043741 0.0004112 0.00011239 0.003761 5.801e-05 0.39 0 0 0.0042906
