k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time
10 5 7 0.036 10 1 1 3.45409 0.9844 0.0029996 0.077824 0 0.0015571 0.0063392 0.069704 488.4 8000 0.9815 0.0040918 0.074923
10 5 7 0.036 10 1 2 3.4541 0.9656 0.0070637 0.048193 0 0.0011839 0.0064347 0.040286 286.92 8000 0.9613 0.0085409 0.047483
10 5 7 0.036 10 1 3 3.4541 0.9439 0.012075 0.036454 0 0.0010971 0.0055951 0.029476 205.27 8000 0.9336 0.016207 0.035843
10 5 7 0.036 10 1 4 3.4541 0.9154 0.019943 0.029831 0 0.0010758 0.005071 0.023415 159.35 8000 0.9086 0.022909 0.029417
10 5 7 0.036 10 1 5 3.4541 0.8901 0.025918 0.025594 0 0.0010836 0.0047883 0.019452 129.07 8000 0.8781 0.031482 0.02514
10 5 7 0.036 10 1 6 3.4541 0.8625 0.034018 0.022288 0 0.0010564 0.0043687 0.016605 107.52 8000 0.8521 0.037433 0.021892
10 5 7 0.036 10 1 7 3.4541 0.8311 0.041544 0.02002 0 0.0010368 0.0042125 0.014516 91.664 8000 0.82 0.045425 0.019505
10 5 7 0.036 10 1 8 3.4541 0.8049 0.046773 0.018037 0 0.0010263 0.0040361 0.012725 79.011 8000 0.7916 0.0509 0.017618
10 5 7 0.036 10 1 9 3.4541 0.7747 0.052943 0.016523 0 0.0010035 0.0039095 0.011364 68.643 8000 0.763 0.056508 0.016018
10 5 7 0.036 10 1 10 3.4541 0.7476 0.057231 0.015177 0 0.00098777 0.0037837 0.010154 60.333 8000 0.7348 0.061691 0.014666
10 5 7 0.036 10 1 11 3.4541 0.7213 0.061117 0.014015 0 0.00095349 0.0036485 0.0091671 53.434 8000 0.7081 0.064949 0.013553
10 5 7 0.036 10 1 12 3.4541 0.6931 0.064607 0.01298 0 0.0009312 0.0035602 0.0082462 47.529 8000 0.6802 0.068977 0.01271
10 5 7 0.036 10 1 13 3.4541 0.6658 0.067738 0.012122 0 0.00092696 0.003447 0.0075008 42.408 8000 0.6505 0.071752 0.011754
10 5 7 0.036 10 1 14 3.4541 0.6404 0.069237 0.011518 0 0.0008997 0.0034562 0.0069133 38.092 8000 0.6233 0.074982 0.011011
10 5 7 0.036 10 1 15 3.4541 0.6152 0.071861 0.010806 0 0.00088727 0.0033671 0.0062842 34.315 8000 0.5987 0.077366 0.010346
10 5 7 0.036 10 1 16 3.4541 0.5887 0.073436 0.010341 0 0.00088261 0.0033007 0.0059026 30.95 8000 0.5697 0.080292 0.0097773
