k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time
10 10 7 0.036 9 0.060916 0.0034 0.00046891 0.0065087 0.048 0.0047 0.00066858 0.0062196
10 10 7 0.036 10 0.060916 0.0007 8.96e-05 0.006211 0.007 0.0005 4.98e-05 0.0058658
10 10 8 0.036 1 0.0801678 0.8954 0.017256 0.049684 214.18 0.8919 0.020445 0.039188
10 10 8 0.036 2 0.080168 0.6943 0.05273 0.020134 63.491 0.694 0.059143 0.018212
10 10 8 0.036 3 0.080168 0.462 0.067123 0.012653 22.59 0.4666 0.0759 0.011297
10 10 8 0.036 4 0.080168 0.2625 0.051916 0.0093571 8.174 0.2792 0.057565 0.0085793
10 10 8 0.036 5 0.080168 0.1325 0.030024 0.0079915 2.895 0.1364 0.030506 0.0070475
10 10 8 0.036 6 0.080168 0.0559 0.011437 0.0066405 0.947 0.0569 0.012205 0.0062165
10 10 8 0.036 7 0.080168 0.0183 0.0029781 0.006534 0.277 0.0199 0.0036576 0.0058858
10 10 8 0.036 8 0.080168 0.0051 0.00068467 0.0061726 0.066 0.0056 0.00092957 0.0060249
10 10 8 0.036 9 0.080168 0.0007 6.958e-05 0.006461 0.008 0.001 9.9099e-05 0.006164
10 10 8 0.036 10 0.080168 0 0 0.0059904 0 0.0001 1e-05 0.0058568
10 10 9 0.036 1 0.0769725 0.7762 0.034128 0.030607 119.11 0.7867 0.034868 0.028591
10 10 9 0.036 2 0.076972 0.4771 0.058704 0.015294 26.509 0.4917 0.059401 0.0138
10 10 9 0.036 3 0.076972 0.2508 0.045345 0.010798 7.58 0.2581 0.04522 0.0097273
10 10 9 0.036 4 0.076972 0.1119 0.019988 0.0091377 2.271 0.115 0.021316 0.0083709
10 10 9 0.036 5 0.076972 0.0461 0.007252 0.0081356 0.722 0.0436 0.0073464 0.0075495
10 10 9 0.036 6 0.076972 0.0144 0.0019146 0.0078116 0.189 0.0127 0.0018305 0.0072145
10 10 9 0.036 7 0.076972 0.0036 0.00038743 0.0073902 0.043 0.0033 0.00033945 0.0069887
10 10 9 0.036 8 0.076972 0.0006 5.97e-05 0.0075148 0.007 0.0006 5.97e-05 0.0070641
10 10 9 0.036 9 0.076972 0 0 0.0076338 0 0.0002 1.998e-05 0.0070712
10 10 9 0.036 10 0.076972 0 0 0.0074667 0 0 0 0.006969
10 10 10 0.036 1 0.0931383 0.6318 0.043532 0.024666 64.373 0.6489 0.045204 0.020546
10 10 10 0.036 2 0.093138 0.2985 0.037986 0.012254 10.638 0.3208 0.045813 0.011124
10 10 10 0.036 3 0.093138 0.1168 0.017375 0.0098352 2.355 0.1304 0.018735 0.0091157
10 10 10 0.036 4 0.093138 0.0389 0.0056024 0.0087356 0.552 0.0444 0.0062949 0.0082496
10 10 10 0.036 5 0.093138 0.012 0.0016977 0.0082911 0.148 0.0137 0.0017641 0.007867
10 10 10 0.036 6 0.093138 0.0033 0.00039951 0.0081287 0.035 0.0032 0.00049025 0.007684
10 10 10 0.036 7 0.093138 0.0009 0.0001093 0.0081196 0.009 0.0006 7.972e-05 0.0076161
10 10 10 0.036 8 0.093138 0.0002 1.998e-05 0.0081294 0.002 0 0 0.0076546
10 10 10 0.036 9 0.093138 0 0 0.0081887 0 0 0 0.0077474
10 10 10 0.036 10 0.093138 0 0 0.0082445 0 0 0 0.0077671
10 10 11 0.036 1 0.102 0.4794 0.039956 0.017527 33.854 0.4762 0.039954 0.015576
10 10 11 0.036 2 0.102 0.1676 0.020991 0.011037 4.219 0.1693 0.021189 0.0099874
10 10 11 0.036 3 0.102 0.0484 0.0063638 0.0093243 0.76 0.0515 0.0061039 0.0086257
10 10 11 0.036 4 0.102 0.0134 0.0016421 0.0085252 0.163 0.0128 0.0014376 0.0080571
10 10 11 0.036 5 0.102 0.0035 0.00039815 0.0082638 0.038 0.0035 0.00037813 0.0079025
10 10 11 0.036 6 0.102 0.0006 7.972e-05 0.0085086 0.006 0.0007 6.958e-05 0.0080036
10 10 11 0.036 7 0.102 0.0001 1e-05 0.0086578 0.001 0.0002 1.998e-05 0.0079013
10 10 11 0.036 8 0.102 0.0001 1e-05 0.008447 0.001 0.0001 1e-05 0.0079985
10 10 11 0.036 9 0.102 0.0001 1e-05 0.0083579 0.001 0.0001 1e-05 0.007911
10 10 11 0.036 10 0.102 0 0 0.0084773 0 0 0 0.0078704
10 10 12 0.036 1 0.127828 0.3163 0.030255 0.016999 17.881 0.3219 0.028839 0.014815
10 10 12 0.036 2 0.12783 0.0735 0.0078356 0.011769 1.475 0.0788 0.0090596 0.010936
10 10 12 0.036 3 0.12783 0.0126 0.0013826 0.010368 0.173 0.0158 0.001632 0.0098885
10 10 12 0.036 4 0.12783 0.0024 0.00023447 0.01027 0.025 0.0037 0.00037669 0.0097206
10 10 12 0.036 5 0.12783 0.0003 2.994e-05 0.010306 0.003 0.0007 6.958e-05 0.0096508
10 10 12 0.036 6 0.12783 0 0 0.010285 0 0.0002 1.998e-05 0.0096943
10 10 12 0.036 7 0.12783 0 0 0.010303 0 0 0 0.0097105
10 10 12 0.036 8 0.12783 0 0 0.010408 0 0 0 0.0098196
10 10 12 0.036 9 0.12783 0 0 0.010421 0 0 0 0.0098085
10 10 12 0.036 10 0.12783 0 0 0.010424 0 0 0 0.0098157
10 25 6 0.036 1 0.0832722 0.9996 3.988e-05 0.16176 968.65 0.9997 2.994e-05 0.16072
10 25 6 0.036 2 0.083272 0.9983 0.0001873 0.10823 584 0.9964 0.00072777 0.10728
10 25 6 0.036 3 0.083272 0.9925 0.0011149 0.084412 415.97 0.9895 0.002242 0.082531
10 25 6 0.036 4 0.083272 0.9777 0.0045172 0.067973 308.41 0.9776 0.0060643 0.066155
10 25 6 0.036 5 0.083272 0.9564 0.01083 0.057166 231.38 0.9573 0.011718 0.050159
10 25 6 0.036 6 0.083272 0.9263 0.02132 0.041881 173.55 0.9235 0.023541 0.039968
10 25 6 0.036 7 0.083272 0.8816 0.036998 0.035351 129.21 0.8805 0.038128 0.03407
10 25 6 0.036 8 0.083272 0.8284 0.055409 0.030441 95.342 0.8249 0.058629 0.029738
10 25 6 0.036 9 0.083272 0.7578 0.075274 0.026925 69.414 0.7572 0.079788 0.025779
10 25 6 0.036 10 0.083272 0.6768 0.092734 0.024173 49.595 0.6764 0.095559 0.023005
10 25 6 0.036 11 0.083272 0.5866 0.10481 0.021107 34.771 0.5902 0.10565 0.020606
10 25 6 0.036 12 0.083272 0.4929 0.10921 0.019375 23.818 0.4981 0.11144 0.018762
10 25 6 0.036 13 0.083272 0.4022 0.10468 0.017654 16.035 0.4011 0.10698 0.017354
10 25 6 0.036 14 0.083272 0.3137 0.08775 0.016325 10.422 0.3163 0.090935 0.016219
