k n_trees depth sparsity v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size val_recall val_var_recall val_query_time
10 10 10 0.036 3 0.018523 0.0225 0.0030468 0.0050767 0.0024605 0.00042783 0.0015141 0.00036075 0.423 0.0221 0.0026643 0.0046074
10 10 10 0.036 4 0.018523 0.0035 0.00039815 0.004758 0.0025014 0.00041448 0.0014621 9.865e-05 0.05 0.0047 0.0004884 0.0042772
10 10 10 0.036 5 0.018523 0.0003 2.994e-05 0.0043947 0.002449 0.00039149 0.0013011 3.691e-05 0.003 0.0009 8.9279e-05 0.0045015
10 10 10 0.036 6 0.018523 0 0 0.004471 0.0024537 0.00042064 0.0013344 3.4771e-05 0 0.0002 1.998e-05 0.0043039
10 10 10 0.036 7 0.018523 0 0 0.0044799 0.0024297 0.00044597 0.0013388 3.1454e-05 0 0 0 0.0043672
10 10 10 0.036 8 0.018523 0 0 0.0045574 0.0025022 0.00039691 0.0013764 3.1129e-05 0 0 0 0.0043302
10 10 10 0.036 9 0.018523 0 0 0.0043795 0.0024513 0.00039141 0.0012911 3.0879e-05 0 0 0 0.0045223
10 10 10 0.036 10 0.018523 0 0 0.0043619 0.0023725 0.00038506 0.0013335 3.0199e-05 0 0 0 0.0042188
10 10 11 0.036 1 0.0186237 0.2593 0.027761 0.022778 0.0054765 0.0013146 0.0025511 0.012963 37.544 0.2674 0.027585 0.019379
10 10 11 0.036 2 0.018624 0.0424 0.0046669 0.0090028 0.0041613 0.000778 0.002318 0.001227 1.35 0.047 0.0051161 0.0084766
10 10 11 0.036 3 0.018624 0.0078 0.00081998 0.0066656 0.0035887 0.00067818 0.0018316 0.00020172 0.114 0.0051 0.00054453 0.0062991
10 10 11 0.036 4 0.018624 0.0014 0.00013818 0.0063671 0.0035621 0.000651 0.0017821 7.1701e-05 0.017 0.0008 7.9439e-05 0.0059217
10 10 11 0.036 5 0.018624 0.0002 1.998e-05 0.0048508 0.0027176 0.00051131 0.0013088 4.9801e-05 0.002 0.0001 1e-05 0.0045191
10 10 11 0.036 6 0.018624 0 0 0.0046912 0.0026176 0.00050103 0.0012887 3.0443e-05 0 0 0 0.0043595
10 10 11 0.036 7 0.018624 0 0 0.0047631 0.0026606 0.000528 0.0012807 4.0445e-05 0 0 0 0.0043973
10 10 11 0.036 8 0.018624 0 0 0.0047382 0.0026023 0.00052227 0.0013226 3.0447e-05 0 0 0 0.0044175
10 10 11 0.036 9 0.018624 0 0 0.0048496 0.0027276 0.00051738 0.001319 3.0933e-05 0 0 0 0.0045973
10 10 11 0.036 10 0.018624 0 0 0.0049597 0.0028643 0.00050832 0.0013045 3.122e-05 0 0 0 0.0045274
10 10 12 0.036 1 0.0225267 0.1754 0.017993 0.017084 0.0053795 0.0013827 0.0022091 0.0076482 19.046 0.1846 0.01754 0.014716
10 10 12 0.036 2 0.022527 0.0196 0.0018577 0.0085183 0.0043059 0.00095497 0.0021786 0.00062221 0.458 0.0235 0.0024002 0.0076439
10 10 12 0.036 3 0.022527 0.0025 0.00024399 0.0071132 0.0040782 0.00089037 0.0016906 0.00010084 0.034 0.002 0.0001962 0.0069952
10 10 12 0.036 4 0.022527 0.0002 1.998e-05 0.0051184 0.0030229 0.00069564 0.0011548 3.5916e-05 0.002 0.0001 1e-05 0.004899
10 10 12 0.036 5 0.022527 0 0 0.0049124 0.0027995 0.00065777 0.0011871 3.018e-05 0 0 0 0.0046485
10 10 12 0.036 6 0.022527 0 0 0.0049228 0.0029132 0.00066382 0.0011148 3.1261e-05 0 0 0 0.0048887
10 10 12 0.036 7 0.022527 0 0 0.0048918 0.0029101 0.00065642 0.0010972 3.0218e-05 0 0 0 0.004987
10 10 12 0.036 8 0.022527 0 0 0.0050019 0.0029751 0.00066563 0.0011242 3.5735e-05 0 0 0 0.0049281
10 10 12 0.036 9 0.022527 0 0 0.0049137 0.0028448 0.00071633 0.0011188 3.0411e-05 0 0 0 0.004818
10 10 12 0.036 10 0.022527 0 0 0.0048734 0.0028269 0.00068754 0.0011268 3.0492e-05 0 0 0 0.0046971
10 25 6 0.036 1 0.0143887 0.9933 0.0010061 0.27022 0.0040906 0.00063252 0.014372 0.2508 1913.5 0.9931 0.0011235 0.26985
10 25 6 0.036 2 0.014389 0.9649 0.0064845 0.10334 0.0042532 0.00065825 0.011939 0.086144 632.33 0.9672 0.0072714 0.10204
10 25 6 0.036 3 0.014389 0.9028 0.023356 0.053785 0.0041463 0.00068479 0.0087173 0.039906 281.63 0.9106 0.025053 0.052593
10 25 6 0.036 4 0.014389 0.8111 0.051398 0.033877 0.0041014 0.00064823 0.007507 0.021295 141.35 0.8182 0.05172 0.032266
10 25 6 0.036 5 0.014389 0.6897 0.078342 0.023506 0.0038724 0.00062007 0.0067362 0.011968 74.056 0.6977 0.078043 0.023208
10 25 6 0.036 6 0.014389 0.557 0.094526 0.017835 0.0037238 0.00057312 0.0062226 0.007011 39.449 0.562 0.096573 0.017461
10 25 6 0.036 7 0.014389 0.4266 0.092165 0.014863 0.0037013 0.00053682 0.0060261 0.0042821 20.852 0.4297 0.095764 0.014317
10 25 6 0.036 8 0.014389 0.3077 0.077869 0.011522 0.0033773 0.00048231 0.0047683 0.0026085 10.934 0.306 0.080084 0.011152
10 25 6 0.036 9 0.014389 0.2096 0.054743 0.010384 0.0033748 0.00044909 0.0046023 0.0016782 5.702 0.2103 0.056901 0.0101
10 25 6 0.036 10 0.014389 0.1292 0.035203 0.010968 0.0035519 0.00042732 0.0056743 0.0010072 2.834 0.1344 0.036093 0.010735
10 25 6 0.036 11 0.014389 0.0725 0.019073 0.01068 0.0036431 0.00045697 0.0056616 0.00060767 1.319 0.0816 0.021042 0.010257
10 25 6 0.036 12 0.014389 0.0398 0.0097657 0.010041 0.0035547 0.00040662 0.0054315 0.00036129 0.604 0.0452 0.010648 0.010001
10 25 6 0.036 13 0.014389 0.0205 0.0045143 0.0097947 0.003522 0.00040342 0.0053808 0.00021663 0.287 0.0243 0.0052047 0.0096612
10 25 6 0.036 14 0.014389 0.0097 0.0018377 0.0085017 0.0034375 0.00041302 0.004297 0.00012221 0.121 0.0116 0.0019874 0.0083018
10 25 6 0.036 15 0.014389 0.0038 0.00048605 0.0083425 0.0034029 0.00041496 0.0042259 7.9545e-05 0.05 0.0049 0.00066666 0.0083024
10 25 6 0.036 16 0.014389 0.0015 0.00022798 0.0085337 0.0034974 0.00040653 0.0043454 5.0796e-05 0.016 0.0023 0.00026497 0.0081752
10 25 6 0.036 17 0.014389 0.0005 4.98e-05 0.0083825 0.0034548 0.00041158 0.0042514 3.9645e-05 0.005 0.0008 7.9439e-05 0.0081327
10 25 6 0.036 20 0.014389 0 0 0.008354 0.0033742 0.00039998 0.0042868 2.9827e-05 0 0 0 0.0082156
10 25 7 0.036 1 0.019138 0.9676 0.0061364 0.17851 0.0050773 0.0010063 0.0090269 0.16308 1099.7 0.9707 0.0044159 0.15585
10 25 7 0.036 2 0.019138 0.8826 0.027124 0.04978 0.0042756 0.00090953 0.006535 0.037737 276.28 0.8913 0.026521 0.049136
10 25 7 0.036 3 0.019138 0.7521 0.060796 0.026963 0.0045858 0.00089504 0.0052347 0.015895 103.57 0.7611 0.061438 0.025891
10 25 7 0.036 4 0.019138 0.5966 0.08165 0.016922 0.0040612 0.00079706 0.004189 0.0075743 44.712 0.6094 0.085878 0.016265
10 25 7 0.036 5 0.019138 0.4398 0.085642 0.013434 0.0041983 0.00069527 0.0041063 0.0041179 20.403 0.4481 0.087984 0.013012
10 25 7 0.036 6 0.019138 0.2999 0.066436 0.010874 0.0039369 0.00065271 0.0035417 0.0023963 9.612 0.3111 0.069476 0.010473
10 25 7 0.036 7 0.019138 0.1876 0.044711 0.009969 0.0040227 0.00064533 0.0035293 0.001467 4.49 0.1957 0.045577 0.0092999
10 25 7 0.036 8 0.019138 0.1091 0.025573 0.0089343 0.0039055 0.00059814 0.0032911 0.00083296 2.042 0.1163 0.02543 0.0087277
10 25 7 0.036 9 0.019138 0.0611 0.01291 0.0085843 0.0039799 0.00059209 0.0032233 0.00050337 0.938 0.0652 0.012542 0.0082951
10 25 7 0.036 10 0.019138 0.0322 0.0060892 0.0082411 0.0039206 0.00056955 0.0031429 0.00032751 0.441 0.0328 0.0054096 0.0080249
10 25 7 0.036 11 0.019138 0.0155 0.0028326 0.0080409 0.0039177 0.00056605 0.0031035 0.00019064 0.191 0.0152 0.0022112 0.00781
10 25 7 0.036 12 0.019138 0.0073 0.0011979 0.0081226 0.0040442 0.00055417 0.0031501 0.00010806 0.086 0.0066 0.00083728 0.0077345
10 25 7 0.036 13 0.019138 0.0036 0.00056761 0.0077222 0.0039206 0.00054423 0.0029686 6.6968e-05 0.038 0.0028 0.00037253 0.0076304
10 25 7 0.036 14 0.019138 0.0018 0.000237 0.0078995 0.0040186 0.00055642 0.0030451 5.2578e-05 0.018 0.0011 0.0001089 0.0076413
10 25 7 0.036 15 0.019138 0.0007 6.958e-05 0.0081031 0.0041144 0.00056104 0.0031419 4.1296e-05 0.007 0.0002 1.998e-05 0.007627
10 25 7 0.036 16 0.019138 0.0003 2.994e-05 0.0080988 0.0040866 0.00057466 0.0031203 3.5321e-05 0.003 0.0002 1.998e-05 0.0076047
10 25 7 0.036 17 0.019138 0.0001 1e-05 0.0081379 0.004201 0.00055594 0.0031104 3.6157e-05 0.001 0 0 0.0076023
10 25 7 0.036 20 0.019138 0 0 0.0079057 0.0040334 0.00057315 0.003035 2.9965e-05 0 0 0 0.007617
10 25 8 0.036 1 0.0176387 0.9191 0.01468 0.12343 0.0068831 0.0014018 0.0065743 0.1082 594.89 0.9204 0.013858 0.0898
10 25 8 0.036 2 0.017639 0.7532 0.048839 0.029113 0.0048835 0.0010589 0.0044517 0.018358 123.13 0.7525 0.04598 0.02826
10 25 8 0.036 3 0.017639 0.5461 0.068253 0.016838 0.0049676 0.00097159 0.0035927 0.0069752 39.019 0.5529 0.070022 0.016768
10 25 8 0.036 4 0.017639 0.3626 0.063365 0.013541 0.0052327 0.00088331 0.0033659 0.0036527 14.351 0.3694 0.06639 0.013265
10 25 8 0.036 5 0.017639 0.2165 0.044402 0.010139 0.0045246 0.00071669 0.0028362 0.0017145 5.663 0.2217 0.046586 0.0096712
10 25 8 0.036 6 0.017639 0.1182 0.023933 0.0098215 0.0048541 0.00065009 0.0029786 0.00099479 2.273 0.1241 0.025555 0.0092448
10 25 8 0.036 7 0.017639 0.0621 0.012466 0.0084414 0.0044602 0.00061503 0.0025327 0.00059526 0.966 0.0617 0.011875 0.0082026
10 25 8 0.036 8 0.017639 0.0304 0.0057216 0.0080618 0.0044467 0.00059774 0.0024863 0.00029883 0.395 0.0312 0.0054921 0.0078816
10 25 8 0.036 9 0.017639 0.0148 0.0023033 0.0086914 0.0048519 0.00060686 0.0027889 0.00017587 0.17 0.0154 0.0023252 0.0081702
10 25 8 0.036 10 0.017639 0.0061 0.00087366 0.0079247 0.0044891 0.00058833 0.0024803 0.00010206 0.07 0.0073 0.0010377 0.0076979
10 25 8 0.036 11 0.017639 0.0027 0.00030301 0.0078215 0.004554 0.0006051 0.0023783 6.4305e-05 0.027 0.0026 0.00035359 0.0075738
10 25 8 0.036 12 0.017639 0.0008 7.9439e-05 0.0077589 0.0044712 0.0005963 0.0023966 4.3239e-05 0.008 0.0016 0.00023768 0.0075491
10 25 8 0.036 13 0.017639 0.0003 2.994e-05 0.0083562 0.0047824 0.00058267 0.0026709 4.6757e-05 0.003 0.0007 0.00012964 0.0080107
10 25 8 0.036 14 0.017639 0 0 0.0077568 0.0044504 0.0005946 0.0024338 2.9885e-05 0 0.0006 7.972e-05 0.0075417
10 25 8 0.036 15 0.017639 0 0 0.0082647 0.0047601 0.00057817 0.0026379 2.9843e-05 0 0.0002 1.998e-05 0.0079796
10 25 8 0.036 16 0.017639 0 0 0.0083303 0.0047685 0.00058741 0.0026759 4.0205e-05 0 0.0001 1e-05 0.0079879
10 25 8 0.036 17 0.017639 0 0 0.0078992 0.004547 0.00058564 0.0024729 3.0003e-05 0 0 0 0.0075924
10 25 8 0.036 20 0.017639 0 0 0.0080496 0.0046507 0.00060484 0.0025082 3.0421e-05 0 0 0 0.0075406
10 25 9 0.036 1 0.0179017 0.8155 0.030861 0.075208 0.0077327 0.0018317 0.0046113 0.060662 321.81 0.8162 0.031429 0.055956
10 25 9 0.036 2 0.017902 0.5459 0.061925 0.019484 0.0056387 0.0013908 0.0034329 0.0086845 49.685 0.5505 0.05982 0.018485
10 25 9 0.036 3 0.017902 0.3195 0.056046 0.01257 0.005186 0.0011547 0.0028275 0.0030414 12.696 0.3215 0.054262 0.01196
10 25 9 0.036 4 0.017902 0.1691 0.033288 0.010681 0.0053844 0.0010102 0.0025516 0.0014069 3.957 0.1676 0.032142 0.010246
10 25 9 0.036 5 0.017902 0.0793 0.015317 0.0093881 0.0050179 0.0010028 0.0023247 0.00071656 1.333 0.0777 0.014808 0.0090111
10 25 9 0.036 6 0.017902 0.0374 0.0076088 0.0090536 0.0052991 0.00087629 0.002247 0.00035028 0.501 0.037 0.0064374 0.0089321
10 25 9 0.036 7 0.017902 0.0165 0.0027005 0.0091621 0.0054147 0.00095651 0.0022946 0.00022477 0.197 0.0185 0.0026504 0.0084505
10 25 9 0.036 8 0.017902 0.0074 0.0010062 0.0083132 0.0049929 0.00094158 0.0020542 0.00010939 0.079 0.0074 0.00098623 0.0083426
10 25 9 0.036 9 0.017902 0.0031 0.00042081 0.0085317 0.005082 0.00093266 0.0022008 6.9776e-05 0.032 0.0029 0.00032191 0.0082779
10 25 9 0.036 10 0.017902 0.0014 0.0001582 0.0084881 0.005047 0.00093547 0.0022013 5.432e-05 0.015 0.0013 0.00014846 0.0082384
10 25 9 0.036 11 0.017902 0.0005 4.98e-05 0.0085639 0.0050871 0.00095311 0.002206 4.3345e-05 0.006 0.0005 4.98e-05 0.0082536
10 25 9 0.036 12 0.017902 0.0001 1e-05 0.0085305 0.0050856 0.00093738 0.0022081 3.8843e-05 0.002 0.0003 2.994e-05 0.0082025
10 25 9 0.036 13 0.017902 0.0001 1e-05 0.0084545 0.0050731 0.00092332 0.0021776 3.6513e-05 0.001 0.0001 1e-05 0.0081617
10 25 9 0.036 14 0.017902 0 0 0.0088603 0.0053774 0.00089962 0.0022954 3.3715e-05 0 0 0 0.0084611
10 25 9 0.036 15 0.017902 0 0 0.0087139 0.0053231 0.00088802 0.0022199 3.3592e-05 0 0 0 0.0084964
10 25 9 0.036 16 0.017902 0 0 0.0086745 0.0051869 0.0009568 0.0022445 3.4478e-05 0 0 0 0.0082309
10 25 9 0.036 17 0.017902 0 0 0.0084953 0.0050886 0.00093579 0.0021885 3.3783e-05 0 0 0 0.0082069
10 25 9 0.036 20 0.017902 0 0 0.0083724 0.0050029 0.00092941 0.0021599 3.3773e-05 0 0 0 0.0081793
10 25 10 0.036 1 0.015156 0.6723 0.042806 0.037541 0.0064181 0.0018635 0.0027825 0.026239 171.66 0.6707 0.043655 0.035713
