k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time
10 5 7 0.036 10 1 1 2.57561 0.9885 0.0018196 0.051485 0 0.002077 0.0047874 0.044421 297.94 8000 0.9864 0.0027978 0.047242
10 5 7 0.036 10 1 2 2.5756 0.9777 0.0041168 0.034448 0 0.0011939 0.0050035 0.027961 197.6 8000 0.9763 0.0049733 0.033631
10 5 7 0.036 10 1 3 2.5756 0.9663 0.0073016 0.028443 0 0.0011958 0.004776 0.022187 152.92 8000 0.9636 0.0085236 0.02761
10 5 7 0.036 10 1 4 2.5756 0.9544 0.0099106 0.024431 0 0.0011781 0.0043136 0.01868 126.43 8000 0.9517 0.011208 0.023877
10 5 7 0.036 10 1 5 2.5756 0.9421 0.013551 0.021831 0 0.0011774 0.0040799 0.016315 107.8 8000 0.9394 0.014342 0.021327
10 5 7 0.036 10 1 6 2.5756 0.928 0.017373 0.019775 0 0.0011635 0.0038923 0.014465 94.286 8000 0.9258 0.017812 0.019307
10 5 7 0.036 10 1 7 2.5756 0.9137 0.020323 0.018903 0 0.0011959 0.0041399 0.013317 83.573 8000 0.9121 0.020664 0.018285
10 5 7 0.036 10 1 8 2.5756 0.8979 0.02437 0.017472 0 0.0011764 0.0040061 0.012043 74.912 8000 0.8959 0.025479 0.017005
10 5 7 0.036 10 1 9 2.5756 0.8848 0.027797 0.015844 0 0.001144 0.0035763 0.010879 67.767 8000 0.8809 0.029194 0.015388
10 5 7 0.036 10 1 10 2.5756 0.8682 0.0314 0.014936 0 0.0011248 0.0034745 0.010095 61.725 8000 0.8653 0.033499 0.014457
10 5 7 0.036 10 1 11 2.5756 0.8519 0.035192 0.014524 0 0.0011412 0.0037183 0.0094248 56.527 8000 0.8502 0.036997 0.014141
10 5 7 0.036 10 1 12 2.5756 0.838 0.037233 0.013333 0 0.0011044 0.0032919 0.0086982 51.899 8000 0.8338 0.040518 0.012963
10 5 7 0.036 10 1 13 2.5756 0.8228 0.040521 0.012892 0 0.0010974 0.0032841 0.0082693 47.881 8000 0.8182 0.044113 0.012348
10 5 7 0.036 10 1 14 2.5756 0.8072 0.043792 0.012302 0 0.0011058 0.0032273 0.0077267 44.418 8000 0.7996 0.047728 0.011728
10 5 7 0.036 10 1 15 2.5756 0.7908 0.047002 0.011594 0 0.0010749 0.003153 0.0071286 41.298 8000 0.7851 0.049958 0.011225
10 5 7 0.036 10 1 16 2.5756 0.7768 0.048931 0.011966 0 0.001106 0.0035618 0.0070443 38.475 8000 0.7709 0.052195 0.01122
10 5 7 0.036 10 1 17 2.5756 0.7621 0.052466 0.011201 0 0.001066 0.0034255 0.006467 35.94 8000 0.7541 0.055959 0.010791
10 5 7 0.036 10 1 18 2.5756 0.7464 0.054822 0.010383 0 0.0010383 0.0030318 0.0060718 33.678 8000 0.7388 0.058293 0.0099426
10 5 7 0.036 10 1 19 2.5756 0.73 0.057858 0.010002 0 0.0010314 0.002981 0.0057476 31.52 8000 0.7214 0.060402 0.0096508
10 5 7 0.036 10 1 20 2.5756 0.7115 0.060538 0.0097311 0 0.001038 0.0029559 0.0054885 29.478 8000 0.7056 0.062191 0.0093005
10 5 7 0.036 10 1 22 2.5756 0.6796 0.065029 0.0091044 0 0.0010139 0.0028821 0.0049567 26.082 8000 0.6745 0.068428 0.0087757
10 5 7 0.036 10 1 25 2.5756 0.631 0.07087 0.0084409 0 0.00098614 0.0028301 0.0043641 21.907 8000 0.6276 0.073632 0.0080716
10 5 7 0.036 10 1 30 2.5756 0.5553 0.075547 0.007629 0 0.00099116 0.0027497 0.0035946 16.681 8000 0.5547 0.079417 0.0072016
10 5 7 0.036 10 1 35 2.5756 0.4868 0.07422 0.0069317 0 0.00094858 0.0026604 0.0030195 12.908 8000 0.4853 0.081455 0.0065327
10 5 7 0.036 10 1 40 2.5756 0.4255 0.071952 0.0064777 0 0.00094249 0.0026402 0.0026056 10.214 8000 0.4242 0.079814 0.0060229
10 5 7 0.036 10 1 50 2.5756 0.3184 0.064386 0.005465 0 0.00090137 0.0024238 0.0018588 6.391 8000 0.3233 0.070097 0.0051182
10 5 7 0.036 10 1 60 2.5756 0.2364 0.051106 0.0050395 0 0.00091046 0.0024097 0.0014582 4.177 8000 0.243 0.057829 0.0047122
10 5 7 0.036 10 1 70 2.5756 0.1721 0.038951 0.004513 0 0.00089025 0.0022704 0.0011269 2.747 8000 0.1794 0.043779 0.0041453
10 5 7 0.036 10 1 80 2.5756 0.1225 0.027691 0.0040976 0 0.00089271 0.0021841 0.00079863 1.811 8000 0.1282 0.029975 0.0038326
