k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train n_subsample val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 30 15 0.0104 50 1 5e-07 230.62 0.96 0.0093293 7.8105 0 0.040721 0.10905 7.6596 2196.2 98000 100 0.9695 0.0065263 7.9881 0 0 0 2 5 6 10 24 37 140 776 
10 30 15 0.0104 50 1 7.5e-07 230.62 0.96 0.0093293 7.8223 0 0.040247 0.12099 7.66 2196.2 98000 100 0.9695 0.0065263 7.8302 0 0 0 2 5 6 10 24 37 140 776 
10 30 15 0.0104 50 1 1e-06 230.62 0.96 0.0093293 7.8443 0 0.040837 0.099139 7.7031 2196.2 98000 100 0.9695 0.0065263 7.9198 0 0 0 2 5 6 10 24 37 140 776 
10 30 15 0.0104 50 1 1.375e-06 230.62 0.96 0.0093293 7.8223 0 0.040223 0.12876 7.6523 2196.2 98000 100 0.9695 0.0065263 7.8359 0 0 0 2 5 6 10 24 37 140 776 
10 30 15 0.0104 50 1 1.75e-06 230.62 0.96 0.0093293 7.7853 0 0.039831 0.091468 7.6529 2196.2 98000 100 0.9695 0.0065263 7.8309 0 0 0 2 5 6 10 24 37 140 776 
10 30 15 0.0104 50 1 2.5e-06 230.62 0.96 0.0093293 7.8058 0 0.041099 0.099246 7.6644 2196.2 98000 100 0.9695 0.0065263 7.8727 0 0 0 2 5 6 10 24 37 140 776 
10 30 15 0.0104 50 1 3.75e-06 230.62 0.96 0.0093293 7.8545 0 0.040811 0.1315 7.681 2196.2 98000 100 0.9695 0.0065263 7.8686 0 0 0 2 5 6 10 24 37 140 776 
10 30 15 0.0104 50 1 5e-06 230.62 0.96 0.0093293 7.838 0 0.039881 0.093533 7.7033 2196.2 98000 100 0.9695 0.0065263 7.8283 0 0 0 2 5 6 10 24 37 140 776 
10 30 15 0.0104 50 1 7.5e-06 230.62 0.96 0.0093293 7.7783 0 0.039913 0.091465 7.6457 2193 98000 100 0.9695 0.0065263 7.9202 0 0 0 2 5 6 10 24 37 140 776 
10 30 15 0.0104 50 1 1e-05 230.62 0.96 0.0093293 7.8184 0 0.040801 0.11403 7.6626 2190.6 98000 100 0.9695 0.0065263 9.4324 0 0 0 2 5 6 10 24 37 140 776 
10 30 15 0.0104 50 1 1.375e-05 230.62 0.96 0.0093293 9.6312 0 0.060331 0.14688 9.4228 2182 98000 100 0.9695 0.0065263 9.6604 0 0 0 2 5 6 10 24 37 140 776 
10 30 15 0.0104 50 1 1.75e-05 230.62 0.9599 0.0093513 9.5223 0 0.061775 0.11436 9.3449 2167.4 98000 100 0.9695 0.0065263 8.9655 0 0 0 2 5 6 10 24 38 139 776 
10 30 15 0.0104 50 1 2.5e-05 230.62 0.9595 0.0094192 8.5381 0 0.044725 0.10697 8.3853 2134.7 98000 100 0.9695 0.0065263 8.5569 0 0 0 2 5 6 10 25 38 140 774 
10 30 15 0.0104 50 1 3.75e-05 230.62 0.9589 0.0096705 8.3417 0 0.040614 0.14282 8.1573 2064.9 98000 100 0.9692 0.0065579 8.2429 0 0 1 1 5 6 11 24 40 140 772 
10 30 15 0.0104 50 1 5e-05 230.62 0.9579 0.0098074 7.9364 0 0.039605 0.096191 7.7995 1998.2 98000 100 0.9682 0.0066154 7.9543 0 0 1 1 5 7 10 24 42 145 765 
10 30 15 0.0104 50 1 7.5e-05 230.62 0.9554 0.010461 7.2232 0 0.039319 0.092186 7.0908 1822.4 98000 100 0.9654 0.0072701 7.1608 0 1 0 1 5 9 9 25 48 148 754 
