k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 10 13 0.0104 10 1 150 3.4877 0 0 0.051048 0 0.029678 0.021098 4.1943e-05 0 98000 0 0 0.049212 1000 0 0 0 0 0 0 0 0 0 0 
10 10 13 0.0104 10 1 175 3.4877 0 0 0.051294 0 0.029815 0.021197 4.8214e-05 0 98000 0 0 0.049161 1000 0 0 0 0 0 0 0 0 0 0 
10 10 13 0.0104 10 1 200 3.4877 0 0 0.05113 0 0.02971 0.021145 4.258e-05 0 98000 0 0 0.049174 1000 0 0 0 0 0 0 0 0 0 0 
10 10 13 0.0104 10 1 250 3.4877 0 0 0.051096 0 0.029694 0.021126 4.2158e-05 0 98000 0 0 0.049164 1000 0 0 0 0 0 0 0 0 0 0 
10 10 13 0.0104 10 1 300 3.4877 0 0 0.051153 0 0.02976 0.021116 4.2152e-05 0 98000 0 0 0.049147 1000 0 0 0 0 0 0 0 0 0 0 
10 10 13 0.0104 10 1 400 3.4877 0 0 0.051115 0 0.029719 0.021122 4.2181e-05 0 98000 0 0 0.049141 1000 0 0 0 0 0 0 0 0 0 0 
10 10 13 0.0104 10 1 500 3.4877 0 0 0.051112 0 0.029725 0.021107 4.2701e-05 0 98000 0 0 0.04915 1000 0 0 0 0 0 0 0 0 0 0 
10 10 13 0.0104 10 1 750 3.4877 0 0 0.051042 0 0.029684 0.021078 5.443e-05 0 98000 0 0 0.049185 1000 0 0 0 0 0 0 0 0 0 0 
10 10 13 0.0104 10 1 1000 3.4877 0 0 0.051122 0 0.029729 0.021122 4.2374e-05 0 98000 0 0 0.049118 1000 0 0 0 0 0 0 0 0 0 0 
10 10 13 0.0104 10 1 1250 3.4877 0 0 0.051068 0 0.029745 0.021049 4.1962e-05 0 98000 0 0 0.04921 1000 0 0 0 0 0 0 0 0 0 0 
10 10 13 0.0104 10 1 1500 3.4877 0 0 0.051132 0 0.029754 0.021095 4.9285e-05 0 98000 0 0 0.049179 1000 0 0 0 0 0 0 0 0 0 0 
10 10 13 0.0104 10 1 2000 3.4877 0 0 0.051161 0 0.029684 0.0212 4.2402e-05 0 98000 0 0 0.049133 1000 0 0 0 0 0 0 0 0 0 0 
10 10 14 0.0104 10 1 1 4.36674 0.8859 0.020352 1.392 0 0.08668 0.033309 1.2717 322.77 98000 0.894 0.018963 1.3723 0 0 2 1 8 27 36 91 141 236 458 
10 10 14 0.0104 10 1 2 4.3667 0.7837 0.038943 0.46768 0 0.057379 0.025087 0.38487 97.266 98000 0.7951 0.037924 0.45846 1 3 9 23 36 63 93 138 173 230 231 
10 10 14 0.0104 10 1 3 4.3667 0.6958 0.052014 0.26192 0 0.05855 0.027919 0.17515 50.096 98000 0.7075 0.053607 0.25694 5 11 18 48 72 114 123 157 142 164 146 
10 10 14 0.0104 10 1 4 4.3667 0.6182 0.061951 0.17956 0 0.047124 0.026274 0.10587 31.419 98000 0.6302 0.062591 0.19093 8 27 45 90 97 114 142 140 125 115 97 
10 10 14 0.0104 10 1 5 4.3667 0.5477 0.066922 0.16519 0 0.069799 0.022564 0.072496 21.478 98000 0.555 0.069745 0.1443 14 52 73 109 136 126 122 119 86 105 58 
10 10 14 0.0104 10 1 6 4.3667 0.4896 0.070142 0.11612 0 0.041421 0.022088 0.052253 15.519 98000 0.4935 0.070258 0.11446 32 75 99 133 134 122 113 96 76 80 40 
10 10 14 0.0104 10 1 7 4.3667 0.437 0.067759 0.10251 0 0.040241 0.02189 0.040008 11.684 98000 0.4388 0.068183 0.10101 47 93 133 153 134 106 107 79 69 51 28 
10 10 14 0.0104 10 1 8 4.3667 0.3817 0.065401 0.094889 0 0.039534 0.021714 0.033273 8.953 98000 0.3882 0.067088 0.092205 70 138 159 146 123 103 87 67 56 33 18 
10 10 14 0.0104 10 1 9 4.3667 0.3387 0.060933 0.08725 0 0.038662 0.021574 0.026655 7.045 98000 0.3449 0.062617 0.086362 99 164 173 139 123 100 70 59 39 17 17 
10 10 14 0.0104 10 1 10 4.3667 0.2997 0.057908 0.080811 0 0.037954 0.021416 0.02109 5.65 98000 0.3009 0.058187 0.079379 135 193 166 167 91 84 57 55 22 16 14 
10 10 14 0.0104 10 1 11 4.3667 0.2631 0.052981 0.077164 0 0.037603 0.021493 0.017715 4.55 98000 0.2614 0.051061 0.075388 180 216 177 131 86 79 53 36 24 13 5 
10 10 14 0.0104 10 1 12 4.3667 0.2283 0.046856 0.073354 0 0.036951 0.021296 0.01477 3.711 98000 0.2272 0.046387 0.071936 232 237 152 130 81 75 40 26 17 5 5 
10 10 14 0.0104 10 1 13 4.3667 0.2 0.041201 0.070511 0 0.036451 0.021182 0.012543 3.037 98000 0.1993 0.04043 0.069345 285 237 145 124 77 60 35 21 9 6 1 
10 10 14 0.0104 10 1 14 4.3667 0.1761 0.036155 0.068119 0 0.036096 0.021059 0.010642 2.509 98000 0.1701 0.03429 0.067222 327 247 134 116 75 51 26 11 8 4 1 
10 10 14 0.0104 10 1 15 4.3667 0.1502 0.030931 0.066195 0 0.035822 0.021136 0.0089256 2.045 98000 0.1485 0.029507 0.064785 385 243 131 106 60 40 17 9 8 0 1 
10 10 14 0.0104 10 1 16 4.3667 0.1304 0.026703 0.066586 0 0.035532 0.020983 0.0097706 1.715 98000 0.13 0.025586 0.068744 427 250 120 101 48 28 13 5 7 0 1 
10 10 14 0.0104 10 1 17 4.3667 0.1128 0.023039 0.064098 0 0.035273 0.020926 0.0076003 1.435 98000 0.111 0.02132 0.061529 483 223 133 80 42 22 6 4 6 1 0 
10 10 14 0.0104 10 1 18 4.3667 0.0971 0.019521 0.061854 0 0.034647 0.020827 0.0060962 1.204 98000 0.0959 0.018452 0.0638 534 207 126 72 36 11 5 6 2 1 0 
10 10 14 0.0104 10 1 19 4.3667 0.084 0.017021 0.061167 0 0.034583 0.020982 0.0053251 1.014 98000 0.0829 0.015713 0.059512 578 203 110 60 28 11 4 3 2 1 0 
10 10 14 0.0104 10 1 20 4.3667 0.0721 0.014326 0.061407 0 0.034463 0.020909 0.0057481 0.867 98000 0.072 0.01385 0.062117 619 190 107 49 22 5 3 2 2 1 0 
10 10 14 0.0104 10 1 22 4.3667 0.0535 0.010839 0.059334 0 0.034171 0.020795 0.0041066 0.611 98000 0.0522 0.0095647 0.057246 696 174 73 33 17 0 3 2 2 0 0 
10 10 14 0.0104 10 1 25 4.3667 0.0324 0.0061564 0.056487 0 0.033605 0.02078 0.0018594 0.348 98000 0.0335 0.0061939 0.058678 798 126 47 20 5 1 2 1 0 0 0 
10 10 14 0.0104 10 1 30 4.3667 0.0136 0.0028379 0.055854 0 0.033712 0.021056 0.00085872 0.143 98000 0.0131 0.0021205 0.054393 908 67 16 5 1 1 1 1 0 0 0 
