k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 1 6 0.0104 1 0.99292 0.3524 0.066701 4.8137 1531.2 0.352 0.071848 4.8032 119 136 157 130 132 104 76 57 39 31 19 
10 1 7 0.0104 1 1.17335 0.2673 0.055116 2.6024 765.64 0.2603 0.049083 2.6086 188 201 176 122 102 78 51 34 28 12 8 
10 1 8 0.0104 1 1.26724 0.2034 0.039528 1.2177 382.81 0.1928 0.04141 1.2099 255 244 174 122 82 53 32 21 12 2 3 
10 1 9 0.0104 1 1.43204 0.1505 0.028548 0.63408 191.41 0.147 0.031983 0.76248 339 285 155 103 55 27 19 11 1 3 2 
10 1 10 0.0104 1 1.56411 0.1052 0.020393 0.33139 95.697 0.1037 0.020977 0.36193 469 270 139 49 41 14 11 3 2 0 2 
10 1 11 0.0104 1 1.64173 0.0709 0.012416 0.1797 47.865 0.0693 0.011199 0.17735 593 227 108 43 18 7 1 2 0 0 1 
10 1 12 0.0104 1 1.85896 0.0501 0.0074074 0.10594 23.921 0.0481 0.0077241 0.1044 666 222 75 23 11 2 1 0 0 0 0 
10 5 6 0.0104 1 1.46623 0.8014 0.038737 20.684 5895.6 0.8061 0.03769 20.08 1 5 6 17 30 62 83 151 143 203 299 
10 5 6 0.0104 2 1.4662 0.512 0.078895 4.6361 1351.9 0.5321 0.08 4.6693 41 64 104 118 106 126 107 94 95 70 75 
10 5 6 0.0104 3 1.4662 0.2621 0.0664 1.1499 327.04 0.2858 0.070949 1.1952 239 197 159 105 85 65 46 41 24 19 20 
10 5 6 0.0104 4 1.4662 0.1085 0.033772 0.28692 71.334 0.1209 0.037711 0.29326 576 182 91 52 33 21 21 6 7 6 5 
10 5 6 0.0104 5 1.4662 0.0283 0.0093785 0.077903 10.351 0.0319 0.011864 0.07628 860 84 23 14 6 4 3 3 1 0 2 
10 5 7 0.0104 1 1.67091 0.7001 0.051181 14.207 3177 0.6915 0.055934 10.393 2 14 21 36 71 117 135 137 160 151 156 
10 5 7 0.0104 2 1.6709 0.383 0.071382 1.8332 530.22 0.3808 0.074546 1.8138 95 115 162 139 127 101 83 59 55 30 34 
10 5 7 0.0104 3 1.6709 0.1694 0.047091 0.37013 100.55 0.1657 0.043537 0.36013 392 231 129 79 56 39 32 12 9 9 12 
10 5 7 0.0104 4 1.6709 0.0573 0.017164 0.096828 18.077 0.0597 0.018625 0.099832 717 168 50 24 15 9 4 6 4 0 3 
10 5 7 0.0104 5 1.6709 0.0111 0.0028296 0.043308 2.318 0.0171 0.0079055 0.045601 931 46 13 8 0 1 0 0 0 0 1 
10 5 8 0.0104 1 1.88946 0.5816 0.061523 6.6661 1658 0.5878 0.061413 6.2905 11 30 58 101 107 142 155 120 99 103 74 
10 5 8 0.0104 2 1.8895 0.2694 0.060184 0.83534 213.58 0.271 0.06122 0.83128 211 182 165 136 92 70 51 36 25 22 10 
10 5 8 0.0104 3 1.8895 0.1061 0.029502 0.17273 35.662 0.1027 0.028972 0.16576 553 202 109 43 33 24 10 14 8 2 2 
10 5 8 0.0104 4 1.8895 0.0337 0.0080824 0.056364 5.908 0.036 0.012396 0.056716 799 134 38 12 6 5 3 2 0 0 1 
10 5 8 0.0104 5 1.8895 0.0062 0.0016032 0.034728 0.9 0.0113 0.0046069 0.035508 961 29 5 2 0 1 2 0 0 0 0 
10 5 9 0.0104 1 2.07307 0.4634 0.066707 3.7947 861.09 0.459 0.066085 3.6024 29 86 115 131 162 135 99 76 72 50 45 
10 5 9 0.0104 2 2.0731 0.1719 0.041202 0.41146 82.633 0.1738 0.043998 0.39492 361 230 155 82 70 31 31 22 6 10 2 
10 5 9 0.0104 3 2.0731 0.061 0.016816 0.087347 11.277 0.0607 0.015861 0.08059 710 152 58 37 16 10 9 4 2 1 1 
10 5 9 0.0104 4 2.0731 0.0197 0.005127 0.040412 1.771 0.0186 0.004959 0.040132 886 74 21 7 5 6 0 0 0 0 1 
10 5 9 0.0104 5 2.0731 0.0041 0.0014146 0.032128 0.278 0.004 0.0014054 0.031879 973 22 3 1 0 0 0 0 0 0 1 
10 5 10 0.0104 1 2.27275 0.364 0.058683 1.8215 443.21 0.3641 0.056998 1.7559 75 139 153 162 142 110 71 72 39 21 16 
10 5 10 0.0104 2 2.2728 0.1144 0.029562 0.16781 31.274 0.1124 0.026112 0.17695 519 195 134 61 35 21 17 5 3 8 2 
10 5 10 0.0104 3 2.2728 0.0341 0.010037 0.047792 3.474 0.0345 0.0089687 0.048014 823 105 37 13 8 4 5 1 3 0 1 
10 5 10 0.0104 4 2.2728 0.011 0.0031221 0.033164 0.483 0.0092 0.0023777 0.03247 933 47 11 4 3 0 0 1 0 0 1 
10 5 10 0.0104 5 2.2728 0.0043 0.0015531 0.031094 0.101 0.0034 0.0013097 0.030606 974 20 3 1 1 0 0 0 0 0 1 
10 5 11 0.0104 1 2.78403 0.2681 0.04792 1.3812 226.02 0.2599 0.045768 1.0431 146 200 210 157 95 72 54 27 21 11 7 
10 5 11 0.0104 2 2.784 0.0708 0.017265 0.087441 11.954 0.0652 0.014604 0.086381 644 189 88 32 19 13 5 7 1 1 1 
10 5 11 0.0104 3 2.784 0.0182 0.0044532 0.037161 1.074 0.0178 0.0036268 0.036638 887 78 19 8 5 0 2 0 0 0 1 
10 5 11 0.0104 4 2.784 0.0056 0.0017104 0.031816 0.166 0.0052 0.0013743 0.03129 965 24 8 2 0 0 0 0 0 0 1 
10 5 11 0.0104 5 2.784 0.0021 0.0011067 0.031386 0.05 0.0016 0.00021766 0.031063 988 11 0 0 0 0 0 0 0 0 1 
10 5 12 0.0104 1 2.61763 0.194 0.034519 0.53702 114.65 0.1799 0.032138 0.50361 227 287 194 116 72 49 19 22 11 2 1 
10 5 12 0.0104 2 2.6176 0.0406 0.00832 0.055933 4.553 0.0365 0.0069247 0.054453 750 171 40 18 10 6 4 1 0 0 0 
10 5 12 0.0104 3 2.6176 0.0103 0.0019459 0.035577 0.378 0.0082 0.0010338 0.034275 931 46 16 5 0 2 0 0 0 0 0 
10 5 12 0.0104 4 2.6176 0.003 0.00033133 0.032919 0.065 0.0029 0.00030189 0.032593 972 26 2 0 0 0 0 0 0 0 0 
10 5 12 0.0104 5 2.6176 0.0009 8.9279e-05 0.033128 0.01 0.0018 0.00017694 0.032648 991 9 0 0 0 0 0 0 0 0 0 
10 10 6 0.0104 1 1.64553 0.929 0.012351 36.734 9439.7 0.9251 0.013894 36.663 0 0 0 1 2 7 27 43 102 215 603 
10 10 6 0.0104 2 1.6455 0.7921 0.046534 13.216 3391.8 0.7815 0.046434 13.158 2 13 7 18 44 60 88 125 151 167 325 
10 10 6 0.0104 3 1.6455 0.6184 0.079 5.5659 1415.8 0.6102 0.080997 5.5066 20 42 55 81 95 114 112 109 102 112 158 
10 10 6 0.0104 4 1.6455 0.4416 0.093042 2.443 612.19 0.4493 0.093893 2.4054 92 104 139 118 98 90 96 63 57 65 78 
10 10 6 0.0104 5 1.6455 0.3025 0.085309 1.0983 264.07 0.3013 0.083532 1.0835 232 179 131 101 88 63 52 44 32 42 36 
10 10 6 0.0104 6 1.6455 0.1911 0.064495 0.50793 112.07 0.1866 0.060301 0.50622 435 171 110 75 53 42 31 28 22 15 18 
10 10 6 0.0104 7 1.6455 0.1086 0.039325 0.25279 46.743 0.1014 0.036495 0.25361 608 164 77 49 30 22 12 12 10 5 11 
10 10 6 0.0104 8 1.6455 0.0532 0.021571 0.14101 19.326 0.0553 0.021694 0.14527 788 103 40 30 10 4 6 6 3 3 7 
10 10 6 0.0104 9 1.6455 0.0223 0.0093421 0.089364 7.714 0.0261 0.011801 0.092985 894 67 18 8 2 2 0 2 3 0 4 
10 10 6 0.0104 10 1.6455 0.0093 0.0052688 0.069463 2.978 0.0099 0.0053974 0.069909 964 22 7 0 0 0 2 1 1 0 3 
10 10 7 0.0104 1 1.89282 0.8595 0.025555 21.433 5313 0.8568 0.025159 17.265 0 0 3 6 13 35 59 98 158 240 388 
10 10 7 0.0104 2 1.8928 0.6601 0.065984 4.8759 1496.8 0.6467 0.067437 4.9812 6 26 41 69 81 113 119 126 133 123 163 
10 10 7 0.0104 3 1.8928 0.4558 0.086673 1.7509 524.25 0.4455 0.084004 1.7176 70 107 115 113 124 117 85 71 68 50 80 
10 10 7 0.0104 4 1.8928 0.295 0.079795 0.68338 197.69 0.2914 0.072779 0.68146 218 178 166 97 87 63 54 40 30 28 39 
10 10 7 0.0104 5 1.8928 0.1771 0.057623 0.29924 76.683 0.1726 0.056105 0.2979 424 206 116 71 52 36 31 15 16 17 16 
10 10 7 0.0104 6 1.8928 0.1054 0.035667 0.14924 30.24 0.1017 0.037445 0.14815 595 186 73 50 28 21 13 14 9 3 8 
10 10 7 0.0104 7 1.8928 0.055 0.020495 0.087443 11.526 0.0563 0.022403 0.087859 767 125 37 25 13 14 4 4 3 2 6 
10 10 7 0.0104 8 1.8928 0.0245 0.0095393 0.064593 4.49 0.029 0.013452 0.062147 888 65 19 11 5 2 2 2 3 1 2 
10 10 7 0.0104 9 1.8928 0.0103 0.0040079 0.050655 1.342 0.0149 0.0078959 0.052073 950 30 10 3 3 0 1 1 0 1 1 
10 10 7 0.0104 10 1.8928 0.0022 0.00035552 0.048192 0.223 0.0055 0.0030628 0.050901 984 11 4 1 0 0 0 0 0 0 0 
10 10 8 0.0104 1 2.1144 0.7622 0.041933 11.633 2902.1 0.7565 0.043521 11.255 1 1 7 26 52 86 102 171 145 168 241 
10 10 8 0.0104 2 2.1144 0.511 0.082281 2.5167 638.09 0.5066 0.078875 2.5317 38 72 101 130 102 130 107 72 73 92 83 
10 10 8 0.0104 3 2.1144 0.314 0.079884 0.78788 189.13 0.3146 0.075042 0.77772 184 191 143 115 87 69 58 41 49 32 31 
10 10 8 0.0104 4 2.1144 0.1902 0.059744 0.29422 63.097 0.1851 0.055223 0.28919 405 202 109 78 51 48 31 29 19 17 11 
10 10 8 0.0104 5 2.1144 0.1067 0.0351 0.13482 22.493 0.1034 0.034603 0.13217 592 184 71 53 30 22 19 10 7 8 4 
10 10 8 0.0104 6 2.1144 0.0584 0.018528 0.076855 8.283 0.0572 0.02141 0.077099 741 134 46 34 12 14 5 8 3 2 1 
10 10 8 0.0104 7 2.1144 0.0286 0.0083304 0.054841 3.174 0.0321 0.012692 0.056376 853 90 20 14 14 3 2 3 0 0 1 
10 10 8 0.0104 8 2.1144 0.0135 0.0040118 0.045016 1.199 0.0172 0.0087729 0.047094 925 48 12 9 2 1 1 1 0 0 1 
10 10 8 0.0104 9 2.1144 0.0053 0.0017036 0.041408 0.405 0.01 0.006006 0.043334 965 28 5 0 0 1 0 0 0 0 1 
10 10 8 0.0104 10 2.1144 0.0021 0.0011267 0.040721 0.132 0.0049 0.0025886 0.0418 989 9 1 0 0 0 0 0 0 0 1 
10 10 9 0.0104 1 2.54375 0.6564 0.057096 6.8011 1551.7 0.6533 0.059388 6.7009 6 14 30 55 100 142 142 124 124 127 136 
10 10 9 0.0104 2 2.5438 0.3828 0.076981 1.2089 266.93 0.3811 0.078812 1.1241 98 134 164 129 108 99 69 64 55 50 30 
10 10 9 0.0104 3 2.5438 0.2104 0.057249 0.31432 66.966 0.2138 0.057247 0.31245 328 208 148 86 67 58 34 28 14 18 11 
10 10 9 0.0104 4 2.5438 0.108 0.032108 0.1227 19.351 0.1124 0.034381 0.12576 572 185 91 51 36 21 20 10 8 3 3 
10 10 9 0.0104 5 2.5438 0.0575 0.01644 0.067754 6.061 0.0596 0.018727 0.070174 728 149 47 30 17 15 5 6 1 1 1 
10 10 9 0.0104 6 2.5438 0.0289 0.008243 0.048874 1.968 0.0311 0.0099728 0.050967 849 89 28 18 4 5 3 3 0 0 1 
10 10 9 0.0104 7 2.5438 0.0137 0.0035859 0.04224 0.669 0.017 0.0058569 0.043255 917 56 16 3 5 2 0 0 0 0 1 
10 10 9 0.0104 8 2.5438 0.0071 0.0021618 0.042099 0.259 0.0085 0.0034612 0.042662 957 31 6 2 3 0 0 0 0 0 1 
10 10 9 0.0104 9 2.5438 0.0032 0.001251 0.039056 0.113 0.0047 0.0023302 0.039014 979 18 2 0 0 0 0 0 0 0 1 
10 10 9 0.0104 10 2.5438 0.0008 7.9439e-05 0.038366 0.029 0.0025 0.001205 0.038433 992 8 0 0 0 0 0 0 0 0 0 
10 10 10 0.0104 1 2.43897 0.5379 0.06614 3.6823 819.46 0.527 0.066778 3.397 17 41 85 120 138 127 132 104 85 89 62 
10 10 10 0.0104 2 2.439 0.261 0.061801 0.49113 106.44 0.2511 0.06078 0.48496 212 223 154 113 90 69 45 38 21 19 16 
10 10 10 0.0104 3 2.439 0.128 0.036873 0.14148 22.507 0.1204 0.034478 0.14088 499 206 112 75 38 24 9 14 13 3 7 
10 10 10 0.0104 4 2.439 0.064 0.019784 0.075419 5.967 0.0578 0.016516 0.073397 714 144 68 23 13 11 13 8 5 0 1 
10 10 10 0.0104 5 2.439 0.0322 0.010053 0.048594 1.75 0.0268 0.00823 0.047534 848 79 37 10 8 7 9 0 1 0 1 
10 10 10 0.0104 6 2.439 0.0156 0.0041208 0.042058 0.568 0.0145 0.0045843 0.041206 906 67 10 9 3 4 0 0 0 0 1 
10 10 10 0.0104 7 2.439 0.0074 0.0020473 0.039454 0.2 0.0086 0.0035496 0.039406 953 32 11 2 1 0 0 0 0 0 1 
10 10 10 0.0104 8 2.439 0.0041 0.0014146 0.039222 0.102 0.0051 0.002046 0.038564 974 19 6 0 0 0 0 0 0 0 1 
10 10 10 0.0104 9 2.439 0.0026 0.0011744 0.03848 0.067 0.0022 0.0004356 0.038543 984 14 1 0 0 0 0 0 0 0 1 
10 10 10 0.0104 10 2.439 0.0016 0.00057802 0.041564 0.032 0.0014 0.00013818 0.039911 990 9 0 0 0 0 0 1 0 0 0 
10 10 11 0.0104 1 3.05828 0.4132 0.062749 1.8566 425.36 0.4041 0.063096 1.8508 41 108 155 156 134 127 85 74 56 41 23 
10 10 11 0.0104 2 3.0583 0.1711 0.043598 0.26995 42.421 0.1664 0.03895 0.26722 382 220 139 91 53 43 32 15 12 10 3 
10 10 11 0.0104 3 3.0583 0.0755 0.019469 0.09165 7.829 0.0699 0.016841 0.081206 640 188 72 45 26 9 9 7 1 2 1 
10 10 11 0.0104 4 3.0583 0.0352 0.0087897 0.053877 1.92 0.0286 0.0065486 0.051664 802 126 32 21 8 5 3 2 0 0 1 
10 10 11 0.0104 5 3.0583 0.0166 0.0037682 0.043569 0.561 0.0116 0.0020875 0.042775 894 71 22 8 3 1 0 0 0 0 1 
10 10 11 0.0104 6 3.0583 0.0086 0.0020681 0.041266 0.21 0.0057 0.00073825 0.047152 939 46 13 0 1 0 0 0 0 0 1 
10 10 11 0.0104 7 3.0583 0.0049 0.0015275 0.041455 0.098 0.0033 0.00037949 0.039588 967 26 5 1 0 0 0 0 0 0 1 
10 10 11 0.0104 8 3.0583 0.0032 0.001271 0.039688 0.05 0.0025 0.00030405 0.039371 980 16 3 0 0 0 0 0 0 0 1 
10 10 11 0.0104 9 3.0583 0.0015 0.00018794 0.040202 0.019 0.0017 0.00016728 0.040411 987 11 2 0 0 0 0 0 0 0 0 
10 10 11 0.0104 10 3.0583 0.0009 0.0001093 0.040113 0.009 0.0013 0.00012844 0.039808 992 7 1 0 0 0 0 0 0 0 0 
10 10 12 0.0104 1 3.15143 0.3202 0.056969 1.011 219.39 0.304 0.052276 0.96563 101 170 193 164 113 79 56 61 36 14 13 
10 10 12 0.0104 2 3.1514 0.1103 0.024749 0.12679 16.515 0.0998 0.022743 0.12407 504 219 132 55 40 26 11 7 4 2 0 
10 10 12 0.0104 3 3.1514 0.0413 0.0087731 0.060688 2.545 0.0391 0.0085097 0.058827 753 162 40 25 13 3 2 0 1 1 0 
10 10 12 0.0104 4 3.1514 0.0167 0.002934 0.048099 0.549 0.0148 0.0026036 0.046897 883 86 18 9 2 2 0 0 0 0 0 
10 10 12 0.0104 5 3.1514 0.0076 0.0011634 0.044867 0.156 0.0072 0.0011093 0.044425 943 41 14 1 1 0 0 0 0 0 0 
10 10 12 0.0104 6 3.1514 0.004 0.0005045 0.044 0.056 0.0041 0.0006138 0.043683 966 28 6 0 0 0 0 0 0 0 0 
10 10 12 0.0104 7 3.1514 0.002 0.00021622 0.043392 0.021 0.0032 0.00043019 0.043107 981 18 1 0 0 0 0 0 0 0 0 
10 10 12 0.0104 8 3.1514 0.0014 0.0001582 0.043807 0.014 0.002 0.0001962 0.043355 987 12 1 0 0 0 0 0 0 0 0 
10 10 12 0.0104 9 3.1514 0.0011 0.0001089 0.043717 0.011 0.0014 0.00013818 0.045522 989 11 0 0 0 0 0 0 0 0 0 
10 10 12 0.0104 10 3.1514 0.0007 6.958e-05 0.043981 0.007 0.0011 0.0001089 0.043251 993 7 0 0 0 0 0 0 0 0 0 
10 25 6 0.0104 1 2.67658 0.9894 0.0015292 60.632 15559 0.9888 0.001416 61.626 0 0 0 0 0 0 1 3 14 65 917 
10 25 6 0.0104 2 2.6766 0.9627 0.0058846 29.338 8124.5 0.9605 0.0066764 29.19 0 0 0 0 0 2 10 14 55 171 748 
10 25 6 0.0104 3 2.6766 0.9165 0.016394 17.87 4930.7 0.9161 0.017668 17.922 0 0 1 3 7 12 31 50 98 234 564 
10 25 6 0.0104 4 2.6766 0.8569 0.031264 11.535 3165 0.8523 0.033408 11.537 0 2 2 13 20 40 66 77 142 207 431 
10 25 6 0.0104 5 2.6766 0.7871 0.048592 7.6847 2092.4 0.7856 0.050864 7.7124 1 7 13 31 42 71 80 121 134 177 323 
10 25 6 0.0104 6 2.6766 0.7026 0.069523 5.2228 1405.4 0.7041 0.070964 5.2347 8 23 31 53 79 99 100 119 107 128 253 
10 25 6 0.0104 7 2.6766 0.6226 0.086255 3.5861 952.26 0.6269 0.085712 3.6115 22 46 64 76 108 89 100 100 99 105 191 
10 25 6 0.0104 8 2.6766 0.5385 0.098626 2.5062 650.12 0.5417 0.097168 2.5422 51 83 95 99 104 83 82 93 85 89 136 
10 25 6 0.0104 9 2.6766 0.4636 0.104 1.8098 444.78 0.4642 0.1046 2.3044 98 122 105 107 95 66 85 82 69 73 98 
10 25 6 0.0104 10 2.6766 0.3881 0.10505 1.5465 304.43 0.391 0.10522 1.5673 178 144 107 104 76 76 64 62 65 51 73 
10 25 6 0.0104 11 2.6766 0.3252 0.10029 1.2646 208.54 0.3256 0.10169 1.1786 262 156 95 95 76 70 52 46 52 43 53 
10 25 6 0.0104 12 2.6766 0.2671 0.090378 0.82172 142.58 0.2673 0.091212 0.8402 347 164 83 88 69 53 48 42 37 32 37 
10 25 6 0.0104 13 2.6766 0.2162 0.078997 0.61443 96.975 0.2125 0.078913 0.6301 433 155 90 67 67 43 30 37 26 24 28 
10 25 6 0.0104 14 2.6766 0.1742 0.0658 0.46771 65.866 0.1685 0.065944 0.47998 512 142 86 66 42 39 30 31 16 18 18 
10 25 6 0.0104 15 2.6766 0.1365 0.05215 0.36682 44.561 0.1345 0.054895 0.37991 573 138 94 58 31 33 22 9 12 15 15 
10 25 6 0.0104 16 2.6766 0.1017 0.039747 0.29442 30.201 0.1016 0.042019 0.30687 653 136 72 37 30 20 11 13 12 7 9 
10 25 6 0.0104 17 2.6766 0.0751 0.0302 0.24287 20.78 0.0771 0.032478 0.25675 730 117 52 26 20 21 9 7 7 2 9 
10 25 6 0.0104 20 2.6766 0.025 0.011366 0.19268 7.326 0.029 0.015635 0.22078 889 71 14 9 2 3 2 3 1 0 6 
10 25 7 0.0104 1 2.7836 0.9653 0.0052912 37.032 9439.4 0.9666 0.0050695 36.479 0 0 0 0 0 3 5 13 52 169 758 
10 25 7 0.0104 2 2.7836 0.9032 0.018408 16.033 4110.5 0.8975 0.020244 16.051 0 1 1 4 4 20 29 63 133 228 517 
10 25 7 0.0104 3 2.7836 0.8111 0.041348 8.5882 2184.2 0.811 0.041621 8.6074 0 2 14 26 28 55 66 122 163 178 346 
10 25 7 0.0104 4 2.7836 0.7142 0.063802 5.0123 1263.7 0.7152 0.066475 5.0136 5 15 35 54 66 83 113 113 126 161 229 
10 25 7 0.0104 5 2.7836 0.611 0.083783 3.072 764.6 0.6179 0.085395 3.0705 25 53 61 82 79 105 109 117 103 109 157 
10 25 7 0.0104 6 2.7836 0.5163 0.094919 1.9593 477.82 0.5238 0.098752 1.9506 54 101 81 107 99 102 102 82 77 79 116 
10 25 7 0.0104 7 2.7836 0.4303 0.10003 1.2943 306.12 0.4357 0.1022 1.2814 121 132 95 112 106 86 78 58 75 53 84 
10 25 7 0.0104 8 2.7836 0.352 0.096993 0.88161 198.94 0.3557 0.10011 0.86995 193 164 118 102 83 74 62 55 43 49 57 
10 25 7 0.0104 9 2.7836 0.2855 0.092292 0.61435 130.95 0.29 0.090831 0.60499 285 182 120 90 61 66 34 41 34 44 43 
10 25 7 0.0104 10 2.7836 0.2282 0.079644 0.44054 86.817 0.2369 0.08127 0.43337 373 194 103 79 60 34 37 31 36 22 31 
10 25 7 0.0104 11 2.7836 0.1834 0.068493 0.32616 57.934 0.189 0.069048 0.31941 473 170 88 72 48 31 30 20 29 17 22 
10 25 7 0.0104 12 2.7836 0.1487 0.057956 0.25087 39.09 0.1482 0.056193 0.24363 557 145 81 58 38 33 21 20 17 13 17 
10 25 7 0.0104 13 2.7836 0.1158 0.046016 0.1989 26.426 0.1143 0.04483 0.19458 629 141 61 47 33 25 14 16 15 9 10 
10 25 7 0.0104 14 2.7836 0.0874 0.036858 0.16503 17.696 0.0883 0.036089 0.16164 707 114 62 35 20 12 10 13 11 8 8 
10 25 7 0.0104 15 2.7836 0.0687 0.029099 0.13849 12.04 0.0689 0.029632 0.13787 760 103 47 21 19 10 14 7 8 6 5 
10 25 7 0.0104 16 2.7836 0.052 0.022579 0.12127 8.254 0.052 0.023359 0.12265 811 89 32 17 14 9 8 6 5 5 4 
10 25 7 0.0104 17 2.7836 0.0379 0.01657 0.10844 5.642 0.04 0.019219 0.11194 859 68 22 16 8 7 5 7 3 1 4 
10 25 7 0.0104 20 2.7836 0.0128 0.0053015 0.090003 1.731 0.0187 0.011131 0.095628 941 36 10 2 4 3 0 1 1 0 2 
10 25 8 0.0104 1 3.28562 0.9286 0.011494 22.103 5498 0.9177 0.015692 21.299 0 0 0 1 3 6 18 44 106 243 579 
10 25 8 0.0104 2 3.2856 0.8155 0.037788 7.8063 1983.4 0.7996 0.042582 7.794 1 6 2 19 31 46 80 130 156 194 335 
10 25 8 0.0104 3 3.2856 0.6889 0.064732 3.6975 926.91 0.6717 0.071601 3.6897 5 25 32 48 87 90 136 115 122 139 201 
10 25 8 0.0104 4 3.2856 0.5631 0.084553 1.9709 484.2 0.5516 0.093851 1.9705 32 61 81 85 116 116 101 103 79 110 116 
10 25 8 0.0104 5 3.2856 0.4579 0.094532 1.1367 269.5 0.4509 0.098958 1.1353 92 106 103 108 124 103 75 61 74 77 77 
10 25 8 0.0104 6 3.2856 0.3661 0.093414 0.69815 156.77 0.3615 0.097926 0.69686 162 153 121 128 93 85 42 55 52 58 51 
10 25 8 0.0104 7 3.2856 0.2891 0.087559 0.45296 94.124 0.2863 0.086849 0.45156 260 188 127 97 67 59 45 40 42 41 34 
10 25 8 0.0104 8 3.2856 0.2291 0.079363 0.30962 57.859 0.2262 0.075809 0.30847 377 180 114 74 57 43 38 27 39 21 30 
10 25 8 0.0104 9 3.2856 0.1783 0.067166 0.22285 36.276 0.1804 0.063539 0.2217 488 165 89 67 39 33 30 29 25 15 20 
10 25 8 0.0104 10 3.2856 0.138 0.052789 0.16799 22.882 0.1411 0.051893 0.16879 572 153 75 52 32 29 33 20 11 8 15 
10 25 8 0.0104 11 3.2856 0.1069 0.041144 0.1334 14.605 0.1075 0.041155 0.13497 646 135 64 45 23 28 23 11 8 10 7 
10 25 8 0.0104 12 3.2856 0.0787 0.029246 0.11057 9.311 0.0827 0.032263 0.11348 708 128 55 31 22 19 14 8 7 3 5 
10 25 8 0.0104 13 3.2856 0.0577 0.020982 0.095148 5.921 0.0628 0.025782 0.099331 766 112 46 23 18 13 7 4 6 1 4 
10 25 8 0.0104 14 3.2856 0.0426 0.01458 0.085278 3.781 0.0471 0.019731 0.089664 809 101 38 17 13 7 5 4 3 1 2 
10 25 8 0.0104 15 3.2856 0.0302 0.0095775 0.079401 2.435 0.0349 0.015668 0.083788 853 81 31 14 10 1 3 4 2 0 1 
10 25 8 0.0104 16 3.2856 0.0219 0.0065569 0.074109 1.571 0.0249 0.011441 0.07811 883 74 17 14 4 2 3 1 1 0 1 
10 25 8 0.0104 17 3.2856 0.0153 0.0043202 0.071095 1.007 0.0194 0.0092729 0.074898 914 55 15 8 2 4 1 0 0 0 1 
10 25 8 0.0104 20 3.2856 0.0048 0.0015185 0.068216 0.265 0.0091 0.0051924 0.069435 969 22 8 0 0 0 0 0 0 0 1 
10 25 9 0.0104 1 3.71044 0.8524 0.027402 14.569 3117.1 0.8445 0.028118 12.652 0 0 3 3 22 34 71 107 156 212 392 
10 25 9 0.0104 2 3.7104 0.6801 0.063738 3.6707 911.66 0.6656 0.067624 3.6617 5 20 30 65 86 96 134 124 125 120 195 
10 25 9 0.0104 3 3.7104 0.5325 0.084198 1.5757 370.93 0.5187 0.08971 1.6243 31 71 96 108 118 115 114 69 78 100 100 
10 25 9 0.0104 4 3.7104 0.4056 0.092882 0.80479 174.86 0.3957 0.091983 0.78421 115 133 143 101 119 83 61 67 63 46 69 
10 25 9 0.0104 5 3.7104 0.3071 0.084424 0.43594 90.54 0.2983 0.08327 0.42954 212 187 149 88 91 56 61 44 43 30 39 
10 25 9 0.0104 6 3.7104 0.2365 0.074092 0.27165 49.437 0.226 0.069794 0.2685 329 204 122 76 64 51 45 34 27 26 22 
10 25 9 0.0104 7 3.7104 0.174 0.060204 0.18666 28.232 0.1657 0.055009 0.18572 473 179 94 58 45 41 34 35 18 9 14 
10 25 9 0.0104 8 3.7104 0.1336 0.046858 0.13749 16.658 0.1236 0.042946 0.13776 572 143 81 54 45 38 24 12 16 7 8 
10 25 9 0.0104 9 3.7104 0.1001 0.036126 0.12476 9.929 0.0914 0.032859 0.12709 654 124 67 54 41 18 10 9 10 6 7 
10 25 9 0.0104 10 3.7104 0.0714 0.025347 0.10575 5.948 0.068 0.025542 0.10938 721 120 63 35 19 8 14 6 7 5 2 
10 25 9 0.0104 11 3.7104 0.0521 0.017533 0.094363 3.66 0.0521 0.020096 0.099024 775 105 57 21 17 6 7 3 4 4 1 
10 25 9 0.0104 12 3.7104 0.0381 0.012751 0.075879 2.185 0.0389 0.013931 0.077278 826 91 39 15 7 9 5 3 3 1 1 
10 25 9 0.0104 13 3.7104 0.0281 0.0089894 0.069963 1.384 0.0283 0.0098189 0.071952 856 93 20 7 10 8 2 0 2 1 1 
10 25 9 0.0104 14 3.7104 0.0204 0.0062501 0.066464 0.869 0.0211 0.0075724 0.068438 889 74 13 12 5 3 0 1 2 0 1 
10 25 9 0.0104 15 3.7104 0.0137 0.0040263 0.064778 0.518 0.0149 0.0055736 0.066597 918 60 9 6 3 1 0 2 0 0 1 
10 25 9 0.0104 16 3.7104 0.0095 0.0029627 0.064473 0.331 0.011 0.0042833 0.065983 943 43 5 4 2 1 0 1 0 0 1 
10 25 9 0.0104 17 3.7104 0.0063 0.0018722 0.062723 0.206 0.0083 0.0034045 0.064 959 32 4 3 1 0 0 0 0 0 1 
10 25 9 0.0104 20 3.7104 0.0034 0.0012897 0.062085 0.117 0.0048 0.0026196 0.062545 978 18 3 0 0 0 0 0 0 0 1 
10 25 10 0.0104 1 3.70859 0.7549 0.041277 7.3158 1722.1 0.7489 0.046926 7.1129 1 2 6 26 47 93 137 133 153 193 209 
