k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train n_subsample val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 5 15 0.015625 10 1 0.005 65.92 0.3297 0.085013 0.18623 0 0.0053695 0.019544 0.16099 101.42 99120 100 0.3225 0.084708 0.18675 193 172 129 112 78 77 62 50 57 44 26 
10 5 15 0.015625 10 1 0.0075 65.92 0.2388 0.072687 0.090178 0 0.0051309 0.019206 0.06552 38.975 99120 100 0.2286 0.071353 0.088063 338 178 122 82 72 58 39 37 35 21 18 
10 5 15 0.015625 10 1 0.01 65.92 0.2206 0.068124 0.08461 0 0.0051412 0.01889 0.060239 35.275 99120 100 0.2083 0.067429 0.083184 365 172 134 81 66 47 37 32 31 20 15 
10 10 14 0.015625 10 1 1e-07 50.4328 0.6439 0.070313 0.86881 0 0.010306 0.035907 0.82237 515.88 99120 100 0.6569 0.072805 0.8607 14 28 53 69 88 102 109 120 147 134 136 
10 10 14 0.015625 10 1 1.375e-07 50.433 0.6439 0.070313 0.85363 0 0.0096215 0.027017 0.81665 515.88 99120 100 0.6569 0.072805 0.86086 14 28 53 69 88 102 109 120 147 134 136 
10 10 14 0.015625 10 1 1.75e-07 50.433 0.6439 0.070313 0.85138 0 0.0097904 0.025768 0.8155 515.88 99120 100 0.6569 0.072805 0.86539 14 28 53 69 88 102 109 120 147 134 136 
10 10 14 0.015625 10 1 2.5e-07 50.433 0.6439 0.070313 0.86198 0 0.010338 0.034296 0.81701 515.88 99120 100 0.6569 0.072805 0.87938 14 28 53 69 88 102 109 120 147 134 136 
10 10 14 0.015625 10 1 3.75e-07 50.433 0.6439 0.070313 1.0581 0 0.014499 0.036633 1.0065 515.88 99120 100 0.6569 0.072805 1.0228 14 28 53 69 88 102 109 120 147 134 136 
10 10 14 0.015625 10 1 5e-07 50.433 0.6439 0.070313 1.0306 0 0.014164 0.029005 0.98708 515.88 99120 100 0.6569 0.072805 1.039 14 28 53 69 88 102 109 120 147 134 136 
10 10 14 0.015625 10 1 7.5e-07 50.433 0.6439 0.070313 1.0294 0 0.014147 0.028852 0.98606 515.88 99120 100 0.6569 0.072805 1.0223 14 28 53 69 88 102 109 120 147 134 136 
10 10 14 0.015625 10 1 1e-06 50.433 0.6439 0.070313 1.0213 0 0.015701 0.039747 0.96554 515.88 99120 100 0.6569 0.072805 1.0666 14 28 53 69 88 102 109 120 147 134 136 
10 10 14 0.015625 10 1 1.375e-06 50.433 0.6439 0.070313 0.96116 0 0.01177 0.026752 0.92231 515.88 99120 100 0.6569 0.072805 0.92395 14 28 53 69 88 102 109 120 147 134 136 
10 10 14 0.015625 10 1 1.75e-06 50.433 0.6439 0.070313 0.92456 0 0.011338 0.028393 0.88449 515.88 99120 100 0.6569 0.072805 0.87111 14 28 53 69 88 102 109 120 147 134 136 
10 10 14 0.015625 10 1 2.5e-06 50.433 0.6439 0.070313 0.85629 0 0.010352 0.043129 0.80249 515.88 99120 100 0.6569 0.072805 0.84318 14 28 53 69 88 102 109 120 147 134 136 
10 10 14 0.015625 10 1 3.75e-06 50.433 0.6439 0.070313 0.80123 0 0.0092681 0.026808 0.76482 515.88 99120 100 0.6569 0.072805 0.80244 14 28 53 69 88 102 109 120 147 134 136 
10 10 14 0.015625 10 1 5e-06 50.433 0.6439 0.070313 0.72144 0 0.0093847 0.033455 0.67829 515.88 99120 100 0.6569 0.072805 0.72513 14 28 53 69 88 102 109 120 147 134 136 
10 10 14 0.015625 10 1 7.5e-06 50.433 0.6439 0.070313 0.72376 0 0.0096185 0.027867 0.68595 515.88 99120 100 0.6569 0.072805 0.70154 14 28 53 69 88 102 109 120 147 134 136 
10 10 14 0.015625 10 1 1e-05 50.433 0.6439 0.070313 0.7031 0 0.009234 0.024743 0.6688 515.88 99120 100 0.6569 0.072805 0.70517 14 28 53 69 88 102 109 120 147 134 136 
10 10 14 0.015625 10 1 1.375e-05 50.433 0.6439 0.070313 0.70981 0 0.010229 0.033155 0.66613 515.88 99120 100 0.6569 0.072805 0.71157 14 28 53 69 88 102 109 120 147 134 136 
10 10 14 0.015625 10 1 1.75e-05 50.433 0.6439 0.070313 0.69984 0 0.0095021 0.024991 0.66503 515.88 99120 100 0.6569 0.072805 0.70172 14 28 53 69 88 102 109 120 147 134 136 
10 10 14 0.015625 10 1 2.5e-05 50.433 0.6439 0.070313 0.70101 0 0.0092101 0.024742 0.66673 515.88 99120 100 0.6569 0.072805 0.70541 14 28 53 69 88 102 109 120 147 134 136 
10 10 14 0.015625 10 1 3.75e-05 50.433 0.6439 0.070313 0.70029 0 0.0091979 0.024634 0.66613 515.88 99120 100 0.6569 0.072805 0.70499 14 28 53 69 88 102 109 120 147 134 136 
10 10 14 0.015625 10 1 5e-05 50.433 0.6439 0.070313 0.69667 0 0.0093538 0.024414 0.66258 515.88 99120 100 0.6569 0.072805 0.70319 14 28 53 69 88 102 109 120 147 134 136 
10 10 14 0.015625 10 1 7.5e-05 50.433 0.6439 0.070313 0.70944 0 0.0095347 0.032872 0.66672 515.88 99120 100 0.6569 0.072805 0.70946 14 28 53 69 88 102 109 120 147 134 136 
10 10 14 0.015625 10 1 0.0001 50.433 0.6439 0.070313 0.70241 0 0.0092466 0.025938 0.66692 515.88 99120 100 0.6569 0.072805 0.70387 14 28 53 69 88 102 109 120 147 134 136 
10 10 14 0.015625 10 1 0.0001375 50.433 0.6439 0.070313 0.70065 0 0.0092115 0.024808 0.66631 515.88 99120 100 0.6569 0.072805 0.70487 14 28 53 69 88 102 109 120 147 134 136 
10 10 14 0.015625 10 1 0.000175 50.433 0.6439 0.070313 0.71266 0 0.0092842 0.026599 0.67645 515.88 99120 100 0.6569 0.072805 0.71711 14 28 53 69 88 102 109 120 147 134 136 
10 10 14 0.015625 10 1 0.00025 50.433 0.6439 0.070313 0.70018 0 0.0092282 0.024686 0.66594 515.81 99120 100 0.6569 0.072805 0.70235 14 28 53 69 88 102 109 120 147 134 136 
10 10 14 0.015625 10 1 0.000375 50.433 0.6435 0.070188 0.71455 0 0.0094126 0.025186 0.67963 514.81 99120 100 0.6558 0.072579 0.76854 14 28 53 69 88 102 109 122 147 132 136 
10 10 14 0.015625 10 1 0.0005 50.433 0.6421 0.070188 0.71926 0 0.0094696 0.025449 0.68401 510.84 99120 100 0.6535 0.072861 0.69517 14 28 55 68 87 103 112 121 145 133 134 
10 10 14 0.015625 10 1 0.00075 50.433 0.631 0.070489 0.65209 0 0.0091482 0.024517 0.6181 479.01 99120 100 0.6421 0.073952 0.64833 15 31 58 71 88 105 116 122 146 125 123 
10 10 14 0.015625 10 1 0.001 50.433 0.6099 0.071924 0.58168 0 0.009353 0.026481 0.54552 423.97 99120 100 0.6217 0.076596 0.5847 17 36 65 75 101 107 122 111 145 110 111 
10 10 14 0.015625 10 1 0.001375 50.433 0.556 0.079664 0.43095 0 0.0090465 0.027586 0.39401 305.68 99120 100 0.565 0.082157 0.42735 33 56 90 89 108 99 111 108 126 100 80 
10 10 14 0.015625 10 1 0.00175 50.433 0.5012 0.085164 0.28076 0 0.00866 0.02439 0.24741 187.85 99120 100 0.5073 0.087784 0.2771 56 74 110 116 106 98 88 99 105 85 63 
10 10 14 0.015625 10 1 0.0025 50.433 0.4465 0.088356 0.18482 0 0.0081822 0.023144 0.15319 119.48 99120 100 0.4496 0.09037 0.18398 89 98 130 128 88 95 80 87 92 59 54 
10 10 14 0.015625 10 1 0.00375 50.433 0.341 0.087166 0.083918 0 0.0077718 0.022151 0.053691 41.382 99120 100 0.3455 0.09023 0.082915 191 150 130 118 96 65 51 70 54 41 34 
10 10 14 0.015625 10 1 0.005 50.433 0.2768 0.080402 0.064094 0 0.0076283 0.021613 0.034511 24.946 99120 100 0.285 0.082117 0.06303 272 175 135 106 70 44 53 54 35 31 25 
10 10 14 0.015625 10 1 0.0075 50.433 0.1816 0.062184 0.041597 0 0.0072285 0.021582 0.012393 7.722 99120 100 0.1846 0.064888 0.041178 450 173 114 70 47 42 23 26 22 19 14 
10 10 14 0.015625 10 1 0.01 50.433 0.1249 0.048038 0.036279 0 0.0072354 0.021869 0.0068386 3.638 99120 100 0.1302 0.05174 0.035378 589 163 77 42 33 21 23 13 21 8 10 
10 10 15 0.015625 10 1 1e-07 75.7476 0.558 0.081337 0.48968 0 0.014795 0.035911 0.43875 280.31 99120 100 0.5418 0.084157 0.47968 36 59 90 87 94 99 107 122 122 103 81 
10 10 15 0.015625 10 1 1.375e-07 75.748 0.558 0.081337 0.48235 0 0.014055 0.024313 0.44368 280.31 99120 100 0.5418 0.084157 0.48504 36 59 90 87 94 99 107 122 122 103 81 
10 10 15 0.015625 10 1 1.75e-07 75.748 0.558 0.081337 0.47854 0 0.013968 0.025376 0.43891 280.31 99120 100 0.5418 0.084157 0.47908 36 59 90 87 94 99 107 122 122 103 81 
10 10 15 0.015625 10 1 2.5e-07 75.748 0.558 0.081337 0.47531 0 0.014171 0.023557 0.43728 280.31 99120 100 0.5418 0.084157 0.47574 36 59 90 87 94 99 107 122 122 103 81 
10 10 15 0.015625 10 1 3.75e-07 75.748 0.558 0.081337 0.48398 0 0.014039 0.0243 0.44534 280.31 99120 100 0.5418 0.084157 0.48605 36 59 90 87 94 99 107 122 122 103 81 
10 10 15 0.015625 10 1 5e-07 75.748 0.558 0.081337 0.48439 0 0.013996 0.024419 0.44566 280.31 99120 100 0.5418 0.084157 0.49149 36 59 90 87 94 99 107 122 122 103 81 
10 10 15 0.015625 10 1 7.5e-07 75.748 0.558 0.081337 0.48354 0 0.014078 0.024385 0.44477 280.31 99120 100 0.5418 0.084157 0.51334 36 59 90 87 94 99 107 122 122 103 81 
10 10 15 0.015625 10 1 1e-06 75.748 0.558 0.081337 0.49314 0 0.012481 0.039646 0.44069 280.31 99120 100 0.5418 0.084157 0.4758 36 59 90 87 94 99 107 122 122 103 81 
10 10 15 0.015625 10 1 1.375e-06 75.748 0.558 0.081337 0.47788 0 0.0098959 0.024407 0.44329 280.31 99120 100 0.5418 0.084157 0.48039 36 59 90 87 94 99 107 122 122 103 81 
10 10 15 0.015625 10 1 1.75e-06 75.748 0.558 0.081337 0.47742 0 0.010002 0.023572 0.44355 280.31 99120 100 0.5418 0.084157 0.47952 36 59 90 87 94 99 107 122 122 103 81 
10 10 15 0.015625 10 1 2.5e-06 75.748 0.558 0.081337 0.47732 0 0.0099399 0.023616 0.44347 280.31 99120 100 0.5418 0.084157 0.48056 36 59 90 87 94 99 107 122 122 103 81 
10 10 15 0.015625 10 1 3.75e-06 75.748 0.558 0.081337 0.47129 0 0.01007 0.022908 0.43802 280.31 99120 100 0.5418 0.084157 0.47049 36 59 90 87 94 99 107 122 122 103 81 
10 10 15 0.015625 10 1 5e-06 75.748 0.558 0.081337 0.46705 0 0.010178 0.022483 0.4341 280.31 99120 100 0.5418 0.084157 0.47093 36 59 90 87 94 99 107 122 122 103 81 
10 10 15 0.015625 10 1 7.5e-06 75.748 0.558 0.081337 0.4697 0 0.0098848 0.022817 0.43671 280.31 99120 100 0.5418 0.084157 0.47852 36 59 90 87 94 99 107 122 122 103 81 
10 10 15 0.015625 10 1 1e-05 75.748 0.558 0.081337 0.47076 0 0.009916 0.022918 0.43762 280.31 99120 100 0.5418 0.084157 0.47714 36 59 90 87 94 99 107 122 122 103 81 
10 10 15 0.015625 10 1 1.375e-05 75.748 0.558 0.081337 0.48141 0 0.010607 0.031841 0.43867 280.31 99120 100 0.5418 0.084157 0.47404 36 59 90 87 94 99 107 122 122 103 81 
10 10 15 0.015625 10 1 1.75e-05 75.748 0.558 0.081337 0.46892 0 0.010214 0.022665 0.43574 280.31 99120 100 0.5418 0.084157 0.47128 36 59 90 87 94 99 107 122 122 103 81 
10 10 15 0.015625 10 1 2.5e-05 75.748 0.558 0.081337 0.47231 0 0.0098884 0.024128 0.43799 280.31 99120 100 0.5418 0.084157 0.47517 36 59 90 87 94 99 107 122 122 103 81 
10 10 15 0.015625 10 1 3.75e-05 75.748 0.558 0.081337 0.47027 0 0.0099241 0.022842 0.43719 280.31 99120 100 0.5418 0.084157 0.47442 36 59 90 87 94 99 107 122 122 103 81 
10 10 15 0.015625 10 1 5e-05 75.748 0.558 0.081337 0.46963 0 0.0099394 0.02283 0.43657 280.31 99120 100 0.5418 0.084157 0.47221 36 59 90 87 94 99 107 122 122 103 81 
10 10 15 0.015625 10 1 7.5e-05 75.748 0.558 0.081337 0.47126 0 0.010235 0.022989 0.4377 280.31 99120 100 0.5418 0.084157 0.4763 36 59 90 87 94 99 107 122 122 103 81 
10 10 15 0.015625 10 1 0.0001 75.748 0.558 0.081337 0.47285 0 0.0099433 0.023127 0.43948 280.31 99120 100 0.5418 0.084157 0.47665 36 59 90 87 94 99 107 122 122 103 81 
10 10 15 0.015625 10 1 0.0001375 75.748 0.558 0.081337 0.47106 0 0.0099193 0.023019 0.43781 280.31 99120 100 0.5418 0.084157 0.47665 36 59 90 87 94 99 107 122 122 103 81 
