k n_trees depth sparsity v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 75 6 0.015625 9 0.75432 0.6479 0.089926 1.4753 0.019242 0.0018864 0.35806 1.0957 664.21 0.6408 0.095571 1.4121 18 38 66 84 93 92 74 95 96 92 252 
10 75 6 0.015625 10 0.75432 0.5748 0.10387 1.0942 0.019014 0.001827 0.35196 0.72104 437.46 0.5691 0.10584 1.058 40 64 104 100 94 81 72 86 76 77 206 
10 75 6 0.015625 11 0.75432 0.5103 0.10981 0.85011 0.018603 0.001778 0.34351 0.48588 296.46 0.4972 0.112 0.8111 61 103 123 103 101 80 60 80 52 65 172 
10 75 6 0.015625 12 0.75432 0.4481 0.11277 0.69342 0.01862 0.0017592 0.33655 0.33615 205.94 0.4403 0.11256 0.67707 97 143 131 107 90 84 42 61 50 54 141 
10 75 6 0.015625 13 0.75432 0.3917 0.11087 0.58718 0.018651 0.001734 0.32849 0.23796 146.22 0.3813 0.11061 0.57646 139 170 148 104 91 47 43 54 40 56 108 
10 75 6 0.015625 14 0.75432 0.3448 0.10544 0.50454 0.018711 0.0017446 0.3134 0.17033 105.17 0.3345 0.10324 0.4937 178 195 159 101 66 46 39 41 45 43 87 
10 75 6 0.015625 15 0.75432 0.3019 0.098004 0.4571 0.018664 0.0017275 0.31211 0.12424 76.877 0.2939 0.093907 0.45252 210 236 162 82 53 36 45 38 29 37 72 
10 75 6 0.015625 16 0.75432 0.2633 0.088191 0.41652 0.01884 0.0017574 0.3042 0.091342 56.707 0.2587 0.08611 0.41359 255 253 155 73 43 41 37 34 23 30 56 
10 75 6 0.015625 17 0.75432 0.2307 0.079467 0.38335 0.018804 0.0017295 0.29403 0.068428 42.615 0.2233 0.076404 0.38437 308 259 143 54 45 42 33 26 21 28 41 
10 75 6 0.015625 20 0.75432 0.1576 0.053936 0.32689 0.019247 0.0017619 0.27467 0.030858 18.743 0.1522 0.050566 0.32014 428 285 88 45 36 27 22 26 15 13 15 
10 75 7 0.015625 1 0.710799 0.9928 0.00096913 56.711 0.038835 0.0078717 0.47445 56.189 33938 0.9919 0.002627 56.746 0 0 0 0 0 0 0 1 12 45 942 
10 75 7 0.015625 2 0.7108 0.965 0.0065015 22.555 0.037528 0.0077228 0.32742 22.181 13396 0.9631 0.007576 22.502 0 0 0 0 2 2 7 22 53 128 786 
10 75 7 0.015625 3 0.7108 0.9101 0.021509 9.5396 0.036052 0.0076439 0.24759 9.2474 5598.9 0.9066 0.021318 9.4823 0 1 4 3 6 23 35 68 84 174 602 
10 75 7 0.015625 4 0.7108 0.8319 0.042475 4.3671 0.030729 0.0053441 0.22768 4.1028 2490.1 0.8249 0.043874 4.2849 2 5 7 16 42 51 61 87 125 186 418 
10 75 7 0.015625 5 0.7108 0.7398 0.065021 2.1866 0.025423 0.0030532 0.19881 1.9589 1183.8 0.7324 0.067838 2.1194 6 14 28 49 64 75 103 100 117 144 300 
10 75 7 0.015625 6 0.7108 0.6426 0.087052 1.2059 0.022958 0.0024665 0.19048 0.98964 603.91 0.6386 0.086817 1.1716 21 40 58 78 101 83 95 96 98 109 221 
10 75 7 0.015625 7 0.7108 0.5535 0.098847 0.75007 0.022664 0.0023662 0.18587 0.53885 329.34 0.5436 0.10234 0.72558 37 87 92 100 97 89 88 80 87 83 160 
10 75 7 0.015625 8 0.7108 0.47 0.10492 0.5194 0.022453 0.002283 0.1833 0.31102 190.37 0.4596 0.10591 0.50017 76 124 130 103 99 74 76 65 73 54 126 
10 75 7 0.015625 9 0.7108 0.3996 0.1048 0.39218 0.022454 0.0022667 0.17921 0.1879 115.19 0.3879 0.10239 0.38411 128 157 147 99 88 85 41 64 42 49 100 
10 75 7 0.015625 10 0.7108 0.3404 0.098787 0.31848 0.022528 0.0022632 0.17414 0.11918 73.028 0.3301 0.094198 0.31313 172 202 140 104 86 55 46 41 35 42 77 
10 75 7 0.015625 11 0.7108 0.2928 0.090899 0.27118 0.022602 0.0022753 0.16845 0.077487 47.516 0.2816 0.085107 0.26483 220 226 145 97 74 45 29 37 33 37 57 
10 75 7 0.015625 12 0.7108 0.2505 0.079559 0.23956 0.022645 0.0022676 0.16237 0.051904 31.526 0.2403 0.074901 0.23661 260 259 148 71 69 26 39 33 27 30 38 
10 75 7 0.015625 13 0.7108 0.2137 0.068411 0.21854 0.02263 0.0022775 0.1573 0.035943 21.576 0.206 0.06649 0.21452 311 271 140 66 43 39 36 23 22 22 27 
10 75 7 0.015625 14 0.7108 0.1865 0.059948 0.20181 0.022632 0.0022837 0.15091 0.025629 15.145 0.178 0.057453 0.19883 362 268 132 55 39 41 23 25 19 18 18 
10 75 7 0.015625 15 0.7108 0.1593 0.050064 0.18876 0.02268 0.0023004 0.14482 0.018582 10.855 0.1541 0.049032 0.18629 408 277 108 55 39 35 16 28 10 8 16 
10 75 7 0.015625 16 0.7108 0.1387 0.040933 0.17963 0.022685 0.0023037 0.14054 0.013743 7.721 0.1337 0.040395 0.1782 438 280 101 56 39 29 19 14 5 6 13 
10 75 7 0.015625 17 0.7108 0.1194 0.034438 0.17236 0.02273 0.0023076 0.13701 0.0099311 5.349 0.1178 0.034037 0.1722 483 266 100 52 41 17 13 6 6 5 11 
10 75 7 0.015625 20 0.7108 0.079 0.019719 0.16244 0.022797 0.0023004 0.13237 0.0046051 2.113 0.0819 0.020883 0.16091 579 257 82 40 17 4 6 4 6 1 4 
10 75 8 0.015625 1 0.678215 0.9691 0.0043395 34.154 0.040331 0.010598 0.31437 33.787 20224 0.9646 0.0064933 34.296 0 0 0 0 0 1 2 12 52 156 777 
10 75 8 0.015625 2 0.67822 0.8916 0.021411 9.8646 0.042509 0.010423 0.22258 9.5881 5694.2 0.8842 0.024655 9.727 0 0 1 9 7 20 38 77 134 220 494 
10 75 8 0.015625 3 0.67822 0.7725 0.048963 3.2702 0.030545 0.0080468 0.13058 3.1006 1843.5 0.76 0.055976 3.1987 1 7 16 24 54 79 92 113 156 168 290 
10 75 8 0.015625 4 0.67822 0.6451 0.075712 1.3713 0.027673 0.0044501 0.19058 1.1483 681.65 0.6326 0.08268 1.25 13 24 53 88 99 95 110 107 108 117 186 
10 75 8 0.015625 5 0.67822 0.5218 0.090515 0.60803 0.023811 0.0034981 0.1082 0.4722 285.5 0.5137 0.09728 0.58552 28 80 127 113 115 89 99 73 67 91 118 
10 75 8 0.015625 6 0.67822 0.4231 0.096993 0.36404 0.024443 0.0032382 0.10928 0.22673 134.08 0.4177 0.096693 0.34402 82 149 143 126 101 80 60 55 57 57 90 
10 75 8 0.015625 7 0.67822 0.3456 0.094215 0.24819 0.023786 0.00313 0.1043 0.11661 69.321 0.3376 0.090557 0.23927 145 199 170 103 75 65 50 39 42 46 66 
10 75 8 0.015625 8 0.67822 0.2857 0.08485 0.19333 0.023895 0.0031228 0.10063 0.065312 38.313 0.2751 0.08025 0.18636 206 244 157 95 55 49 44 43 25 36 46 
10 75 8 0.015625 9 0.67822 0.2344 0.070507 0.16344 0.024094 0.0032034 0.096478 0.039283 22.431 0.2295 0.069609 0.15802 260 280 135 94 51 37 39 23 29 24 28 
10 75 8 0.015625 10 0.67822 0.1921 0.059427 0.14909 0.024749 0.0031624 0.095414 0.025379 13.689 0.1894 0.058266 0.14129 341 275 130 71 39 31 30 32 17 18 16 
10 75 8 0.015625 11 0.67822 0.1613 0.049782 0.13474 0.024155 0.0031517 0.090767 0.016273 8.713 0.1577 0.047548 0.13068 397 281 113 61 33 33 21 25 12 11 13 
10 75 8 0.015625 12 0.67822 0.1356 0.039913 0.12638 0.023949 0.0031285 0.087705 0.011215 5.671 0.132 0.037914 0.12701 447 278 100 54 37 25 18 18 7 7 9 
10 75 8 0.015625 13 0.67822 0.113 0.031242 0.12402 0.02443 0.0032025 0.08793 0.0080636 3.797 0.1117 0.031825 0.12169 486 287 84 57 24 24 15 6 5 4 8 
10 75 8 0.015625 14 0.67822 0.0955 0.024634 0.11566 0.023969 0.0031931 0.082151 0.0059569 2.658 0.0965 0.026304 0.11335 521 289 77 50 23 13 12 3 3 2 7 
10 75 8 0.015625 15 0.67822 0.0832 0.021179 0.11471 0.02393 0.0031204 0.082482 0.0048006 1.952 0.085 0.022017 0.11226 560 278 74 38 16 13 6 5 1 6 3 
10 75 8 0.015625 16 0.67822 0.0726 0.017066 0.11211 0.023794 0.0031212 0.081038 0.0037831 1.481 0.074 0.018362 0.11273 591 271 64 34 14 11 5 3 3 1 3 
10 75 8 0.015625 17 0.67822 0.0635 0.014732 0.11093 0.023908 0.0031467 0.080375 0.0031232 1.151 0.0663 0.01611 0.11084 622 267 52 24 16 8 2 3 2 1 3 
10 75 8 0.015625 20 0.67822 0.0451 0.010026 0.10978 0.023999 0.0031344 0.08027 0.0019916 0.64 0.0461 0.0090739 0.10748 708 211 52 13 6 3 1 2 1 0 3 
10 75 9 0.015625 1 0.767907 0.9187 0.012913 19.36 0.041794 0.015794 0.21091 19.091 11466 0.9105 0.016837 19.27 0 0 0 0 2 7 24 67 124 221 555 
10 75 9 0.015625 2 0.76791 0.759 0.050269 3.7888 0.034522 0.0128 0.10092 3.6401 2200.3 0.7532 0.049639 3.7448 1 6 16 30 57 91 104 112 146 167 270 
10 75 9 0.015625 3 0.76791 0.5877 0.078537 1.0157 0.026648 0.0070937 0.072926 0.90873 550.13 0.5879 0.079343 0.98728 16 47 77 98 104 113 98 118 103 97 129 
10 75 9 0.015625 4 0.76791 0.4522 0.089284 0.38298 0.026048 0.004944 0.067705 0.28398 171.35 0.4462 0.089535 0.37841 66 109 136 120 121 93 81 70 62 60 82 
10 75 9 0.015625 5 0.76791 0.3469 0.085596 0.24766 0.029214 0.004091 0.10186 0.11215 64.681 0.336 0.084869 0.24056 141 172 167 120 94 65 59 50 40 42 50 
10 75 9 0.015625 6 0.76791 0.2706 0.07437 0.18034 0.02895 0.0039594 0.096402 0.050673 28.234 0.2631 0.072301 0.17628 216 229 170 101 63 45 46 38 39 27 26 
10 75 9 0.015625 7 0.76791 0.2138 0.059469 0.11783 0.026427 0.0039305 0.061591 0.025515 13.705 0.2086 0.060046 0.11463 279 272 165 68 53 40 43 24 25 16 15 
10 75 9 0.015625 8 0.76791 0.1675 0.047641 0.10445 0.026501 0.0039053 0.059302 0.014387 7.191 0.1683 0.048694 0.10299 361 295 129 52 45 40 27 17 13 9 12 
10 75 9 0.015625 9 0.76791 0.1373 0.037436 0.097417 0.026553 0.0039061 0.057498 0.0090953 4.159 0.1382 0.037999 0.096042 417 306 97 59 39 27 23 12 4 9 7 
10 75 9 0.015625 10 0.76791 0.1147 0.029523 0.093294 0.026603 0.003905 0.056052 0.006362 2.664 0.1163 0.030435 0.092028 468 293 97 47 43 20 8 9 5 4 6 
10 75 9 0.015625 11 0.76791 0.0992 0.024684 0.090992 0.026828 0.0039053 0.055156 0.0047404 1.84 0.0984 0.024562 0.0893 513 282 84 47 33 16 8 7 1 6 3 
10 75 9 0.015625 12 0.76791 0.084 0.019584 0.089075 0.026755 0.0039908 0.05428 0.0036892 1.323 0.0851 0.019688 0.086918 553 277 70 49 24 10 5 4 3 2 3 
10 75 9 0.015625 13 0.76791 0.0722 0.015483 0.088391 0.026829 0.0039304 0.054241 0.0030327 1.013 0.0725 0.01581 0.08648 586 274 59 43 16 12 3 2 2 1 2 
10 75 9 0.015625 14 0.76791 0.062 0.012949 0.087128 0.026774 0.0039165 0.053518 0.002559 0.823 0.0649 0.013592 0.086374 628 248 65 31 15 4 3 2 1 1 2 
10 75 9 0.015625 15 0.76791 0.0539 0.010816 0.086405 0.026751 0.0039157 0.053162 0.0022143 0.682 0.0569 0.011103 0.085034 657 242 56 25 10 2 3 2 1 0 2 
10 75 9 0.015625 16 0.76791 0.0471 0.0091207 0.10413 0.029697 0.0039701 0.068145 0.001945 0.576 0.0506 0.0095492 0.10209 689 223 55 16 10 2 2 0 1 0 2 
10 75 9 0.015625 17 0.76791 0.0418 0.0077205 0.086189 0.027014 0.0040692 0.052989 0.0017588 0.495 0.0447 0.0078998 0.083662 712 211 53 14 5 0 2 0 1 1 1 
10 75 9 0.015625 20 0.76791 0.0291 0.0049081 0.084078 0.026734 0.0040909 0.051671 0.001221 0.323 0.0324 0.0048951 0.082858 778 182 28 7 1 0 2 1 0 1 0 
10 75 10 0.015625 1 0.919893 0.8137 0.031454 10.702 0.048983 0.028168 0.16512 10.458 6233.2 0.8116 0.035161 10.659 0 0 3 7 27 69 83 128 167 233 283 
10 75 10 0.015625 2 0.91989 0.5865 0.070058 1.4268 0.032841 0.014321 0.054779 1.3245 799.95 0.5841 0.073811 1.413 11 34 71 110 105 123 117 113 118 93 105 
10 75 10 0.015625 3 0.91989 0.4043 0.077849 0.34509 0.030857 0.008244 0.047596 0.25808 152.3 0.4096 0.083031 0.33576 65 135 156 159 102 89 85 59 54 49 47 
10 75 10 0.015625 4 0.91989 0.2886 0.069159 0.15419 0.030674 0.0056514 0.045052 0.072466 40.673 0.2922 0.073132 0.15178 156 244 173 105 81 61 63 41 23 27 26 
10 75 10 0.015625 5 0.91989 0.2115 0.054612 0.10748 0.030821 0.0051896 0.04378 0.027332 14.196 0.2133 0.057931 0.10684 274 266 147 108 56 42 39 25 13 16 14 
10 75 10 0.015625 6 0.91989 0.1611 0.042219 0.091648 0.030976 0.0051504 0.042271 0.012889 6.123 0.1648 0.044025 0.09082 355 289 142 83 36 27 23 16 8 14 7 
10 75 10 0.015625 7 0.91989 0.1273 0.031716 0.085007 0.030871 0.0051349 0.041139 0.0074931 3.195 0.1325 0.034508 0.084007 423 302 119 64 21 26 16 14 5 7 3 
10 75 10 0.015625 8 0.91989 0.1035 0.024622 0.081606 0.030884 0.0051439 0.040211 0.0049986 1.953 0.1076 0.027049 0.088506 500 268 110 48 28 19 9 10 3 2 3 
10 75 10 0.015625 9 0.91989 0.0847 0.019956 0.081476 0.032214 0.0053522 0.039851 0.0036963 1.32 0.0872 0.021157 0.079524 551 275 86 32 20 17 8 5 1 2 3 
10 75 10 0.015625 10 0.91989 0.0707 0.015747 0.078561 0.030895 0.005141 0.039289 0.0028847 0.97 0.0742 0.016451 0.077736 595 260 76 36 14 4 7 3 0 2 3 
10 75 10 0.015625 11 0.91989 0.0588 0.012615 0.092798 0.035101 0.0051915 0.049781 0.0023572 0.731 0.0645 0.013143 0.091451 637 249 65 27 10 3 3 1 0 2 3 
10 75 10 0.015625 12 0.91989 0.049 0.010209 0.091616 0.034842 0.0051512 0.049298 0.0019644 0.587 0.0557 0.010418 0.090255 677 236 57 12 9 2 1 1 2 1 2 
10 75 10 0.015625 13 0.91989 0.0434 0.0086851 0.077449 0.031097 0.0051732 0.03909 0.0017245 0.5 0.0494 0.0087484 0.076094 703 227 44 12 5 2 2 2 1 1 1 
10 75 10 0.015625 14 0.91989 0.0387 0.0077801 0.07703 0.031203 0.0052282 0.038724 0.0015169 0.434 0.0442 0.0073938 0.075925 732 209 36 9 5 3 3 1 0 1 1 
10 75 10 0.015625 15 0.91989 0.0339 0.0063471 0.076072 0.031033 0.0053957 0.037942 0.001343 0.366 0.0399 0.0066647 0.075402 755 196 30 9 4 3 0 1 1 0 1 
10 75 10 0.015625 16 0.91989 0.0311 0.0058887 0.076284 0.031052 0.0051764 0.038452 0.0012519 0.334 0.0369 0.0059944 0.076983 771 188 24 9 2 3 0 1 1 0 1 
10 75 10 0.015625 17 0.91989 0.0282 0.0051699 0.077736 0.03184 0.0052529 0.039117 0.0011484 0.3 0.0323 0.005252 0.07526 788 176 21 9 2 1 0 2 0 0 1 
10 75 10 0.015625 20 0.91989 0.0205 0.0028726 0.075184 0.030873 0.0051591 0.037949 0.00085686 0.215 0.0227 0.003278 0.074284 829 152 11 4 3 0 0 1 0 0 0 
10 75 11 0.015625 1 0.830592 0.7009 0.047717 5.6763 0.048779 0.028855 0.12245 5.4756 3288 0.6964 0.047294 5.6114 1 7 11 52 87 96 132 143 178 151 142 
10 75 11 0.015625 2 0.83059 0.4366 0.071252 0.5497 0.033893 0.012727 0.039579 0.46319 278.06 0.4336 0.072844 0.53873 43 104 137 144 145 110 82 83 58 51 43 
10 75 11 0.015625 3 0.83059 0.2716 0.059893 0.15086 0.033457 0.0079322 0.035203 0.073931 41.063 0.2747 0.062593 0.14762 161 234 190 120 89 64 43 37 25 21 16 
10 75 11 0.015625 4 0.83059 0.1817 0.0447 0.095087 0.033503 0.0062889 0.034475 0.020444 9.985 0.1884 0.047513 0.093436 298 302 155 79 45 42 29 19 15 9 7 
10 75 11 0.015625 5 0.83059 0.1334 0.032097 0.081889 0.03356 0.006091 0.033194 0.008675 3.664 0.1381 0.034213 0.08067 399 317 114 59 41 27 14 17 2 6 4 
10 75 11 0.015625 6 0.83059 0.1026 0.024358 0.077599 0.033566 0.0060639 0.03253 0.0050805 1.844 0.1064 0.025264 0.076516 495 289 87 54 34 17 8 5 4 5 2 
10 75 11 0.015625 7 0.83059 0.0816 0.017999 0.086473 0.037911 0.0061027 0.038695 0.0033865 1.146 0.085 0.018493 0.085058 556 270 87 39 22 13 1 5 4 1 2 
10 75 11 0.015625 8 0.83059 0.0688 0.014321 0.076249 0.034913 0.0060989 0.032206 0.0026644 0.841 0.0692 0.013865 0.073583 594 271 68 34 13 8 4 3 4 0 1 
10 75 11 0.015625 9 0.83059 0.0574 0.011397 0.073896 0.033528 0.0060442 0.031804 0.0021622 0.657 0.0586 0.010957 0.073107 639 254 63 16 12 7 4 2 2 1 0 
10 75 11 0.015625 10 0.83059 0.0488 0.0093079 0.073715 0.033452 0.0067031 0.031392 0.0018044 0.537 0.0508 0.0091285 0.072857 681 230 52 19 5 8 1 2 1 1 0 
10 75 11 0.015625 11 0.83059 0.0423 0.0075282 0.073557 0.033819 0.0060988 0.031638 0.0016247 0.458 0.0442 0.007654 0.072239 709 219 43 14 7 4 2 1 0 1 0 
10 75 11 0.015625 12 0.83059 0.0367 0.0060892 0.072771 0.033546 0.0060386 0.031441 0.0013836 0.391 0.039 0.0063453 0.071806 736 205 35 14 5 3 1 0 0 1 0 
10 75 11 0.015625 13 0.83059 0.0319 0.0050574 0.072497 0.033488 0.0060308 0.031384 0.0012185 0.336 0.0354 0.0055524 0.071698 761 190 33 9 3 3 0 0 0 1 0 
10 75 11 0.015625 14 0.83059 0.0283 0.0040532 0.072244 0.033509 0.0060262 0.031245 0.001123 0.294 0.0316 0.0050465 0.071418 777 183 30 5 3 1 0 0 1 0 0 
10 75 11 0.015625 15 0.83059 0.026 0.0037678 0.072091 0.033489 0.0060306 0.031197 0.0010228 0.267 0.0286 0.0042263 0.07119 794 170 27 5 2 1 0 0 1 0 0 
10 75 11 0.015625 16 0.83059 0.024 0.0034274 0.072259 0.033478 0.0066053 0.030888 0.00094836 0.243 0.0257 0.0036532 0.071192 806 164 22 4 3 0 0 0 1 0 0 
10 75 11 0.015625 17 0.83059 0.0215 0.0031309 0.07221 0.033509 0.006714 0.030766 0.00088432 0.217 0.0224 0.0029212 0.071013 825 150 17 5 2 0 0 0 1 0 0 
10 75 11 0.015625 20 0.83059 0.0162 0.0023199 0.071561 0.033603 0.0060409 0.030907 0.00067946 0.163 0.0157 0.0019455 0.070537 860 128 8 2 1 0 0 0 1 0 0 
10 75 12 0.015625 1 0.937511 0.5753 0.057978 3.1171 0.042794 0.025303 0.078963 2.9696 1697.5 0.5686 0.056531 2.414 4 35 48 106 132 155 122 136 111 81 70 
10 75 12 0.015625 2 0.93751 0.3109 0.060592 0.21792 0.036436 0.01337 0.032636 0.13518 95.466 0.3001 0.061031 0.20948 121 190 177 146 111 83 58 49 27 19 19 
10 75 12 0.015625 3 0.93751 0.1876 0.041668 0.092963 0.033917 0.0085992 0.029452 0.020621 11.847 0.1799 0.043269 0.090829 289 270 165 103 55 43 31 18 16 8 2 
10 75 12 0.015625 4 0.93751 0.1253 0.027077 0.077347 0.034064 0.007605 0.028734 0.0065744 2.981 0.1238 0.029964 0.076259 404 317 127 56 29 37 14 4 9 1 2 
10 75 12 0.015625 5 0.93751 0.0915 0.019257 0.080649 0.037688 0.0074076 0.031576 0.0036102 1.376 0.0928 0.020889 0.080454 510 295 90 49 24 17 4 3 6 1 1 
10 75 12 0.015625 6 0.93751 0.071 0.014654 0.072848 0.034123 0.0073936 0.028418 0.0025623 0.86 0.0733 0.015092 0.07213 583 276 69 37 19 5 1 5 3 1 1 
10 75 12 0.015625 7 0.93751 0.0583 0.011683 0.072003 0.034211 0.0073924 0.028056 0.0019824 0.646 0.0593 0.011025 0.071145 641 247 58 28 13 4 3 4 1 0 1 
10 75 12 0.015625 8 0.93751 0.0476 0.0086429 0.071599 0.03425 0.0073699 0.027988 0.0016357 0.511 0.0484 0.0080855 0.07057 683 229 53 17 11 2 2 2 0 0 1 
10 75 12 0.015625 9 0.93751 0.0402 0.0069509 0.071205 0.034175 0.0073915 0.027856 0.0014422 0.419 0.0416 0.006576 0.070097 716 215 45 14 4 2 2 1 0 0 1 
10 75 12 0.015625 10 0.93751 0.0343 0.0056191 0.070998 0.034258 0.0074308 0.027717 0.0012276 0.355 0.0366 0.0057862 0.069959 746 200 37 9 4 2 1 0 0 0 1 
10 75 12 0.015625 11 0.93751 0.0297 0.0047527 0.070739 0.034238 0.0073704 0.027671 0.0011057 0.301 0.032 0.0049409 0.069567 775 178 34 9 2 0 1 0 0 0 1 
10 75 12 0.015625 12 0.93751 0.0253 0.0039338 0.070437 0.034218 0.0073811 0.027552 0.00094106 0.256 0.0282 0.0041689 0.069389 799 168 23 8 0 1 0 0 0 0 1 
10 75 12 0.015625 13 0.93751 0.0226 0.0035128 0.070313 0.034198 0.0073984 0.02752 0.00085396 0.228 0.0249 0.0037537 0.069305 816 157 21 4 0 1 0 0 0 0 1 
10 75 12 0.015625 14 0.93751 0.021 0.0032823 0.070517 0.034416 0.0073857 0.027537 0.00083499 0.212 0.0216 0.0032767 0.069049 827 149 20 2 0 1 0 0 0 0 1 
10 75 12 0.015625 15 0.93751 0.0197 0.0029449 0.069807 0.034037 0.0074605 0.027201 0.00075349 0.199 0.0196 0.0028387 0.068797 835 145 16 2 0 1 0 0 0 1 0 
10 75 12 0.015625 16 0.93751 0.0179 0.0023519 0.069877 0.034106 0.0073755 0.027345 0.00070168 0.181 0.0172 0.0023665 0.074388 847 136 13 2 0 1 1 0 0 0 0 
10 75 12 0.015625 17 0.93751 0.016 0.0019459 0.0762 0.038214 0.0073698 0.029611 0.00064722 0.161 0.0154 0.0020048 0.075613 859 129 8 2 1 1 0 0 0 0 0 
10 75 12 0.015625 20 0.93751 0.0121 0.001425 0.075935 0.03774 0.0073753 0.029971 0.00050551 0.121 0.0115 0.001279 0.075341 890 104 3 1 2 0 0 0 0 0 0 
10 100 6 0.015625 1 1.036 0.9999 1e-05 96.475 0.044512 0.0066187 0.93017 95.493 57385 0.9979 0.0020076 96.749 0 0 0 0 0 0 0 0 0 1 999 
10 100 6 0.015625 2 1.036 0.9988 0.0001387 60.094 0.043914 0.00654 0.76377 59.279 35632 0.9965 0.0021599 60.3 0 0 0 0 0 0 0 0 1 10 989 
10 100 6 0.015625 3 1.036 0.9963 0.00047679 37.575 0.043612 0.006508 0.63436 36.89 22167 0.996 0.00062462 37.601 0 0 0 0 0 0 0 1 3 28 968 
10 100 6 0.015625 4 1.036 0.9886 0.0017518 23.526 0.041192 0.0065216 0.56092 22.917 13796 0.9869 0.0037822 23.528 0 0 0 0 0 0 1 4 19 60 916 
10 100 6 0.015625 5 1.036 0.973 0.0050761 14.938 0.040994 0.0065223 0.54394 14.346 8642.6 0.9727 0.0055903 14.834 0 0 0 0 0 3 6 18 35 107 831 
10 100 6 0.015625 6 1.036 0.9508 0.011351 9.7028 0.039724 0.0063577 0.54488 9.1108 5485.3 0.9454 0.014013 9.5441 0 0 0 1 6 8 19 26 59 137 744 
10 100 6 0.015625 7 1.036 0.9136 0.023979 6.4147 0.03647 0.0054453 0.49534 5.8767 3546.7 0.9153 0.021838 6.2718 0 1 3 9 12 20 35 52 84 132 652 
10 100 6 0.015625 8 1.036 0.868 0.040517 4.4614 0.032493 0.0041761 0.55019 3.874 2341.1 0.8725 0.034809 4.2554 2 5 9 21 23 35 50 62 91 155 547 
10 100 6 0.015625 9 1.036 0.823 0.054005 3.109 0.028751 0.0033008 0.47006 2.6064 1581.2 0.8191 0.050195 3.0004 3 6 18 36 37 55 54 83 90 148 470 
10 100 6 0.015625 10 1.036 0.7681 0.070983 2.2994 0.027411 0.0028965 0.46687 1.8018 1093.8 0.7584 0.069239 2.2029 5 19 34 43 66 58 65 88 87 141 394 
10 100 6 0.015625 11 1.036 0.7096 0.085373 1.847 0.027303 0.0026664 0.54165 1.275 773.39 0.6969 0.087488 1.6856 10 42 40 64 66 81 77 83 92 116 329 
10 100 6 0.015625 12 1.036 0.6512 0.098877 1.4094 0.025985 0.0025449 0.45973 0.92071 559.19 0.6381 0.099798 1.3412 23 56 64 72 93 83 58 89 83 100 279 
10 100 6 0.015625 13 1.036 0.5905 0.10831 1.1474 0.025698 0.0024734 0.44571 0.67316 411.57 0.5758 0.11081 1.1037 40 71 98 85 92 73 76 73 77 83 232 
10 100 6 0.015625 14 1.036 0.5341 0.11582 1.2134 0.027781 0.0024437 0.67614 0.50663 307.88 0.5238 0.11535 0.94156 62 102 115 93 84 71 73 68 62 71 199 
10 100 6 0.015625 15 1.036 0.4844 0.1212 0.85385 0.025554 0.0024243 0.44214 0.38335 234.67 0.4769 0.11978 0.8215 93 122 134 95 78 69 58 61 53 57 180 
10 100 6 0.015625 16 1.036 0.4388 0.12168 0.76609 0.025564 0.0023896 0.44469 0.29308 181.32 0.4289 0.11695 0.73078 128 139 141 103 64 62 63 47 45 55 153 
10 100 6 0.015625 17 1.036 0.3965 0.11904 0.68649 0.025318 0.0023701 0.42859 0.22981 141.78 0.3889 0.116 0.66671 157 165 145 98 66 54 54 40 42 48 131 
10 100 6 0.015625 20 1.036 0.2939 0.10306 0.54322 0.02535 0.0023864 0.39973 0.11537 71.865 0.2846 0.09726 0.5405 258 222 129 88 48 41 40 28 30 38 78 
10 100 7 0.015625 1 0.754881 0.9983 0.00016728 67.221 0.047879 0.010206 0.60595 66.556 39619 0.9958 0.0022246 67.521 0 0 0 0 0 0 0 0 0 17 983 
10 100 7 0.015625 2 0.75488 0.9883 0.0016948 31.385 0.045567 0.010162 0.41912 30.91 18371 0.9856 0.0037964 31.418 0 0 0 0 0 0 1 3 18 68 910 
10 100 7 0.015625 3 0.75488 0.9653 0.0062121 15.49 0.047217 0.010116 0.38581 15.046 8923.3 0.9608 0.0082316 15.3 0 0 0 0 0 4 8 20 49 137 782 
10 100 7 0.015625 4 0.75488 0.9263 0.016255 7.9296 0.042225 0.0098516 0.29742 7.5792 4522.6 0.9231 0.017754 7.8471 0 0 0 3 11 10 27 46 87 180 636 
10 100 7 0.015625 5 0.75488 0.8705 0.032052 4.3425 0.036634 0.0079387 0.27269 4.0247 2401.4 0.864 0.034659 4.2511 0 1 7 14 18 33 52 78 120 177 500 
10 100 7 0.015625 6 0.75488 0.8036 0.05248 2.5235 0.030735 0.0052857 0.25761 2.2295 1338.3 0.7946 0.052283 2.4543 1 7 25 27 37 61 68 106 113 159 396 
10 100 7 0.015625 7 0.75488 0.7255 0.073974 1.5938 0.028807 0.0040838 0.25663 1.3039 782.15 0.7167 0.074406 1.5548 4 30 37 51 72 75 81 99 110 134 307 
10 100 7 0.015625 8 0.75488 0.6493 0.091951 1.0967 0.029416 0.0037501 0.2564 0.80672 478.48 0.6394 0.093761 1.0654 20 48 63 74 85 93 75 96 100 90 256 
