k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time
10 1 7 0.036 1 1 1 0.0174421 0.5047 0.03228 0.0079558 0 0.00047112 0.0021569 0.0050335 19.954 10000 0.5066 0.035072 0.0066706
10 1 7 0.036 1 1 2 0.017442 0.3686 0.028002 0.004932 0 0.00024383 0.0019257 0.0024528 9.292 10000 0.3667 0.02891 0.0044799
10 1 7 0.036 1 1 3 0.017442 0.293 0.023374 0.0041737 0 0.0001754 0.001838 0.0018568 6.121 10000 0.2928 0.022471 0.0037733
10 1 7 0.036 1 1 4 0.017442 0.2432 0.019233 0.0037393 0 0.00017877 0.0016967 0.0015802 4.611 10000 0.2442 0.018004 0.0034301
10 1 7 0.036 1 1 5 0.017442 0.2113 0.015738 0.003495 0 0.00017341 0.0016099 0.001423 3.772 10000 0.2115 0.015493 0.0032005
10 1 7 0.036 1 1 6 0.017442 0.1877 0.013252 0.0033453 0 0.00017369 0.0015837 0.0013151 3.214 10000 0.1878 0.013024 0.0031229
10 1 7 0.036 1 1 7 0.017442 0.1688 0.011979 0.0031937 0 0.00017869 0.0015414 0.0012153 2.709 10000 0.1705 0.011571 0.0029871
10 1 7 0.036 1 1 8 0.017442 0.1574 0.011277 0.0032064 0 0.00017478 0.0015692 0.001213 2.445 10000 0.1559 0.010576 0.0029727
10 1 7 0.036 1 1 9 0.017442 0.1412 0.010413 0.0030402 0 0.00017322 0.0014959 0.0011466 2.122 10000 0.1433 0.010045 0.0029028
10 1 7 0.036 1 1 10 0.017442 0.1285 0.0087465 0.0029903 0 0.00017365 0.0014804 0.0010575 1.876 10000 0.1279 0.0086002 0.0028025
10 1 7 0.036 1 1 11 0.017442 0.1208 0.0076951 0.002897 0 0.00017336 0.001463 0.0010304 1.762 10000 0.1205 0.0075373 0.0027793
10 1 7 0.036 1 1 12 0.017442 0.1112 0.0068014 0.0028708 0 0.00017655 0.0014433 0.00097497 1.579 10000 0.1114 0.0066567 0.0027595
10 1 7 0.036 1 1 13 0.017442 0.0979 0.0063519 0.0027732 0 0.00017401 0.0014238 0.0009003 1.341 10000 0.0984 0.0062237 0.0026234
10 1 7 0.036 1 1 14 0.017442 0.0927 0.0058025 0.0026769 0 0.00017478 0.0014195 0.00085846 1.254 10000 0.0928 0.005834 0.002582
10 1 7 0.036 1 1 15 0.017442 0.0857 0.0053909 0.0026969 0 0.00017444 0.0014467 0.00081388 1.136 10000 0.0839 0.0053561 0.0025343
10 1 7 0.036 1 1 16 0.017442 0.0784 0.0046781 0.0026873 0 0.00017517 0.0014315 0.00079935 1.04 10000 0.0772 0.0047049 0.0024851
10 1 7 0.036 1 1 17 0.017442 0.0732 0.0040658 0.0025821 0 0.00017668 0.0013972 0.00075519 0.969 10000 0.0723 0.0040868 0.0024387
10 1 7 0.036 1 1 18 0.017442 0.0697 0.004056 0.0026088 0 0.00017628 0.0014485 0.00072781 0.892 10000 0.0686 0.0040781 0.0024226
10 1 7 0.036 1 1 19 0.017442 0.0656 0.0038805 0.0024543 0 0.0001739 0.0013938 0.00067355 0.827 10000 0.0647 0.0038277 0.0023658
10 1 7 0.036 1 1 20 0.017442 0.0604 0.0037356 0.0024493 0 0.00017656 0.0014003 0.00062198 0.747 10000 0.0597 0.0036095 0.0023291
10 1 7 0.036 1 1 22 0.017442 0.0552 0.0033763 0.0024498 0 0.00017679 0.001447 0.00061351 0.674 10000 0.0545 0.0034032 0.0022782
10 1 7 0.036 1 1 25 0.017442 0.0441 0.0026679 0.0023119 0 0.00017643 0.001419 0.00048023 0.524 10000 0.044 0.0027668 0.002171
10 1 7 0.036 1 1 30 0.017442 0.0347 0.0023483 0.002267 0 0.00018163 0.0014506 0.00038668 0.401 10000 0.0344 0.0024791 0.002039
10 1 7 0.036 1 1 35 0.017442 0.0226 0.001751 0.0020223 0 0.0001794 0.0013829 0.00024919 0.248 10000 0.0206 0.0016373 0.0018871
10 1 7 0.036 1 1 40 0.017442 0.0184 0.0015029 0.0018741 0 0.00017872 0.001309 0.00020474 0.198 10000 0.017 0.0014124 0.0018369
