k m efc search build_time recall var_recall query_time val_recall val_var_recall val_query_time
10 8 500 60 0.26688 0.9919 0.0034478 0.094578 0.9922 0.0035027 0.093869
10 8 500 80 0.26688 0.9952 0.0016186 0.11792 0.9954 0.0017406 0.11648
10 8 500 100 0.26688 0.9962 0.001447 0.14149 0.9981 0.00036676 0.13952
10 8 500 120 0.26688 0.9972 0.0012334 0.16217 0.9983 0.00030742 0.16052
10 8 500 200 0.26688 0.9984 0.0007582 0.25644 0.9989 0.000209 0.2546
10 8 500 400 0.26688 0.9986 0.00073878 0.54225 0.9996 3.988e-05 0.54036
10 8 500 600 0.26688 0.9997 2.994e-05 0.90998 0.9996 3.988e-05 0.90098
10 8 500 800 0.26688 0.9998 1.998e-05 1.376 0.9998 1.998e-05 1.3635
10 8 500 1000 0.26688 0.9998 1.998e-05 1.9459 0.9998 1.998e-05 1.9359
10 8 500 1200 0.26688 0.9998 1.998e-05 2.6019 0.9998 1.998e-05 2.5885
10 8 500 1500 0.26688 0.9998 1.998e-05 3.751 0.9998 1.998e-05 3.7331
10 8 500 2000 0.26688 0.9998 1.998e-05 6.2453 0.9998 1.998e-05 6.1522
10 12 100 10 0.119177 0.8481 0.047204 0.033948 0.8504 0.043263 0.03324
10 12 100 20 0.11918 0.9576 0.015137 0.047678 0.9559 0.012798 0.047784
10 12 100 40 0.11918 0.9896 0.0037956 0.072662 0.9912 0.0021647 0.071731
10 12 100 60 0.11918 0.9958 0.0015239 0.097531 0.9966 0.00058903 0.097692
10 12 100 80 0.11918 0.9972 0.0010332 0.1213 0.9978 0.00045562 0.1194
10 12 100 100 0.11918 0.9976 0.00093518 0.13678 0.9983 0.0002874 0.13737
10 12 100 120 0.11918 0.9978 0.00091608 0.15837 0.9985 0.00026802 0.15582
10 12 100 200 0.11918 0.9984 0.00071816 0.24832 0.9993 0.00010962 0.25177
10 12 100 400 0.11918 0.9988 0.00067924 0.51029 0.9998 4e-05 0.49672
10 12 100 600 0.11918 0.9988 0.00067924 0.85401 1 0 0.81164
10 12 100 800 0.11918 0.999 0.00065966 1.2352 1 0 1.2725
10 12 100 1000 0.11918 0.9998 1.998e-05 1.7562 1 0 1.7298
10 12 100 1200 0.11918 0.9998 1.998e-05 2.3447 1 0 2.3038
10 12 100 1500 0.11918 0.9998 1.998e-05 3.5012 1 0 3.295
10 12 100 2000 0.11918 0.9998 1.998e-05 5.6581 1 0 5.617
10 12 500 10 0.254194 0.8772 0.031552 0.034021 0.8776 0.026885 0.033131
10 12 500 20 0.25419 0.9738 0.0060596 0.048794 0.971 0.0055646 0.048735
10 12 500 40 0.25419 0.994 0.0018258 0.075489 0.995 0.00083584 0.075093
10 12 500 60 0.25419 0.9968 0.001231 0.09925 0.9979 0.00036596 0.098771
10 12 500 80 0.25419 0.9976 0.0011554 0.12237 0.9983 0.00030742 0.12424
10 12 500 100 0.25419 0.9982 0.00097774 0.14866 0.9986 0.00023828 0.14503
10 12 500 120 0.25419 0.9983 0.00094806 0.16904 0.9989 0.00016896 0.17151
10 12 500 200 0.25419 0.9987 0.000689 0.26633 0.9992 0.0001395 0.26512
10 12 500 400 0.25419 0.9999 1e-05 0.54656 0.9998 1.998e-05 0.54157
10 12 500 600 0.25419 1 0 0.90156 1 0 0.85403
10 12 500 800 0.25419 1 0 1.3332 1 0 1.319
10 12 500 1000 0.25419 1 0 1.9354 1 0 1.9173
10 12 500 1200 0.25419 1 0 2.4952 1 0 2.5576
10 12 500 1500 0.25419 1 0 3.5626 1 0 3.6201
10 12 500 2000 0.25419 1 0 5.8955 1 0 6.0368
10 16 100 10 0.118134 0.86 0.048208 0.043546 0.8558 0.048134 0.036833
10 16 100 20 0.11813 0.9608 0.013537 0.052933 0.9582 0.015428 0.052462
10 16 100 40 0.11813 0.9883 0.0043975 0.080473 0.9899 0.0032713 0.079824
10 16 100 60 0.11813 0.9929 0.0021818 0.10464 0.994 0.0021061 0.10279
10 16 100 80 0.11813 0.9953 0.0017096 0.12723 0.9957 0.0015931 0.12491
10 16 100 100 0.11813 0.996 0.0014855 0.14806 0.9965 0.001279 0.1473
10 16 100 120 0.11813 0.9963 0.0013376 0.17304 0.9973 0.00062333 0.17239
10 16 100 200 0.11813 0.9971 0.0010226 0.26806 0.9975 0.00060435 0.26551
10 16 100 400 0.11813 0.9989 0.0001089 0.54031 0.999 9.9099e-05 0.535
10 16 100 600 0.11813 0.9993 6.958e-05 0.9076 0.9996 3.988e-05 0.90144
10 16 100 800 0.11813 0.9997 2.994e-05 1.3719 0.9996 3.988e-05 1.3584
10 16 100 1000 0.11813 0.9998 1.998e-05 1.9449 0.9999 1e-05 1.9183
10 16 100 1200 0.11813 0.9999 1e-05 2.5893 1 0 2.5681
10 16 100 1500 0.11813 1 0 3.7316 1 0 3.7094
10 16 100 2000 0.11813 1 0 6.1556 1 0 6.1335
10 16 500 10 0.258344 0.8534 0.046315 0.040738 0.8617 0.040664 0.039479
10 16 500 20 0.25834 0.9627 0.01111 0.059073 0.9678 0.0083715 0.058589
10 16 500 40 0.25834 0.9889 0.0032701 0.089961 0.9935 0.0018896 0.08924
10 16 500 60 0.25834 0.9935 0.0019897 0.11779 0.9963 0.0012776 0.1165
10 16 500 80 0.25834 0.9957 0.0011126 0.14358 0.9972 0.0011934 0.14315
10 16 500 100 0.25834 0.9969 0.00074113 0.16874 0.9973 0.0011839 0.16552
10 16 500 120 0.25834 0.9976 0.00055479 0.19274 0.998 0.00067668 0.18999
10 16 500 200 0.25834 0.9992 0.0001395 0.29434 0.9984 0.00061806 0.29292
10 16 500 400 0.25834 0.9996 7.992e-05 0.60102 0.9997 2.994e-05 0.59065
10 16 500 600 0.25834 1 0 0.98725 0.9998 1.998e-05 0.96784
10 16 500 800 0.25834 1 0 1.4649 0.9999 1e-05 1.4559
10 16 500 1000 0.25834 1 0 2.069 1 0 2.0529
10 16 500 1200 0.25834 1 0 2.773 1 0 2.8311
10 16 500 1500 0.25834 1 0 4.1346 1 0 3.8677
10 16 500 2000 0.25834 1 0 6.0188 1 0 5.9711
10 24 100 10 0.112305 0.8879 0.035019 0.035475 0.8986 0.022781 0.034652
10 24 100 20 0.1123 0.9674 0.013651 0.050743 0.972 0.009045 0.050222
10 24 100 40 0.1123 0.9904 0.0036115 0.07478 0.9897 0.0031471 0.074136
10 24 100 60 0.1123 0.9931 0.0028252 0.096969 0.9944 0.0017104 0.09622
10 24 100 80 0.1123 0.9955 0.0014712 0.12008 0.9963 0.00093725 0.11872
10 24 100 100 0.1123 0.9963 0.0013176 0.14454 0.9978 0.00037554 0.14302
10 24 100 120 0.1123 0.9965 0.001239 0.16672 0.9984 0.0002577 0.1598
10 24 100 200 0.1123 0.9973 0.00098369 0.25132 0.9988 0.00017874 0.25148
10 24 100 400 0.1123 0.9987 0.00022854 0.53323 0.9992 9.9459e-05 0.52754
10 24 100 600 0.1123 0.9991 0.00014934 0.88639 0.9995 4.98e-05 0.86145
10 24 100 800 0.1123 0.9994 5.97e-05 1.2661 0.9996 3.988e-05 1.2634
10 24 100 1000 0.1123 0.9994 5.97e-05 1.8741 0.9997 2.994e-05 1.8812
10 24 100 1200 0.1123 0.9994 5.97e-05 2.4146 0.9997 2.994e-05 2.4462
10 24 100 1500 0.1123 0.9994 5.97e-05 3.5237 0.9997 2.994e-05 3.5454
10 24 100 2000 0.1123 0.9994 5.97e-05 5.7867 0.9997 2.994e-05 5.7742
10 24 500 10 0.262955 0.9126 0.01906 0.044283 0.9118 0.015336 0.042845
10 24 500 20 0.26296 0.9834 0.003568 0.063052 0.983 0.0034945 0.062614
10 24 500 40 0.26296 0.9956 0.0014621 0.09576 0.9945 0.0011609 0.095069
10 24 500 60 0.26296 0.9974 0.00055379 0.12688 0.9973 0.00064335 0.12536
10 24 500 80 0.26296 0.9988 0.00017874 0.15265 0.998 0.00057658 0.15124
10 24 500 100 0.26296 0.9991 0.00014934 0.17853 0.9988 0.00019876 0.17634
10 24 500 120 0.26296 0.9994 5.97e-05 0.20437 0.9991 0.00014934 0.20001
10 24 500 200 0.26296 0.9999 1e-05 0.30799 0.9995 6.982e-05 0.3055
10 24 500 400 0.26296 1 0 0.61436 0.9999 1e-05 0.60668
10 24 500 600 0.26296 1 0 1.0026 1 0 0.99355
10 24 500 800 0.26296 1 0 1.5186 1 0 1.5035
10 24 500 1000 0.26296 1 0 2.1297 1 0 2.0812
10 24 500 1200 0.26296 1 0 2.7748 1 0 2.7546
10 24 500 1500 0.26296 1 0 3.9928 1 0 4.0215
10 24 500 2000 0.26296 1 0 6.7106 1 0 6.6618
10 36 100 10 0.122531 0.8573 0.060888 0.039595 0.8715 0.044162 0.041202
10 36 100 20 0.12253 0.934 0.041826 0.055261 0.9505 0.023984 0.054226
10 36 100 40 0.12253 0.9719 0.018499 0.081296 0.9811 0.010423 0.07957
10 36 100 60 0.12253 0.9852 0.0089099 0.10376 0.9905 0.0050648 0.10251
10 36 100 80 0.12253 0.992 0.0043604 0.12611 0.9929 0.0037233 0.12407
10 36 100 100 0.12253 0.9946 0.0026735 0.14739 0.9942 0.0034298 0.14498
10 36 100 120 0.12253 0.9962 0.0017073 0.17012 0.9968 0.0015513 0.16781
10 36 100 200 0.12253 0.9977 0.00096568 0.25855 0.9996 5.99e-05 0.25925
10 36 100 400 0.12253 0.9989 0.00068948 0.53022 0.9998 1.998e-05 0.51699
10 36 100 600 0.12253 0.9999 1e-05 0.87417 0.9999 1e-05 0.85666
10 36 100 800 0.12253 0.9999 1e-05 1.3189 0.9999 1e-05 1.3169
10 36 100 1000 0.12253 1 0 1.8552 1 0 1.8562
10 36 100 1200 0.12253 1 0 2.511 1 0 2.5003
10 36 100 1500 0.12253 1 0 3.5806 1 0 3.4512
10 36 100 2000 0.12253 1 0 5.6646 1 0 5.7035
10 36 500 10 0.246337 0.9051 0.031696 0.043158 0.9107 0.023679 0.041485
10 36 500 20 0.24634 0.9766 0.009582 0.060342 0.9752 0.0089539 0.061948
10 36 500 40 0.24634 0.994 0.002006 0.090937 0.9954 0.0014603 0.091918
10 36 500 60 0.24634 0.996 0.0013654 0.11923 0.997 0.00099199 0.1142
10 36 500 80 0.24634 0.9971 0.0011427 0.13928 0.9979 0.00086646 0.13614
10 36 500 100 0.24634 0.9974 0.0011144 0.16095 0.9981 0.00082722 0.15935
10 36 500 120 0.24634 0.9975 0.0010848 0.18383 0.9994 0.00011976 0.18108
10 36 500 200 0.24634 0.9994 9.974e-05 0.27788 0.9998 1.998e-05 0.27729
10 36 500 400 0.24634 0.9999 1e-05 0.57421 1 0 0.56322
10 36 500 600 0.24634 1 0 0.95093 1 0 0.93751
10 36 500 800 0.24634 1 0 1.3982 1 0 1.3351
10 36 500 1000 0.24634 1 0 1.9252 1 0 1.9874
10 36 500 1200 0.24634 1 0 2.5828 1 0 2.56
10 36 500 1500 0.24634 1 0 3.7506 1 0 3.7093
10 36 500 2000 0.24634 1 0 6.144 1 0 6.0951
10 48 100 10 0.117064 0.8849 0.044286 0.039198 0.8835 0.040698 0.038552
10 48 100 20 0.11706 0.9601 0.019798 0.05577 0.9654 0.015298 0.055187
10 48 100 40 0.11706 0.9888 0.0043789 0.083682 0.989 0.0047037 0.08286
10 48 100 60 0.11706 0.9941 0.0023976 0.10847 0.9944 0.0018105 0.10741
10 48 100 80 0.11706 0.9966 0.0014499 0.13381 0.9969 0.00084123 0.1311
10 48 100 100 0.11706 0.9973 0.0012239 0.15436 0.9987 0.0001885 0.15238
10 48 100 120 0.11706 0.9988 0.00017874 0.17731 0.9989 0.00016896 0.17718
10 48 100 200 0.11706 0.9994 7.972e-05 0.26747 0.9992 0.00011948 0.25534
10 48 100 400 0.11706 0.9998 1.998e-05 0.50508 0.9999 1e-05 0.4988
10 48 100 600 0.11706 0.9999 1e-05 0.84517 0.9999 1e-05 0.84753
10 48 100 800 0.11706 0.9999 1e-05 1.3318 1 0 1.3335
10 48 100 1000 0.11706 0.9999 1e-05 1.8998 1 0 1.8842
10 48 100 1200 0.11706 1 0 2.5519 1 0 2.5165
10 48 100 1500 0.11706 1 0 3.6453 1 0 3.6237
10 48 100 2000 0.11706 1 0 5.9381 1 0 6.0056
10 48 500 10 0.256563 0.9076 0.033436 0.043819 0.9202 0.021393 0.042553
10 48 500 20 0.25656 0.979 0.0094084 0.063167 0.9839 0.0049557 0.062292
10 48 500 40 0.25656 0.993 0.0030541 0.096007 0.9964 0.00090795 0.095091
10 48 500 60 0.25656 0.9965 0.001239 0.12565 0.9981 0.00052692 0.1233
10 48 500 80 0.25656 0.9982 0.00059736 0.1516 0.9986 0.00047852 0.149
10 48 500 100 0.25656 0.9987 0.00034866 0.17654 0.9996 5.99e-05 0.17435
10 48 500 120 0.25656 0.9993 0.00020972 0.20142 0.9997 4.996e-05 0.20084
10 48 500 200 0.25656 0.9999 1e-05 0.30722 0.9997 4.996e-05 0.30434
10 48 500 400 0.25656 1 0 0.60485 0.9999 1e-05 0.59932
10 48 500 600 0.25656 1 0 0.99614 0.9999 1e-05 0.98513
10 48 500 800 0.25656 1 0 1.494 1 0 1.473
10 48 500 1000 0.25656 1 0 2.0877 1 0 2.0958
10 48 500 1200 0.25656 1 0 2.7948 1 0 2.7967
10 48 500 1500 0.25656 1 0 4.0238 1 0 4
10 48 500 2000 0.25656 1 0 6.7231 1 0 6.181
10 64 100 10 0.220727 0.9867 0.0025356 0.083224 0.981 0.0041031 0.080444
10 64 100 20 0.22073 0.9978 0.00035552 0.11272 0.9981 0.00022662 0.10994
10 64 100 40 0.22073 0.9996 5.99e-05 0.1562 0.9998 1.998e-05 0.15103
10 64 100 60 0.22073 0.9998 4e-05 0.19159 0.9998 1.998e-05 0.18451
10 64 100 80 0.22073 0.9998 4e-05 0.21973 0.9999 1e-05 0.21167
10 64 100 100 0.22073 0.9998 4e-05 0.24592 0.9999 1e-05 0.2387
10 64 100 120 0.22073 0.9998 4e-05 0.27222 1 0 0.26478
10 64 100 200 0.22073 0.9999 1e-05 0.37832 1 0 0.36363
10 64 100 400 0.22073 1 0 0.69744 1 0 0.68727
10 64 100 600 0.22073 1 0 1.1353 1 0 1.1762
10 64 100 800 0.22073 1 0 1.5627 1 0 1.5274
10 64 100 1000 0.22073 1 0 2.2275 1 0 2.1643
10 64 100 1200 0.22073 1 0 2.8562 1 0 2.9272
10 64 100 1500 0.22073 1 0 4.0074 1 0 4.0913
10 64 100 2000 0.22073 1 0 6.7205 1 0 6.6498
10 64 500 10 0.261465 0.9162 0.020018 0.039877 0.9117 0.021535 0.039568
10 64 500 20 0.26147 0.9799 0.0056516 0.058486 0.9819 0.0043067 0.057286
10 64 500 40 0.26147 0.9936 0.0020211 0.089058 0.9936 0.0015406 0.088351
10 64 500 60 0.26147 0.9977 0.00034506 0.11228 0.9967 0.00094005 0.10972
10 64 500 80 0.26147 0.9987 0.0001885 0.1362 0.9977 0.00084556 0.13326
10 64 500 100 0.26147 0.9996 3.988e-05 0.15765 0.9985 0.0004482 0.15606
10 64 500 120 0.26147 0.9997 2.994e-05 0.17991 0.9987 0.00042874 0.18022
10 64 500 200 0.26147 1 0 0.27843 0.9999 1e-05 0.27354
10 64 500 400 0.26147 1 0 0.56137 1 0 0.56779
10 64 500 600 0.26147 1 0 0.94231 1 0 0.93008
10 64 500 800 0.26147 1 0 1.382 1 0 1.3328
10 64 500 1000 0.26147 1 0 1.9339 1 0 1.9479
10 64 500 1200 0.26147 1 0 2.6838 1 0 2.6197
10 64 500 1500 0.26147 1 0 3.8245 1 0 3.8642
10 64 500 2000 0.26147 1 0 6.3591 1 0 6.2991
10 96 100 10 0.217717 0.9909 0.0019892 0.1205 0.9903 0.0024784 0.12079
10 96 100 20 0.21772 0.9982 0.00031708 0.15999 0.9984 0.00021766 0.15614
10 96 100 40 0.21772 0.9995 8.984e-05 0.21075 0.9997 4.996e-05 0.20745
10 96 100 60 0.21772 0.9997 4.996e-05 0.2472 0.9999 1e-05 0.24143
10 96 100 80 0.21772 0.9999 1e-05 0.28375 0.9999 1e-05 0.28135
10 96 100 100 0.21772 0.9999 1e-05 0.31453 1 0 0.30919
10 96 100 120 0.21772 0.9999 1e-05 0.34425 1 0 0.3329
10 96 100 200 0.21772 1 0 0.46349 1 0 0.4503
10 96 100 400 0.21772 1 0 0.78635 1 0 0.77081
10 96 100 600 0.21772 1 0 1.2064 1 0 1.2034
10 96 100 800 0.21772 1 0 1.7451 1 0 1.7526
10 96 100 1000 0.21772 1 0 2.4104 1 0 2.3991
10 96 100 1200 0.21772 1 0 3.1528 1 0 3.1246
10 96 100 1500 0.21772 1 0 4.535 1 0 4.4507
10 96 100 2000 0.21772 1 0 6.9921 1 0 6.861
10 96 500 10 0.271847 0.9053 0.024787 0.062333 0.9 0.025205 0.062215
10 96 500 20 0.27185 0.976 0.0092933 0.081752 0.9749 0.0094294 0.082671
10 96 500 40 0.27185 0.9926 0.0032084 0.11512 0.9938 0.0022838 0.11697
10 96 500 60 0.27185 0.9953 0.0024103 0.143 0.9965 0.0016794 0.14206
10 96 500 80 0.27185 0.9969 0.0014619 0.16616 0.9969 0.001642 0.16222
10 96 500 100 0.27185 0.9975 0.0010848 0.18916 0.9974 0.0014747 0.18561
10 96 500 120 0.27185 0.9979 0.00098658 0.21579 0.9985 0.00046822 0.21119
10 96 500 200 0.27185 0.9983 0.00086798 0.31125 0.9997 4.996e-05 0.30745
10 96 500 400 0.27185 1 0 0.60397 1 0 0.57287
10 96 500 600 0.27185 1 0 0.95162 1 0 0.91788
10 96 500 800 0.27185 1 0 1.3991 1 0 1.4579
10 96 500 1000 0.27185 1 0 2.0307 1 0 1.9364
10 96 500 1200 0.27185 1 0 2.628 1 0 2.6887
10 96 500 1500 0.27185 1 0 3.7198 1 0 3.7325
10 96 500 2000 0.27185 1 0 6.265 1 0 6.136
