k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time
10 1 7 0.036 1 1 1 0.017268 0.4971 0.037099 0.011018 0.00072239 0.00013561 0.0028268 0.0069529 23.847 10000 0.4741 0.041501 0.0097991
10 1 7 0.036 1 1 2 0.017268 0.3521 0.030126 0.006483 0.00035825 9.9153e-05 0.0024945 0.0031002 10.499 10000 0.335 0.029645 0.0048565
10 1 7 0.036 1 1 3 0.017268 0.2672 0.022767 0.0047223 0.00031602 7.8768e-05 0.0019989 0.0019878 6.752 10000 0.2545 0.022602 0.0040166
10 1 7 0.036 1 1 4 0.017268 0.2198 0.019007 0.004256 0.0003036 7.7338e-05 0.0018629 0.0016908 4.938 10000 0.2091 0.018025 0.0037367
10 1 7 0.036 1 1 5 0.017268 0.1898 0.016532 0.0037393 0.00029248 7.2652e-05 0.0016409 0.0014182 3.885 10000 0.1796 0.0157 0.0034671
10 1 7 0.036 1 1 6 0.017268 0.1643 0.013809 0.0035711 0.00029371 7.236e-05 0.0015897 0.0013027 3.201 10000 0.1562 0.012995 0.0033198
10 1 7 0.036 1 1 7 0.017268 0.1434 0.011268 0.0034367 0.00029538 7.2224e-05 0.00154 0.0012248 2.686 10000 0.1357 0.010886 0.0031979
10 1 7 0.036 1 1 8 0.017268 0.1289 0.010065 0.0035614 0.00030565 7.5095e-05 0.0016448 0.0012293 2.334 10000 0.1232 0.0094712 0.0031819
10 1 7 0.036 1 1 9 0.017268 0.1118 0.0085493 0.0033198 0.00030925 7.323e-05 0.0015374 0.0010726 1.91 10000 0.1111 0.0086554 0.0031326
10 1 7 0.036 1 1 10 0.017268 0.0987 0.0074357 0.0032716 0.00031257 7.4797e-05 0.0015692 0.0010464 1.64 10000 0.0977 0.0075322 0.0028891
10 1 7 0.036 1 1 11 0.017268 0.0873 0.006295 0.0031423 0.0003071 7.3743e-05 0.0014863 0.00098941 1.445 10000 0.0898 0.0068028 0.0029105
10 1 7 0.036 1 1 12 0.017268 0.0777 0.0054181 0.0029632 0.000309 7.2013e-05 0.0014512 0.00086351 1.265 10000 0.0793 0.0056472 0.0027921
10 1 7 0.036 1 1 13 0.017268 0.0708 0.0048722 0.0030671 0.00032722 7.5975e-05 0.0014997 0.00087458 1.119 10000 0.0727 0.0050898 0.0027449
10 1 7 0.036 1 1 14 0.017268 0.0626 0.0044857 0.0027381 0.0002967 7.1677e-05 0.0013931 0.00072454 0.936 10000 0.0657 0.0046782 0.0026336
10 1 7 0.036 1 1 15 0.017268 0.0585 0.0040918 0.002797 0.00031539 7.2582e-05 0.001448 0.00068778 0.875 10000 0.0631 0.0045329 0.002617
10 1 7 0.036 1 1 16 0.017268 0.0556 0.0038125 0.00282 0.00030629 7.4502e-05 0.0014723 0.00069991 0.832 10000 0.0608 0.0043077 0.0026091
10 1 7 0.036 1 1 17 0.017268 0.0524 0.0036179 0.0028836 0.00032157 7.5744e-05 0.0015205 0.00068405 0.781 10000 0.0571 0.0039936 0.0027638
10 1 7 0.036 1 1 18 0.017268 0.0496 0.0035634 0.0027271 0.00030894 8.905e-05 0.001449 0.00061817 0.726 10000 0.0541 0.0037469 0.0026184
10 1 7 0.036 1 1 19 0.017268 0.0481 0.0034198 0.0027478 0.00030587 8.486e-05 0.001476 0.00061493 0.7 10000 0.0525 0.0036374 0.0025941
10 1 7 0.036 1 1 20 0.017268 0.0458 0.0032856 0.0025418 0.00030048 7.1309e-05 0.0013724 0.00055021 0.656 10000 0.0502 0.0035435 0.0024546
10 1 7 0.036 1 1 22 0.017268 0.0408 0.0028983 0.002668 0.00030886 7.4016e-05 0.0014959 0.00051061 0.564 10000 0.0438 0.0030446 0.0024243
10 1 7 0.036 1 1 25 0.017268 0.0326 0.0022795 0.0025685 0.00032506 7.5179e-05 0.0014552 0.00044345 0.43 10000 0.0343 0.0023158 0.0023254
10 1 7 0.036 1 1 30 0.017268 0.0232 0.0017835 0.0023056 0.00030013 7.1752e-05 0.0013931 0.00028553 0.29 10000 0.023 0.0017728 0.0021427
10 1 7 0.036 1 1 35 0.017268 0.0158 0.0013317 0.0022873 0.00032079 8.1295e-05 0.0014264 0.00020863 0.19 10000 0.0141 0.0012124 0.0020154
10 1 7 0.036 1 1 40 0.017268 0.0106 0.00094859 0.0020017 0.00029619 7.1828e-05 0.0012974 0.00014268 0.119 10000 0.0101 0.0009089 0.0019547
10 1 7 0.036 1 1 50 0.017268 0.002 0.0001962 0.0020622 0.00031571 7.5787e-05 0.0014108 5.4425e-05 0.021 10000 0.0024 0.00023447 0.002035
10 1 7 0.036 1 1 60 0.017268 0.0004 3.988e-05 0.0018672 0.00029924 7.1387e-05 0.0012777 3.4731e-05 0.004 10000 0.0008 7.9439e-05 0.001919
10 1 7 0.036 1 1 70 0.017268 0 0 0.0021333 0.00032735 7.5987e-05 0.0014674 2.968e-05 0 10000 0 0 0.0020143
10 1 7 0.036 1 1 80 0.017268 0 0 0.0021335 0.0003326 7.6329e-05 0.0014421 2.9996e-05 0 10000 0 0 0.0018517
10 1 7 0.036 1 1 90 0.017268 0 0 0.0018432 0.00030124 7.1348e-05 0.0012632 2.815e-05 0 10000 0 0 0.0018723
10 1 7 0.036 1 1 100 0.017268 0 0 0.0020793 0.00031825 7.3997e-05 0.001425 2.8903e-05 0 10000 0 0 0.0018543
10 1 7 0.036 1 1 125 0.017268 0 0 0.0019855 0.00029543 7.2482e-05 0.0013699 2.8452e-05 0 10000 0 0 0.0018568
10 1 7 0.036 1 1 150 0.017268 0 0 0.0020558 0.00030403 7.603e-05 0.0014189 2.9544e-05 0 10000 0 0 0.0018618
10 1 7 0.036 1 1 200 0.017268 0 0 0.0021174 0.00031377 7.5943e-05 0.0014691 3.0147e-05 0 10000 0 0 0.0019803
10 1 9 0.036 1 1 1 0.0118639 0.301 0.023543 0.0064267 0.00071074 0.00013415 0.0020782 0.0031689 9.57 10000 0.2966 0.023332 0.0050539
10 1 9 0.036 1 1 2 0.011864 0.1635 0.011709 0.0039888 0.00034618 9.5711e-05 0.0017542 0.0014319 3.413 10000 0.1666 0.012277 0.0034002
10 1 9 0.036 1 1 3 0.011864 0.1103 0.0076516 0.0035191 0.00036325 9.5334e-05 0.0015516 0.001191 1.962 10000 0.11 0.0073073 0.0031184
10 1 9 0.036 1 1 4 0.011864 0.0783 0.005845 0.0030244 0.00034085 9.0159e-05 0.0014407 0.00087049 1.243 10000 0.0806 0.0058295 0.0028199
10 1 9 0.036 1 1 5 0.011864 0.0593 0.0044179 0.0028439 0.0003515 9.0983e-05 0.0014278 0.00068536 0.839 10000 0.063 0.0044354 0.0026186
10 1 9 0.036 1 1 6 0.011864 0.0457 0.0030646 0.0027028 0.00036028 0.00010478 0.0014445 0.0005414 0.603 10000 0.051 0.0035025 0.002591
10 1 9 0.036 1 1 7 0.011864 0.0356 0.0024751 0.0025249 0.00034365 9.0268e-05 0.001399 0.0004251 0.434 10000 0.0419 0.0029173 0.0025097
10 1 9 0.036 1 1 8 0.011864 0.029 0.0022012 0.0024909 0.00037116 9.0523e-05 0.0014395 0.00033757 0.346 10000 0.0325 0.0024362 0.0024327
10 1 9 0.036 1 1 9 0.011864 0.0234 0.0018543 0.002506 0.00035535 9.3656e-05 0.0014808 0.00029309 0.268 10000 0.0265 0.0020298 0.0023316
10 1 9 0.036 1 1 10 0.011864 0.0191 0.0015467 0.0024146 0.00036188 9.2366e-05 0.0014643 0.00024103 0.216 10000 0.0212 0.0016722 0.0021451
10 1 9 0.036 1 1 11 0.011864 0.0158 0.0013317 0.0023816 0.00036784 0.00010658 0.0014604 0.00019941 0.174 10000 0.0169 0.0014058 0.0021921
10 1 9 0.036 1 1 12 0.011864 0.0123 0.0010798 0.0021812 0.00035027 0.00010154 0.0013609 0.00015669 0.134 10000 0.0119 0.0010494 0.0020335
10 1 9 0.036 1 1 13 0.011864 0.0109 0.00097216 0.002166 0.00035102 9.1945e-05 0.0013483 0.00015301 0.117 10000 0.0105 0.00094069 0.0020028
10 1 9 0.036 1 1 14 0.011864 0.0086 0.00078683 0.0021838 0.00037881 9.531e-05 0.001379 0.0001217 0.089 10000 0.0091 0.00082802 0.0020489
10 1 9 0.036 1 1 15 0.011864 0.0052 0.00049345 0.002078 0.0003548 9.2897e-05 0.0013491 8.3305e-05 0.052 10000 0.0064 0.00059964 0.0020039
10 1 9 0.036 1 1 16 0.011864 0.0046 0.00043928 0.0021195 0.00037367 0.00011602 0.001356 7.8082e-05 0.046 10000 0.0061 0.00057336 0.0021424
10 1 9 0.036 1 1 17 0.011864 0.0029 0.00028187 0.0020898 0.00037372 9.3747e-05 0.0013651 6.2243e-05 0.029 10000 0.0043 0.00041192 0.0020543
10 1 9 0.036 1 1 18 0.011864 0.0015 0.0001479 0.0020161 0.00035685 8.9888e-05 0.0013328 4.6175e-05 0.015 10000 0.0025 0.00024399 0.0019399
10 1 9 0.036 1 1 19 0.011864 0.0006 5.97e-05 0.0020022 0.00036382 9.5516e-05 0.0013159 3.8166e-05 0.006 10000 0.0007 6.958e-05 0.0018993
10 1 9 0.036 1 1 20 0.011864 0 0 0.0020348 0.00035108 9.1555e-05 0.0013737 2.9758e-05 0 10000 0 0 0.0020455
10 1 9 0.036 1 1 22 0.011864 0 0 0.0021554 0.00036238 9.0416e-05 0.0014404 2.9171e-05 0 10000 0 0 0.0019111
10 1 9 0.036 1 1 25 0.011864 0 0 0.0020979 0.00034688 8.9668e-05 0.0013962 2.9366e-05 0 10000 0 0 0.0018874
10 1 9 0.036 1 1 30 0.011864 0 0 0.002006 0.00034022 8.7665e-05 0.0013363 2.806e-05 0 10000 0 0 0.0018973
10 1 9 0.036 1 1 35 0.011864 0 0 0.002203 0.00037975 9.3255e-05 0.0014531 3.0334e-05 0 10000 0 0 0.0020223
