k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time
10 1 7 0.036 1 1 1 0.0464959 0.5356 0.029883 0.0077879 0 0.00097338 0.0020161 0.0045168 16.6 10000 0.5259 0.032312 0.0062548
10 1 7 0.036 1 1 2 0.046496 0.4125 0.025119 0.005073 0 0.00057599 0.001926 0.0023391 8.843 10000 0.4015 0.028276 0.0046114
10 1 7 0.036 1 1 3 0.046496 0.3346 0.021184 0.0045343 0 0.0005081 0.0018872 0.0019055 6.129 10000 0.3251 0.022002 0.0040528
10 1 7 0.036 1 1 4 0.046496 0.2814 0.018513 0.0041382 0 0.00051084 0.0017656 0.0016256 4.642 10000 0.2736 0.018862 0.0037365
10 1 7 0.036 1 1 5 0.046496 0.2404 0.014182 0.0038765 0 0.00049706 0.0017026 0.0014665 3.719 10000 0.2334 0.014379 0.003503
10 1 7 0.036 1 1 6 0.046496 0.2148 0.012433 0.0037104 0 0.00048864 0.0016861 0.0013221 3.143 10000 0.2095 0.013233 0.0033801
10 1 7 0.036 1 1 7 0.046496 0.1895 0.010791 0.0036085 0 0.00049049 0.0016379 0.0012568 2.623 10000 0.186 0.011696 0.003244
10 1 7 0.036 1 1 8 0.046496 0.1698 0.0093573 0.0034332 0 0.00048186 0.0015509 0.0011571 2.293 10000 0.1671 0.010058 0.0031752
10 1 7 0.036 1 1 9 0.046496 0.1612 0.0092638 0.0035076 0 0.00049338 0.0016009 0.0011622 2.129 10000 0.1594 0.0097013 0.0031373
10 1 7 0.036 1 1 10 0.046496 0.1489 0.0086474 0.0033278 0 0.00048303 0.0015333 0.0010686 1.901 10000 0.1461 0.009174 0.0030508
10 1 7 0.036 1 1 11 0.046496 0.1358 0.0084468 0.0032463 0 0.00049851 0.0015127 0.00099553 1.682 10000 0.1343 0.0088223 0.0029478
10 1 7 0.036 1 1 12 0.046496 0.1266 0.0082407 0.0030849 0 0.00048232 0.001473 0.00092664 1.535 10000 0.1228 0.0081683 0.0028715
10 1 7 0.036 1 1 13 0.046496 0.114 0.0069109 0.0031244 0 0.00048655 0.0015029 0.00090054 1.37 10000 0.1114 0.006937 0.0027994
10 1 7 0.036 1 1 14 0.046496 0.1055 0.0064262 0.0030425 0 0.00048001 0.0014726 0.00085058 1.25 10000 0.1017 0.0062133 0.0028087
10 1 7 0.036 1 1 15 0.046496 0.1017 0.0063134 0.0030836 0 0.00049991 0.001504 0.00084825 1.201 10000 0.0974 0.0060793 0.0028075
10 1 7 0.036 1 1 16 0.046496 0.0971 0.0059275 0.0029459 0 0.00047692 0.0014476 0.00079537 1.141 10000 0.0926 0.0056109 0.0027503
