k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time
10 5 8 0.036 10 1 1 5.74746 0.8359 0.036157 0.1094 0 0.002437 0.006633 0.10012 730.09 10000 0.8335 0.037025 0.1065
10 5 8 0.036 10 1 2 5.7475 0.7023 0.058703 0.048069 0 0.0014743 0.0070221 0.039255 276.23 10000 0.6959 0.059353 0.04687
10 5 8 0.036 10 1 3 5.7475 0.5842 0.068459 0.029373 0 0.0013839 0.0053903 0.022309 148.4 10000 0.5783 0.072011 0.02861
10 5 8 0.036 10 1 4 5.7475 0.4874 0.070251 0.020715 0 0.0013105 0.0045666 0.014563 90.595 10000 0.4879 0.073337 0.020006
10 5 8 0.036 10 1 5 5.7475 0.4051 0.068352 0.015704 0 0.0011895 0.0041537 0.010087 58.908 10000 0.4095 0.072552 0.014992
10 5 8 0.036 10 1 6 5.7475 0.3327 0.063664 0.01221 0 0.0010927 0.0037464 0.0071106 39.373 10000 0.3449 0.068502 0.011764
10 5 8 0.036 10 1 7 5.7475 0.2709 0.05716 0.010349 0 0.0010304 0.0036288 0.005393 27.16 10000 0.2873 0.063352 0.009786
10 5 8 0.036 10 1 8 5.7475 0.217 0.050862 0.0088883 0 0.00094964 0.0035105 0.004141 19.477 10000 0.2327 0.054475 0.0083658
10 5 8 0.036 10 1 9 5.7475 0.1778 0.043491 0.0077083 0 0.00092388 0.0032682 0.0032276 14.184 10000 0.1865 0.046594 0.0073159
10 5 8 0.036 10 1 10 5.7475 0.142 0.035812 0.0068738 0 0.0008688 0.0031572 0.002569 10.41 10000 0.1516 0.038276 0.0065341
10 5 8 0.036 10 1 11 5.7475 0.1142 0.028727 0.0062584 0 0.00086085 0.0030757 0.0020539 7.489 10000 0.1228 0.030991 0.0058655
10 5 8 0.036 10 1 12 5.7475 0.0926 0.022908 0.0057255 0 0.00084781 0.0029449 0.0016563 5.594 10000 0.1012 0.025004 0.005353
10 5 8 0.036 10 1 13 5.7475 0.0763 0.018267 0.005898 0 0.00086426 0.0034169 0.0014506 4.196 10000 0.0832 0.020718 0.0055111
10 5 8 0.036 10 1 14 5.7475 0.0617 0.014237 0.0050045 0 0.00082124 0.0028414 0.0010817 3.173 10000 0.0713 0.017924 0.0046669
10 5 8 0.036 10 1 15 5.7475 0.0499 0.011672 0.0047454 0 0.00081119 0.0027883 0.00089406 2.441 10000 0.0587 0.014038 0.0044335
10 5 8 0.036 10 1 16 5.7475 0.0401 0.0090711 0.0044505 0 0.00079541 0.0027551 0.00074485 1.854 10000 0.0477 0.011266 0.0042269
10 5 8 0.036 10 1 17 5.7475 0.0325 0.0071009 0.0041484 0 0.00076625 0.0025806 0.00060431 1.402 10000 0.0388 0.0090436 0.0040103
10 5 8 0.036 10 1 18 5.7475 0.0261 0.0056544 0.0040693 0 0.00075633 0.002643 0.00051681 1.097 10000 0.032 0.0075435 0.0039231
10 5 8 0.036 10 1 19 5.7475 0.0218 0.0049297 0.0038359 0 0.00075315 0.0024899 0.00041373 0.868 10000 0.0262 0.0061998 0.0037661
10 5 8 0.036 10 1 20 5.7475 0.0175 0.0038276 0.004081 0 0.00076345 0.0027342 0.00035448 0.663 10000 0.0208 0.0048122 0.003728
10 5 8 0.036 10 1 22 5.7475 0.0096 0.0020299 0.0038885 0 0.00076513 0.0026633 0.00025531 0.365 10000 0.0112 0.0023769 0.0035509
10 5 8 0.036 10 1 25 5.7475 0.0039 0.00083563 0.0036356 0 0.0007234 0.0025866 0.00013422 0.15 10000 0.0045 0.00099074 0.0034233
10 5 8 0.036 10 1 30 5.7475 0.0013 0.00020852 0.0035037 0 0.00072846 0.0025581 5.9063e-05 0.024 10000 0.0012 0.00017874 0.0033633
10 5 8 0.036 10 1 35 5.7475 0.0005 6.982e-05 0.0035028 0 0.0007234 0.0025624 3.8039e-05 0.009 10000 0.0005 6.982e-05 0.0033076
10 5 8 0.036 10 1 40 5.7475 0.0001 1e-05 0.0035698 0 0.00073257 0.0026243 3.0621e-05 0.001 10000 0.0001 1e-05 0.0033055
10 5 8 0.036 10 1 50 5.7475 0 0 0.0035734 0 0.00071633 0.0026455 2.892e-05 0 10000 0 0 0.0033001
10 5 8 0.036 10 1 60 5.7475 0 0 0.0036739 0 0.00074238 0.0027109 2.9012e-05 0 10000 0 0 0.0032945
10 5 8 0.036 10 1 70 5.7475 0 0 0.003502 0 0.00070281 0.0025914 2.8064e-05 0 10000 0 0 0.0033033
10 5 8 0.036 10 1 80 5.7475 0 0 0.0034743 0 0.00070519 0.0025626 2.8308e-05 0 10000 0 0 0.0033012
10 5 8 0.036 10 1 90 5.7475 0 0 0.0035327 0 0.00071334 0.0026095 2.8213e-05 0 10000 0 0 0.0034081
10 5 8 0.036 10 1 100 5.7475 0 0 0.0036741 0 0.00072877 0.0027202 2.9014e-05 0 10000 0 0 0.0032986
10 5 8 0.036 10 1 125 5.7475 0 0 0.0034939 0 0.0007258 0.0025614 2.7966e-05 0 10000 0 0 0.0033014
10 5 8 0.036 10 1 150 5.7475 0 0 0.0034844 0 0.00071913 0.0025584 2.7828e-05 0 10000 0 0 0.0033064
10 5 8 0.036 10 1 175 5.7475 0 0 0.0035487 0 0.00071431 0.0026097 2.83e-05 0 10000 0 0 0.0033027
10 5 8 0.036 10 1 200 5.7475 0 0 0.0040641 0 0.00072148 0.0031283 2.8867e-05 0 10000 0 0 0.003783
10 5 8 0.036 10 1 250 5.7475 0 0 0.0040711 0 0.00074633 0.00311 3.2097e-05 0 10000 0 0 0.0037966
10 5 8 0.036 10 1 300 5.7475 0 0 0.0040034 0 0.00071349 0.003075 3.1512e-05 0 10000 0 0 0.0037475
10 5 8 0.036 10 1 350 5.7475 0 0 0.0035557 0 0.00072129 0.0026235 2.878e-05 0 10000 0 0 0.0033011
10 5 8 0.036 10 1 400 5.7475 0 0 0.0035718 0 0.00071819 0.0026406 2.8462e-05 0 10000 0 0 0.0032982
10 5 8 0.036 10 1 500 5.7475 0 0 0.0036483 0 0.00072836 0.0027055 2.8971e-05 0 10000 0 0 0.0033012
10 5 8 0.036 10 1 750 5.7475 0 0 0.003511 0 0.00071034 0.0025919 2.8168e-05 0 10000 0 0 0.0033038
10 5 8 0.036 10 1 1000 5.7475 0 0 0.003472 0 0.00069779 0.0025679 2.8343e-05 0 10000 0 0 0.0033001
10 5 8 0.036 10 1 1500 5.7475 0 0 0.0036479 0 0.00076615 0.0026677 2.8981e-05 0 10000 0 0 0.0032965
10 5 8 0.036 10 1 2000 5.7475 0 0 0.0035229 0 0.00071227 0.0026011 2.8311e-05 0 10000 0 0 0.0032971
10 5 9 0.036 10 1 1 6.49149 0.7994 0.042162 0.066911 0 0.0030726 0.0050862 0.058543 401.07 10000 0.7935 0.041689 0.0622
10 5 9 0.036 10 1 2 6.4915 0.6453 0.065483 0.027135 0 0.0016326 0.004762 0.020532 132.02 10000 0.6363 0.064377 0.026574
10 5 9 0.036 10 1 3 6.4915 0.5182 0.074323 0.01702 0 0.0014822 0.0041273 0.011216 64.797 10000 0.5079 0.074742 0.01657
10 5 9 0.036 10 1 4 6.4915 0.4158 0.075506 0.012055 0 0.0012894 0.0035829 0.0069878 37.272 10000 0.415 0.073388 0.011944
10 5 9 0.036 10 1 5 6.4915 0.3368 0.070436 0.0094379 0 0.0011897 0.003094 0.0049423 23.702 10000 0.3365 0.070769 0.0089248
10 5 9 0.036 10 1 6 6.4915 0.2721 0.064176 0.0077752 0 0.0011099 0.0028919 0.0035701 15.481 10000 0.274 0.063007 0.0074181
10 5 9 0.036 10 1 7 6.4915 0.2219 0.056187 0.0066986 0 0.0010492 0.0027258 0.0026623 10.628 10000 0.2241 0.054584 0.0063749
10 5 9 0.036 10 1 8 6.4915 0.1823 0.049506 0.0060618 0 0.0010203 0.0026471 0.0021444 7.64 10000 0.1856 0.04746 0.0057435
10 5 9 0.036 10 1 9 6.4915 0.1499 0.042462 0.0055201 0 0.0010419 0.0025636 0.0017357 5.514 10000 0.1555 0.041752 0.0051885
10 5 9 0.036 10 1 10 6.4915 0.1241 0.034564 0.0048933 0 0.00095411 0.0024131 0.0013692 4.048 10000 0.1233 0.03284 0.0048676
10 5 9 0.036 10 1 11 6.4915 0.1036 0.027635 0.0047217 0 0.00097088 0.0024436 0.0011303 3.048 10000 0.1065 0.027715 0.0044017
10 5 9 0.036 10 1 12 6.4915 0.085 0.022938 0.004467 0 0.00095741 0.0023644 0.00089357 2.371 10000 0.0899 0.024513 0.0041236
10 5 9 0.036 10 1 13 6.4915 0.0719 0.01974 0.0041188 0 0.00092257 0.0022536 0.00072395 1.848 10000 0.0756 0.021246 0.0039469
10 5 9 0.036 10 1 14 6.4915 0.0604 0.016989 0.0039825 0 0.00091813 0.0022481 0.00062217 1.531 10000 0.0621 0.017031 0.003769
