k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time
10 1 7 0.036 1 1 1 0.0495762 0.3859 0.042053 0.010229 0 0.00095585 0.0020188 0.0069969 31.478 10000 0.3899 0.04155 0.0089823
10 1 7 0.036 1 1 2 0.049576 0.2489 0.03151 0.0056277 0 0.00057155 0.0021289 0.0026866 9.84 10000 0.249 0.030249 0.0051221
10 1 7 0.036 1 1 3 0.049576 0.1908 0.026802 0.0042424 0 0.00049609 0.0018335 0.0016873 5.015 10000 0.1933 0.025611 0.0039152
10 1 7 0.036 1 1 4 0.049576 0.1497 0.021181 0.003768 0 0.00047966 0.0017155 0.0013305 3.021 10000 0.1523 0.020355 0.0034637
10 1 7 0.036 1 1 5 0.049576 0.132 0.018454 0.0035565 0 0.00048257 0.0016767 0.001149 2.279 10000 0.131 0.017757 0.0033076
10 1 7 0.036 1 1 6 0.049576 0.114 0.015199 0.0034428 0 0.00052632 0.0016772 0.001014 1.787 10000 0.1115 0.014853 0.0030102
10 1 7 0.036 1 1 7 0.049576 0.1007 0.012682 0.0034101 0 0.00050769 0.0016999 0.00095602 1.51 10000 0.0971 0.012414 0.0030523
10 1 7 0.036 1 1 8 0.049576 0.0906 0.011143 0.0030048 0 0.00049042 0.001556 0.00073811 1.233 10000 0.0875 0.010765 0.0027423
10 1 7 0.036 1 1 9 0.049576 0.0836 0.009921 0.0030054 0 0.00050077 0.0015785 0.00070209 1.097 10000 0.0809 0.0094146 0.0026428
10 1 7 0.036 1 1 10 0.049576 0.0787 0.0092456 0.0028829 0 0.00048066 0.0015604 0.00062952 0.991 10000 0.0748 0.0083333 0.0027402
10 1 7 0.036 1 1 11 0.049576 0.0741 0.0083676 0.0029427 0 0.00049517 0.001595 0.0006339 0.905 10000 0.0704 0.0077516 0.0026658
10 1 7 0.036 1 1 12 0.049576 0.0722 0.007815 0.0028962 0 0.00052674 0.0015464 0.00060895 0.874 10000 0.0684 0.0072287 0.0025887
10 1 7 0.036 1 1 13 0.049576 0.0679 0.0067864 0.0026989 0 0.00046505 0.0014766 0.00055602 0.81 10000 0.0644 0.0064591 0.0026406
10 1 7 0.036 1 1 14 0.049576 0.0658 0.0062766 0.0027621 0 0.00048392 0.0015093 0.00056324 0.776 10000 0.0629 0.0060596 0.0026841
10 1 7 0.036 1 1 15 0.049576 0.0628 0.0057219 0.0029121 0 0.00050593 0.0016036 0.00058416 0.734 10000 0.0609 0.0057269 0.0026098
10 1 7 0.036 1 1 16 0.049576 0.0601 0.0052232 0.0027461 0 0.0005032 0.0014983 0.00054108 0.703 10000 0.0584 0.0051946 0.0025154
10 1 7 0.036 1 1 17 0.049576 0.0583 0.004916 0.002743 0 0.00047477 0.001512 0.00055024 0.676 10000 0.0566 0.0048813 0.0025518
10 1 7 0.036 1 1 18 0.049576 0.0554 0.0042951 0.0027779 0 0.00048149 0.0015452 0.00053114 0.641 10000 0.0544 0.0045051 0.0024882
10 1 7 0.036 1 1 19 0.049576 0.0532 0.0039537 0.0028384 0 0.00051309 0.0015731 0.00053676 0.61 10000 0.0524 0.0041984 0.0026589
10 1 7 0.036 1 1 20 0.049576 0.0488 0.0037823 0.0026678 0 0.00048643 0.0014943 0.00048619 0.554 10000 0.0487 0.0039823 0.0024392
10 1 7 0.036 1 1 22 0.049576 0.0471 0.003435 0.0027512 0 0.00050207 0.0015548 0.00048163 0.53 10000 0.0467 0.0035927 0.0024245
10 1 7 0.036 1 1 25 0.049576 0.0434 0.0030195 0.0027277 0 0.00049852 0.0015685 0.00045616 0.486 10000 0.0434 0.0031996 0.0024658
10 1 7 0.036 1 1 30 0.049576 0.0377 0.0023911 0.0026261 0 0.00047947 0.001539 0.00040861 0.416 10000 0.0388 0.0026372 0.0024672
10 1 7 0.036 1 1 35 0.049576 0.0302 0.0021101 0.0023994 0 0.00045483 0.0014286 0.00033248 0.326 10000 0.0298 0.0020941 0.0022265
10 1 7 0.036 1 1 40 0.049576 0.0249 0.0018719 0.0024447 0 0.00047513 0.0015137 0.00027367 0.263 10000 0.0255 0.0019017 0.0023192
10 1 7 0.036 1 1 50 0.049576 0.0184 0.0015029 0.002489 0 0.00048982 0.0015652 0.00022209 0.192 10000 0.0185 0.0015093 0.0023159
10 1 7 0.036 1 1 60 0.049576 0.0105 0.00094069 0.0023222 0 0.00049089 0.001519 0.00014187 0.109 10000 0.0119 0.0010494 0.0021843
10 1 7 0.036 1 1 70 0.049576 0.005 0.00047548 0.0021747 0 0.00047482 0.0014577 8.1065e-05 0.05 10000 0.0054 0.00051135 0.0020212
10 1 7 0.036 1 1 80 0.049576 0 0 0.0022271 0 0.00049809 0.0015322 3.2723e-05 0 10000 0 0 0.0020754
10 1 7 0.036 1 1 90 0.049576 0 0 0.0020841 0 0.00045639 0.0014452 3.0379e-05 0 10000 0 0 0.0018927
10 1 7 0.036 1 1 100 0.049576 0 0 0.0020478 0 0.00046503 0.0014038 2.987e-05 0 10000 0 0 0.0018918
10 1 7 0.036 1 1 125 0.049576 0 0 0.0021681 0 0.00047602 0.0014862 3.158e-05 0 10000 0 0 0.0020163
10 1 7 0.036 1 1 150 0.049576 0 0 0.0021521 0 0.00048292 0.0014818 3.1054e-05 0 10000 0 0 0.0020052
10 1 7 0.036 1 1 200 0.049576 0 0 0.002193 0 0.00047922 0.0015203 3.1876e-05 0 10000 0 0 0.0020173
10 1 9 0.036 1 1 1 0.0572472 0.2475 0.023898 0.0068639 0 0.0011321 0.0018874 0.0035211 10.18 10000 0.2469 0.024074 0.0055027
10 1 9 0.036 1 1 2 0.057247 0.1334 0.012617 0.0040035 0 0.00071769 0.001763 0.0012616 2.635 10000 0.1358 0.013972 0.003607
10 1 9 0.036 1 1 3 0.057247 0.0931 0.0082306 0.0030409 0 0.00062024 0.001339 0.00084923 1.325 10000 0.0982 0.009246 0.0030037
10 1 9 0.036 1 1 4 0.057247 0.0738 0.0058594 0.0030307 0 0.00064524 0.0014296 0.00070851 0.929 10000 0.0725 0.0058196 0.0028102
10 1 9 0.036 1 1 5 0.057247 0.062 0.0047207 0.0027247 0 0.00062796 0.0013309 0.00055628 0.726 10000 0.0613 0.004657 0.0027889
10 1 9 0.036 1 1 6 0.057247 0.0549 0.0038799 0.0027279 0 0.00062229 0.0013695 0.00052578 0.61 10000 0.0537 0.0038101 0.0025471
10 1 9 0.036 1 1 7 0.057247 0.0464 0.0030301 0.0026711 0 0.00063731 0.0013731 0.00045516 0.502 10000 0.0485 0.0031009 0.0025222
10 1 9 0.036 1 1 8 0.057247 0.0426 0.0026279 0.0026323 0 0.00065375 0.0013543 0.00042218 0.448 10000 0.0428 0.0026508 0.0026006
10 1 9 0.036 1 1 9 0.057247 0.0368 0.0023481 0.0026591 0 0.00063939 0.0014398 0.00037708 0.38 10000 0.0363 0.0023547 0.0026083
10 1 9 0.036 1 1 10 0.057247 0.031 0.0021411 0.0025837 0 0.00065437 0.001405 0.00032578 0.319 10000 0.0319 0.0021746 0.0024178
10 1 9 0.036 1 1 11 0.057247 0.0279 0.0020136 0.0023667 0 0.00061762 0.0012863 0.00027933 0.282 10000 0.0287 0.0020484 0.0023519
10 1 9 0.036 1 1 12 0.057247 0.0256 0.0019065 0.0024137 0 0.00061197 0.0013557 0.00026385 0.257 10000 0.026 0.0019259 0.0023291
10 1 9 0.036 1 1 13 0.057247 0.023 0.0017728 0.0023316 0 0.00061623 0.0013084 0.00023029 0.231 10000 0.0231 0.0017782 0.0022379
10 1 9 0.036 1 1 14 0.057247 0.0189 0.0015343 0.0024231 0 0.00063755 0.0014004 0.00020489 0.19 10000 0.0186 0.0015156 0.0022414
10 1 9 0.036 1 1 15 0.057247 0.0165 0.0013791 0.0022498 0 0.00060931 0.0012867 0.0001856 0.166 10000 0.0163 0.0013657 0.0021541
10 1 9 0.036 1 1 16 0.057247 0.0127 0.0011098 0.0023366 0 0.0006289 0.0013682 0.0001531 0.128 10000 0.0143 0.0012267 0.0022693
10 1 9 0.036 1 1 17 0.057247 0.0088 0.00080336 0.0021641 0 0.00060657 0.0012818 0.00011167 0.089 10000 0.0106 0.00094859 0.0022172
10 1 9 0.036 1 1 18 0.057247 0.0084 0.00077021 0.0022199 0 0.00061002 0.0013353 0.00011085 0.085 10000 0.0098 0.00088484 0.0022297
10 1 9 0.036 1 1 19 0.057247 0.0051 0.00048447 0.0021293 0 0.00059098 0.00129 8.0557e-05 0.052 10000 0.0064 0.00059964 0.0021255
10 1 9 0.036 1 1 20 0.057247 0.0018 0.00017694 0.0022029 0 0.00063372 0.0013539 5.5006e-05 0.018 10000 0.003 0.00029129 0.0021026
10 1 9 0.036 1 1 22 0.057247 0 0 0.0022153 0 0.00065169 0.0013721 3.1931e-05 0 10000 0 0 0.0020791
10 1 9 0.036 1 1 25 0.057247 0 0 0.0021721 0 0.00061965 0.0013633 3.1528e-05 0 10000 0 0 0.0021534
10 1 9 0.036 1 1 30 0.057247 0 0 0.0020902 0 0.00061179 0.0012971 3.0441e-05 0 10000 0 0 0.0019803
10 1 9 0.036 1 1 35 0.057247 0 0 0.0020924 0 0.00059925 0.0013011 3.0135e-05 0 10000 0 0 0.0020676
10 1 9 0.036 1 1 40 0.057247 0 0 0.0020808 0 0.00059017 0.0013074 3.0256e-05 0 10000 0 0 0.0019764
10 1 9 0.036 1 1 50 0.057247 0 0 0.0020185 0 0.00058518 0.0012498 2.9818e-05 0 10000 0 0 0.0019781
10 1 9 0.036 1 1 60 0.057247 0 0 0.00221 0 0.00063578 0.0013823 3.1857e-05 0 10000 0 0 0.0020423
10 1 9 0.036 1 1 70 0.057247 0 0 0.002094 0 0.00060381 0.001308 3.0278e-05 0 10000 0 0 0.0020639
10 1 9 0.036 1 1 80 0.057247 0 0 0.0021213 0 0.00060799 0.0013116 3.0654e-05 0 10000 0 0 0.0020753
10 1 9 0.036 1 1 90 0.057247 0 0 0.0022702 0 0.00064181 0.001431 3.3217e-05 0 10000 0 0 0.0021922
10 1 9 0.036 1 1 100 0.057247 0 0 0.002113 0 0.00059749 0.0013288 3.0693e-05 0 10000 0 0 0.0021096
10 1 9 0.036 1 1 125 0.057247 0 0 0.0020345 0 0.00058366 0.0012725 2.9406e-05 0 10000 0 0 0.0019748
10 1 9 0.036 1 1 150 0.057247 0 0 0.0020727 0 0.00058766 0.0013024 3.0734e-05 0 10000 0 0 0.0019766
10 1 9 0.036 1 1 200 0.057247 0 0 0.0021309 0 0.00060702 0.0013379 3.0873e-05 0 10000 0 0 0.0020781
10 1 10 0.036 1 1 1 0.0558218 0.1882 0.017358 0.0060969 0 0.0012797 0.001854 0.0026128 5.775 10000 0.1897 0.01642 0.0052389
10 1 10 0.036 1 1 2 0.055822 0.0993 0.0086381 0.0038135 0 0.00086505 0.0017485 0.00094456 1.48 10000 0.0942 0.0084548 0.0033174
10 1 10 0.036 1 1 3 0.055822 0.0648 0.0045855 0.0030652 0 0.00076352 0.0014083 0.00067013 0.77 10000 0.062 0.0051812 0.0028687
10 1 10 0.036 1 1 4 0.055822 0.0479 0.0031788 0.0028259 0 0.00073674 0.0013847 0.00049552 0.52 10000 0.0464 0.0032103 0.002784
10 1 10 0.036 1 1 5 0.055822 0.0374 0.0025037 0.002856 0 0.00076646 0.0014754 0.00040344 0.39 10000 0.0363 0.0023346 0.0027033
10 1 10 0.036 1 1 6 0.055822 0.0279 0.0020136 0.0024355 0 0.0006868 0.0012902 0.00027667 0.286 10000 0.0269 0.0019684 0.0024344
10 1 10 0.036 1 1 7 0.055822 0.0212 0.0016722 0.0025405 0 0.00072176 0.0013852 0.00025 0.217 10000 0.0206 0.0016373 0.0024215
10 1 10 0.036 1 1 8 0.055822 0.016 0.0013453 0.0023969 0 0.00070104 0.0013376 0.00017829 0.162 10000 0.0159 0.0013385 0.0023475
10 1 10 0.036 1 1 9 0.055822 0.0103 0.00092483 0.0024155 0 0.00070884 0.0013994 0.00013409 0.103 10000 0.0114 0.0010111 0.0022904
10 1 10 0.036 1 1 10 0.055822 0.0056 0.00052917 0.0022303 0 0.00068319 0.0013008 8.8546e-05 0.056 10000 0.0056 0.00052917 0.0022072
10 1 10 0.036 1 1 11 0.055822 0 0 0.0022691 0 0.00071598 0.0013628 3.1761e-05 0 10000 0 0 0.0022305
10 1 10 0.036 1 1 12 0.055822 0 0 0.0023123 0 0.00074648 0.0013728 3.2005e-05 0 10000 0 0 0.0022065
10 1 10 0.036 1 1 13 0.055822 0 0 0.0022051 0 0.00068687 0.0013339 3.1074e-05 0 10000 0 0 0.0021471
10 1 10 0.036 1 1 14 0.055822 0 0 0.0021658 0 0.00069416 0.0012897 2.9908e-05 0 10000 0 0 0.0021393
10 1 10 0.036 1 1 15 0.055822 0 0 0.0022607 0 0.00072731 0.001348 3.1074e-05 0 10000 0 0 0.0021114
10 1 10 0.036 1 1 16 0.055822 0 0 0.0023788 0 0.00075109 0.001427 3.3041e-05 0 10000 0 0 0.0022255
10 1 10 0.036 1 1 17 0.055822 0 0 0.0022863 0 0.0007125 0.0013709 3.1363e-05 0 10000 0 0 0.00224
10 1 10 0.036 1 1 18 0.055822 0 0 0.0021997 0 0.00068632 0.0013293 3.0434e-05 0 10000 0 0 0.0021267
10 1 10 0.036 1 1 19 0.055822 0 0 0.0022572 0 0.00070845 0.0013621 3.1106e-05 0 10000 0 0 0.002177
10 1 10 0.036 1 1 20 0.055822 0 0 0.0021629 0 0.00068549 0.0012949 3.0174e-05 0 10000 0 0 0.0020941
10 1 10 0.036 1 1 22 0.055822 0 0 0.002193 0 0.00068814 0.001325 2.994e-05 0 10000 0 0 0.0021268
10 1 10 0.036 1 1 25 0.055822 0 0 0.0022315 0 0.00070431 0.0013398 3.1274e-05 0 10000 0 0 0.0021573
10 1 10 0.036 1 1 30 0.055822 0 0 0.0022885 0 0.00071093 0.0013785 3.1531e-05 0 10000 0 0 0.0021598
10 1 10 0.036 1 1 35 0.055822 0 0 0.0022968 0 0.00071328 0.0013762 3.186e-05 0 10000 0 0 0.0021778
10 1 10 0.036 1 1 40 0.055822 0 0 0.0023374 0 0.00071434 0.0014286 3.246e-05 0 10000 0 0 0.0022686
10 1 10 0.036 1 1 50 0.055822 0 0 0.002281 0 0.0007095 0.0013785 3.1713e-05 0 10000 0 0 0.002249
10 1 10 0.036 1 1 60 0.055822 0 0 0.002191 0 0.00068918 0.0013063 4.5718e-05 0 10000 0 0 0.0021711
10 1 10 0.036 1 1 70 0.055822 0 0 0.0022046 0 0.00069594 0.001324 3.0358e-05 0 10000 0 0 0.0021215
10 1 10 0.036 1 1 80 0.055822 0 0 0.0024686 0 0.00076801 0.0014898 3.4505e-05 0 10000 0 0 0.0024151
10 1 10 0.036 1 1 90 0.055822 0 0 0.0024605 0 0.00076539 0.0014894 3.4316e-05 0 10000 0 0 0.0024326
10 1 10 0.036 1 1 100 0.055822 0 0 0.0023915 0 0.00072541 0.0014554 4.7663e-05 0 10000 0 0 0.0024229
10 1 10 0.036 1 1 125 0.055822 0 0 0.002453 0 0.00075362 0.0014928 3.4893e-05 0 10000 0 0 0.0024685
10 1 10 0.036 1 1 150 0.055822 0 0 0.0023451 0 0.00073853 0.0013966 3.2326e-05 0 10000 0 0 0.002363
10 1 10 0.036 1 1 200 0.055822 0 0 0.002367 0 0.0007605 0.0014099 3.2862e-05 0 10000 0 0 0.0022878
10 1 11 0.036 1 1 1 0.0652105 0.1403 0.011397 0.0053987 0 0.0013676 0.0017987 0.001897 3.417 10000 0.1452 0.010788 0.0043181
10 1 11 0.036 1 1 2 0.065211 0.0581 0.0036781 0.0035527 0 0.00096635 0.0016472 0.00068398 0.731 10000 0.0599 0.0037858 0.0030494
10 1 11 0.036 1 1 3 0.065211 0.0349 0.0022743 0.0029711 0 0.00081458 0.0015674 0.00037588 0.387 10000 0.0346 0.0022651 0.0026654
10 1 11 0.036 1 1 4 0.065211 0.0208 0.001649 0.0027161 0 0.00083666 0.001429 0.00024166 0.22 10000 0.0219 0.0017121 0.0026296
10 1 11 0.036 1 1 5 0.065211 0.0109 0.00097216 0.0024693 0 0.00078554 0.0013629 0.00014471 0.115 10000 0.0106 0.00094859 0.0023246
10 1 11 0.036 1 1 6 0.065211 0 0 0.0023631 0 0.00079269 0.0013712 3.1539e-05 0 10000 0 0 0.0022688
10 1 11 0.036 1 1 7 0.065211 0 0 0.0024553 0 0.00082723 0.0014241 3.229e-05 0 10000 0 0 0.0023557
10 1 11 0.036 1 1 8 0.065211 0 0 0.0024139 0 0.00080146 0.0014078 3.2283e-05 0 10000 0 0 0.002255
10 1 11 0.036 1 1 9 0.065211 0 0 0.002294 0 0.00077055 0.0013162 3.0387e-05 0 10000 0 0 0.0022267
10 1 11 0.036 1 1 10 0.065211 0 0 0.0024347 0 0.00082647 0.0014042 3.2657e-05 0 10000 0 0 0.0022731
10 1 11 0.036 1 1 11 0.065211 0 0 0.0024194 0 0.0008248 0.0013924 3.2036e-05 0 10000 0 0 0.0022346
10 1 11 0.036 1 1 12 0.065211 0 0 0.0023912 0 0.00080787 0.0013826 3.1336e-05 0 10000 0 0 0.002323
10 1 11 0.036 1 1 13 0.065211 0 0 0.0023575 0 0.00079324 0.0013684 3.1243e-05 0 10000 0 0 0.0022348
10 1 11 0.036 1 1 14 0.065211 0 0 0.002454 0 0.00083975 0.0014136 3.1733e-05 0 10000 0 0 0.0023751
10 1 11 0.036 1 1 15 0.065211 0 0 0.0023141 0 0.00078753 0.0013354 3.0708e-05 0 10000 0 0 0.0022403
10 1 11 0.036 1 1 16 0.065211 0 0 0.0023035 0 0.00078496 0.0013261 3.0811e-05 0 10000 0 0 0.0022906
10 1 11 0.036 1 1 17 0.065211 0 0 0.0023706 0 0.00080684 0.0013678 3.1407e-05 0 10000 0 0 0.0022127
10 1 11 0.036 1 1 18 0.065211 0 0 0.0024131 0 0.00080834 0.0013899 4.7393e-05 0 10000 0 0 0.0023655
10 1 11 0.036 1 1 19 0.065211 0 0 0.0024403 0 0.00085181 0.0013885 3.2137e-05 0 10000 0 0 0.0022213
10 1 11 0.036 1 1 20 0.065211 0 0 0.0024026 0 0.00082443 0.0013747 3.2035e-05 0 10000 0 0 0.0022604
10 1 11 0.036 1 1 22 0.065211 0 0 0.0024354 0 0.00082306 0.0014116 3.2216e-05 0 10000 0 0 0.0023847
10 1 11 0.036 1 1 25 0.065211 0 0 0.0023493 0 0.00080031 0.0013537 3.1071e-05 0 10000 0 0 0.0022849
10 1 11 0.036 1 1 30 0.065211 0 0 0.0023582 0 0.00079897 0.0013616 3.1423e-05 0 10000 0 0 0.0022464
10 1 11 0.036 1 1 35 0.065211 0 0 0.0023698 0 0.00080374 0.0013662 3.1984e-05 0 10000 0 0 0.0023679
10 1 11 0.036 1 1 40 0.065211 0 0 0.0022758 0 0.00077659 0.00131 3.0304e-05 0 10000 0 0 0.0021964
10 1 11 0.036 1 1 50 0.065211 0 0 0.0023658 0 0.00079735 0.0013678 3.1515e-05 0 10000 0 0 0.0023271
10 1 11 0.036 1 1 60 0.065211 0 0 0.0024708 0 0.00082102 0.0014212 3.8155e-05 0 10000 0 0 0.0023844
10 1 11 0.036 1 1 70 0.065211 0 0 0.0024508 0 0.00082696 0.0014182 3.265e-05 0 10000 0 0 0.0022947
10 1 11 0.036 1 1 80 0.065211 0 0 0.0024606 0 0.00082698 0.0014283 3.2366e-05 0 10000 0 0 0.002377
10 1 11 0.036 1 1 90 0.065211 0 0 0.0023253 0 0.00078415 0.0013468 3.0765e-05 0 10000 0 0 0.0022223
10 1 11 0.036 1 1 100 0.065211 0 0 0.0024527 0 0.00082339 0.0014141 3.2328e-05 0 10000 0 0 0.0023416
10 1 11 0.036 1 1 125 0.065211 0 0 0.0023857 0 0.00080899 0.0013729 3.1868e-05 0 10000 0 0 0.0023144
10 1 11 0.036 1 1 150 0.065211 0 0 0.0024036 0 0.00082136 0.0013815 3.1935e-05 0 10000 0 0 0.0022532
10 1 11 0.036 1 1 200 0.065211 0 0 0.0022749 0 0.00078077 0.0013038 2.9704e-05 0 10000 0 0 0.0022132
10 1 13 0.036 1 1 1 0.108312 0.067 0.0032543 0.0051473 0 0.0017301 0.0018228 0.001259 1.156 10000 0.069 0.0031622 0.0040671
10 1 13 0.036 1 1 2 0.10831 0.0068 0.00063439 0.0029175 0 0.001097 0.0015079 0.00012541 0.076 10000 0.0052 0.00049345 0.002813
10 1 13 0.036 1 1 3 0.10831 0 0 0.0026373 0 0.00099795 0.0014325 3.3715e-05 0 10000 0 0 0.0024596
