k m efc search build_time recall var_recall query_time val_recall val_var_recall val_query_time
10 8 500 120 0.32247 0.9993 6.958e-05 0.197 0.9993 8.96e-05 0.19312
10 8 500 200 0.32247 0.9999 1e-05 0.31192 0.9999 1e-05 0.30878
10 8 500 400 0.32247 1 0 0.6451 1 0 0.64064
10 8 500 600 0.32247 1 0 1.039 1 0 1.0392
10 8 500 800 0.32247 1 0 1.5787 1 0 1.5324
10 8 500 1000 0.32247 1 0 2.1216 1 0 2.1227
10 8 500 1200 0.32247 1 0 2.7978 1 0 2.8305
10 8 500 1500 0.32247 1 0 4.024 1 0 4.1406
10 8 500 2000 0.32247 1 0 6.7119 1 0 6.6471
10 12 100 10 0.136468 0.8615 0.028937 0.0324 0.8532 0.03066 0.031918
10 12 100 20 0.13647 0.9622 0.0080592 0.049761 0.9582 0.0086214 0.049093
10 12 100 40 0.13647 0.9901 0.0015535 0.08079 0.9877 0.0026013 0.080692
10 12 100 60 0.13647 0.9954 0.00057942 0.10967 0.9961 0.00047527 0.10909
10 12 100 80 0.13647 0.9979 0.00028588 0.13829 0.9983 0.00016728 0.1371
10 12 100 100 0.13647 0.9984 0.00021766 0.16605 0.9992 7.9439e-05 0.16262
10 12 100 120 0.13647 0.9991 8.9279e-05 0.1924 0.9997 2.994e-05 0.19119
10 12 100 200 0.13647 1 0 0.30749 1 0 0.30339
10 12 100 400 0.13647 1 0 0.62846 1 0 0.64693
10 12 100 600 0.13647 1 0 1.0289 1 0 1.0257
10 12 100 800 0.13647 1 0 1.5076 1 0 1.5219
10 12 100 1000 0.13647 1 0 2.0649 1 0 2.0929
10 12 100 1200 0.13647 1 0 2.7449 1 0 2.7569
10 12 100 1500 0.13647 1 0 4.084 1 0 3.989
10 12 100 2000 0.13647 1 0 6.6194 1 0 6.6041
10 12 500 10 0.343437 0.8701 0.021738 0.037837 0.8656 0.024201 0.036693
10 12 500 20 0.34344 0.9682 0.0054142 0.057391 0.9637 0.0058782 0.056855
10 12 500 40 0.34344 0.9936 0.00069974 0.093995 0.9925 0.00097472 0.093527
10 12 500 60 0.34344 0.9974 0.00025349 0.12875 0.998 0.00025626 0.12808
10 12 500 80 0.34344 0.9988 0.00011868 0.161 0.9991 0.0001093 0.1609
10 12 500 100 0.34344 0.9994 5.97e-05 0.19378 0.9998 1.998e-05 0.19221
10 12 500 120 0.34344 0.9996 3.988e-05 0.2244 1 0 0.22594
10 12 500 200 0.34344 0.9998 1.998e-05 0.35189 1 0 0.35227
10 12 500 400 0.34344 1 0 0.70365 1 0 0.7041
10 12 500 600 0.34344 1 0 1.1247 1 0 1.1064
10 12 500 800 0.34344 1 0 1.6204 1 0 1.617
10 12 500 1000 0.34344 1 0 2.2709 1 0 2.2223
10 12 500 1200 0.34344 1 0 2.9364 1 0 2.9528
10 12 500 1500 0.34344 1 0 4.2217 1 0 4.1787
10 12 500 2000 0.34344 1 0 6.9559 1 0 6.8948
10 16 100 10 0.142166 0.8681 0.033686 0.037391 0.8662 0.033691 0.036601
10 16 100 20 0.14217 0.9656 0.0067033 0.05664 0.9611 0.0098667 0.05546
10 16 100 40 0.14217 0.9928 0.00086903 0.090264 0.991 0.0023013 0.090082
10 16 100 60 0.14217 0.9964 0.00040745 0.11984 0.9954 0.00087972 0.11873
10 16 100 80 0.14217 0.9984 0.00019764 0.14933 0.9983 0.0001873 0.1495
10 16 100 100 0.14217 0.9988 0.0001387 0.18087 0.9991 8.9279e-05 0.18186
10 16 100 120 0.14217 0.9994 5.97e-05 0.21074 0.9997 2.994e-05 0.20968
10 16 100 200 0.14217 0.9999 1e-05 0.32633 1 0 0.32489
10 16 100 400 0.14217 1 0 0.65955 1 0 0.66226
10 16 100 600 0.14217 1 0 1.0507 1 0 1.0577
10 16 100 800 0.14217 1 0 1.5621 1 0 1.5402
10 16 100 1000 0.14217 1 0 2.1202 1 0 2.134
10 16 100 1200 0.14217 1 0 2.8334 1 0 2.8259
10 16 100 1500 0.14217 1 0 4.0386 1 0 4.0401
10 16 100 2000 0.14217 1 0 6.6353 1 0 6.6281
10 16 500 10 0.343344 0.8853 0.020635 0.04402 0.8817 0.022738 0.042854
10 16 500 20 0.34334 0.9742 0.003658 0.074353 0.9705 0.004244 0.069858
10 16 500 40 0.34334 0.9955 0.00053028 0.10721 0.9948 0.00065361 0.10679
10 16 500 60 0.34334 0.9983 0.0001873 0.14428 0.9981 0.0002066 0.14337
10 16 500 80 0.34334 0.9993 6.958e-05 0.18098 0.9991 8.9279e-05 0.18022
10 16 500 100 0.34334 0.9997 2.994e-05 0.21415 0.9997 2.994e-05 0.21388
10 16 500 120 0.34334 0.9999 1e-05 0.25103 0.9998 1.998e-05 0.24833
10 16 500 200 0.34334 0.9999 1e-05 0.3808 1 0 0.38195
10 16 500 400 0.34334 1 0 0.74557 1 0 0.73812
10 16 500 600 0.34334 1 0 1.1759 1 0 1.1647
10 16 500 800 0.34334 1 0 1.6676 1 0 1.6599
10 16 500 1000 0.34334 1 0 2.2921 1 0 2.2649
10 16 500 1200 0.34334 1 0 3.0114 1 0 3.0278
10 16 500 1500 0.34334 1 0 4.3761 1 0 4.4599
10 16 500 2000 0.34334 1 0 7.1012 1 0 7.0243
10 24 100 10 0.138864 0.8908 0.022838 0.041975 0.8833 0.027258 0.040692
10 24 100 20 0.13886 0.9665 0.0064142 0.062421 0.9675 0.0061799 0.062676
10 24 100 40 0.13886 0.9908 0.0012366 0.099001 0.9918 0.0010138 0.097425
10 24 100 60 0.13886 0.9961 0.00047527 0.12964 0.9967 0.00037949 0.12927
10 24 100 80 0.13886 0.9981 0.0002066 0.16116 0.9986 0.0001582 0.16079
10 24 100 100 0.13886 0.9989 0.00012892 0.1934 0.9993 6.958e-05 0.19176
10 24 100 120 0.13886 0.9991 0.0001093 0.22456 0.9997 2.994e-05 0.22301
10 24 100 200 0.13886 0.9997 2.994e-05 0.34665 0.9999 1e-05 0.3434
10 24 100 400 0.13886 0.9999 1e-05 0.7029 1 0 0.68311
10 24 100 600 0.13886 1 0 1.0874 1 0 1.1019
10 24 100 800 0.13886 1 0 1.6013 1 0 1.6084
10 24 100 1000 0.13886 1 0 2.2011 1 0 2.1923
10 24 100 1200 0.13886 1 0 2.8876 1 0 2.8906
10 24 100 1500 0.13886 1 0 4.1421 1 0 4.168
10 24 100 2000 0.13886 1 0 7.129 1 0 6.8098
10 24 500 10 0.344427 0.9051 0.016961 0.048262 0.9033 0.018197 0.047215
10 24 500 20 0.34443 0.9766 0.0033758 0.074094 0.9782 0.0031079 0.073338
10 24 500 40 0.34443 0.9954 0.00049934 0.12105 0.9955 0.00051026 0.12131
10 24 500 60 0.34443 0.9986 0.00013818 0.16183 0.9983 0.00020732 0.16107
10 24 500 80 0.34443 0.9992 7.9439e-05 0.20404 0.9996 5.99e-05 0.20398
10 24 500 100 0.34443 0.9995 4.98e-05 0.2409 1 0 0.24003
10 24 500 120 0.34443 0.9996 3.988e-05 0.27697 1 0 0.27783
10 24 500 200 0.34443 1 0 0.41656 1 0 0.41486
10 24 500 400 0.34443 1 0 0.78956 1 0 0.79645
10 24 500 600 0.34443 1 0 1.2269 1 0 1.2191
10 24 500 800 0.34443 1 0 1.7352 1 0 1.7341
10 24 500 1000 0.34443 1 0 2.3341 1 0 2.3261
10 24 500 1200 0.34443 1 0 3.0602 1 0 3.0897
10 24 500 1500 0.34443 1 0 4.3734 1 0 4.3717
10 24 500 2000 0.34443 1 0 7.1926 1 0 7.1391
10 36 100 10 0.143324 0.9013 0.020469 0.043746 0.8938 0.022064 0.042801
10 36 100 20 0.14332 0.9708 0.0054728 0.064108 0.9714 0.0046267 0.063271
10 36 100 40 0.14332 0.9932 0.00099475 0.10026 0.9956 0.00048112 0.099585
10 36 100 60 0.14332 0.9975 0.00024399 0.13383 0.998 0.00021622 0.13298
10 36 100 80 0.14332 0.9986 0.00013818 0.16592 0.9988 0.0001387 0.16513
10 36 100 100 0.14332 0.999 9.9099e-05 0.19813 0.9993 6.958e-05 0.19764
10 36 100 120 0.14332 0.9992 7.9439e-05 0.22991 0.9995 4.98e-05 0.22882
10 36 100 200 0.14332 0.9997 2.994e-05 0.35427 1 0 0.35255
10 36 100 400 0.14332 0.9999 1e-05 0.69973 1 0 0.69966
10 36 100 600 0.14332 1 0 1.109 1 0 1.1168
10 36 100 800 0.14332 1 0 1.6897 1 0 1.7008
10 36 100 1000 0.14332 1 0 2.3168 1 0 2.219
10 36 100 1200 0.14332 1 0 2.9134 1 0 2.915
10 36 100 1500 0.14332 1 0 4.165 1 0 4.1647
10 36 100 2000 0.14332 1 0 6.975 1 0 6.8386
10 36 500 10 0.352351 0.9139 0.015412 0.051114 0.9146 0.014361 0.04985
10 36 500 20 0.35235 0.9785 0.0030508 0.077917 0.9823 0.002259 0.077179
10 36 500 40 0.35235 0.9969 0.00030069 0.12473 0.9975 0.00032407 0.12493
10 36 500 60 0.35235 0.9989 0.0001089 0.169 0.9987 0.00014846 0.17297
10 36 500 80 0.35235 0.9995 4.98e-05 0.20839 0.9995 6.982e-05 0.20829
10 36 500 100 0.35235 0.9998 1.998e-05 0.24412 0.9998 1.998e-05 0.24716
10 36 500 120 0.35235 0.9999 1e-05 0.28544 0.9999 1e-05 0.28336
10 36 500 200 0.35235 0.9999 1e-05 0.43153 1 0 0.43786
10 36 500 400 0.35235 1 0 0.816 1 0 0.8085
10 36 500 600 0.35235 1 0 1.2469 1 0 1.2681
10 36 500 800 0.35235 1 0 1.7505 1 0 1.7732
10 36 500 1000 0.35235 1 0 2.4012 1 0 2.3881
10 36 500 1200 0.35235 1 0 3.1138 1 0 3.1132
10 36 500 1500 0.35235 1 0 4.4195 1 0 4.4341
10 36 500 2000 0.35235 1 0 7.3898 1 0 7.2025
10 48 100 10 0.151278 0.8958 0.021644 0.043053 0.8903 0.025802 0.042706
10 48 100 20 0.15128 0.9724 0.0049031 0.063172 0.9716 0.0049584 0.062434
10 48 100 40 0.15128 0.9943 0.00065817 0.099767 0.995 0.00057558 0.0993
10 48 100 60 0.15128 0.9976 0.00031455 0.13303 0.998 0.00021622 0.1325
10 48 100 80 0.15128 0.9985 0.00016792 0.16521 0.9988 0.00011868 0.16418
10 48 100 100 0.15128 0.9989 0.00012892 0.19659 0.9996 3.988e-05 0.1956
10 48 100 120 0.15128 0.9994 5.97e-05 0.22672 0.9998 1.998e-05 0.22664
10 48 100 200 0.15128 0.9998 1.998e-05 0.35264 1 0 0.35239
10 48 100 400 0.15128 1 0 0.73017 1 0 0.72247
10 48 100 600 0.15128 1 0 1.1099 1 0 1.1094
10 48 100 800 0.15128 1 0 1.68 1 0 1.6097
10 48 100 1000 0.15128 1 0 2.2055 1 0 2.1846
10 48 100 1200 0.15128 1 0 2.9115 1 0 2.943
10 48 100 1500 0.15128 1 0 4.1988 1 0 4.1461
10 48 100 2000 0.15128 1 0 6.8733 1 0 6.82
10 48 500 10 0.346536 0.9161 0.012924 0.049583 0.9167 0.013685 0.04893
10 48 500 20 0.34654 0.9807 0.0028404 0.076157 0.9809 0.0026478 0.076154
10 48 500 40 0.34654 0.9966 0.00032877 0.12381 0.9971 0.00034193 0.123
10 48 500 60 0.34654 0.9992 7.9439e-05 0.1656 0.9992 7.9439e-05 0.16628
10 48 500 80 0.34654 0.9995 4.98e-05 0.20871 0.9997 2.994e-05 0.20674
10 48 500 100 0.34654 0.9996 3.988e-05 0.2464 0.9998 1.998e-05 0.24705
10 48 500 120 0.34654 0.9996 3.988e-05 0.28631 0.9999 1e-05 0.28298
10 48 500 200 0.34654 1 0 0.42858 1 0 0.42834
10 48 500 400 0.34654 1 0 0.81488 1 0 0.80566
10 48 500 600 0.34654 1 0 1.2615 1 0 1.3043
10 48 500 800 0.34654 1 0 1.8408 1 0 1.8263
10 48 500 1000 0.34654 1 0 2.4454 1 0 2.3935
10 48 500 1200 0.34654 1 0 3.1071 1 0 3.1001
10 48 500 1500 0.34654 1 0 4.415 1 0 4.4331
10 48 500 2000 0.34654 1 0 7.2659 1 0 7.2528
10 64 100 10 0.278424 0.9652 0.0078969 0.085093 0.9715 0.0059637 0.083743
10 64 100 20 0.27842 0.9926 0.0015468 0.12579 0.9949 0.00060459 0.1248
10 64 100 40 0.27842 0.9987 0.00012844 0.18958 0.9986 0.0001582 0.18825
10 64 100 60 0.27842 0.9995 4.98e-05 0.2437 0.9996 3.988e-05 0.24348
10 64 100 80 0.27842 0.9998 1.998e-05 0.29611 0.9998 1.998e-05 0.29487
10 64 100 100 0.27842 0.9998 1.998e-05 0.3415 1 0 0.33892
10 64 100 120 0.27842 0.9998 1.998e-05 0.38363 1 0 0.37923
10 64 100 200 0.27842 1 0 0.55536 1 0 0.5492
10 64 100 400 0.27842 1 0 0.97424 1 0 0.97527
10 64 100 600 0.27842 1 0 1.4615 1 0 1.4448
10 64 100 800 0.27842 1 0 1.9981 1 0 2.0034
10 64 100 1000 0.27842 1 0 2.6709 1 0 2.6514
10 64 100 1200 0.27842 1 0 3.4072 1 0 3.4082
10 64 100 1500 0.27842 1 0 4.7318 1 0 4.7444
10 64 100 2000 0.27842 1 0 7.669 1 0 7.6181
10 64 500 10 0.352124 0.9225 0.013417 0.050751 0.9149 0.016324 0.049746
10 64 500 20 0.35212 0.9835 0.00224 0.077947 0.979 0.0031021 0.07752
10 64 500 40 0.35212 0.997 0.00033133 0.12624 0.9971 0.00030189 0.12558
10 64 500 60 0.35212 0.9993 8.96e-05 0.16883 0.9989 0.0001089 0.16787
10 64 500 80 0.35212 0.9998 1.998e-05 0.21003 0.9994 5.97e-05 0.21507
10 64 500 100 0.35212 0.9998 1.998e-05 0.25095 0.9996 3.988e-05 0.25172
10 64 500 120 0.35212 0.9999 1e-05 0.28535 0.9999 1e-05 0.28448
10 64 500 200 0.35212 1 0 0.44752 1 0 0.42807
10 64 500 400 0.35212 1 0 0.80557 1 0 0.80869
10 64 500 600 0.35212 1 0 1.2486 1 0 1.2524
10 64 500 800 0.35212 1 0 1.7761 1 0 1.7548
10 64 500 1000 0.35212 1 0 2.397 1 0 2.3722
10 64 500 1200 0.35212 1 0 3.1208 1 0 3.112
10 64 500 1500 0.35212 1 0 4.4159 1 0 4.4352
10 64 500 2000 0.35212 1 0 7.4605 1 0 7.1856
10 96 100 10 0.25854 0.9903 0.0015575 0.12094 0.9904 0.0022301 0.12011
10 96 100 20 0.25854 0.9976 0.00033457 0.17197 0.9983 0.00024736 0.17091
10 96 100 40 0.25854 0.9992 0.00011948 0.24565 0.9998 1.998e-05 0.24348
10 96 100 60 0.25854 0.9998 1.998e-05 0.30884 1 0 0.30601
10 96 100 80 0.25854 0.9999 1e-05 0.36901 1 0 0.36418
10 96 100 100 0.25854 1 0 0.41337 1 0 0.40936
10 96 100 120 0.25854 1 0 0.46252 1 0 0.45791
10 96 100 200 0.25854 1 0 0.63828 1 0 0.63418
10 96 100 400 0.25854 1 0 1.0887 1 0 1.0764
10 96 100 600 0.25854 1 0 1.5529 1 0 1.5525
10 96 100 800 0.25854 1 0 2.1042 1 0 2.0989
10 96 100 1000 0.25854 1 0 2.8914 1 0 2.749
10 96 100 1200 0.25854 1 0 3.5127 1 0 3.4935
10 96 100 1500 0.25854 1 0 4.8481 1 0 4.8393
10 96 100 2000 0.25854 1 0 7.6726 1 0 7.7774
10 96 500 10 0.385985 0.9092 0.01455 0.071627 0.9109 0.015327 0.070866
10 96 500 20 0.38599 0.9791 0.0024957 0.099036 0.978 0.0033994 0.099341
10 96 500 40 0.38599 0.9954 0.0004593 0.14707 0.9959 0.00043362 0.14698
10 96 500 60 0.38599 0.9983 0.00016728 0.19003 0.9985 0.0001479 0.18883
10 96 500 80 0.38599 0.9998 1.998e-05 0.22983 0.9997 2.994e-05 0.22934
10 96 500 100 0.38599 0.9998 1.998e-05 0.27292 0.9998 1.998e-05 0.26967
10 96 500 120 0.38599 0.9999 1e-05 0.30771 0.9998 1.998e-05 0.30637
10 96 500 200 0.38599 1 0 0.4519 1 0 0.49088
10 96 500 400 0.38599 1 0 0.89307 1 0 0.86989
10 96 500 600 0.38599 1 0 1.3178 1 0 1.2813
10 96 500 800 0.38599 1 0 1.7819 1 0 1.8044
10 96 500 1000 0.38599 1 0 2.3864 1 0 2.3994
10 96 500 1200 0.38599 1 0 3.2263 1 0 3.1348
10 96 500 1500 0.38599 1 0 4.4533 1 0 4.4628
10 96 500 2000 0.38599 1 0 7.3406 1 0 7.2537
