k n_trees depth sparsity v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size val_recall val_var_recall val_query_time
10 5 12 0.036 2 0.021001 0.0009 8.9279e-05 0.004339 0.0017946 0.00033798 0.0018108 7.4518e-05 0.034 0.0014 0.00013818 0.0037943
10 5 12 0.036 3 0.021001 0 0 0.0033252 0.0014637 0.00031135 0.0013102 2.9443e-05 0 0 0 0.0036417
10 5 12 0.036 4 0.021001 0 0 0.003353 0.001508 0.00030743 0.0012967 2.9765e-05 0 0 0 0.0036407
10 5 12 0.036 5 0.021001 0 0 0.0033681 0.0014933 0.00030898 0.0013151 4.0047e-05 0 0 0 0.0035566
10 10 6 0.036 1 0.0157782 0.7325 0.040935 0.19569 0.0019745 0.00030967 0.005244 0.18793 1404.2 0.7277 0.040223 0.19492
10 10 6 0.036 2 0.015778 0.3782 0.053718 0.030308 0.001921 0.0002981 0.0055555 0.022194 142.23 0.3694 0.053277 0.028229
10 10 6 0.036 3 0.015778 0.1471 0.024696 0.0090931 0.0017418 0.0002269 0.0033715 0.0034335 14.337 0.1322 0.022786 0.0083958
10 10 6 0.036 4 0.015778 0.0394 0.0058935 0.0062755 0.0016698 0.00022819 0.0031654 0.00085527 1.559 0.0398 0.0062822 0.0056653
10 10 6 0.036 5 0.015778 0.0087 0.0011755 0.0054386 0.0015968 0.00023522 0.0031056 0.00018741 0.172 0.0086 0.0010871 0.0050617
10 10 6 0.036 6 0.015778 0.0012 0.00011868 0.0051407 0.0015737 0.00021868 0.0030038 5.7945e-05 0.021 0.0013 0.00016848 0.0048309
10 10 6 0.036 7 0.015778 0.0002 1.998e-05 0.0052391 0.0015653 0.00021815 0.0031293 4.5525e-05 0.003 0.0002 1.998e-05 0.0050216
10 10 6 0.036 8 0.015778 0.0001 1e-05 0.0050548 0.0015429 0.00022125 0.0029828 3.3161e-05 0.001 0 0 0.0048642
10 10 6 0.036 9 0.015778 0 0 0.0049181 0.001526 0.00022516 0.0029021 3.0476e-05 0 0 0 0.0047936
10 10 6 0.036 10 0.015778 0 0 0.0048252 0.0015296 0.00021322 0.0028343 2.9985e-05 0 0 0 0.0048179
10 10 7 0.036 1 0.0155257 0.5927 0.048946 0.11407 0.0022853 0.00041821 0.0037617 0.10736 729.04 0.5936 0.045985 0.11348
10 10 7 0.036 2 0.015526 0.2364 0.03461 0.015003 0.0020504 0.00033392 0.0033668 0.0089193 47.878 0.2294 0.03475 0.014373
10 10 7 0.036 3 0.015526 0.0673 0.0090698 0.0067482 0.0019835 0.00027274 0.0026395 0.0014606 3.781 0.0598 0.0079719 0.006183
10 10 7 0.036 4 0.015526 0.0148 0.0016426 0.0055075 0.0019538 0.00026403 0.0026445 0.00034686 0.4 0.012 0.0013173 0.0051651
10 10 7 0.036 5 0.015526 0.0021 0.0002058 0.0046839 0.0018443 0.00026933 0.0022524 7.7863e-05 0.041 0.0019 0.00018658 0.0044224
10 10 7 0.036 6 0.015526 0.0003 2.994e-05 0.004624 0.0018334 0.00025358 0.0022763 3.9856e-05 0.005 0.0003 2.994e-05 0.0045242
10 10 7 0.036 7 0.015526 0 0 0.0047999 0.0018394 0.00027315 0.0023934 3.1559e-05 0 0 0 0.0046445
10 10 7 0.036 8 0.015526 0 0 0.0045594 0.0017761 0.00025651 0.0022413 3.0137e-05 0 0 0 0.0043711
10 10 7 0.036 9 0.015526 0 0 0.0043984 0.0016768 0.00024176 0.0022005 3.1136e-05 0 0 0 0.0044
10 10 7 0.036 10 0.015526 0 0 0.0045854 0.0017235 0.00026542 0.0023144 3.0488e-05 0 0 0 0.0044349
10 10 8 0.036 1 0.016345 0.4738 0.05607 0.063642 0.0024492 0.00056736 0.0028231 0.057536 374.1 0.4645 0.045796 0.061878
10 10 8 0.036 2 0.016345 0.1495 0.025445 0.0089345 0.0020758 0.0003722 0.0024671 0.0037379 15.315 0.1341 0.018946 0.0083115
10 10 8 0.036 3 0.016345 0.0339 0.0043251 0.0054564 0.0019449 0.00030894 0.0022447 0.00065474 0.939 0.0319 0.0040164 0.0049068
10 10 8 0.036 4 0.016345 0.0065 0.00072848 0.004577 0.0018459 0.00029618 0.0020099 0.00014242 0.105 0.0071 0.00078037 0.0043329
10 10 8 0.036 5 0.016345 0.0015 0.0001479 0.0045927 0.0018897 0.00031819 0.0020359 7.2765e-05 0.019 0.0005 4.98e-05 0.0044544
10 10 8 0.036 6 0.016345 0.0004 3.988e-05 0.0043001 0.0017938 0.00029397 0.0019282 3.7401e-05 0.005 0.0003 2.994e-05 0.0042459
10 10 8 0.036 7 0.016345 0 0 0.0043071 0.0017953 0.0002957 0.001932 2.9956e-05 0 0 0 0.0041454
10 10 8 0.036 8 0.016345 0 0 0.0042998 0.0018421 0.00030051 0.0019102 3.0651e-05 0 0 0 0.0042613
10 10 8 0.036 9 0.016345 0 0 0.0041894 0.0017465 0.00028897 0.0018847 2.9696e-05 0 0 0 0.0043272
10 10 8 0.036 10 0.016345 0 0 0.0043109 0.0017827 0.00029631 0.0019349 2.9865e-05 0 0 0 0.0043006
10 10 9 0.036 1 0.0172945 0.2919 0.029154 0.038897 0.0030316 0.00073752 0.0024956 0.032371 190.61 0.3075 0.030084 0.037826
10 10 9 0.036 2 0.017295 0.0507 0.0063258 0.0076365 0.0026445 0.00049986 0.0022653 0.0018131 4.378 0.0543 0.006488 0.0068656
10 10 9 0.036 3 0.017295 0.0063 0.000691 0.0055338 0.0025483 0.00044724 0.0020224 0.00021878 0.162 0.0057 0.00065817 0.0049384
10 10 9 0.036 4 0.017295 0.0003 2.994e-05 0.0051361 0.0024319 0.00041061 0.0019585 4.0915e-05 0.005 0.0004 3.988e-05 0.004928
10 10 9 0.036 5 0.017295 0.0001 1e-05 0.0047903 0.0023393 0.00042003 0.0017714 3.4307e-05 0.001 0 0 0.0047958
10 10 9 0.036 6 0.017295 0 0 0.0047566 0.0022939 0.00040817 0.001784 3.1694e-05 0 0 0 0.0047847
10 10 9 0.036 7 0.017295 0 0 0.0049716 0.002332 0.00043687 0.0019054 3.7692e-05 0 0 0 0.0048368
10 10 9 0.036 8 0.017295 0 0 0.0047939 0.0023341 0.00041139 0.0017902 3.2045e-05 0 0 0 0.0047036
10 10 9 0.036 9 0.017295 0 0 0.0048942 0.0022822 0.000429 0.0018816 3.7352e-05 0 0 0 0.0047252
10 10 9 0.036 10 0.017295 0 0 0.0047539 0.0022652 0.00041823 0.0018143 3.1802e-05 0 0 0 0.0047482
10 10 10 0.036 1 0.0197999 0.2701 0.043079 0.032029 0.0042903 0.0010787 0.0029258 0.023378 95.229 0.2709 0.045228 0.02734
10 10 10 0.036 2 0.0198 0.0578 0.01129 0.0066981 0.0027339 0.00050907 0.0019579 0.0010795 2.127 0.0524 0.010144 0.0059797
10 10 10 0.036 3 0.0198 0.008 0.0010971 0.0051362 0.0025267 0.00043601 0.0017062 0.00016514 0.149 0.0065 0.0010488 0.0047171
10 10 10 0.036 4 0.0198 0.0006 5.97e-05 0.0047659 0.0023675 0.00043137 0.0016683 3.9874e-05 0.006 0.0006 5.97e-05 0.0046057
10 10 10 0.036 5 0.0198 0 0 0.004841 0.0024403 0.0004537 0.0016623 3.0585e-05 0 0.0001 1e-05 0.0046128
10 10 10 0.036 6 0.0198 0 0 0.0048134 0.002426 0.00044474 0.0016379 3.0484e-05 0 0 0 0.0046084
10 10 10 0.036 7 0.0198 0 0 0.0046092 0.0024065 0.00041679 0.0015327 3.0283e-05 0 0 0 0.0046181
10 10 10 0.036 8 0.0198 0 0 0.0046637 0.0024348 0.00041921 0.001566 3.0087e-05 0 0 0 0.0047489
10 10 10 0.036 9 0.0198 0 0 0.0047338 0.0024962 0.00042368 0.0015679 3.0566e-05 0 0 0 0.0047595
10 10 10 0.036 10 0.0198 0 0 0.0048435 0.0025151 0.00044581 0.0016269 3.1416e-05 0 0 0 0.0048606
10 10 11 0.036 1 0.0213436 0.1549 0.016693 0.023145 0.0046871 0.0012807 0.0026874 0.014088 48.167 0.1434 0.015912 0.020074
10 10 11 0.036 2 0.021344 0.0159 0.001839 0.007809 0.0037089 0.00069564 0.0023429 0.00063181 0.569 0.0142 0.0014999 0.0062155
10 10 11 0.036 3 0.021344 0.0013 0.00012844 0.0055314 0.0029751 0.00057576 0.0016613 7.3845e-05 0.017 0.0012 0.00011868 0.0051577
10 10 11 0.036 4 0.021344 0 0 0.0052533 0.00278 0.00056597 0.0015787 3.2227e-05 0 0.0002 1.998e-05 0.0051306
10 10 11 0.036 5 0.021344 0 0 0.0052996 0.0028301 0.00055584 0.0016415 3.2433e-05 0 0.0001 1e-05 0.0050752
10 10 11 0.036 6 0.021344 0 0 0.0055608 0.0030388 0.00056204 0.0016838 3.3057e-05 0 0 0 0.0052187
10 10 11 0.036 7 0.021344 0 0 0.005277 0.0028335 0.00055745 0.0016261 3.2726e-05 0 0 0 0.0050473
10 10 11 0.036 8 0.021344 0 0 0.005255 0.002799 0.00057356 0.0016213 3.2235e-05 0 0 0 0.0051024
10 10 11 0.036 9 0.021344 0 0 0.0052455 0.0027954 0.00055088 0.0016415 3.229e-05 0 0 0 0.0051092
10 10 11 0.036 10 0.021344 0 0 0.0052241 0.0027591 0.00055739 0.0016237 3.232e-05 0 0 0 0.0050807
10 10 12 0.036 1 0.0194792 0.1103 0.010855 0.013816 0.0038393 0.0010668 0.0018884 0.0067334 24.277 0.1069 0.010153 0.012378
10 10 12 0.036 2 0.019479 0.0101 0.001049 0.0067543 0.0033909 0.00074802 0.0019902 0.00026982 0.206 0.007 0.00067167 0.0061443
10 10 12 0.036 3 0.019479 0.0009 8.9279e-05 0.0057834 0.0031966 0.00070823 0.0015889 4.9217e-05 0.009 0.001 9.9099e-05 0.0056195
10 10 12 0.036 4 0.019479 0 0 0.0058036 0.0031394 0.0006968 0.0016946 3.4055e-05 0 0.0001 1e-05 0.0055858
10 10 12 0.036 5 0.019479 0 0 0.0057987 0.0031181 0.00071667 0.0016894 3.4254e-05 0 0 0 0.005559
10 10 12 0.036 6 0.019479 0 0 0.0057901 0.0030954 0.00074806 0.001667 3.7177e-05 0 0 0 0.0056541
10 10 12 0.036 7 0.019479 0 0 0.0058464 0.0031296 0.00073778 0.0017045 3.4091e-05 0 0 0 0.0056776
10 10 12 0.036 8 0.019479 0 0 0.005864 0.0031839 0.00072112 0.001685 3.4152e-05 0 0 0 0.0056041
10 10 12 0.036 9 0.019479 0 0 0.0058614 0.0031655 0.00073347 0.0016779 3.4173e-05 0 0 0 0.0056315
10 10 12 0.036 10 0.019479 0 0 0.0058257 0.0031407 0.00072887 0.00167 3.4196e-05 0 0 0 0.0057094
10 25 6 0.036 1 0.0136912 0.9614 0.005956 0.42768 0.004064 0.00062213 0.016224 0.40643 2961.6 0.9539 0.007232 0.42792
10 25 6 0.036 2 0.013691 0.8522 0.032428 0.11896 0.0042156 0.00065454 0.01455 0.099174 705.64 0.8329 0.031819 0.12054
10 25 6 0.036 3 0.013691 0.6825 0.062186 0.038355 0.0037152 0.00063924 0.0080003 0.025663 171.18 0.6576 0.063626 0.037748
10 25 6 0.036 4 0.013691 0.4865 0.07198 0.019244 0.0035726 0.00055574 0.0065175 0.0082893 46.306 0.4658 0.075005 0.018878
10 25 6 0.036 5 0.013691 0.3183 0.057753 0.013896 0.0035736 0.00045519 0.0061061 0.0034269 14.242 0.2919 0.05596 0.01296
10 25 6 0.036 6 0.013691 0.1873 0.032822 0.011684 0.0034273 0.00043808 0.0058139 0.0017058 4.92 0.1691 0.031887 0.010927
10 25 6 0.036 7 0.013691 0.107 0.017829 0.010382 0.003231 0.00039336 0.0055397 0.00094231 1.886 0.0908 0.015811 0.01002
10 25 6 0.036 8 0.013691 0.0558 0.0080144 0.010349 0.0033581 0.00041463 0.0056851 0.00058371 0.782 0.0478 0.0069021 0.0095677
10 25 6 0.036 9 0.013691 0.0305 0.0039037 0.011645 0.0035175 0.00039087 0.0071172 0.00033238 0.355 0.0249 0.0029129 0.011009
10 25 6 0.036 10 0.013691 0.0151 0.0018438 0.011445 0.0035536 0.00040373 0.0070118 0.00019973 0.163 0.0122 0.0012724 0.010881
10 25 6 0.036 11 0.013691 0.0083 0.00090201 0.0091851 0.0031892 0.00037868 0.0052608 0.00012849 0.086 0.007 0.00065165 0.0091806
10 25 6 0.036 12 0.013691 0.0046 0.0004593 0.0092078 0.0032248 0.00037757 0.0052878 9.2599e-05 0.046 0.0043 0.00041192 0.0091496
10 25 6 0.036 13 0.013691 0.0027 0.00028299 0.0097529 0.0034468 0.00039314 0.0055835 8.429e-05 0.027 0.0024 0.00023447 0.00911
10 25 6 0.036 14 0.013691 0.0019 0.00018658 0.009426 0.0032958 0.0004013 0.0054448 5.8168e-05 0.019 0.0009 8.9279e-05 0.0093364
10 25 6 0.036 15 0.013691 0.0011 0.0001089 0.0094152 0.0033014 0.00039595 0.0054423 4.6373e-05 0.011 0.0006 5.97e-05 0.0090956
10 25 6 0.036 16 0.013691 0.0002 1.998e-05 0.0093002 0.0032868 0.00039252 0.0053542 3.4634e-05 0.002 0.0002 1.998e-05 0.0090598
10 25 6 0.036 17 0.013691 0 0 0.0096809 0.0033767 0.00041943 0.0055707 3.1378e-05 0 0 0 0.008996
10 25 6 0.036 20 0.013691 0 0 0.0096238 0.0032984 0.00038552 0.0056428 3.0636e-05 0 0 0 0.0090732
10 25 7 0.036 1 0.0165876 0.8754 0.017753 0.24835 0.0046382 0.0008991 0.008359 0.23416 1665 0.8776 0.017396 0.24632
10 25 7 0.036 2 0.016588 0.6282 0.048593 0.047601 0.0043881 0.00090239 0.0070196 0.034954 238 0.6316 0.043345 0.046895
10 25 7 0.036 3 0.016588 0.3773 0.048703 0.017735 0.0042959 0.00076349 0.0048764 0.0074876 38.859 0.3814 0.044318 0.016933
10 25 7 0.036 4 0.016588 0.1958 0.030413 0.011867 0.0042595 0.0005886 0.0042924 0.0023635 7.877 0.1895 0.028088 0.011074
10 25 7 0.036 5 0.016588 0.0931 0.014056 0.010123 0.0040904 0.00055425 0.0040941 0.0010987 2.039 0.0858 0.012531 0.0093953
10 25 7 0.036 6 0.016588 0.0386 0.0051552 0.0093007 0.0040722 0.00051678 0.0039022 0.00055031 0.587 0.0357 0.0045401 0.0087072
10 25 7 0.036 7 0.016588 0.0159 0.0020592 0.0091316 0.0041264 0.00051784 0.0039266 0.00025529 0.195 0.0128 0.0013775 0.0084259
10 25 7 0.036 8 0.016588 0.0053 0.00064255 0.0086963 0.0040836 0.00049899 0.0037813 9.9979e-05 0.058 0.0049 0.00052652 0.0085139
10 25 7 0.036 9 0.016588 0.0014 0.00013818 0.0090034 0.0042169 0.00053059 0.0039547 5.2263e-05 0.014 0.0015 0.0001479 0.0084346
10 25 7 0.036 10 0.016588 0.0006 5.97e-05 0.0090587 0.0042322 0.00051661 0.0039828 4.1516e-05 0.006 0.0003 2.994e-05 0.0083846
10 25 7 0.036 11 0.016588 0 0 0.0085568 0.0039691 0.00050704 0.003789 2.9638e-05 0 0 0 0.008219
10 25 7 0.036 12 0.016588 0 0 0.0085476 0.0039923 0.00048977 0.0037732 3.0252e-05 0 0 0 0.008201
10 25 7 0.036 13 0.016588 0 0 0.0086909 0.0040337 0.00051939 0.0038277 3.0003e-05 0 0 0 0.0088423
10 25 7 0.036 14 0.016588 0 0 0.0088662 0.0041759 0.00050244 0.0038933 3.0484e-05 0 0 0 0.0083761
10 25 7 0.036 15 0.016588 0 0 0.0088345 0.0041295 0.00052847 0.0038692 3.0613e-05 0 0 0 0.0083872
10 25 7 0.036 16 0.016588 0 0 0.0088781 0.0041831 0.00052892 0.0038287 3.0665e-05 0 0 0 0.0087831
10 25 7 0.036 17 0.016588 0 0 0.0086383 0.0039895 0.00050433 0.0038334 4.4949e-05 0 0 0 0.0083955
10 25 7 0.036 20 0.016588 0 0 0.0087652 0.0040975 0.00049949 0.0038731 3.0342e-05 0 0 0 0.008344
10 25 8 0.036 1 0.0215438 0.745 0.037292 0.16852 0.006632 0.0013567 0.006315 0.15386 883.63 0.7394 0.037145 0.14983
10 25 8 0.036 2 0.021544 0.4352 0.057699 0.025293 0.0051317 0.0010999 0.0047836 0.013889 79.478 0.4228 0.056457 0.023977
10 25 8 0.036 3 0.021544 0.2135 0.036044 0.012944 0.0050954 0.00083681 0.0037911 0.0028373 10.428 0.1988 0.033792 0.012299
10 25 8 0.036 4 0.021544 0.0939 0.016009 0.010545 0.0048287 0.00071959 0.0036016 0.0010442 2.15 0.0825 0.013637 0.010091
10 25 8 0.036 5 0.021544 0.0363 0.0054177 0.0095201 0.004758 0.00075584 0.0032625 0.00044346 0.571 0.0324 0.0051954 0.0088008
10 25 8 0.036 6 0.021544 0.013 0.0017327 0.008693 0.0045971 0.00070498 0.0029544 0.00019011 0.161 0.0112 0.0015561 0.0084592
10 25 8 0.036 7 0.021544 0.0042 0.00050286 0.0087688 0.0045973 0.00068734 0.0031067 8.7786e-05 0.049 0.0044 0.0005612 0.0083706
10 25 8 0.036 8 0.021544 0.0009 0.0001093 0.008997 0.004797 0.0006366 0.0032766 5.3937e-05 0.009 0.0011 0.00016896 0.0089241
10 25 8 0.036 9 0.021544 0.0002 1.998e-05 0.0085875 0.0046787 0.00066818 0.002982 3.5021e-05 0.002 0.0005 6.982e-05 0.008597
10 25 8 0.036 10 0.021544 0.0001 1e-05 0.0093086 0.0049177 0.00066724 0.0034162 3.3095e-05 0.001 0 0 0.0088345
10 25 8 0.036 11 0.021544 0.0001 1e-05 0.0086731 0.0046339 0.00067163 0.0030708 4.044e-05 0.001 0 0 0.0083157
10 25 8 0.036 12 0.021544 0 0 0.0083207 0.0045121 0.00064518 0.002916 2.9638e-05 0 0 0 0.0083665
10 25 8 0.036 13 0.021544 0 0 0.0084408 0.0045763 0.00065659 0.0029591 3.0069e-05 0 0 0 0.0082126
10 25 8 0.036 14 0.021544 0 0 0.0086773 0.0047106 0.00066777 0.0030439 3.0608e-05 0 0 0 0.0083283
10 25 8 0.036 15 0.021544 0 0 0.008282 0.0044855 0.00063957 0.0029057 2.9454e-05 0 0 0 0.0081803
10 25 8 0.036 16 0.021544 0 0 0.0086398 0.0046838 0.00067269 0.0030293 3.0356e-05 0 0 0 0.00887
10 25 8 0.036 17 0.021544 0 0 0.0086175 0.0046511 0.00070206 0.003011 3.037e-05 0 0 0 0.0082144
10 25 8 0.036 20 0.021544 0 0 0.0091739 0.0049255 0.00065882 0.0033268 3.0368e-05 0 0 0 0.0087054
10 25 9 0.036 1 0.0214978 0.619 0.043943 0.080676 0.0060851 0.0015509 0.0041023 0.068638 457.31 0.6067 0.042147 0.079082
10 25 9 0.036 2 0.021498 0.2769 0.038074 0.016059 0.0052685 0.0013329 0.003487 0.0056111 27.367 0.272 0.035171 0.015307
10 25 9 0.036 3 0.021498 0.1031 0.013174 0.010752 0.0051566 0.0011162 0.002872 0.0012538 3.02 0.0962 0.013239 0.010188
10 25 9 0.036 4 0.021498 0.0307 0.0036512 0.009913 0.0052312 0.0011181 0.0027767 0.00045468 0.497 0.0267 0.0031202 0.0090118
10 25 9 0.036 5 0.021498 0.0094 0.0010127 0.0088991 0.0049471 0.0010437 0.0025281 0.00014768 0.114 0.0085 0.00097873 0.0087556
10 25 9 0.036 6 0.021498 0.0025 0.00026401 0.009198 0.0051935 0.0010624 0.0026129 6.8096e-05 0.026 0.0016 0.00017762 0.0087402
10 25 9 0.036 7 0.021498 0.001 9.9099e-05 0.0090332 0.0051847 0.0010378 0.002534 5.7152e-05 0.01 0.0007 6.958e-05 0.008647
10 25 9 0.036 8 0.021498 0.0003 2.994e-05 0.0092616 0.0052344 0.0010872 0.0026426 3.6727e-05 0.003 0.0001 1e-05 0.0086889
10 25 9 0.036 9 0.021498 0 0 0.0090479 0.0051219 0.0010577 0.0025849 3.0389e-05 0 0.0001 1e-05 0.0088503
10 25 9 0.036 10 0.021498 0 0 0.00915 0.0051429 0.0010613 0.0026498 3.0546e-05 0 0 0 0.0086517
10 25 9 0.036 11 0.021498 0 0 0.0090466 0.0051024 0.001026 0.0026247 3.0313e-05 0 0 0 0.0085816
10 25 9 0.036 12 0.021498 0 0 0.0087281 0.0049345 0.00099818 0.0025188 2.9817e-05 0 0 0 0.0085937
10 25 9 0.036 13 0.021498 0 0 0.0088148 0.0049941 0.0010118 0.002531 2.9838e-05 0 0 0 0.0085893
10 25 9 0.036 14 0.021498 0 0 0.0089846 0.0050827 0.0010278 0.0025935 3.0389e-05 0 0 0 0.0087084
10 25 9 0.036 15 0.021498 0 0 0.0089898 0.0051035 0.0010112 0.0025899 3.0562e-05 0 0 0 0.0087244
10 25 9 0.036 16 0.021498 0 0 0.0088697 0.0049691 0.0010093 0.0026061 2.9946e-05 0 0 0 0.0085298
10 25 9 0.036 17 0.021498 0 0 0.0093141 0.0052775 0.0010706 0.0026731 3.3545e-05 0 0 0 0.0085622
10 25 9 0.036 20 0.021498 0 0 0.0089564 0.0050549 0.0010092 0.0025899 3.0265e-05 0 0 0 0.0085391
10 25 10 0.036 1 0.0193933 0.4895 0.04042 0.047289 0.0064617 0.0018165 0.0033488 0.035423 232.94 0.4913 0.044098 0.044781
10 25 10 0.036 2 0.019393 0.1734 0.023496 0.013391 0.0064284 0.0013727 0.0025396 0.0026962 9.451 0.1673 0.022323 0.012649
10 25 10 0.036 3 0.019393 0.0538 0.0068324 0.011176 0.0063537 0.0014543 0.0023308 0.00077572 0.97 0.049 0.0064855 0.010312
10 25 10 0.036 4 0.019393 0.0163 0.001726 0.010215 0.0060469 0.0013663 0.0022362 0.00025595 0.198 0.0149 0.0016697 0.0095865
10 25 10 0.036 5 0.019393 0.0036 0.00036741 0.0095076 0.0057288 0.0012752 0.0021637 7.975e-05 0.038 0.0036 0.00038743 0.0092721
10 25 10 0.036 6 0.019393 0.0008 7.9439e-05 0.009517 0.0057699 0.0013008 0.0021828 4.2464e-05 0.008 0.0009 8.9279e-05 0.009604
