k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time
10 10 10 0.036 1 0.038278 0.4777 0.044377 0.020088 90.856 0.4613 0.042935 0.017763
10 10 10 0.036 2 0.038278 0.1693 0.021049 0.0054786 6.811 0.1558 0.020827 0.0046145
10 10 10 0.036 3 0.038278 0.0487 0.0054838 0.0037765 1.008 0.0464 0.0057128 0.0030334
10 10 10 0.036 4 0.038278 0.0133 0.0012944 0.0027636 0.181 0.0123 0.0014201 0.0024858
10 10 10 0.036 5 0.038278 0.0033 0.00035947 0.002696 0.039 0.0037 0.00035667 0.0023248
10 10 10 0.036 6 0.038278 0.0008 7.9439e-05 0.0027022 0.008 0.0012 0.00011868 0.0023484
10 10 10 0.036 7 0.038278 0.0001 1e-05 0.0026515 0.001 0.0002 1.998e-05 0.0023054
10 10 10 0.036 8 0.038278 0.0001 1e-05 0.0027713 0.001 0 0 0.002406
10 10 10 0.036 9 0.038278 0 0 0.00281 0 0 0 0.0023535
10 10 10 0.036 10 0.038278 0 0 0.0026216 0 0 0 0.0022829
10 10 11 0.036 1 0.0525894 0.4069 0.040042 0.024695 46.32 0.3888 0.038113 0.01921
10 10 11 0.036 2 0.052589 0.1159 0.014312 0.0074589 2.83 0.1108 0.014198 0.0061216
10 10 11 0.036 3 0.052589 0.0288 0.0033739 0.0050319 0.409 0.0268 0.003245 0.0042332
10 10 11 0.036 4 0.052589 0.008 0.00087688 0.0044807 0.091 0.0063 0.000691 0.0038865
10 10 11 0.036 5 0.052589 0.0013 0.0001885 0.0041702 0.013 0.0012 0.0001387 0.0036327
10 10 11 0.036 6 0.052589 0.0001 1e-05 0.0039484 0.001 0.0002 1.998e-05 0.0034848
10 10 11 0.036 7 0.052589 0 0 0.0037559 0 0 0 0.0032634
10 10 11 0.036 8 0.052589 0 0 0.0035647 0 0 0 0.0030713
10 10 11 0.036 9 0.052589 0 0 0.0027038 0 0 0 0.0022747
10 10 11 0.036 10 0.052589 0 0 0.0027112 0 0 0 0.0023165
10 10 12 0.036 1 0.0568754 0.2725 0.024999 0.0098085 25.216 0.2669 0.024559 0.0077249
10 10 12 0.036 2 0.056875 0.0598 0.0068308 0.0043643 1.39 0.0613 0.0064187 0.0033324
10 10 12 0.036 3 0.056875 0.0123 0.00128 0.0031072 0.177 0.0119 0.0012897 0.0026449
10 10 12 0.036 4 0.056875 0.002 0.0001962 0.0028807 0.023 0.0026 0.00025349 0.0025713
10 10 12 0.036 5 0.056875 0.0004 3.988e-05 0.0028108 0.004 0.0005 4.98e-05 0.0024404
10 10 12 0.036 6 0.056875 0.0002 1.998e-05 0.0028829 0.002 0.0002 1.998e-05 0.0024858
10 10 12 0.036 7 0.056875 0 0 0.0028181 0 0 0 0.002469
10 10 12 0.036 8 0.056875 0 0 0.0028002 0 0 0 0.0024891
10 10 12 0.036 9 0.056875 0 0 0.0028151 0 0 0 0.0024233
10 10 12 0.036 10 0.056875 0 0 0.0028424 0 0 0 0.0024508
10 25 6 0.036 1 0.0171683 0.9801 0.0031571 0.33849 2430 0.983 0.0023734 0.33444
10 25 6 0.036 2 0.017168 0.9346 0.011915 0.12787 831.64 0.9436 0.0093284 0.12867
10 25 6 0.036 3 0.017168 0.8654 0.025588 0.058783 335.48 0.8711 0.022137 0.057623
10 25 6 0.036 4 0.017168 0.7663 0.044339 0.033047 153.54 0.7681 0.039292 0.032189
10 25 6 0.036 5 0.017168 0.6538 0.056562 0.022911 75.692 0.6457 0.053715 0.02211
10 25 6 0.036 6 0.017168 0.5269 0.06345 0.015357 38.983 0.5184 0.060402 0.01496
10 25 6 0.036 7 0.017168 0.4119 0.060929 0.012557 20.929 0.3984 0.060718 0.011971
