k probes k_factor build_time recall var_recall query_time val_recall val_var_recall val_query_time
10 4 8 1.114 0.7075 0.041055 0.11464 0.7172 0.03592 0.11587
10 4 10 1.114 0.7079 0.041149 0.11492 0.7179 0.036066 0.11385
10 4 12 1.114 0.708 0.041137 0.11886 0.7179 0.036066 0.11612
10 4 20 1.114 0.708 0.041137 0.1248 0.7179 0.036066 0.12333
10 4 25 1.114 0.708 0.041137 0.12246 0.7179 0.036066 0.12186
10 4 50 1.114 0.708 0.041137 0.13143 0.7179 0.036066 0.12839
10 4 75 1.114 0.708 0.041137 0.13318 0.7179 0.036066 0.1321
10 4 100 1.114 0.708 0.041137 0.14042 0.7179 0.036066 0.13945
10 4 250 1.114 0.708 0.041137 0.178 0.7179 0.036066 0.18132
10 4 500 1.114 0.708 0.041137 0.24368 0.7179 0.036066 0.24055
10 8 1 1.114 0.4871 0.021545 0.10334 0.4853 0.023638 0.10193
10 8 2 1.114 0.6788 0.026297 0.11042 0.6768 0.026348 0.10904
10 8 3 1.114 0.7672 0.025269 0.10959 0.7641 0.024225 0.10828
10 8 4 1.114 0.8143 0.023689 0.11184 0.8139 0.021939 0.11035
10 8 5 1.114 0.8416 0.022092 0.11346 0.8436 0.020119 0.11269
10 8 8 1.114 0.8704 0.020124 0.12146 0.8745 0.018839 0.11927
10 8 10 1.114 0.8757 0.019779 0.12632 0.88 0.018539 0.12479
10 8 12 1.114 0.8779 0.019581 0.13253 0.8816 0.01842 0.12817
10 8 20 1.114 0.8788 0.01957 0.14475 0.8823 0.018495 0.14406
10 8 25 1.114 0.8788 0.01957 0.1522 0.8824 0.018509 0.15042
10 8 50 1.114 0.8788 0.01957 0.16292 0.8824 0.018509 0.16117
10 8 75 1.114 0.8788 0.01957 0.16682 0.8824 0.018509 0.16611
10 8 100 1.114 0.8788 0.01957 0.18062 0.8824 0.018509 0.17878
10 8 250 1.114 0.8788 0.01957 0.21576 0.8824 0.018509 0.21515
10 8 500 1.114 0.8788 0.01957 0.2817 0.8824 0.018509 0.275
10 16 1 1.114 0.4934 0.020777 0.10574 0.4925 0.023257 0.10422
10 16 2 1.114 0.6932 0.023858 0.10573 0.6914 0.024571 0.10422
10 16 3 1.114 0.7995 0.021331 0.1076 0.7893 0.020336 0.10685
10 16 4 1.114 0.8569 0.01785 0.11099 0.8518 0.016253 0.10972
10 16 5 1.114 0.8928 0.014883 0.11332 0.8902 0.012496 0.11204
10 16 8 1.114 0.9399 0.0089269 0.12041 0.9415 0.0076154 0.11937
10 16 10 1.114 0.9529 0.0070787 0.12671 0.9545 0.0063861 0.12542
10 16 12 1.114 0.96 0.0064064 0.13165 0.9618 0.0054862 0.13034
10 16 20 1.114 0.9653 0.0056115 0.15013 0.9673 0.0048856 0.14858
10 16 25 1.114 0.9658 0.0055359 0.16136 0.9676 0.0048751 0.16044
10 16 50 1.114 0.966 0.0054695 0.20157 0.9676 0.0048751 0.20029
10 16 75 1.114 0.966 0.0054695 0.21107 0.9676 0.0048751 0.20912
10 16 100 1.114 0.966 0.0054695 0.22287 0.9676 0.0048751 0.22132
10 16 250 1.114 0.966 0.0054695 0.26533 0.9676 0.0048751 0.264
10 16 500 1.114 0.966 0.0054695 0.33053 0.9676 0.0048751 0.33029
10 32 1 1.114 0.4941 0.020396 0.1113 0.4925 0.023497 0.1102
10 32 2 1.114 0.6948 0.023516 0.11314 0.6944 0.024433 0.1122
10 32 3 1.114 0.8037 0.020537 0.11698 0.7942 0.019726 0.11568
10 32 4 1.114 0.8639 0.015983 0.12021 0.8574 0.015501 0.11877
10 32 5 1.114 0.9032 0.012702 0.12316 0.899 0.01125 0.12199
10 32 8 1.114 0.9545 0.0061659 0.13023 0.9572 0.0052935 0.12944
10 32 10 1.114 0.9706 0.0038995 0.13598 0.9723 0.0036864 0.13574
10 32 12 1.114 0.9812 0.002469 0.13909 0.9817 0.0026177 0.13836
10 32 20 1.114 0.9912 0.0011037 0.1591 0.9911 0.0015724 0.15965
10 32 25 1.114 0.9922 0.00098014 0.17438 0.9926 0.0012865 0.17255
10 32 50 1.114 0.9929 0.00088047 0.23082 0.9934 0.0011376 0.23156
10 32 75 1.114 0.9929 0.00088047 0.28697 0.9934 0.0011376 0.28213
10 32 100 1.114 0.9929 0.00088047 0.31078 0.9934 0.0011376 0.31227
10 32 250 1.114 0.9929 0.00088047 0.36763 0.9934 0.0011376 0.36583
10 32 500 1.114 0.9929 0.00088047 0.44422 0.9934 0.0011376 0.44665
10 64 1 1.114 0.494 0.020525 0.12839 0.4924 0.023566 0.12688
10 64 2 1.114 0.6953 0.023471 0.13194 0.6945 0.024444 0.1316
10 64 3 1.114 0.8038 0.020426 0.13244 0.7946 0.01963 0.13114
10 64 4 1.114 0.8647 0.0158 0.13567 0.8581 0.01553 0.13519
10 64 5 1.114 0.9042 0.012355 0.13775 0.8999 0.010961 0.13665
10 64 8 1.114 0.9556 0.0057344 0.14572 0.9589 0.0046855 0.14623
10 64 10 1.114 0.973 0.0033544 0.15185 0.9743 0.0032327 0.15063
10 64 12 1.114 0.984 0.001966 0.15669 0.9841 0.0019591 0.15553
10 64 20 1.114 0.9961 0.00045525 0.17793 0.9948 0.00077373 0.1778
10 64 25 1.114 0.9975 0.00026401 0.19025 0.9972 0.00043259 0.18795
10 64 50 1.114 0.999 9.9099e-05 0.25262 0.9989 0.00014894 0.25265
10 64 75 1.114 0.999 9.9099e-05 0.31744 0.999 0.00013914 0.31649
10 64 100 1.114 0.999 9.9099e-05 0.37858 0.999 0.00013914 0.37625
10 64 250 1.114 0.999 9.9099e-05 0.55959 0.999 0.00013914 0.55564
10 64 500 1.114 0.999 9.9099e-05 0.65791 0.999 0.00013914 0.6491
10 128 1 1.114 0.494 0.020525 0.15855 0.4926 0.023489 0.1566
10 128 2 1.114 0.6952 0.02344 0.16132 0.6947 0.024386 0.15955
10 128 3 1.114 0.8038 0.020426 0.16942 0.7948 0.019573 0.16846
10 128 4 1.114 0.8646 0.015783 0.17277 0.8583 0.015467 0.17104
10 128 5 1.114 0.9042 0.012355 0.172 0.9001 0.010901 0.18263
10 128 8 1.114 0.9556 0.0057144 0.17798 0.9591 0.0046018 0.17708
10 128 10 1.114 0.9729 0.003419 0.18384 0.9743 0.0031727 0.18207
10 128 12 1.114 0.984 0.001986 0.18826 0.9845 0.0018116 0.18822
10 128 20 1.114 0.9967 0.00035947 0.21708 0.9953 0.00062854 0.21357
10 128 25 1.114 0.998 0.00021622 0.22942 0.998 0.00025626 0.2282
10 128 50 1.114 0.9999 1e-05 0.28743 0.9996 3.988e-05 0.28394
10 128 75 1.114 1 0 0.35067 0.9999 1e-05 0.34736
10 128 100 1.114 1 0 0.42289 1 0 0.42048
10 128 250 1.114 1 0 0.80336 1 0 0.80284
10 128 500 1.114 1 0 1.0573 1 0 1.054
10 256 1 1.114 0.494 0.020525 0.2154 0.4926 0.023489 0.21425
10 256 2 1.114 0.6952 0.02344 0.21854 0.6947 0.024386 0.21638
10 256 3 1.114 0.8038 0.020426 0.22039 0.7948 0.019573 0.21982
10 256 4 1.114 0.8646 0.015783 0.22282 0.8583 0.015467 0.21975
10 256 5 1.114 0.9042 0.012355 0.23745 0.9001 0.010901 0.22739
10 256 8 1.114 0.9556 0.0057144 0.23607 0.9591 0.0046018 0.23403
10 256 10 1.114 0.9729 0.003419 0.24031 0.9743 0.0031727 0.2399
10 256 12 1.114 0.984 0.001986 0.24669 0.9845 0.0018116 0.24327
10 256 20 1.114 0.9967 0.00035947 0.26751 0.9953 0.00062854 0.26288
10 256 25 1.114 0.998 0.00021622 0.27973 0.998 0.00025626 0.27775
10 256 50 1.114 0.9999 1e-05 0.34015 0.9996 3.988e-05 0.34257
10 256 75 1.114 1 0 0.41248 0.9999 1e-05 0.41004
10 256 100 1.114 1 0 0.48319 1 0 0.48373
10 256 250 1.114 1 0 0.88729 1 0 0.88418
10 256 500 1.114 1 0 1.5682 1 0 1.5554
10 512 1 1.114 0.494 0.020525 0.28042 0.4926 0.023489 0.27614
10 512 2 1.114 0.6952 0.02344 0.28094 0.6947 0.024386 0.28298
10 512 3 1.114 0.8038 0.020426 0.28587 0.7948 0.019573 0.2847
10 512 4 1.114 0.8646 0.015783 0.28896 0.8583 0.015467 0.29183
10 512 5 1.114 0.9042 0.012355 0.29456 0.9001 0.010901 0.29079
10 512 8 1.114 0.9556 0.0057144 0.30145 0.9591 0.0046018 0.2977
10 512 10 1.114 0.9729 0.003419 0.30895 0.9743 0.0031727 0.30552
10 512 12 1.114 0.984 0.001986 0.30998 0.9845 0.0018116 0.30814
10 512 20 1.114 0.9967 0.00035947 0.33211 0.9953 0.00062854 0.32942
10 512 25 1.114 0.998 0.00021622 0.34702 0.998 0.00025626 0.34518
10 512 50 1.114 0.9999 1e-05 0.41886 0.9996 3.988e-05 0.41246
10 512 75 1.114 1 0 0.47161 0.9999 1e-05 0.47423
10 512 100 1.114 1 0 0.54514 1 0 0.54644
10 512 250 1.114 1 0 0.94926 1 0 0.95067
10 512 500 1.114 1 0 1.6534 1 0 1.6704
10 1024 1 1.114 0.494 0.020525 0.32197 0.4926 0.023489 0.31983
10 1024 2 1.114 0.6952 0.02344 0.3247 0.6947 0.024386 0.32218
10 1024 3 1.114 0.8038 0.020426 0.32661 0.7948 0.019573 0.32605
10 1024 4 1.114 0.8646 0.015783 0.33331 0.8583 0.015467 0.33146
10 1024 5 1.114 0.9042 0.012355 0.34052 0.9001 0.010901 0.33534
10 1024 8 1.114 0.9556 0.0057144 0.34001 0.9591 0.0046018 0.3376
10 1024 10 1.114 0.9729 0.003419 0.34687 0.9743 0.0031727 0.3444
10 1024 12 1.114 0.984 0.001986 0.3517 0.9845 0.0018116 0.34457
10 1024 20 1.114 0.9967 0.00035947 0.34795 0.9953 0.00062854 0.35107
10 1024 25 1.114 0.998 0.00021622 0.36096 0.998 0.00025626 0.36055
10 1024 50 1.114 0.9999 1e-05 0.42588 0.9996 3.988e-05 0.42822
10 1024 75 1.114 1 0 0.49721 0.9999 1e-05 0.49607
10 1024 100 1.114 1 0 0.56334 1 0 0.56719
10 1024 250 1.114 1 0 1.0194 1 0 1.0514
10 1024 500 1.114 1 0 1.7456 1 0 1.7543
10 2048 1 1.114 0.494 0.020525 0.35139 0.4926 0.023489 0.35453
10 2048 2 1.114 0.6952 0.02344 0.35772 0.6947 0.024386 0.35744
10 2048 3 1.114 0.8038 0.020426 0.36099 0.7948 0.019573 0.35724
10 2048 4 1.114 0.8646 0.015783 0.36222 0.8583 0.015467 0.36251
10 2048 5 1.114 0.9042 0.012355 0.37439 0.9001 0.010901 0.37221
10 2048 8 1.114 0.9556 0.0057144 0.38775 0.9591 0.0046018 0.38362
10 2048 10 1.114 0.9729 0.003419 0.37988 0.9743 0.0031727 0.38159
10 2048 12 1.114 0.984 0.001986 0.38756 0.9845 0.0018116 0.37777
10 2048 20 1.114 0.9967 0.00035947 0.38944 0.9953 0.00062854 0.38727
10 2048 25 1.114 0.998 0.00021622 0.40071 0.998 0.00025626 0.40087
10 2048 50 1.114 0.9999 1e-05 0.4647 0.9996 3.988e-05 0.46451
10 2048 75 1.114 1 0 0.5315 0.9999 1e-05 0.5296
10 2048 100 1.114 1 0 0.62172 1 0 0.59539
10 2048 250 1.114 1 0 1.0136 1 0 1.0032
10 2048 500 1.114 1 0 1.7054 1 0 1.7028
10 4096 1 1.114 0.494 0.020525 0.39673 0.4926 0.023489 0.39973
10 4096 2 1.114 0.6952 0.02344 0.39828 0.6947 0.024386 0.40159
10 4096 3 1.114 0.8038 0.020426 0.40338 0.7948 0.019573 0.40167
10 4096 4 1.114 0.8646 0.015783 0.40372 0.8583 0.015467 0.40293
10 4096 5 1.114 0.9042 0.012355 0.41093 0.9001 0.010901 0.40815
10 4096 8 1.114 0.9556 0.0057144 0.41387 0.9591 0.0046018 0.41269
10 4096 10 1.114 0.9729 0.003419 0.42286 0.9743 0.0031727 0.42059
10 4096 12 1.114 0.984 0.001986 0.42632 0.9845 0.0018116 0.42401
10 4096 20 1.114 0.9967 0.00035947 0.44178 0.9953 0.00062854 0.44526
10 4096 25 1.114 0.998 0.00021622 0.46172 0.998 0.00025626 0.45832
10 4096 50 1.114 0.9999 1e-05 0.52454 0.9996 3.988e-05 0.54097
10 4096 75 1.114 1 0 0.61761 0.9999 1e-05 0.60488
10 4096 100 1.114 1 0 0.66176 1 0 0.65868
10 4096 250 1.114 1 0 1.0666 1 0 1.0623
10 4096 500 1.114 1 0 1.7589 1 0 1.7584
10 8192 1 1.114 0.494 0.020525 0.50798 0.4926 0.023489 0.50464
10 8192 2 1.114 0.6952 0.02344 0.50534 0.6947 0.024386 0.50322
10 8192 3 1.114 0.8038 0.020426 0.51155 0.7948 0.019573 0.51271
10 8192 4 1.114 0.8646 0.015783 0.5242 0.8583 0.015467 0.51831
10 8192 5 1.114 0.9042 0.012355 0.52418 0.9001 0.010901 0.51413
10 8192 8 1.114 0.9556 0.0057144 0.52774 0.9591 0.0046018 0.53138
10 8192 10 1.114 0.9729 0.003419 0.54463 0.9743 0.0031727 0.54734
10 8192 12 1.114 0.984 0.001986 0.56753 0.9845 0.0018116 0.56303
10 8192 20 1.114 0.9967 0.00035947 0.58874 0.9953 0.00062854 0.58889
10 8192 25 1.114 0.998 0.00021622 0.59735 0.998 0.00025626 0.60137
10 8192 50 1.114 0.9999 1e-05 0.66925 0.9996 3.988e-05 0.63967
10 8192 75 1.114 1 0 0.70604 0.9999 1e-05 0.70645
10 8192 100 1.114 1 0 0.75507 1 0 0.76088
10 8192 250 1.114 1 0 1.1796 1 0 1.1705
10 8192 500 1.114 1 0 1.8731 1 0 1.8595
