k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train n_subsample val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 125 12 0.0323 10 1 5e-05 54.192 0.9049 0.016402 2.7565 0 0.053753 0.24432 2.458 5647.4 100000 100 0.9056 0.016025 2.78 1 0 0 1 2 20 27 67 137 239 506 
10 125 12 0.0323 10 1 7.5e-05 54.192 0.8548 0.027144 1.574 0 0.04439 0.21165 1.3176 3283.2 100000 100 0.8591 0.026504 1.5682 1 0 0 6 21 35 58 107 179 188 405 
10 125 12 0.0323 10 1 0.0001 54.192 0.8113 0.03722 1.0869 0 0.042616 0.22507 0.81884 2176.9 100000 100 0.8167 0.036628 1.0424 1 3 4 17 33 53 79 137 164 181 328 
10 125 12 0.0323 10 1 0.0001375 54.192 0.7482 0.051008 0.67462 0 0.040749 0.17713 0.45642 1318.8 100000 100 0.759 0.047907 0.67777 2 11 16 30 56 84 108 135 162 144 252 
10 125 12 0.0323 10 1 0.000175 54.192 0.6925 0.060374 0.51246 0 0.037589 0.18366 0.29091 879.72 100000 100 0.6997 0.058348 0.50414 7 18 26 50 70 108 131 142 123 129 196 
10 125 12 0.0323 10 1 0.00025 54.192 0.5963 0.075792 0.35185 0 0.034073 0.1723 0.14522 463.53 100000 100 0.6003 0.072382 0.34742 18 41 61 90 103 140 109 113 94 89 142 
10 125 12 0.0323 10 1 0.000375 54.192 0.4759 0.088458 0.26363 0 0.029826 0.16801 0.065546 210.81 100000 100 0.4774 0.083973 0.2619 61 90 112 129 121 111 85 67 66 68 90 
10 125 12 0.0323 10 1 0.0005 54.192 0.3856 0.090403 0.23205 0 0.027451 0.16592 0.038443 116.44 100000 100 0.3853 0.08648 0.2304 109 151 161 121 105 78 66 40 57 42 70 
10 125 12 0.0323 10 1 0.00075 54.192 0.2676 0.084094 0.20716 0 0.025225 0.16344 0.018199 47.806 100000 100 0.2639 0.077985 0.20497 251 231 136 109 59 43 36 33 21 30 51 
10 125 12 0.0323 10 1 0.001 54.192 0.1992 0.074454 0.1966 0 0.024175 0.16113 0.010986 25.077 100000 100 0.1895 0.066606 0.19495 391 235 114 69 36 34 23 16 17 28 37 
10 125 12 0.0323 10 1 0.001375 54.192 0.1349 0.058991 0.27084 0 0.02343 0.24055 0.0065404 12.316 100000 100 0.1291 0.052476 0.26859 560 208 64 43 30 6 12 23 7 25 22 
10 125 12 0.0323 10 1 0.00175 54.192 0.1025 0.049253 0.26633 0 0.023042 0.23854 0.0044395 7.125 100000 100 0.0931 0.039602 0.26515 657 174 62 13 11 13 11 14 7 21 17 
10 125 12 0.0323 10 1 0.0025 54.192 0.0689 0.035498 0.18208 0 0.023272 0.15618 0.0023703 3.146 100000 100 0.057 0.026978 0.18045 785 106 22 15 11 14 7 13 7 9 11 
10 125 12 0.0323 10 1 0.00375 54.192 0.0422 0.023102 0.18261 0 0.024054 0.15725 0.0010811 1.225 100000 100 0.0283 0.014063 0.17947 875 53 14 14 11 5 4 7 5 3 9 
10 125 12 0.0323 10 1 0.005 54.192 0.0218 0.010575 0.18059 0 0.024168 0.15566 0.00056003 0.553 100000 100 0.0167 0.0085597 0.17994 929 28 14 5 5 7 2 3 5 1 1 
10 125 12 0.0323 10 1 0.0075 54.192 0.0103 0.0052692 0.18068 0 0.024415 0.15578 0.00026348 0.197 100000 100 0.0078 0.0045437 0.1816 970 11 1 5 5 1 4 0 2 0 1 
10 125 12 0.0323 10 1 0.01 54.192 0.0045 0.0018116 0.18096 0 0.024415 0.15619 0.00015743 0.076 100000 100 0.0031 0.0023427 0.17947 984 6 1 4 3 1 0 0 1 0 0 
10 125 14 0.0323 10 1 1e-07 114.247 0.8571 0.024334 3.2554 0 0.10051 0.2762 2.8783 5510.1 100000 100 0.8598 0.024368 3.1336 0 0 3 6 14 23 63 110 164 254 363 
10 125 14 0.0323 10 1 1.375e-07 114.25 0.8571 0.024334 3.0557 0 0.094417 0.15223 2.8087 5510.1 100000 100 0.8598 0.024368 3.049 0 0 3 6 14 23 63 110 164 254 363 
10 125 14 0.0323 10 1 1.75e-07 114.25 0.8571 0.024334 3.0396 0 0.091759 0.1423 2.8052 5510.1 100000 100 0.8598 0.024368 3.0869 0 0 3 6 14 23 63 110 164 254 363 
10 125 14 0.0323 10 1 2.5e-07 114.25 0.8571 0.024334 3.0241 0 0.086035 0.14906 2.7886 5510.1 100000 100 0.8598 0.024368 3.0354 0 0 3 6 14 23 63 110 164 254 363 
10 125 14 0.0323 10 1 3.75e-07 114.25 0.8571 0.024334 3.1363 0 0.077658 0.23686 2.8213 5510.1 100000 100 0.8598 0.024368 3.0903 0 0 3 6 14 23 63 110 164 254 363 
10 125 14 0.0323 10 1 5e-07 114.25 0.8571 0.024334 3.0155 0 0.078833 0.15318 2.7831 5510.1 100000 100 0.8598 0.024368 3.0843 0 0 3 6 14 23 63 110 164 254 363 
10 125 14 0.0323 10 1 7.5e-07 114.25 0.8571 0.024334 3.0897 0 0.077359 0.21437 2.7975 5510.1 100000 100 0.8598 0.024368 3.1215 0 0 3 6 14 23 63 110 164 254 363 
10 125 14 0.0323 10 1 1e-06 114.25 0.8571 0.024334 3.1152 0 0.10919 0.16139 2.8442 5510.1 100000 100 0.8598 0.024368 3.1256 0 0 3 6 14 23 63 110 164 254 363 
10 125 14 0.0323 10 1 1.375e-06 114.25 0.8571 0.024334 3.0889 0 0.11056 0.16388 2.814 5510.1 100000 100 0.8598 0.024368 3.087 0 0 3 6 14 23 63 110 164 254 363 
10 125 14 0.0323 10 1 1.75e-06 114.25 0.8571 0.024334 3.11 0 0.10858 0.18137 2.8197 5510.1 100000 100 0.8598 0.024368 3.1044 0 0 3 6 14 23 63 110 164 254 363 
10 125 14 0.0323 10 1 2.5e-06 114.25 0.8571 0.024334 3.0694 0 0.11106 0.15041 2.8075 5510.1 100000 100 0.8598 0.024368 3.0935 0 0 3 6 14 23 63 110 164 254 363 
10 125 14 0.0323 10 1 3.75e-06 114.25 0.8571 0.024334 3.0826 0 0.11343 0.15672 2.8121 5510.1 100000 100 0.8598 0.024368 3.0866 0 0 3 6 14 23 63 110 164 254 363 
10 125 14 0.0323 10 1 5e-06 114.25 0.8571 0.024334 3.1257 0 0.11154 0.15221 2.8615 5510.1 100000 100 0.8598 0.024368 3.0775 0 0 3 6 14 23 63 110 164 254 363 
10 125 14 0.0323 10 1 7.5e-06 114.25 0.8571 0.024334 3.0606 0 0.10865 0.14632 2.8053 5510.1 100000 100 0.8598 0.024368 3.1236 0 0 3 6 14 23 63 110 164 254 363 
10 125 14 0.0323 10 1 1e-05 114.25 0.8571 0.024334 3.0888 0 0.11616 0.15377 2.8184 5510.1 100000 100 0.8598 0.024368 3.1618 0 0 3 6 14 23 63 110 164 254 363 
10 125 14 0.0323 10 1 1.375e-05 114.25 0.8571 0.024334 3.0975 0 0.1094 0.17376 2.814 5510.1 100000 100 0.8598 0.024368 3.1042 0 0 3 6 14 23 63 110 164 254 363 
10 125 14 0.0323 10 1 1.75e-05 114.25 0.8571 0.024334 3.0643 0 0.11229 0.1632 2.7884 5510.1 100000 100 0.8598 0.024368 3.0675 0 0 3 6 14 23 63 110 164 254 363 
10 125 14 0.0323 10 1 2.5e-05 114.25 0.8571 0.024334 3.1183 0 0.10994 0.20649 2.8014 5510 100000 100 0.8598 0.024368 3.1254 0 0 3 6 14 23 63 110 164 254 363 
10 125 14 0.0323 10 1 3.75e-05 114.25 0.857 0.024395 3.0692 0 0.10831 0.15474 2.8057 5504.8 100000 100 0.8595 0.024414 3.1477 0 0 3 6 14 24 62 110 164 254 363 
10 125 14 0.0323 10 1 5e-05 114.25 0.8561 0.024547 3.1062 0 0.11058 0.21776 2.7775 5473.8 100000 100 0.8579 0.024442 3.0739 0 0 4 5 14 24 63 110 167 252 361 
10 125 14 0.0323 10 1 7.5e-05 114.25 0.8412 0.026849 2.7864 0 0.10433 0.16325 2.5184 4961.5 100000 100 0.8437 0.026547 2.8825 0 0 5 6 15 33 75 120 177 237 332 
10 125 14 0.0323 10 1 0.0001 114.25 0.8162 0.031669 2.3836 0 0.10058 0.17043 2.1122 4223.5 100000 100 0.8181 0.031954 2.3437 0 0 5 12 24 49 87 135 183 206 299 
10 125 14 0.0323 10 1 0.0001375 114.25 0.751 0.045324 1.2959 0 0.091989 0.12999 1.0736 2252.5 100000 100 0.7531 0.045156 1.2784 0 8 11 25 50 97 112 148 162 154 233 
10 125 14 0.0323 10 1 0.000175 114.25 0.7187 0.051692 0.92794 0 0.084506 0.111 0.73209 1599.1 100000 100 0.724 0.049854 0.97554 3 10 16 32 70 115 125 148 123 156 202 
10 125 14 0.0323 10 1 0.00025 114.25 0.6432 0.063417 0.56877 0 0.088282 0.10269 0.3775 883.42 100000 100 0.6528 0.063836 0.5695 10 20 30 69 117 124 135 129 98 120 148 
10 125 14 0.0323 10 1 0.000375 114.25 0.5472 0.079211 0.33393 0 0.083411 0.09546 0.1548 392.44 100000 100 0.5542 0.078421 0.3305 30 48 80 118 124 130 111 81 79 91 108 
10 125 14 0.0323 10 1 0.0005 114.25 0.4683 0.086892 0.2428 0 0.068171 0.092682 0.081687 211.4 100000 100 0.468 0.08388 0.23927 54 95 128 130 119 105 93 68 56 61 91 
10 125 14 0.0323 10 1 0.00075 114.25 0.3524 0.088062 0.18435 0 0.059252 0.089608 0.035243 86.65 100000 100 0.3495 0.085385 0.18102 128 172 179 125 92 69 50 46 33 40 66 
10 125 14 0.0323 10 1 0.001 114.25 0.272 0.085141 0.16263 0 0.054074 0.088232 0.020036 44.768 100000 100 0.271 0.080259 0.1592 237 234 153 93 71 42 31 32 19 35 53 
10 125 14 0.0323 10 1 0.001375 114.25 0.1997 0.074825 0.14881 0 0.050311 0.086969 0.011195 21.494 100000 100 0.1943 0.069207 0.1456 398 230 112 59 47 26 24 23 17 33 31 
10 125 14 0.0323 10 1 0.00175 114.25 0.1584 0.067757 0.14242 0 0.048313 0.086315 0.0074181 12.358 100000 100 0.1489 0.059278 0.13924 515 200 85 50 30 20 14 11 19 29 27 
10 125 14 0.0323 10 1 0.0025 114.25 0.1078 0.052552 0.13649 0 0.046852 0.085241 0.0040545 5.589 100000 100 0.0946 0.042153 0.13409 666 153 60 18 12 8 17 17 16 16 17 
10 125 14 0.0323 10 1 0.00375 114.25 0.0686 0.038412 0.13277 0 0.046081 0.084306 0.0020811 2.316 100000 100 0.0586 0.029696 0.13138 801 93 23 13 10 9 10 6 9 11 15 
10 125 14 0.0323 10 1 0.005 114.25 0.0493 0.028408 0.13265 0 0.047567 0.083672 0.0011676 1.239 100000 100 0.0403 0.021988 0.13137 864 55 16 16 7 4 5 11 5 7 10 
10 125 14 0.0323 10 1 0.0075 114.25 0.0323 0.020727 0.13056 0 0.045608 0.08413 0.00059824 0.554 100000 100 0.0232 0.014236 0.12929 921 31 7 5 4 7 0 7 6 5 7 
10 125 14 0.0323 10 1 0.01 114.25 0.0223 0.014527 0.12925 0 0.045384 0.083268 0.00038385 0.314 100000 100 0.0145 0.01001 0.12851 953 10 5 4 4 7 3 4 3 0 7 
10 125 16 0.0323 10 1 1e-07 287.227 0.6421 0.059737 1.4811 0 0.16952 0.33867 0.97255 1775.5 100000 100 0.6437 0.057298 1.1883 4 14 41 80 94 131 144 129 116 111 136 
10 125 16 0.0323 10 1 1.375e-07 287.23 0.6421 0.059737 1.0811 0 0.12418 0.091393 0.86511 1775.5 100000 100 0.6437 0.057298 1.1356 4 14 41 80 94 131 144 129 116 111 136 
10 125 16 0.0323 10 1 1.75e-07 287.23 0.6421 0.059737 1.048 0 0.12156 0.093239 0.83278 1775.5 100000 100 0.6437 0.057298 1.0467 4 14 41 80 94 131 144 129 116 111 136 
10 125 16 0.0323 10 1 2.5e-07 287.23 0.6421 0.059737 1.0439 0 0.11951 0.09236 0.83165 1775.5 100000 100 0.6437 0.057298 1.044 4 14 41 80 94 131 144 129 116 111 136 
10 125 16 0.0323 10 1 3.75e-07 287.23 0.6421 0.059737 1.0432 0 0.11941 0.09258 0.83077 1775.5 100000 100 0.6437 0.057298 1.0464 4 14 41 80 94 131 144 129 116 111 136 
10 125 16 0.0323 10 1 5e-07 287.23 0.6421 0.059737 1.0546 0 0.12134 0.10098 0.83188 1775.5 100000 100 0.6437 0.057298 1.0551 4 14 41 80 94 131 144 129 116 111 136 
10 125 16 0.0323 10 1 7.5e-07 287.23 0.6421 0.059737 1.0511 0 0.11938 0.096998 0.83429 1775.5 100000 100 0.6437 0.057298 1.0508 4 14 41 80 94 131 144 129 116 111 136 
10 125 16 0.0323 10 1 1e-06 287.23 0.6421 0.059737 1.0427 0 0.11924 0.092243 0.83081 1775.5 100000 100 0.6437 0.057298 1.0448 4 14 41 80 94 131 144 129 116 111 136 
10 125 16 0.0323 10 1 1.375e-06 287.23 0.6421 0.059737 1.0597 0 0.11954 0.098508 0.84118 1775.5 100000 100 0.6437 0.057298 1.0642 4 14 41 80 94 131 144 129 116 111 136 
10 125 16 0.0323 10 1 1.75e-06 287.23 0.6421 0.059737 1.0651 0 0.11939 0.11457 0.83077 1775.5 100000 100 0.6437 0.057298 1.0565 4 14 41 80 94 131 144 129 116 111 136 
10 125 16 0.0323 10 1 2.5e-06 287.23 0.6421 0.059737 1.0451 0 0.12142 0.092329 0.83089 1775.5 100000 100 0.6437 0.057298 1.0517 4 14 41 80 94 131 144 129 116 111 136 
10 125 16 0.0323 10 1 3.75e-06 287.23 0.6421 0.059737 1.0437 0 0.11928 0.092466 0.83151 1775.5 100000 100 0.6437 0.057298 1.0462 4 14 41 80 94 131 144 129 116 111 136 
10 125 16 0.0323 10 1 5e-06 287.23 0.6421 0.059737 1.0548 0 0.12438 0.09573 0.83429 1775.5 100000 100 0.6437 0.057298 1.0762 4 14 41 80 94 131 144 129 116 111 136 
10 125 16 0.0323 10 1 7.5e-06 287.23 0.6421 0.059737 1.0582 0 0.11934 0.10639 0.83204 1775.5 100000 100 0.6437 0.057298 1.0434 4 14 41 80 94 131 144 129 116 111 136 
10 125 16 0.0323 10 1 1e-05 287.23 0.6421 0.059737 1.0534 0 0.12745 0.094163 0.83134 1775.5 100000 100 0.6437 0.057298 1.0537 4 14 41 80 94 131 144 129 116 111 136 
10 125 16 0.0323 10 1 1.375e-05 287.23 0.6421 0.059737 1.046 0 0.11958 0.092788 0.83323 1775.5 100000 100 0.6437 0.057298 1.0532 4 14 41 80 94 131 144 129 116 111 136 
10 125 16 0.0323 10 1 1.75e-05 287.23 0.6421 0.059737 1.0786 0 0.13082 0.11966 0.82771 1775.5 100000 100 0.6437 0.057298 1.0716 4 14 41 80 94 131 144 129 116 111 136 
10 125 16 0.0323 10 1 2.5e-05 287.23 0.6421 0.059737 1.058 0 0.11927 0.098848 0.83948 1775.5 100000 100 0.6437 0.057298 1.0583 4 14 41 80 94 131 144 129 116 111 136 
10 125 16 0.0323 10 1 3.75e-05 287.23 0.6421 0.059737 1.0432 0 0.11935 0.092308 0.83117 1775.5 100000 100 0.6437 0.057298 1.0493 4 14 41 80 94 131 144 129 116 111 136 
10 125 16 0.0323 10 1 5e-05 287.23 0.6421 0.059737 1.0527 0 0.11984 0.093715 0.8387 1775.5 100000 100 0.6437 0.057298 1.1065 4 14 41 80 94 131 144 129 116 111 136 
10 125 16 0.0323 10 1 7.5e-05 287.23 0.6421 0.059737 1.0562 0 0.11947 0.1042 0.83211 1775.5 100000 100 0.6437 0.057298 1.0485 4 14 41 80 94 131 144 129 116 111 136 
10 125 16 0.0323 10 1 0.0001 287.23 0.6421 0.059737 1.0511 0 0.11982 0.093567 0.83732 1775.4 100000 100 0.6437 0.057298 1.0534 4 14 41 80 94 131 144 129 116 111 136 
10 125 16 0.0323 10 1 0.0001375 287.23 0.642 0.059676 1.0408 0 0.1193 0.092338 0.82875 1773.6 100000 100 0.6434 0.057174 1.0423 4 14 41 80 94 131 144 129 116 112 135 
10 125 16 0.0323 10 1 0.000175 287.23 0.6411 0.059801 1.0676 0 0.11922 0.11856 0.82938 1766.4 100000 100 0.6425 0.057241 1.0648 4 14 42 81 92 134 141 130 116 112 134 
10 125 16 0.0323 10 1 0.00025 287.23 0.6335 0.059707 1.0208 0 0.11879 0.095513 0.80611 1723.8 100000 100 0.6377 0.057226 1.0166 4 16 43 81 98 132 155 123 116 101 131 
10 125 16 0.0323 10 1 0.000375 287.23 0.5964 0.064552 0.88724 0 0.11723 0.091014 0.6786 1456.9 100000 100 0.5993 0.062112 0.89523 9 25 56 100 108 149 144 97 113 87 112 
10 125 16 0.0323 10 1 0.0005 287.23 0.4714 0.07814 0.47485 0 0.12244 0.085279 0.26676 594.3 100000 100 0.4776 0.072491 0.47474 41 78 121 144 149 113 91 65 60 60 78 
10 125 16 0.0323 10 1 0.00075 287.23 0.4351 0.076955 0.44466 0 0.11106 0.085293 0.24794 539.64 100000 100 0.4394 0.07204 0.44037 49 103 137 158 140 118 65 61 55 47 67 
10 125 16 0.0323 10 1 0.001 287.23 0.332 0.080917 0.23317 0 0.098122 0.082756 0.051952 121.68 100000 100 0.3292 0.075643 0.22732 131 188 174 146 91 58 51 44 29 34 54 
10 125 16 0.0323 10 1 0.001375 287.23 0.2509 0.076476 0.18781 0 0.092632 0.070767 0.024095 52.848 100000 100 0.2517 0.071008 0.18217 257 223 177 93 65 40 25 29 18 34 39 
10 125 16 0.0323 10 1 0.00175 287.23 0.1953 0.070518 0.16721 0 0.08628 0.067342 0.013211 25.767 100000 100 0.1921 0.063051 0.16338 378 255 118 63 38 29 16 28 19 28 28 
10 125 16 0.0323 10 1 0.0025 287.23 0.1358 0.059198 0.15105 0 0.078106 0.065986 0.0065617 10.076 100000 100 0.1308 0.052144 0.14891 564 200 76 27 23 17 21 15 17 19 21 
10 125 16 0.0323 10 1 0.00375 287.23 0.0865 0.044532 0.14468 0 0.077643 0.063804 0.0029621 3.577 100000 100 0.0789 0.037202 0.1418 732 137 25 17 14 10 18 8 10 13 16 
10 125 16 0.0323 10 1 0.005 287.23 0.0629 0.034969 0.14045 0 0.0739 0.064485 0.0017921 1.862 100000 100 0.0557 0.029457 0.13708 821 79 21 14 8 8 9 12 8 8 12 
10 125 16 0.0323 10 1 0.0075 287.23 0.0391 0.024566 0.13728 0 0.072885 0.063299 0.00085414 0.807 100000 100 0.0342 0.020671 0.13529 905 33 11 9 5 4 8 3 7 6 9 
10 125 16 0.0323 10 1 0.01 287.23 0.0307 0.021769 0.13583 0 0.07218 0.062833 0.00057058 0.509 100000 100 0.0253 0.016486 0.13451 941 15 4 4 3 5 4 4 6 5 9 
10 150 12 0.0323 10 1 1e-07 48.7401 0.9749 0.0037237 9.9499 0 0.12107 0.80517 9.0225 17249 100000 100 0.9723 0.0034862 9.8629 0 0 0 1 0 0 3 6 35 144 811 
10 150 12 0.0323 10 1 1.375e-07 48.74 0.9749 0.0037237 9.639 0 0.12414 0.72152 8.7923 17249 100000 100 0.9723 0.0034862 9.6433 0 0 0 1 0 0 3 6 35 144 811 
10 150 12 0.0323 10 1 1.75e-07 48.74 0.9749 0.0037237 9.4271 0 0.11481 0.55462 8.7567 17249 100000 100 0.9723 0.0034862 9.5382 0 0 0 1 0 0 3 6 35 144 811 
10 150 12 0.0323 10 1 2.5e-07 48.74 0.9749 0.0037237 9.3661 0 0.11436 0.52381 8.7269 17249 100000 100 0.9723 0.0034862 9.4139 0 0 0 1 0 0 3 6 35 144 811 
10 150 12 0.0323 10 1 3.75e-07 48.74 0.9749 0.0037237 9.4161 0 0.11151 0.49054 8.813 17249 100000 100 0.9723 0.0034862 9.3352 0 0 0 1 0 0 3 6 35 144 811 
10 150 12 0.0323 10 1 5e-07 48.74 0.9749 0.0037237 9.3337 0 0.11337 0.49937 8.7199 17249 100000 100 0.9723 0.0034862 9.3722 0 0 0 1 0 0 3 6 35 144 811 
10 150 12 0.0323 10 1 7.5e-07 48.74 0.9749 0.0037237 9.3614 0 0.10972 0.48515 8.7654 17249 100000 100 0.9723 0.0034862 9.3534 0 0 0 1 0 0 3 6 35 144 811 
10 150 12 0.0323 10 1 1e-06 48.74 0.9749 0.0037237 9.3514 0 0.11436 0.4894 8.7466 17249 100000 100 0.9723 0.0034862 9.3464 0 0 0 1 0 0 3 6 35 144 811 
10 150 12 0.0323 10 1 1.375e-06 48.74 0.9749 0.0037237 9.2985 0 0.10957 0.47599 8.7118 17249 100000 100 0.9723 0.0034862 9.3491 0 0 0 1 0 0 3 6 35 144 811 
10 150 12 0.0323 10 1 1.75e-06 48.74 0.9749 0.0037237 9.3346 0 0.10977 0.4617 8.7619 17249 100000 100 0.9723 0.0034862 9.3376 0 0 0 1 0 0 3 6 35 144 811 
10 150 12 0.0323 10 1 2.5e-06 48.74 0.9749 0.0037237 9.283 0 0.11419 0.44107 8.7267 17249 100000 100 0.9723 0.0034862 9.3442 0 0 0 1 0 0 3 6 35 144 811 
10 150 12 0.0323 10 1 3.75e-06 48.74 0.9749 0.0037237 9.2936 0 0.10953 0.47249 8.7105 17249 100000 100 0.9723 0.0034862 9.3385 0 0 0 1 0 0 3 6 35 144 811 
10 150 12 0.0323 10 1 5e-06 48.74 0.9749 0.0037237 9.3087 0 0.10976 0.47683 8.7209 17249 100000 100 0.9723 0.0034862 9.3487 0 0 0 1 0 0 3 6 35 144 811 
10 150 12 0.0323 10 1 7.5e-06 48.74 0.9748 0.0037287 9.3075 0 0.11396 0.43478 8.7576 17244 100000 100 0.9723 0.0034862 9.3338 0 0 0 1 0 0 3 6 35 145 810 
10 150 12 0.0323 10 1 1e-05 48.74 0.9747 0.0037336 9.2528 0 0.11034 0.47086 8.6705 17177 100000 100 0.9721 0.0034951 9.3009 0 0 0 1 0 0 3 6 35 146 809 
10 150 12 0.0323 10 1 1.375e-05 48.74 0.9719 0.0041245 8.9834 0 0.10946 0.46632 8.4065 16634 100000 100 0.9705 0.0037035 9.2816 0 0 0 1 0 0 3 9 39 157 791 
10 150 12 0.0323 10 1 1.75e-05 48.74 0.966 0.0051692 9.0983 0 0.13036 0.46511 8.5015 15290 100000 100 0.9657 0.0045981 9.045 0 0 0 1 0 2 4 11 48 178 756 
10 150 12 0.0323 10 1 2.5e-05 48.74 0.9499 0.007968 6.6471 0 0.12819 0.43452 6.0834 11243 100000 100 0.9504 0.0073272 6.6539 0 0 1 0 2 1 9 28 67 222 670 
10 150 12 0.0323 10 1 3.75e-05 48.74 0.9273 0.012357 4.2565 0 0.11173 0.35789 3.7864 7278.2 100000 100 0.9314 0.011245 3.8911 0 1 0 2 2 7 17 46 100 251 574 
10 150 12 0.0323 10 1 5e-05 48.74 0.906 0.016821 2.7737 0 0.077119 0.2821 2.4141 5326.2 100000 100 0.9079 0.015843 2.8313 0 1 1 4 5 9 31 59 136 247 507 
10 150 12 0.0323 10 1 7.5e-05 48.74 0.8616 0.025811 1.6253 0 0.061897 0.22871 1.3343 3129.3 100000 100 0.8663 0.02576 1.6232 1 1 3 8 10 31 53 91 171 243 388 
10 150 12 0.0323 10 1 0.0001 48.74 0.817 0.035527 1.0909 0 0.056848 0.23133 0.80239 2071.8 100000 100 0.8203 0.035714 1.0819 2 2 9 11 28 49 70 125 184 207 313 
10 150 12 0.0323 10 1 0.0001375 48.74 0.7565 0.048506 0.81632 0 0.052648 0.30495 0.4584 1262 100000 100 0.7579 0.048606 0.72832 5 4 13 39 46 69 105 151 155 168 245 
10 150 12 0.0323 10 1 0.000175 48.74 0.6976 0.059894 0.54245 0 0.04967 0.20238 0.29011 843.87 100000 100 0.7007 0.059989 0.5477 6 13 29 56 71 95 129 136 129 140 196 
10 150 12 0.0323 10 1 0.00025 48.74 0.6005 0.076026 0.38991 0 0.0445 0.19889 0.14626 447.3 100000 100 0.6007 0.075205 0.38389 18 44 48 82 129 129 121 92 93 96 148 
10 150 12 0.0323 10 1 0.000375 48.74 0.4769 0.088525 0.39865 0 0.038455 0.29188 0.068062 205.04 100000 100 0.4737 0.085183 0.39459 52 91 118 139 124 104 80 70 59 63 100 
10 150 12 0.0323 10 1 0.0005 48.74 0.3847 0.091447 0.26831 0 0.035303 0.19294 0.039807 113.44 100000 100 0.3814 0.084959 0.26511 105 158 159 136 98 69 54 55 51 41 74 
10 150 12 0.0323 10 1 0.00075 48.74 0.2672 0.084168 0.24094 0 0.032411 0.18905 0.019169 47.051 100000 100 0.259 0.077877 0.23805 250 234 147 94 54 43 45 31 23 30 49 
10 150 12 0.0323 10 1 0.001 48.74 0.1997 0.076006 0.22957 0 0.030627 0.18687 0.011733 24.768 100000 100 0.1868 0.067053 0.2278 401 219 120 70 38 32 17 18 14 34 37 
10 150 12 0.0323 10 1 0.001375 48.74 0.1404 0.060709 0.22184 0 0.029587 0.185 0.0069071 12.093 100000 100 0.1287 0.052859 0.22058 549 200 85 36 22 15 17 13 18 24 21 
10 150 12 0.0323 10 1 0.00175 48.74 0.1043 0.04822 0.21777 0 0.02919 0.18358 0.0046753 7.03 100000 100 0.093 0.040351 0.22177 654 163 64 25 13 9 15 15 9 17 16 
10 150 12 0.0323 10 1 0.0025 48.74 0.0689 0.035859 0.24708 0 0.032451 0.21073 0.0035262 3.12 100000 100 0.0559 0.026852 0.21093 777 119 24 10 10 13 6 8 12 11 10 
10 150 12 0.0323 10 1 0.00375 48.74 0.0409 0.02282 0.20922 0 0.028501 0.17937 0.0010913 1.223 100000 100 0.029 0.014694 0.20822 874 59 15 14 5 5 3 7 6 2 10 
10 150 12 0.0323 10 1 0.005 48.74 0.0232 0.011393 0.20811 0 0.028397 0.17888 0.0005975 0.567 100000 100 0.0168 0.0086264 0.20742 924 34 10 6 5 7 4 3 4 2 1 
10 150 12 0.0323 10 1 0.0075 48.74 0.0099 0.0050971 0.20732 0 0.028341 0.17848 0.00027187 0.199 100000 100 0.0069 0.0036861 0.207 973 6 4 5 5 1 1 3 1 0 1 
10 150 12 0.0323 10 1 0.01 48.74 0.0044 0.0017023 0.20716 0 0.028326 0.17844 0.00016228 0.081 100000 100 0.004 0.0026266 0.20703 982 8 3 4 1 0 1 0 1 0 0 
10 150 14 0.0323 10 1 1e-07 123.009 0.8833 0.020452 3.4181 0 0.13582 0.32855 2.9534 6343.6 100000 100 0.8851 0.018607 3.3038 0 1 0 4 10 21 39 76 177 227 445 
10 150 14 0.0323 10 1 1.375e-07 123.01 0.8833 0.020452 3.2641 0 0.10328 0.24534 2.9151 6343.6 100000 100 0.8851 0.018607 3.2947 0 1 0 4 10 21 39 76 177 227 445 
10 150 14 0.0323 10 1 1.75e-07 123.01 0.8833 0.020452 3.3366 0 0.09861 0.34195 2.8957 6343.6 100000 100 0.8851 0.018607 3.311 0 1 0 4 10 21 39 76 177 227 445 
10 150 14 0.0323 10 1 2.5e-07 123.01 0.8833 0.020452 3.2933 0 0.097028 0.30531 2.8906 6343.6 100000 100 0.8851 0.018607 3.2622 0 1 0 4 10 21 39 76 177 227 445 
10 150 14 0.0323 10 1 3.75e-07 123.01 0.8833 0.020452 3.2097 0 0.098957 0.20205 2.9083 6343.6 100000 100 0.8851 0.018607 3.1532 0 1 0 4 10 21 39 76 177 227 445 
10 150 14 0.0323 10 1 5e-07 123.01 0.8833 0.020452 3.187 0 0.10303 0.17177 2.9118 6343.6 100000 100 0.8851 0.018607 3.1688 0 1 0 4 10 21 39 76 177 227 445 
10 150 14 0.0323 10 1 7.5e-07 123.01 0.8833 0.020452 3.1768 0 0.096834 0.19104 2.8886 6343.6 100000 100 0.8851 0.018607 3.1807 0 1 0 4 10 21 39 76 177 227 445 
10 150 14 0.0323 10 1 1e-06 123.01 0.8833 0.020452 3.1857 0 0.098496 0.20142 2.8854 6343.6 100000 100 0.8851 0.018607 3.196 0 1 0 4 10 21 39 76 177 227 445 
