k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 5 7 0.0323 3 0.60879 0.0092 0.0020374 0.032175 3.724 0.0081 0.001606 0.031626 942 39 11 4 2 1 1 0 0 0 0 
10 5 7 0.0323 4 0.60879 0.0021 0.00036596 0.02821 0.223 0.0025 0.00032407 0.028301 985 11 2 2 0 0 0 0 0 0 0 
10 5 7 0.0323 5 0.60879 0.0009 0.0001093 0.028642 0.018 0.001 0.00015916 0.028701 992 7 1 0 0 0 0 0 0 0 0 
10 5 8 0.0323 1 0.719712 0.1787 0.028865 0.98013 1919.8 0.1831 0.034058 0.97011 219 322 200 125 62 32 17 10 8 4 1 
10 5 8 0.0323 2 0.71971 0.0243 0.0051647 0.046758 32.229 0.027 0.0057167 0.044102 843 109 27 15 2 1 1 1 0 1 0 
10 5 8 0.0323 3 0.71971 0.005 0.00097598 0.026486 0.934 0.0041 0.00065384 0.02569 965 26 6 1 1 1 0 0 0 0 0 
10 5 8 0.0323 4 0.71971 0.0013 0.00016848 0.025021 0.074 0.0018 0.00025702 0.024636 989 9 2 0 0 0 0 0 0 0 0 
10 5 8 0.0323 5 0.71971 0.0008 9.9459e-05 0.025304 0.014 0.0009 0.00014934 0.024938 993 6 1 0 0 0 0 0 0 0 0 
10 5 9 0.0323 1 0.743281 0.131 0.024263 0.50188 966 0.1247 0.021141 0.52122 361 307 175 81 33 13 12 8 6 3 1 
10 5 9 0.0323 2 0.74328 0.0146 0.0032901 0.03269 10.224 0.0126 0.0024837 0.031258 902 71 17 6 2 1 0 0 0 0 1 
10 5 9 0.0323 3 0.74328 0.0036 0.00092797 0.025213 0.281 0.0033 0.00075987 0.024697 977 16 5 1 0 0 0 1 0 0 0 
10 5 9 0.0323 4 0.74328 0.0016 0.0002577 0.026773 0.052 0.0013 0.00020852 0.024804 988 9 2 1 0 0 0 0 0 0 0 
10 5 9 0.0323 5 0.74328 0.001 0.00013914 0.025114 0.014 0.0007 0.00012964 0.024203 992 6 2 0 0 0 0 0 0 0 0 
10 5 10 0.0323 1 0.854372 0.0833 0.015627 0.26157 485.19 0.0815 0.013361 0.30042 537 272 96 53 22 7 8 2 2 1 0 
10 5 10 0.0323 2 0.85437 0.0103 0.0016055 0.029821 2.992 0.0064 0.0012603 0.028303 925 52 19 3 1 0 0 0 0 0 0 
10 5 10 0.0323 3 0.85437 0.0024 0.00029453 0.02651 0.06 0.0015 0.00022798 0.024728 979 18 3 0 0 0 0 0 0 0 0 
10 5 10 0.0323 4 0.85437 0.0012 0.00015872 0.023848 0.015 0.0009 0.00014934 0.023615 990 8 2 0 0 0 0 0 0 0 0 
10 5 10 0.0323 5 0.85437 0.0008 9.9459e-05 0.02403 0.008 0.0007 0.00012964 0.023591 993 6 1 0 0 0 0 0 0 0 0 
10 5 11 0.0323 1 0.861851 0.0582 0.0094622 0.16601 243.19 0.0556 0.0090777 0.14577 623 255 74 30 9 4 2 3 0 0 0 
10 5 11 0.0323 2 0.86185 0.005 0.0008959 0.027172 0.888 0.0051 0.00098497 0.025428 960 35 3 1 0 0 1 0 0 0 0 
10 5 11 0.0323 3 0.86185 0.0018 0.0003371 0.024197 0.021 0.0013 0.0001885 0.023693 987 10 2 0 1 0 0 0 0 0 0 
10 5 11 0.0323 4 0.86185 0.0012 0.00015872 0.023823 0.012 0.001 0.00015916 0.023641 990 8 2 0 0 0 0 0 0 0 0 
10 5 11 0.0323 5 0.86185 0.0009 0.0001093 0.026806 0.009 0.0007 0.00012964 0.023803 992 7 1 0 0 0 0 0 0 0 0 
10 5 12 0.0323 1 0.93626 0.0389 0.0054022 0.1117 121.73 0.0382 0.0064072 0.089188 717 204 64 8 3 3 1 0 0 0 0 
10 5 12 0.0323 2 0.93626 0.0028 0.00057273 0.027123 0.307 0.0038 0.00054611 0.025742 980 16 2 1 0 1 0 0 0 0 0 
10 5 12 0.0323 3 0.93626 0.0018 0.0003371 0.02484 0.02 0.001 0.00015916 0.024553 987 10 2 0 1 0 0 0 0 0 0 
10 5 12 0.0323 4 0.93626 0.001 0.00013914 0.024457 0.01 0.0006 0.00011976 0.024539 992 6 2 0 0 0 0 0 0 0 0 
10 5 12 0.0323 5 0.93626 0.0007 6.958e-05 0.024647 0.007 0.0004 3.988e-05 0.02469 993 7 0 0 0 0 0 0 0 0 0 
10 10 6 0.0323 1 0.679707 0.5929 0.055956 7.4442 13996 0.5886 0.051381 6.6273 3 26 51 75 132 161 150 123 113 82 84 
10 10 6 0.0323 2 0.67971 0.2546 0.057436 0.7652 1450 0.2449 0.054408 0.72711 173 256 194 108 89 54 39 31 20 19 17 
10 10 6 0.0323 3 0.67971 0.0952 0.030287 0.13347 151.56 0.0943 0.028746 0.12794 597 194 95 40 25 11 8 10 10 5 5 
10 10 6 0.0323 4 0.67971 0.0357 0.012028 0.064864 21.558 0.0358 0.013091 0.063539 834 90 37 11 9 7 3 3 4 2 0 
10 10 6 0.0323 5 0.67971 0.014 0.0036276 0.056104 4.586 0.0142 0.0058242 0.056715 925 39 21 9 2 1 2 1 0 0 0 
10 10 6 0.0323 6 0.67971 0.0053 0.00098289 0.053891 1.184 0.0065 0.0025903 0.05567 962 29 6 0 3 0 0 0 0 0 0 
