k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train n_subsample label_recall val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 5 14 0.036 50 1 0.01 26.086 0.189 0.071891 0.018788 0 0.0024634 0.012818 0.0031962 6.156 58000 100 95 0.1918 0.06772 0.018056 496 143 80 63 41 37 48 33 19 22 18 
10 10 12 0.036 50 1 1e-07 17.2946 0.9887 0.0032456 0.76073 0 0.0063189 0.046679 0.7075 1941.9 58000 100 95 0.9943 0.0012387 0.74313 0 0 1 0 0 4 4 0 20 29 942 
10 10 12 0.036 50 1 1.375e-07 17.295 0.9887 0.0032456 0.75379 0 0.004949 0.039299 0.70931 1941.9 58000 100 95 0.9943 0.0012387 0.74164 0 0 1 0 0 4 4 0 20 29 942 
10 10 12 0.036 50 1 1.75e-07 17.295 0.9887 0.0032456 0.75376 0 0.0049512 0.039145 0.70942 1941.9 58000 100 95 0.9943 0.0012387 0.7419 0 0 1 0 0 4 4 0 20 29 942 
10 10 12 0.036 50 1 2.5e-07 17.295 0.9887 0.0032456 0.75165 0 0.0052654 0.039266 0.70687 1941.9 58000 100 95 0.9943 0.0012387 0.74254 0 0 1 0 0 4 4 0 20 29 942 
10 10 12 0.036 50 1 3.75e-07 17.295 0.9887 0.0032456 0.75418 0 0.0059944 0.039846 0.7081 1941.9 58000 100 95 0.9943 0.0012387 0.73863 0 0 1 0 0 4 4 0 20 29 942 
10 10 12 0.036 50 1 5e-07 17.295 0.9887 0.0032456 0.76851 0 0.0049888 0.049289 0.71398 1941.9 58000 100 95 0.9943 0.0012387 0.7433 0 0 1 0 0 4 4 0 20 29 942 
10 10 12 0.036 50 1 7.5e-07 17.295 0.9887 0.0032456 0.75363 0 0.004938 0.03927 0.70918 1941.9 58000 100 95 0.9943 0.0012387 0.74149 0 0 1 0 0 4 4 0 20 29 942 
10 10 12 0.036 50 1 1e-06 17.295 0.9887 0.0032456 0.76683 0 0.0049922 0.048933 0.71266 1941.9 58000 100 95 0.9943 0.0012387 0.75453 0 0 1 0 0 4 4 0 20 29 942 
10 10 12 0.036 50 1 1.375e-06 17.295 0.9887 0.0032456 0.75268 0 0.0050715 0.039333 0.70803 1941.9 58000 100 95 0.9943 0.0012387 0.73833 0 0 1 0 0 4 4 0 20 29 942 
10 10 12 0.036 50 1 1.75e-06 17.295 0.9887 0.0032456 0.75383 0 0.0049507 0.039247 0.7094 1941.9 58000 100 95 0.9943 0.0012387 0.74442 0 0 1 0 0 4 4 0 20 29 942 
10 10 12 0.036 50 1 2.5e-06 17.295 0.9887 0.0032456 0.76784 0 0.0050565 0.049236 0.71331 1941.9 58000 100 95 0.9943 0.0012387 0.75454 0 0 1 0 0 4 4 0 20 29 942 
10 10 12 0.036 50 1 3.75e-06 17.295 0.9887 0.0032456 0.75057 0 0.0052541 0.039118 0.70595 1941.9 58000 100 95 0.9943 0.0012387 0.73855 0 0 1 0 0 4 4 0 20 29 942 
10 10 12 0.036 50 1 5e-06 17.295 0.9887 0.0032456 0.75364 0 0.0049656 0.039418 0.70902 1941.9 58000 100 95 0.9943 0.0012387 0.74169 0 0 1 0 0 4 4 0 20 29 942 
10 10 12 0.036 50 1 7.5e-06 17.295 0.9887 0.0032456 0.7602 0 0.0050051 0.039727 0.71522 1941.9 58000 100 95 0.9943 0.0012387 0.73909 0 0 1 0 0 4 4 0 20 29 942 
10 10 12 0.036 50 1 1e-05 17.295 0.9887 0.0032456 0.75411 0 0.0049562 0.03914 0.70977 1941.9 58000 100 95 0.9943 0.0012387 0.74152 0 0 1 0 0 4 4 0 20 29 942 
10 10 12 0.036 50 1 1.375e-05 17.295 0.9887 0.0032456 0.77948 0 0.0050098 0.063247 0.71097 1941.2 58000 100 95 0.9943 0.0012387 0.75743 0 0 1 0 0 4 4 0 20 29 942 
10 10 12 0.036 50 1 1.75e-05 17.295 0.9887 0.0032456 0.75258 0 0.0051414 0.040977 0.70622 1937.3 58000 100 95 0.9943 0.0012387 0.73594 0 0 1 0 0 4 4 0 20 29 942 
10 10 12 0.036 50 1 2.5e-05 17.295 0.9887 0.0032456 0.75312 0 0.0049633 0.046409 0.7014 1910.6 58000 100 95 0.9942 0.0012476 0.7384 0 0 1 0 0 4 4 0 20 29 942 
10 10 12 0.036 50 1 3.75e-05 17.295 0.9886 0.0032533 0.7155 0 0.0049187 0.038136 0.67211 1842.2 58000 100 95 0.9937 0.0012916 0.70221 0 0 1 0 0 4 4 0 20 30 941 
10 10 12 0.036 50 1 5e-05 17.295 0.9877 0.0035222 0.6834 0 0.0048931 0.037758 0.64042 1757.4 58000 100 95 0.9934 0.0013578 0.6715 0 0 1 0 0 4 5 1 21 30 938 
10 10 12 0.036 50 1 7.5e-05 17.295 0.9868 0.0036894 0.61252 0 0.0048544 0.037104 0.57033 1568.6 58000 100 95 0.9926 0.0015668 0.59879 0 0 1 0 0 5 4 1 22 36 931 
10 10 12 0.036 50 1 0.0001 17.295 0.9853 0.0041781 0.5601 0 0.004821 0.036634 0.51842 1427.3 58000 100 95 0.9915 0.0018196 0.5472 0 0 1 1 0 4 4 4 21 42 923 
10 10 12 0.036 50 1 0.0001375 17.295 0.9812 0.0056522 0.4793 0 0.0049802 0.035522 0.43857 1216.7 58000 100 95 0.9888 0.0025571 0.4706 0 0 1 1 3 4 4 10 18 53 906 
10 10 12 0.036 50 1 0.000175 17.295 0.9783 0.006886 0.42159 0 0.0049796 0.034192 0.3821 1064.8 58000 100 95 0.9855 0.0039437 0.417 0 0 2 0 5 5 5 10 18 60 895 
10 10 12 0.036 50 1 0.00025 17.295 0.9727 0.0086534 0.34647 0 0.0045568 0.03278 0.30882 860.64 58000 100 95 0.9801 0.0057397 0.34087 0 0 2 4 4 3 5 17 22 75 868 
10 10 12 0.036 50 1 0.000375 17.295 0.9621 0.012886 0.26092 0 0.0044199 0.030887 0.22531 632.02 58000 100 95 0.9711 0.009224 0.25586 0 3 3 3 6 3 10 19 34 91 828 
10 10 12 0.036 50 1 0.0005 17.295 0.9509 0.016936 0.21183 0 0.0042392 0.029525 0.17776 500.23 58000 100 95 0.9608 0.012956 0.208 1 3 3 5 6 8 16 20 53 89 796 
10 10 12 0.036 50 1 0.00075 17.295 0.9248 0.027492 0.15145 0 0.0040978 0.027893 0.11915 335.03 58000 100 95 0.9398 0.019876 0.14989 3 8 4 6 10 14 29 30 65 110 721 
10 10 12 0.036 50 1 0.001 17.295 0.8985 0.036825 0.11937 0 0.0038366 0.026757 0.088475 248.28 58000 100 95 0.9151 0.02785 0.11852 3 13 4 11 14 29 32 48 65 128 653 
10 10 12 0.036 50 1 0.001375 17.295 0.8522 0.054109 0.090921 0 0.0036379 0.026105 0.060878 168.81 58000 100 95 0.8702 0.044877 0.09003 10 14 16 19 25 39 41 53 85 153 545 
10 10 12 0.036 50 1 0.00175 17.295 0.8009 0.073042 0.07425 0 0.0033916 0.025355 0.045205 123.13 58000 100 95 0.8205 0.06057 0.073939 20 27 25 23 38 41 51 70 84 172 449 
10 10 12 0.036 50 1 0.0025 17.295 0.696 0.10295 0.055188 0 0.0031604 0.024161 0.027561 72.214 58000 100 95 0.7225 0.087691 0.055305 52 52 40 39 55 45 76 83 112 127 319 
10 10 12 0.036 50 1 0.00375 17.295 0.5288 0.12532 0.040994 0 0.002888 0.023798 0.013971 34.374 58000 100 95 0.5507 0.11343 0.039978 154 58 67 71 77 61 91 77 78 99 167 
10 10 12 0.036 50 1 0.005 17.295 0.3803 0.1153 0.033615 0 0.0028782 0.022505 0.0078859 17.787 58000 100 95 0.3951 0.10952 0.032723 246 120 89 79 68 64 67 63 70 67 67 
10 10 12 0.036 50 1 0.0075 17.295 0.1686 0.06644 0.027556 0 0.003025 0.021499 0.0027251 5.074 58000 100 95 0.1681 0.063276 0.026298 544 127 75 62 42 34 34 23 26 18 15 
10 10 12 0.036 50 1 0.01 17.295 0.053 0.020992 0.024019 0 0.0031408 0.019764 0.00085442 1.324 58000 100 95 0.0545 0.019739 0.023314 817 73 23 28 18 21 4 6 7 2 1 
10 10 13 0.036 50 1 1e-07 23.0549 0.9809 0.0066318 0.5317 0 0.0080628 0.039899 0.48349 1276.4 58000 100 95 0.9858 0.0043027 0.52518 1 1 1 0 2 4 5 7 24 43 912 
10 10 13 0.036 50 1 1.375e-07 23.055 0.9809 0.0066318 0.51947 0 0.0056306 0.029114 0.48448 1276.4 58000 100 95 0.9858 0.0043027 0.51679 1 1 1 0 2 4 5 7 24 43 912 
10 10 13 0.036 50 1 1.75e-07 23.055 0.9809 0.0066318 0.52546 0 0.0066849 0.030469 0.48806 1276.4 58000 100 95 0.9858 0.0043027 0.47591 1 1 1 0 2 4 5 7 24 43 912 
10 10 13 0.036 50 1 2.5e-07 23.055 0.9809 0.0066318 0.47884 0 0.0055873 0.029639 0.44338 1276.4 58000 100 95 0.9858 0.0043027 0.47548 1 1 1 0 2 4 5 7 24 43 912 
10 10 13 0.036 50 1 3.75e-07 23.055 0.9809 0.0066318 0.49002 0 0.0056027 0.037102 0.44707 1276.4 58000 100 95 0.9858 0.0043027 0.49913 1 1 1 0 2 4 5 7 24 43 912 
10 10 13 0.036 50 1 5e-07 23.055 0.9809 0.0066318 0.48626 0 0.0055758 0.037291 0.44315 1276.4 58000 100 95 0.9858 0.0043027 0.47552 1 1 1 0 2 4 5 7 24 43 912 
10 10 13 0.036 50 1 7.5e-07 23.055 0.9809 0.0066318 0.48764 0 0.0055815 0.036565 0.44526 1276.4 58000 100 95 0.9858 0.0043027 0.49634 1 1 1 0 2 4 5 7 24 43 912 
10 10 13 0.036 50 1 1e-06 23.055 0.9809 0.0066318 0.48321 0 0.0051058 0.049082 0.42877 1276.4 58000 100 95 0.9858 0.0043027 0.47383 1 1 1 0 2 4 5 7 24 43 912 
10 10 13 0.036 50 1 1.375e-06 23.055 0.9809 0.0066318 0.45835 0 0.0051156 0.028825 0.42417 1276.4 58000 100 95 0.9858 0.0043027 0.45566 1 1 1 0 2 4 5 7 24 43 912 
10 10 13 0.036 50 1 1.75e-06 23.055 0.9809 0.0066318 0.46327 0 0.0047889 0.031227 0.42702 1276.4 58000 100 95 0.9858 0.0043027 0.47403 1 1 1 0 2 4 5 7 24 43 912 
10 10 13 0.036 50 1 2.5e-06 23.055 0.9809 0.0066318 0.46907 0 0.0047944 0.037901 0.42612 1276.4 58000 100 95 0.9858 0.0043027 0.45732 1 1 1 0 2 4 5 7 24 43 912 
10 10 13 0.036 50 1 3.75e-06 23.055 0.9809 0.0066318 0.45984 0 0.0047562 0.02886 0.42599 1276.4 58000 100 95 0.9858 0.0043027 0.45715 1 1 1 0 2 4 5 7 24 43 912 
10 10 13 0.036 50 1 5e-06 23.055 0.9809 0.0066318 0.45938 0 0.0049304 0.028727 0.42549 1276.4 58000 100 95 0.9858 0.0043027 0.45676 1 1 1 0 2 4 5 7 24 43 912 
10 10 13 0.036 50 1 7.5e-06 23.055 0.9809 0.0066318 0.46524 0 0.0054736 0.034704 0.42483 1276.4 58000 100 95 0.9858 0.0043027 0.45986 1 1 1 0 2 4 5 7 24 43 912 
10 10 13 0.036 50 1 1e-05 23.055 0.9809 0.0066318 0.45957 0 0.0047635 0.028674 0.42589 1276.4 58000 100 95 0.9858 0.0043027 0.45739 1 1 1 0 2 4 5 7 24 43 912 
10 10 13 0.036 50 1 1.375e-05 23.055 0.9809 0.0066318 0.45976 0 0.0047868 0.028821 0.4259 1276.4 58000 100 95 0.9858 0.0043027 0.45756 1 1 1 0 2 4 5 7 24 43 912 
10 10 13 0.036 50 1 1.75e-05 23.055 0.9809 0.0066318 0.46199 0 0.0048101 0.028825 0.42811 1275.3 58000 100 95 0.9858 0.0043027 0.46208 1 1 1 0 2 4 5 7 24 43 912 
10 10 13 0.036 50 1 2.5e-05 23.055 0.9809 0.0066318 0.46409 0 0.0048075 0.032697 0.42635 1271.7 58000 100 95 0.9858 0.0043027 0.45714 1 1 1 0 2 4 5 7 24 43 912 
10 10 13 0.036 50 1 3.75e-05 23.055 0.9809 0.0066318 0.45355 0 0.0047502 0.028722 0.41984 1258.4 58000 100 95 0.9856 0.004337 0.45118 1 1 1 0 2 4 5 7 24 43 912 
10 10 13 0.036 50 1 5e-05 23.055 0.9809 0.0066318 0.44516 0 0.0047671 0.028669 0.41148 1234.1 58000 100 95 0.9856 0.004337 0.44368 1 1 1 0 2 4 5 7 24 43 912 
10 10 13 0.036 50 1 7.5e-05 23.055 0.9803 0.0067487 0.42679 0 0.0047723 0.029017 0.39276 1168.1 58000 100 95 0.9852 0.0044854 0.42344 1 1 1 0 2 4 5 8 25 44 909 
10 10 13 0.036 50 1 0.0001 23.055 0.9798 0.0069389 0.40185 0 0.0050637 0.02794 0.36861 1112.3 58000 100 95 0.9842 0.004655 0.39943 1 1 1 0 2 5 4 9 26 43 908 
10 10 13 0.036 50 1 0.0001375 23.055 0.9785 0.007295 0.3692 0 0.0046905 0.027874 0.33632 1012.8 58000 100 95 0.9822 0.0053485 0.37478 1 1 1 1 1 5 4 11 28 45 902 
10 10 13 0.036 50 1 0.000175 23.055 0.9766 0.0079604 0.34437 0 0.0049829 0.031083 0.30799 928.38 58000 100 95 0.9808 0.0057171 0.3369 1 1 1 1 1 7 5 11 30 46 896 
10 10 13 0.036 50 1 0.00025 23.055 0.9729 0.0090847 0.29765 0 0.004582 0.026682 0.26607 804.66 58000 100 95 0.9766 0.0068793 0.29402 1 1 1 2 3 5 5 18 25 63 876 
10 10 13 0.036 50 1 0.000375 23.055 0.9651 0.011323 0.23746 0 0.0044534 0.025588 0.20711 628.13 58000 100 95 0.9693 0.0094369 0.23437 1 1 1 4 4 5 8 22 35 77 842 
10 10 13 0.036 50 1 0.0005 23.055 0.9569 0.014147 0.20273 0 0.004326 0.024624 0.17347 525.57 58000 100 95 0.9614 0.012903 0.19835 1 2 3 3 5 7 11 22 43 97 806 
10 10 13 0.036 50 1 0.00075 23.055 0.9361 0.021929 0.14418 0 0.0043919 0.02327 0.11622 353.85 58000 100 95 0.9397 0.020635 0.14293 3 3 5 3 12 11 13 36 58 118 738 
10 10 13 0.036 50 1 0.001 23.055 0.9138 0.0306 0.1189 0 0.0040076 0.022391 0.092197 277.51 58000 100 95 0.9207 0.027509 0.118 4 5 7 7 15 17 29 43 68 116 689 
10 10 13 0.036 50 1 0.001375 23.055 0.8756 0.04501 0.087622 0 0.003949 0.021434 0.061941 185.34 58000 100 95 0.8831 0.040605 0.087003 7 13 7 15 27 23 35 62 75 143 593 
10 10 13 0.036 50 1 0.00175 23.055 0.8357 0.059275 0.072607 0 0.0036763 0.020876 0.047758 139.41 58000 100 95 0.8471 0.052144 0.072288 13 14 20 21 33 37 41 65 93 152 511 
10 10 13 0.036 50 1 0.0025 23.055 0.7572 0.084052 0.053528 0 0.0034608 0.01999 0.029776 83.337 58000 100 95 0.7616 0.076382 0.05317 32 31 29 27 47 56 71 74 84 172 377 
10 10 13 0.036 50 1 0.00375 23.055 0.6124 0.115 0.039162 0 0.0031937 0.019162 0.016478 43.107 58000 100 95 0.6177 0.10808 0.038317 92 57 54 54 66 70 72 89 91 150 205 
10 10 13 0.036 50 1 0.005 23.055 0.4731 0.12457 0.031868 0 0.003113 0.018605 0.0098202 24.078 58000 100 95 0.4817 0.11975 0.031022 178 90 71 77 81 69 68 73 82 86 125 
10 10 13 0.036 50 1 0.0075 23.055 0.2461 0.093078 0.024814 0 0.0032119 0.017294 0.0039815 8.267 58000 100 95 0.2569 0.089162 0.023807 419 138 84 75 44 43 50 39 41 32 35 
10 10 13 0.036 50 1 0.01 23.055 0.1137 0.048871 0.021726 0 0.0033708 0.016419 0.0016445 2.919 58000 100 95 0.108 0.040877 0.020943 677 100 51 39 37 21 21 25 8 10 11 
10 10 14 0.036 50 1 1e-07 28.4186 0.9652 0.013663 0.34405 0 0.007847 0.028718 0.30726 836.58 58000 100 95 0.9752 0.0072122 0.33995 3 1 4 3 2 5 7 24 29 61 861 
10 10 14 0.036 50 1 1.375e-07 28.419 0.9652 0.013663 0.3385 0 0.0068546 0.024604 0.30671 836.58 58000 100 95 0.9752 0.0072122 0.3363 3 1 4 3 2 5 7 24 29 61 861 
10 10 14 0.036 50 1 1.75e-07 28.419 0.9652 0.013663 0.33811 0 0.0072463 0.024639 0.30591 836.58 58000 100 95 0.9752 0.0072122 0.33664 3 1 4 3 2 5 7 24 29 61 861 
10 10 14 0.036 50 1 2.5e-07 28.419 0.9652 0.013663 0.33797 0 0.0073856 0.024523 0.30575 836.58 58000 100 95 0.9752 0.0072122 0.33623 3 1 4 3 2 5 7 24 29 61 861 
10 10 14 0.036 50 1 3.75e-07 28.419 0.9652 0.013663 0.33999 0 0.0072033 0.026088 0.30638 836.58 58000 100 95 0.9752 0.0072122 0.33643 3 1 4 3 2 5 7 24 29 61 861 
10 10 14 0.036 50 1 5e-07 28.419 0.9652 0.013663 0.33771 0 0.0072943 0.024627 0.30547 836.58 58000 100 95 0.9752 0.0072122 0.33623 3 1 4 3 2 5 7 24 29 61 861 
10 10 14 0.036 50 1 7.5e-07 28.419 0.9652 0.013663 0.33764 0 0.0073659 0.024294 0.30566 836.58 58000 100 95 0.9752 0.0072122 0.33648 3 1 4 3 2 5 7 24 29 61 861 
10 10 14 0.036 50 1 1e-06 28.419 0.9652 0.013663 0.33817 0 0.0070649 0.024507 0.30629 836.58 58000 100 95 0.9752 0.0072122 0.33636 3 1 4 3 2 5 7 24 29 61 861 
10 10 14 0.036 50 1 1.375e-06 28.419 0.9652 0.013663 0.33781 0 0.007356 0.024434 0.3057 836.58 58000 100 95 0.9752 0.0072122 0.33659 3 1 4 3 2 5 7 24 29 61 861 
10 10 14 0.036 50 1 1.75e-06 28.419 0.9652 0.013663 0.34303 0 0.0070678 0.027938 0.3077 836.58 58000 100 95 0.9752 0.0072122 0.33633 3 1 4 3 2 5 7 24 29 61 861 
10 10 14 0.036 50 1 2.5e-06 28.419 0.9652 0.013663 0.33803 0 0.0072639 0.024433 0.30602 836.58 58000 100 95 0.9752 0.0072122 0.33659 3 1 4 3 2 5 7 24 29 61 861 
10 10 14 0.036 50 1 3.75e-06 28.419 0.9652 0.013663 0.33876 0 0.0067226 0.024702 0.30701 836.58 58000 100 95 0.9752 0.0072122 0.33647 3 1 4 3 2 5 7 24 29 61 861 
10 10 14 0.036 50 1 5e-06 28.419 0.9652 0.013663 0.34014 0 0.0072394 0.025975 0.3066 836.58 58000 100 95 0.9752 0.0072122 0.3364 3 1 4 3 2 5 7 24 29 61 861 
10 10 14 0.036 50 1 7.5e-06 28.419 0.9652 0.013663 0.33792 0 0.0073969 0.024275 0.30592 836.58 58000 100 95 0.9752 0.0072122 0.3365 3 1 4 3 2 5 7 24 29 61 861 
10 10 14 0.036 50 1 1e-05 28.419 0.9652 0.013663 0.33805 0 0.0073101 0.024512 0.30591 836.58 58000 100 95 0.9752 0.0072122 0.33688 3 1 4 3 2 5 7 24 29 61 861 
10 10 14 0.036 50 1 1.375e-05 28.419 0.9652 0.013663 0.33842 0 0.007184 0.024895 0.30602 836.58 58000 100 95 0.9752 0.0072122 0.33641 3 1 4 3 2 5 7 24 29 61 861 
10 10 14 0.036 50 1 1.75e-05 28.419 0.9652 0.013663 0.33779 0 0.0074028 0.024391 0.30568 836.58 58000 100 95 0.9752 0.0072122 0.33655 3 1 4 3 2 5 7 24 29 61 861 
10 10 14 0.036 50 1 2.5e-05 28.419 0.9652 0.013663 0.33794 0 0.0073515 0.024643 0.30562 836.58 58000 100 95 0.9752 0.0072122 0.33638 3 1 4 3 2 5 7 24 29 61 861 
10 10 14 0.036 50 1 3.75e-05 28.419 0.9652 0.013663 0.33805 0 0.0073411 0.024666 0.30572 835.57 58000 100 95 0.9751 0.0072172 0.33558 3 1 4 3 2 5 7 24 29 61 861 
10 10 14 0.036 50 1 5e-05 28.419 0.9651 0.013666 0.33884 0 0.0074646 0.024738 0.30632 832.27 58000 100 95 0.9751 0.0072172 0.33611 3 1 4 3 2 5 7 24 29 62 860 
10 10 14 0.036 50 1 7.5e-05 28.419 0.9651 0.013666 0.33182 0 0.0073949 0.024342 0.29977 817.87 58000 100 95 0.9748 0.0072722 0.33023 3 1 4 3 2 5 7 24 29 62 860 
10 10 14 0.036 50 1 0.0001 28.419 0.9644 0.013746 0.32448 0 0.0072343 0.024302 0.29263 799.87 58000 100 95 0.9743 0.0073569 0.32236 3 1 4 3 2 5 7 24 32 63 856 
10 10 14 0.036 50 1 0.0001375 28.419 0.9632 0.01424 0.31295 0 0.0073068 0.025852 0.27948 762.46 58000 100 95 0.9738 0.0075211 0.32396 3 2 4 2 2 5 8 24 34 65 851 
10 10 14 0.036 50 1 0.000175 28.419 0.9617 0.014538 0.30571 0 0.0069351 0.032018 0.26642 728.11 58000 100 95 0.9726 0.007757 0.2958 3 2 4 2 2 6 8 25 34 72 842 
10 10 14 0.036 50 1 0.00025 28.419 0.959 0.015074 0.27609 0 0.0070955 0.023702 0.24497 672.22 58000 100 95 0.9707 0.0082598 0.2746 3 2 4 2 2 6 9 30 37 74 831 
10 10 14 0.036 50 1 0.000375 28.419 0.9518 0.016834 0.23979 0 0.0070863 0.02343 0.20895 573.76 58000 100 95 0.9658 0.0096 0.23742 3 2 4 2 2 10 14 34 39 90 800 
10 10 14 0.036 50 1 0.0005 28.419 0.9468 0.018228 0.21677 0 0.0068396 0.022928 0.18668 512.28 58000 100 95 0.959 0.011611 0.21454 3 2 4 2 4 13 13 38 43 97 781 
10 10 14 0.036 50 1 0.00075 28.419 0.9278 0.025312 0.16407 0 0.0067237 0.022159 0.13488 369.87 58000 100 95 0.9417 0.018309 0.1619 5 4 2 3 12 18 23 40 58 109 726 
10 10 14 0.036 50 1 0.001 28.419 0.9141 0.029621 0.14575 0 0.0062528 0.021426 0.11776 320.58 58000 100 95 0.9287 0.022449 0.14325 6 3 5 6 12 25 25 43 66 132 677 
10 10 14 0.036 50 1 0.001375 28.419 0.8787 0.041578 0.10495 0 0.0060455 0.020902 0.077714 210.94 58000 100 95 0.8985 0.03266 0.10357 8 5 9 15 21 28 42 59 75 150 588 
10 10 14 0.036 50 1 0.00175 28.419 0.8511 0.050029 0.090647 0 0.0056953 0.020299 0.064365 171.85 58000 100 95 0.8694 0.043147 0.089157 9 9 11 20 36 28 47 71 91 151 527 
10 10 14 0.036 50 1 0.0025 28.419 0.7825 0.075679 0.061786 0 0.0051191 0.019188 0.037199 95.697 58000 100 95 0.8002 0.067067 0.061318 22 22 29 37 32 50 65 77 86 161 419 
10 10 14 0.036 50 1 0.00375 28.419 0.6597 0.10897 0.044497 0 0.0045432 0.01875 0.020904 51.139 58000 100 95 0.6791 0.098312 0.043674 61 57 46 64 53 51 74 86 96 145 267 
10 10 14 0.036 50 1 0.005 28.419 0.5344 0.12648 0.035584 0 0.0041354 0.018082 0.013035 30.135 58000 100 95 0.5526 0.11627 0.034426 143 73 75 55 66 71 84 73 88 102 170 
10 10 14 0.036 50 1 0.0075 28.419 0.322 0.11489 0.026885 0 0.0039663 0.016757 0.0058103 11.813 58000 100 95 0.3317 0.10729 0.025509 335 121 92 66 59 49 61 51 46 55 65 
10 10 14 0.036 50 1 0.01 28.419 0.1715 0.069808 0.022691 0 0.0038905 0.015895 0.0026054 4.681 58000 100 95 0.163 0.064495 0.021704 563 110 62 59 48 38 29 31 28 13 19 
10 15 12 0.036 50 1 1e-07 18.3874 0.9953 0.0015094 0.97885 0 0.010039 0.066364 0.90218 2393.8 58000 100 95 0.9953 0.001109 0.96791 0 0 0 0 2 0 2 2 5 11 978 
10 15 12 0.036 50 1 1.375e-07 18.387 0.9953 0.0015094 0.97975 0 0.0087947 0.067338 0.90317 2393.8 58000 100 95 0.9953 0.001109 0.98398 0 0 0 0 2 0 2 2 5 11 978 
10 15 12 0.036 50 1 1.75e-07 18.387 0.9953 0.0015094 0.97126 0 0.0086656 0.06 0.90216 2393.8 58000 100 95 0.9953 0.001109 0.95461 0 0 0 0 2 0 2 2 5 11 978 
10 15 12 0.036 50 1 2.5e-07 18.387 0.9953 0.0015094 0.95671 0 0.010195 0.051146 0.89495 2393.8 58000 100 95 0.9953 0.001109 0.97975 0 0 0 0 2 0 2 2 5 11 978 
10 15 12 0.036 50 1 3.75e-07 18.387 0.9953 0.0015094 0.98537 0 0.0064752 0.08395 0.89453 2393.8 58000 100 95 0.9953 0.001109 0.9539 0 0 0 0 2 0 2 2 5 11 978 
10 15 12 0.036 50 1 5e-07 18.387 0.9953 0.0015094 0.93233 0 0.006698 0.055574 0.86964 2393.8 58000 100 95 0.9953 0.001109 0.87462 0 0 0 0 2 0 2 2 5 11 978 
10 15 12 0.036 50 1 7.5e-07 18.387 0.9953 0.0015094 0.87173 0 0.0062567 0.050728 0.81433 2393.8 58000 100 95 0.9953 0.001109 0.8716 0 0 0 0 2 0 2 2 5 11 978 
10 15 12 0.036 50 1 1e-06 18.387 0.9953 0.0015094 0.87969 0 0.0057822 0.057939 0.81556 2393.8 58000 100 95 0.9953 0.001109 0.87191 0 0 0 0 2 0 2 2 5 11 978 
10 15 12 0.036 50 1 1.375e-06 18.387 0.9953 0.0015094 0.87167 0 0.0057358 0.049387 0.81614 2393.8 58000 100 95 0.9953 0.001109 0.87069 0 0 0 0 2 0 2 2 5 11 978 
10 15 12 0.036 50 1 1.75e-06 18.387 0.9953 0.0015094 0.89412 0 0.0067679 0.067771 0.81917 2393.8 58000 100 95 0.9953 0.001109 0.88659 0 0 0 0 2 0 2 2 5 11 978 
10 15 12 0.036 50 1 2.5e-06 18.387 0.9953 0.0015094 0.88506 0 0.0057531 0.059566 0.81932 2393.8 58000 100 95 0.9953 0.001109 0.87879 0 0 0 0 2 0 2 2 5 11 978 
10 15 12 0.036 50 1 3.75e-06 18.387 0.9953 0.0015094 0.87857 0 0.0060171 0.060096 0.81206 2393.8 58000 100 95 0.9953 0.001109 0.87036 0 0 0 0 2 0 2 2 5 11 978 
10 15 12 0.036 50 1 5e-06 18.387 0.9953 0.0015094 0.86765 0 0.0059503 0.049306 0.81197 2393.8 58000 100 95 0.9953 0.001109 0.86512 0 0 0 0 2 0 2 2 5 11 978 
10 15 12 0.036 50 1 7.5e-06 18.387 0.9953 0.0015094 0.86733 0 0.005933 0.049184 0.81178 2393.6 58000 100 95 0.9953 0.001109 0.86546 0 0 0 0 2 0 2 2 5 11 978 
10 15 12 0.036 50 1 1e-05 18.387 0.9953 0.0015094 0.87738 0 0.0062408 0.054001 0.81673 2391.7 58000 100 95 0.9953 0.001109 0.87385 0 0 0 0 2 0 2 2 5 11 978 
10 15 12 0.036 50 1 1.375e-05 18.387 0.9953 0.0015094 0.86891 0 0.0064219 0.05154 0.81054 2381.5 58000 100 95 0.9953 0.001109 0.85908 0 0 0 0 2 0 2 2 5 11 978 
10 15 12 0.036 50 1 1.75e-05 18.387 0.9953 0.0015094 0.85917 0 0.0057419 0.048894 0.8041 2359.4 58000 100 95 0.9952 0.0011181 0.85402 0 0 0 0 2 0 2 2 5 11 978 
10 15 12 0.036 50 1 2.5e-05 18.387 0.9952 0.0015185 0.8317 0 0.0056685 0.048864 0.77674 2282.3 58000 100 95 0.9948 0.0011741 0.83137 0 0 0 0 2 0 2 2 5 12 977 
10 15 12 0.036 50 1 3.75e-05 18.387 0.9949 0.0015856 0.77722 0 0.0059486 0.055084 0.7158 2118.1 58000 100 95 0.9945 0.001221 0.76676 0 0 0 0 2 0 2 3 4 14 975 
10 15 12 0.036 50 1 5e-05 18.387 0.9942 0.0019083 0.71526 0 0.0058589 0.046845 0.66213 1962 58000 100 95 0.9945 0.001221 0.70619 0 0 0 0 2 2 1 3 3 17 972 
