k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time
10 5 6 0.045 2 0.40586 0.001 0.0001 0.01417 240.98 0.002 0.00019798 0.012806
10 5 6 0.045 3 0.40586 0 0 0.004642 4.05 0 0 0.0044421
10 5 6 0.045 4 0.40586 0 0 0.0040366 0.06 0 0 0.0041998
10 5 6 0.045 5 0.40586 0 0 0.003791 0 0 0 0.0038135
10 5 7 0.045 1 0.44254 0.03 0.0027273 0.12461 3843 0.055 0.0059343 0.12394
10 5 7 0.045 2 0.44254 0 0 0.0067691 62.56 0 0 0.0060046
10 5 7 0.045 3 0.44254 0 0 0.0032214 0.62 0 0 0.0032547
10 5 7 0.045 4 0.44254 0 0 0.003175 0 0 0 0.0032073
10 5 7 0.045 5 0.44254 0 0 0.0031858 0 0 0 0.0032703
10 5 8 0.045 1 0.504175 0.025 0.0025 0.063613 1937.7 0.016 0.0015596 0.062388
10 5 8 0.045 2 0.50417 0 0 0.0037969 15.31 0 0 0.0034912
10 5 8 0.045 3 0.50417 0 0 0.0027767 0.12 0 0 0.0026809
10 5 8 0.045 4 0.50417 0 0 0.0027415 0 0 0 0.0026667
10 5 8 0.045 5 0.50417 0 0 0.0028467 0 0 0 0.0027675
10 10 3 0.045 1 0.276725 0.785 0.015833 2.6956 73536 0.803 0.013021 2.5887
10 10 3 0.045 2 0.27673 0.423 0.027243 1.2629 36087 0.451 0.025151 1.2681
10 10 3 0.045 3 0.27673 0.168 0.016541 0.4557 12039 0.175 0.014419 0.46946
10 10 3 0.045 4 0.27673 0.047 0.0049404 0.13194 2812.9 0.046 0.0049333 0.1352
10 10 3 0.045 5 0.27673 0.003 0.00029394 0.045222 465.15 0.012 0.0010667 0.048257
10 10 3 0.045 6 0.27673 0 0 0.028568 54.98 0.001 0.0001 0.030471
10 10 3 0.045 7 0.27673 0 0 0.026629 4.31 0 0 0.028528
10 10 3 0.045 8 0.27673 0 0 0.026513 0.22 0 0 0.028395
10 10 3 0.045 9 0.27673 0 0 0.026614 0.01 0 0 0.028336
10 10 3 0.045 10 0.27673 0 0 0.026484 0 0 0 0.028818
10 10 4 0.045 1 0.333447 0.494 0.02461 1.6669 47405 0.518 0.023309 1.6255
10 10 4 0.045 2 0.33345 0.153 0.015647 0.42704 12662 0.162 0.014097 0.42794
10 10 4 0.045 3 0.33345 0.032 0.0032081 0.08612 2157.5 0.035 0.002904 0.086118
10 10 4 0.045 4 0.33345 0.006 0.0005697 0.04484 253.64 0.002 0.00019798 0.036271
10 10 4 0.045 5 0.33345 0 0 0.024478 20.55 0 0 0.019707
10 10 4 0.045 6 0.33345 0 0 0.016577 1.1 0 0 0.018641
10 10 4 0.045 7 0.33345 0 0 0.014717 0.05 0 0 0.01558
10 10 4 0.045 8 0.33345 0 0 0.014833 0 0 0 0.015548
10 10 4 0.045 9 0.33345 0 0 0.015008 0 0 0 0.015642
10 10 4 0.045 10 0.33345 0 0 0.015212 0 0 0 0.01561
10 10 5 0.045 1 0.464663 0.339 0.019979 0.93697 27139 0.336 0.02657 0.91753
10 10 5 0.045 2 0.46466 0.053 0.0049404 0.13225 3766.7 0.056 0.0045091 0.13313
10 10 5 0.045 3 0.46466 0.006 0.0005697 0.022032 324.92 0.009 0.00082727 0.020717
10 10 5 0.045 4 0.46466 0 0 0.010599 18.78 0.001 0.0001 0.01015
10 10 5 0.045 5 0.46466 0 0 0.0097012 0.75 0 0 0.0095831
10 10 5 0.045 6 0.46466 0 0 0.0094495 0 0 0 0.0094583
10 10 5 0.045 7 0.46466 0 0 0.0096172 0 0 0 0.0098051
10 10 5 0.045 8 0.46466 0 0 0.009324 0 0 0 0.0094725
10 10 5 0.045 9 0.46466 0 0 0.0097146 0 0 0 0.0096807
10 10 5 0.045 10 0.46466 0 0 0.0093159 0 0 0 0.0094963
10 10 6 0.045 1 0.472683 0.188 0.015814 0.48999 14539 0.186 0.012529 0.4847
10 10 6 0.045 2 0.47268 0.018 0.0016929 0.03932 1039.1 0.018 0.002299 0.038607
10 10 6 0.045 3 0.47268 0.001 0.0001 0.0079754 45.69 0 0 0.0071795
10 10 6 0.045 4 0.47268 0 0 0.00544 1.47 0 0 0.0056016
10 10 6 0.045 5 0.47268 0 0 0.0052973 0.02 0 0 0.0054365
10 10 6 0.045 6 0.47268 0 0 0.0055852 0 0 0 0.0055271
10 10 6 0.045 7 0.47268 0 0 0.0055731 0 0 0 0.0057412
10 10 6 0.045 8 0.47268 0 0 0.0053218 0 0 0 0.0054236
10 10 6 0.045 9 0.47268 0 0 0.0052846 0 0 0 0.0054309
10 10 6 0.045 10 0.47268 0 0 0.0054846 0 0 0 0.0054331
10 10 7 0.045 1 0.534887 0.106 0.010267 0.24923 7531.9 0.096 0.0086707 0.24807
10 10 7 0.045 2 0.53489 0 0 0.014967 274.01 0.004 0.00038788 0.014113
10 10 7 0.045 3 0.53489 0 0 0.005408 6.65 0 0 0.0050222
10 10 7 0.045 4 0.53489 0 0 0.004711 0.08 0 0 0.0045949
10 10 7 0.045 5 0.53489 0 0 0.0044722 0 0 0 0.004465
10 10 7 0.045 6 0.53489 0 0 0.0046724 0 0 0 0.0045086
10 10 7 0.045 7 0.53489 0 0 0.0046804 0 0 0 0.0046289
10 10 7 0.045 8 0.53489 0 0 0.0046512 0 0 0 0.0045086
10 10 7 0.045 9 0.53489 0 0 0.0046802 0 0 0 0.0045569
10 10 7 0.045 10 0.53489 0 0 0.0044939 0 0 0 0.0045272
10 10 8 0.045 1 0.598241 0.062 0.0050061 0.12817 3833.1 0.043 0.0040919 0.12747
10 10 8 0.045 2 0.59824 0.003 0.00029394 0.007327 72 0 0 0.0066938
10 10 8 0.045 3 0.59824 0 0 0.0039335 0.79 0 0 0.0038256
10 10 8 0.045 4 0.59824 0 0 0.0037251 0.02 0 0 0.0037338
10 10 8 0.045 5 0.59824 0 0 0.0037095 0 0 0 0.0037335
10 10 8 0.045 6 0.59824 0 0 0.0037201 0 0 0 0.003732
10 10 8 0.045 7 0.59824 0 0 0.003713 0 0 0 0.0037326
10 10 8 0.045 8 0.59824 0 0 0.0037238 0 0 0 0.0037352
10 10 8 0.045 9 0.59824 0 0 0.0037054 0 0 0 0.0037336
10 10 8 0.045 10 0.59824 0 0 0.003712 0 0 0 0.0037381
10 25 3 0.045 1 0.540885 0.975 0.002298 3.5391 96302 0.982 0.0014909 3.494
10 25 3 0.045 2 0.54089 0.88 0.009899 3.0306 83442 0.897 0.0099909 3.0447
10 25 3 0.045 3 0.54089 0.716 0.018125 2.2544 61750 0.7 0.021212 2.2529
10 25 3 0.045 4 0.54089 0.48 0.027071 1.4406 38233 0.476 0.030327 1.4068
10 25 3 0.045 5 0.54089 0.284 0.016913 0.74865 19751 0.261 0.017555 0.74634
10 25 3 0.045 6 0.54089 0.151 0.012221 0.47538 8563.1 0.136 0.0087919 0.46373
10 25 3 0.045 7 0.54089 0.058 0.006501 0.2289 3134.6 0.053 0.0049404 0.23495
10 25 3 0.045 8 0.54089 0.017 0.0016273 0.1168 982.43 0.016 0.0017616 0.11988
10 25 3 0.045 9 0.54089 0.003 0.00029394 0.075172 263.8 0.006 0.0005697 0.07996
10 25 3 0.045 10 0.54089 0.001 0.0001 0.068299 62.24 0 0 0.07327
10 25 3 0.045 11 0.54089 0 0 0.073409 12.67 0 0 0.085377
10 25 3 0.045 12 0.54089 0 0 0.074022 2.32 0 0 0.085765
10 25 3 0.045 13 0.54089 0 0 0.073109 0.3 0 0 0.085026
10 25 3 0.045 14 0.54089 0 0 0.072966 0.05 0 0 0.081822
10 25 3 0.045 15 0.54089 0 0 0.072968 0.01 0 0 0.085248
10 25 3 0.045 17 0.54089 0 0 0.07294 0 0 0 0.085414
10 25 3 0.045 20 0.54089 0 0 0.073023 0 0 0 0.085066
10 25 3 0.045 25 0.54089 0 0 0.073237 0 0 0 0.085091
10 25 4 0.045 1 0.674821 0.862 0.013087 2.987 79717 0.827 0.017344 2.8404
10 25 4 0.045 2 0.67482 0.572 0.025269 1.6645 46680 0.527 0.024213 1.6651
10 25 4 0.045 3 0.67482 0.292 0.020339 0.79643 20468 0.267 0.016577 0.7584
10 25 4 0.045 4 0.67482 0.11 0.0091919 0.27442 6964.9 0.105 0.0081566 0.27174
10 25 4 0.045 5 0.67482 0.035 0.0035101 0.14089 1900.7 0.024 0.0022465 0.14632
10 25 4 0.045 6 0.67482 0.009 0.00082727 0.054346 426.68 0.01 0.0011111 0.051046
10 25 4 0.045 7 0.67482 0.002 0.00019798 0.042162 78.69 0.002 0.00019798 0.047852
10 25 4 0.045 8 0.67482 0 0 0.036071 12.75 0 0 0.037206
10 25 4 0.045 9 0.67482 0 0 0.034948 1.8 0 0 0.037986
10 25 4 0.045 10 0.67482 0 0 0.038806 0.23 0 0 0.045302
10 25 4 0.045 11 0.67482 0 0 0.039032 0.03 0 0 0.038154
10 25 4 0.045 12 0.67482 0 0 0.036355 0 0 0 0.038274
10 25 4 0.045 13 0.67482 0 0 0.036557 0 0 0 0.036322
10 25 4 0.045 14 0.67482 0 0 0.038572 0 0 0 0.044969
10 25 4 0.045 15 0.67482 0 0 0.034646 0 0 0 0.036398
10 25 4 0.045 17 0.67482 0 0 0.034715 0 0 0 0.03637
10 25 4 0.045 20 0.67482 0 0 0.034715 0 0 0 0.037525
10 25 4 0.045 25 0.67482 0 0 0.039796 0 0 0 0.046264
10 25 5 0.045 1 0.759129 0.598 0.025248 2.0026 54487 0.617 0.020617 1.9149
10 25 5 0.045 2 0.75913 0.245 0.014015 0.67352 18394 0.241 0.013959 0.67686
10 25 5 0.045 3 0.75913 0.066 0.0048929 0.16682 4341.5 0.07 0.0053535 0.16538
10 25 5 0.045 4 0.75913 0.016 0.0017616 0.064598 779.27 0.022 0.0019354 0.063122
10 25 5 0.045 5 0.75913 0.002 0.00019798 0.031057 109.41 0.005 0.0004798 0.029895
10 25 5 0.045 6 0.75913 0 0 0.022448 12.49 0 0 0.025607
10 25 5 0.045 7 0.75913 0 0 0.019471 1.25 0 0 0.020714
10 25 5 0.045 8 0.75913 0 0 0.021534 0.09 0 0 0.02528
10 25 5 0.045 9 0.75913 0 0 0.021707 0.01 0 0 0.025263
10 25 5 0.045 10 0.75913 0 0 0.019648 0.01 0 0 0.020574
10 25 5 0.045 11 0.75913 0 0 0.021571 0 0 0 0.025265
10 25 5 0.045 12 0.75913 0 0 0.021471 0 0 0 0.025267
10 25 5 0.045 13 0.75913 0 0 0.021488 0 0 0 0.025273
10 25 5 0.045 14 0.75913 0 0 0.021513 0 0 0 0.025264
10 25 5 0.045 15 0.75913 0 0 0.021474 0 0 0 0.028616
10 25 5 0.045 17 0.75913 0 0 0.021663 0 0 0 0.025287
10 25 5 0.045 20 0.75913 0 0 0.020576 0 0 0 0.020355
10 25 5 0.045 25 0.75913 0 0 0.022025 0 0 0 0.025264
10 25 6 0.045 1 0.847188 0.385 0.02654 1.1486 32391 0.413 0.023769 1.1228
10 25 6 0.045 2 0.84719 0.086 0.0072768 0.22031 5875.1 0.094 0.0088525 0.22234
10 25 6 0.045 3 0.84719 0.007 0.00065758 0.050347 725.02 0.011 0.00098889 0.049643
10 25 6 0.045 4 0.84719 0 0 0.021439 66.59 0 0 0.017809
10 25 6 0.045 5 0.84719 0 0 0.012355 4.94 0 0 0.013598
10 25 6 0.045 6 0.84719 0 0 0.011758 0.28 0 0 0.013375
10 25 6 0.045 7 0.84719 0 0 0.011741 0 0 0 0.013343
10 25 6 0.045 8 0.84719 0 0 0.010874 0 0 0 0.011759
10 25 6 0.045 9 0.84719 0 0 0.011717 0 0 0 0.01334
10 25 6 0.045 10 0.84719 0 0 0.011737 0 0 0 0.013338
10 25 6 0.045 11 0.84719 0 0 0.011699 0 0 0 0.013332
10 25 6 0.045 12 0.84719 0 0 0.011814 0 0 0 0.013349
10 25 6 0.045 13 0.84719 0 0 0.011709 0 0 0 0.013339
10 25 6 0.045 14 0.84719 0 0 0.011744 0 0 0 0.013338
10 25 6 0.045 15 0.84719 0 0 0.012018 0 0 0 0.013336
10 25 6 0.045 17 0.84719 0 0 0.011871 0 0 0 0.013335
10 25 6 0.045 20 0.84719 0 0 0.01084 0 0 0 0.011308
10 25 6 0.045 25 0.84719 0 0 0.01171 0 0 0 0.013335
10 25 7 0.045 1 0.919304 0.273 0.019163 0.61701 17746 0.237 0.015486 0.60644
10 25 7 0.045 2 0.9193 0.042 0.0048848 0.075636 1673.4 0.038 0.0035919 0.07459
10 25 7 0.045 3 0.9193 0.004 0.00038788 0.019723 107.17 0.001 0.0001 0.016674
10 25 7 0.045 4 0.9193 0.001 0.0001 0.010263 5.04 0 0 0.0096828
10 25 7 0.045 5 0.9193 0 0 0.0086563 0.15 0 0 0.0092086
10 25 7 0.045 6 0.9193 0 0 0.0085627 0.01 0 0 0.0090571
10 25 7 0.045 7 0.9193 0 0 0.0079012 0 0 0 0.0078888
10 25 7 0.045 8 0.9193 0 0 0.0077822 0 0 0 0.0078873
10 25 7 0.045 9 0.9193 0 0 0.008193 0 0 0 0.0086769
10 25 7 0.045 10 0.9193 0 0 0.0079718 0 0 0 0.0086247
10 25 7 0.045 11 0.9193 0 0 0.0080327 0 0 0 0.0084313
10 25 7 0.045 12 0.9193 0 0 0.0071915 0 0 0 0.0071129
10 25 7 0.045 13 0.9193 0 0 0.007432 0 0 0 0.0081823
10 25 7 0.045 14 0.9193 0 0 0.0074566 0 0 0 0.0081901
10 25 7 0.045 15 0.9193 0 0 0.0074168 0 0 0 0.0081873
10 25 7 0.045 17 0.9193 0 0 0.0071452 0 0 0 0.0072336
10 25 7 0.045 20 0.9193 0 0 0.0082661 0 0 0 0.0083167
10 25 7 0.045 25 0.9193 0 0 0.0075637 0 0 0 0.0083137
10 25 8 0.045 1 1.01493 0.122 0.012642 0.31454 9295.5 0.121 0.010161 0.31425
10 25 8 0.045 2 1.0149 0.005 0.0004798 0.022286 453.89 0.008 0.00074343 0.021272
10 25 8 0.045 3 1.0149 0.001 0.0001 0.0074079 15.84 0.002 0.00019798 0.0063802
10 25 8 0.045 4 1.0149 0 0 0.0053913 0.4 0 0 0.0056097
10 25 8 0.045 5 1.0149 0 0 0.0054954 0 0 0 0.005644
10 25 8 0.045 6 1.0149 0 0 0.0055167 0 0 0 0.0056355
10 25 8 0.045 7 1.0149 0 0 0.0054997 0 0 0 0.0056404
10 25 8 0.045 8 1.0149 0 0 0.0056184 0 0 0 0.0057112
10 25 8 0.045 9 1.0149 0 0 0.0057053 0 0 0 0.0057833
10 25 8 0.045 10 1.0149 0 0 0.0059277 0 0 0 0.0059672
10 25 8 0.045 11 1.0149 0 0 0.005997 0 0 0 0.0061735
10 25 8 0.045 12 1.0149 0 0 0.0060845 0 0 0 0.0062618
10 25 8 0.045 13 1.0149 0 0 0.0061485 0 0 0 0.0061504
10 25 8 0.045 14 1.0149 0 0 0.0057074 0 0 0 0.0055989
10 25 8 0.045 15 1.0149 0 0 0.0054761 0 0 0 0.0056155
10 25 8 0.045 17 1.0149 0 0 0.005459 0 0 0 0.005546
10 25 8 0.045 20 1.0149 0 0 0.005568 0 0 0 0.0059313
10 25 8 0.045 25 1.0149 0 0 0.005558 0 0 0 0.0057292
10 50 3 0.045 1 1.27144 1 0 3.8002 99851 1 0 3.7242
10 50 3 0.045 2 1.2714 0.996 0.00038788 3.6565 98839 0.996 0.00038788 3.6651
10 50 3 0.045 3 1.2714 0.972 0.0026424 3.5353 95458 0.986 0.0012162 3.5432
10 50 3 0.045 4 1.2714 0.926 0.0061859 3.2745 88006 0.944 0.0049131 3.2727
10 50 3 0.045 5 1.2714 0.848 0.013026 2.8348 75858 0.832 0.013511 2.8308
10 50 3 0.045 6 1.2714 0.722 0.017289 2.2763 60192 0.718 0.019875 2.2766
10 50 3 0.045 7 1.2714 0.565 0.01947 1.686 43565 0.54 0.028283 1.6881
10 50 3 0.045 8 1.2714 0.393 0.018233 1.1642 28658 0.39 0.021313 1.1573
10 50 3 0.045 9 1.2714 0.267 0.015163 0.76661 17142 0.244 0.016226 0.76133
10 50 3 0.045 10 1.2714 0.167 0.011122 0.49801 9327 0.144 0.011984 0.49396
10 50 3 0.045 11 1.2714 0.086 0.0078828 0.33439 4629.3 0.082 0.0065414 0.32807
10 50 3 0.045 12 1.2714 0.047 0.0037283 0.22367 2094.2 0.043 0.0036879 0.22428
10 50 3 0.045 13 1.2714 0.022 0.0019354 0.16039 873.21 0.021 0.0016758 0.16558
10 50 3 0.045 14 1.2714 0.009 0.00082727 0.13725 334.35 0.005 0.0004798 0.14506
10 50 3 0.045 15 1.2714 0.004 0.00038788 0.12871 117.83 0.002 0.00019798 0.13735
10 50 3 0.045 17 1.2714 0.001 0.0001 0.12496 11.35 0 0 0.13458
10 50 3 0.045 20 1.2714 0 0 0.1251 0.28 0 0 0.13329
10 50 3 0.045 25 1.2714 0 0 0.12495 0 0 0 0.13326
10 50 3 0.045 30 1.2714 0 0 0.12468 0 0 0 0.13332
10 50 3 0.045 35 1.2714 0 0 0.12456 0 0 0 0.13314
10 50 3 0.045 40 1.2714 0 0 0.12435 0 0 0 0.13326
10 50 3 0.045 45 1.2714 0 0 0.12435 0 0 0 0.13319
10 50 3 0.045 50 1.2714 0 0 0.12504 0 0 0 0.13328
10 50 4 0.045 1 1.51753 0.97 0.0027273 3.4652 95737 0.98 0.0018182 3.4501
10 50 4 0.045 2 1.5175 0.88 0.0086869 2.9695 82159 0.878 0.008602 2.9786
10 50 4 0.045 3 1.5175 0.706 0.019156 2.2045 60677 0.704 0.023418 2.2063
10 50 4 0.045 4 1.5175 0.483 0.025466 1.402 38114 0.509 0.028908 1.3977
10 50 4 0.045 5 1.5175 0.307 0.025506 0.78364 20469 0.31 0.026566 0.78201
10 50 4 0.045 6 1.5175 0.151 0.011009 0.4138 9496.7 0.154 0.016246 0.40948
10 50 4 0.045 7 1.5175 0.077 0.0056273 0.23088 3850 0.064 0.0071758 0.22199
10 50 4 0.045 8 1.5175 0.026 0.0023475 0.13306 1385.3 0.025 0.002298 0.12942
10 50 4 0.045 9 1.5175 0.009 0.00082727 0.087652 442.36 0.009 0.00082727 0.086287
10 50 4 0.045 10 1.5175 0.005 0.0004798 0.080798 126.7 0.005 0.0004798 0.090429
10 50 4 0.045 11 1.5175 0.002 0.00019798 0.075025 32.78 0.002 0.00019798 0.086636
10 50 4 0.045 12 1.5175 0 0 0.073587 8.11 0 0 0.085913
10 50 4 0.045 13 1.5175 0 0 0.073412 1.67 0 0 0.085837
10 50 4 0.045 14 1.5175 0 0 0.07327 0.36 0 0 0.085733
10 50 4 0.045 15 1.5175 0 0 0.073287 0.08 0 0 0.086295
10 50 4 0.045 17 1.5175 0 0 0.073344 0 0 0 0.085804
10 50 4 0.045 20 1.5175 0 0 0.073262 0 0 0 0.085693
10 50 4 0.045 25 1.5175 0 0 0.07328 0 0 0 0.085677
10 50 4 0.045 30 1.5175 0 0 0.073282 0 0 0 0.08568
10 50 4 0.045 35 1.5175 0 0 0.073247 0 0 0 0.085673
10 50 4 0.045 40 1.5175 0 0 0.073874 0 0 0 0.089896
10 50 4 0.045 45 1.5175 0 0 0.073378 0 0 0 0.085688
10 50 4 0.045 50 1.5175 0 0 0.073616 0 0 0 0.086291
10 50 5 0.045 1 1.8227 0.865 0.0085606 2.8279 79023 0.847 0.012213 2.8064
10 50 5 0.045 2 1.8227 0.57 0.02596 1.6464 46298 0.575 0.024318 1.6506
10 50 5 0.045 3 1.8227 0.325 0.023914 0.73991 20710 0.31 0.019697 0.73893
10 50 5 0.045 4 1.8227 0.129 0.012383 0.29169 7373.1 0.136 0.009398 0.28842
10 50 5 0.045 5 1.8227 0.047 0.0039303 0.1232 2165.5 0.047 0.0043343 0.12029
10 50 5 0.045 6 1.8227 0.01 0.00090909 0.063362 539.17 0.018 0.002299 0.060895
10 50 5 0.045 7 1.8227 0.003 0.00029394 0.043139 115.66 0.006 0.0005697 0.041698
10 50 5 0.045 8 1.8227 0.001 0.0001 0.036795 21.65 0.001 0.0001 0.037535
10 50 5 0.045 9 1.8227 0 0 0.035168 3.34 0 0 0.037219
10 50 5 0.045 10 1.8227 0 0 0.035154 0.44 0 0 0.037235
10 50 5 0.045 11 1.8227 0 0 0.035545 0.05 0 0 0.038523
10 50 5 0.045 12 1.8227 0 0 0.035974 0.01 0 0 0.037595
10 50 5 0.045 13 1.8227 0 0 0.036211 0.01 0 0 0.037589
10 50 5 0.045 14 1.8227 0 0 0.035549 0 0 0 0.037594
10 50 5 0.045 15 1.8227 0 0 0.035508 0 0 0 0.037698
10 50 5 0.045 17 1.8227 0 0 0.035592 0 0 0 0.037596
10 50 5 0.045 20 1.8227 0 0 0.035587 0 0 0 0.037582
10 50 5 0.045 25 1.8227 0 0 0.035826 0 0 0 0.037603
10 50 5 0.045 30 1.8227 0 0 0.035517 0 0 0 0.037594
10 50 5 0.045 35 1.8227 0 0 0.03495 0 0 0 0.037171
10 50 5 0.045 40 1.8227 0 0 0.035054 0 0 0 0.037769
10 50 5 0.045 45 1.8227 0 0 0.035184 0 0 0 0.037255
10 50 5 0.045 50 1.8227 0 0 0.035287 0 0 0 0.038633
10 50 6 0.045 1 1.90665 0.64 0.024444 1.9685 54099 0.631 0.026201 1.9376
10 50 6 0.045 2 1.9066 0.274 0.018913 0.65511 18477 0.274 0.020933 0.65749
10 50 6 0.045 3 1.9066 0.091 0.0081 0.21141 4528.7 0.091 0.0068879 0.21463
10 50 6 0.045 4 1.9066 0.021 0.0018778 0.08009 865.54 0.023 0.0019909 0.083434
10 50 6 0.045 5 1.9066 0.004 0.00038788 0.043714 135.24 0.005 0.0004798 0.036255
10 50 6 0.045 6 1.9066 0.002 0.00019798 0.025898 17.23 0.001 0.0001 0.026567
10 50 6 0.045 7 1.9066 0 0 0.020538 1.9 0.001 0.0001 0.0214
10 50 6 0.045 8 1.9066 0 0 0.022529 0.18 0 0 0.025855
10 50 6 0.045 9 1.9066 0 0 0.022577 0.03 0 0 0.025823
10 50 6 0.045 10 1.9066 0 0 0.022441 0 0 0 0.025816
10 50 6 0.045 11 1.9066 0 0 0.022471 0 0 0 0.025821
10 50 6 0.045 12 1.9066 0 0 0.020516 0 0 0 0.021246
10 50 6 0.045 13 1.9066 0 0 0.022542 0 0 0 0.025878
10 50 6 0.045 14 1.9066 0 0 0.022436 0 0 0 0.02582
10 50 6 0.045 15 1.9066 0 0 0.022468 0 0 0 0.025824
10 50 6 0.045 17 1.9066 0 0 0.022467 0 0 0 0.026283
10 50 6 0.045 20 1.9066 0 0 0.022706 0 0 0 0.025814
10 50 6 0.045 25 1.9066 0 0 0.022479 0 0 0 0.025812
10 50 6 0.045 30 1.9066 0 0 0.022465 0 0 0 0.02581
10 50 6 0.045 35 1.9066 0 0 0.02033 0 0 0 0.021247
10 50 6 0.045 40 1.9066 0 0 0.020375 0 0 0 0.021248
10 50 6 0.045 45 1.9066 0 0 0.020337 0 0 0 0.021263
10 50 6 0.045 50 1.9066 0 0 0.02106 0 0 0 0.021241
10 50 7 0.045 1 2.16642 0.399 0.024544 1.1073 32238 0.416 0.02257 1.1023
10 50 7 0.045 2 2.1664 0.094 0.0074384 0.21288 5965.2 0.099 0.0083828 0.21039
10 50 7 0.045 3 2.1664 0.014 0.0018222 0.044236 775.06 0.017 0.0014253 0.042877
10 50 7 0.045 4 2.1664 0.001 0.0001 0.01986 76.82 0.002 0.00019798 0.018128
10 50 7 0.045 5 2.1664 0 0 0.014777 6.17 0.001 0.0001 0.013624
10 50 7 0.045 6 2.1664 0 0 0.012432 0.4 0 0 0.01293
10 50 7 0.045 7 2.1664 0 0 0.012413 0.02 0 0 0.012855
10 50 7 0.045 8 2.1664 0 0 0.01229 0 0 0 0.012845
10 50 7 0.045 9 2.1664 0 0 0.012354 0 0 0 0.012853
10 50 7 0.045 10 2.1664 0 0 0.012717 0 0 0 0.012987
10 50 7 0.045 11 2.1664 0 0 0.013007 0 0 0 0.012985
10 50 7 0.045 12 2.1664 0 0 0.012716 0 0 0 0.012983
10 50 7 0.045 13 2.1664 0 0 0.012766 0 0 0 0.01298
10 50 7 0.045 14 2.1664 0 0 0.012756 0 0 0 0.012983
10 50 7 0.045 15 2.1664 0 0 0.012499 0 0 0 0.012979
10 50 7 0.045 17 2.1664 0 0 0.012526 0 0 0 0.012986
10 50 7 0.045 20 2.1664 0 0 0.012491 0 0 0 0.012984
10 50 7 0.045 25 2.1664 0 0 0.012472 0 0 0 0.012986
10 50 7 0.045 30 2.1664 0 0 0.012471 0 0 0 0.012981
10 50 7 0.045 35 2.1664 0 0 0.012461 0 0 0 0.012985
10 50 7 0.045 40 2.1664 0 0 0.01297 0 0 0 0.013517
10 50 7 0.045 45 2.1664 0 0 0.012461 0 0 0 0.012985
10 50 7 0.045 50 2.1664 0 0 0.012487 0 0 0 0.012982
10 50 8 0.045 1 2.20746 0.228 0.016986 0.60226 17693 0.213 0.017708 0.5853
10 50 8 0.045 2 2.2075 0.029 0.0024838 0.067978 1714.9 0.03 0.0025253 0.067248
10 50 8 0.045 3 2.2075 0.004 0.00038788 0.016682 116.68 0.003 0.00029394 0.014643
10 50 8 0.045 4 2.2075 0 0 0.0099051 6.46 0.001 0.0001 0.0091705
10 50 8 0.045 5 2.2075 0 0 0.0092878 0.24 0 0 0.0092912
10 50 8 0.045 6 2.2075 0 0 0.0089691 0 0 0 0.0088736
10 50 8 0.045 7 2.2075 0 0 0.011296 0 0 0 0.0099625
10 50 8 0.045 8 2.2075 0 0 0.0090521 0 0 0 0.0088767
10 50 8 0.045 9 2.2075 0 0 0.0093132 0 0 0 0.0099551
