k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time
10 1 3 0.045 10 1 1 15.5226 1 0 1.3216 0 0.00026792 0.044021 1.2773 39712 100000 1 0 1.2589
10 1 3 0.045 10 1 2 15.523 1 0 0.48908 0 5.2889e-05 0.033411 0.45558 18465 100000 1 0 0.45468
10 1 3 0.045 10 1 3 15.523 1 0 0.19169 0 4.3102e-05 0.025646 0.16598 10417 100000 1 0 0.17717
10 1 3 0.045 10 1 4 15.523 1 0 0.096107 0 3.9347e-05 0.020167 0.075874 6634.7 100000 1 0 0.089179
10 1 3 0.045 10 1 5 15.523 1 0 0.058142 0 3.5859e-05 0.015489 0.042593 4518.3 100000 1 0 0.05296
10 1 3 0.045 10 1 6 15.523 0.999 0.0001 0.044449 0 3.1283e-05 0.015208 0.029185 3261.6 100000 0.998 0.00019798 0.040552
10 1 3 0.045 10 1 7 15.523 0.997 0.00029394 0.036626 0 2.5992e-05 0.014369 0.022205 2436.7 100000 0.996 0.00038788 0.032776
10 1 3 0.045 10 1 8 15.523 0.996 0.00038788 0.031803 0 2.6038e-05 0.014206 0.017545 1868.4 100000 0.993 0.0008596 0.02931
10 1 3 0.045 10 1 9 15.523 0.993 0.00065758 0.027447 0 2.582e-05 0.013624 0.013774 1479.7 100000 0.988 0.0012687 0.024532
10 1 3 0.045 10 1 10 15.523 0.99 0.00090909 0.024621 0 2.5621e-05 0.013337 0.011233 1182.2 100000 0.986 0.0014182 0.022318
10 1 3 0.045 10 1 11 15.523 0.985 0.0016919 0.022801 0 2.5539e-05 0.013337 0.0094141 959.93 100000 0.981 0.0019586 0.021208
10 1 3 0.045 10 1 12 15.523 0.982 0.002097 0.021287 0 3.6337e-05 0.013384 0.0078436 792.75 100000 0.976 0.0024485 0.019796
10 1 3 0.045 10 1 13 15.523 0.97 0.0039394 0.020204 0 2.564e-05 0.013311 0.0068424 670.36 100000 0.96 0.0046465 0.018069
10 1 3 0.045 10 1 14 15.523 0.965 0.0047222 0.018572 0 2.5803e-05 0.012795 0.0057182 568.06 100000 0.95 0.0055556 0.016655
10 1 3 0.045 10 1 15 15.523 0.96 0.0052525 0.017703 0 2.4884e-05 0.012685 0.0049715 489.87 100000 0.941 0.0064838 0.016159
10 1 3 0.045 10 1 20 15.523 0.901 0.01606 0.015099 0 2.4093e-05 0.012277 0.0027764 249.13 100000 0.89 0.015455 0.013832
10 1 3 0.045 10 1 25 15.523 0.823 0.030072 0.014425 0 2.4363e-05 0.012622 0.0017584 141.05 100000 0.808 0.030036 0.013409
10 1 3 0.045 10 1 30 15.523 0.736 0.048994 0.013206 0 2.3328e-05 0.011976 0.0011822 85.56 100000 0.688 0.052986 0.011475
10 1 3 0.045 10 1 40 15.523 0.585 0.063712 0.011907 0 2.2271e-05 0.011175 0.00068545 36.96 100000 0.521 0.074807 0.011262
10 1 3 0.045 10 1 50 15.523 0.439 0.05412 0.012203 0 4.8664e-05 0.01168 0.00044699 16.97 100000 0.37 0.055455 0.010694
10 1 3 0.045 10 1 60 15.523 0.31 0.038889 0.010934 0 4.0469e-05 0.010575 0.00029023 9.21 100000 0.253 0.030395 0.010399
10 1 3 0.045 10 1 70 15.523 0.23 0.028182 0.010859 0 2.2026e-05 0.010584 0.00022511 5.14 100000 0.198 0.021006 0.01033
10 1 3 0.045 10 1 80 15.523 0.181 0.021555 0.010789 0 2.2396e-05 0.010558 0.00017185 2.92 100000 0.155 0.013409 0.010274
10 1 3 0.045 10 1 90 15.523 0.159 0.023858 0.0107 0 2.2294e-05 0.010514 0.00013976 2.45 100000 0.128 0.015168 0.010224
10 1 3 0.045 10 1 100 15.523 0.083 0.011526 0.011109 0 2.2684e-05 0.010941 0.00012061 1.2 100000 0.067 0.0076879 0.010315
10 1 3 0.045 10 1 125 15.523 0.034 0.0022667 0.01164 0 2.3411e-05 0.011515 6.6548e-05 0.41 100000 0.028 0.0020364 0.010957
10 1 3 0.045 10 1 150 15.523 0.019 0.0015545 0.010983 0 2.1606e-05 0.010902 3.8648e-05 0.22 100000 0.017 0.0014253 0.010102
10 1 3 0.045 10 1 175 15.523 0.012 0.0010667 0.011256 0 2.2789e-05 0.011187 2.5703e-05 0.13 100000 0.008 0.00074343 0.010704
10 1 3 0.045 10 1 200 15.523 0.012 0.0010667 0.01114 0 2.2348e-05 0.011071 2.5376e-05 0.13 100000 0.008 0.00074343 0.010762
10 1 3 0.045 10 1 300 15.523 0 0 0.010936 0 3.6484e-05 0.010876 4.6128e-06 0 100000 0 0 0.01053
10 1 3 0.045 10 1 400 15.523 0 0 0.010492 0 2.1056e-05 0.010448 4.3907e-06 0 100000 0 0 0.010111
10 1 3 0.045 10 1 500 15.523 0 0 0.01055 0 2.163e-05 0.010505 4.4899e-06 0 100000 0 0 0.010083
10 1 3 0.045 10 1 750 15.523 0 0 0.011328 0 2.2073e-05 0.011282 4.7795e-06 0 100000 0 0 0.01094
10 1 3 0.045 10 1 1000 15.523 0 0 0.010511 0 2.1505e-05 0.01046 5.0459e-06 0 100000 0 0 0.010075
10 1 3 0.045 10 1 1250 15.523 0 0 0.010617 0 2.1577e-05 0.010567 9.1414e-06 0 100000 0 0 0.010148
10 1 3 0.045 10 1 1500 15.523 0 0 0.011113 0 2.1499e-05 0.011067 4.5984e-06 0 100000 0 0 0.010593
10 1 3 0.045 10 1 2000 15.523 0 0 0.010725 0 2.1546e-05 0.010679 4.4541e-06 0 100000 0 0 0.010238
10 1 3 0.045 10 1 3000 15.523 0 0 0.011508 0 2.1414e-05 0.011463 4.7823e-06 0 100000 0 0 0.010994
10 1 4 0.045 10 1 1 19.2829 1 0 0.78337 0 0.00025533 0.024825 0.75825 25480 100000 1 0 0.77444
10 1 4 0.045 10 1 2 19.283 1 0 0.18762 0 4.7931e-05 0.019824 0.16772 9119.8 100000 1 0 0.1809
10 1 4 0.045 10 1 3 19.283 0.998 0.00019798 0.065355 0 4.5574e-05 0.013873 0.05141 4311.1 100000 0.998 0.00019798 0.061721
10 1 4 0.045 10 1 4 19.283 0.992 0.00074343 0.033444 0 4.3028e-05 0.010452 0.022923 2374.6 100000 0.995 0.0004798 0.031427
10 1 4 0.045 10 1 5 19.283 0.987 0.0013444 0.022315 0 2.8849e-05 0.0088071 0.013454 1456.4 100000 0.989 0.0011909 0.021731
10 1 4 0.045 10 1 6 19.283 0.978 0.0027434 0.017633 0 2.5799e-05 0.008405 0.0091774 953.95 100000 0.975 0.002904 0.016773
10 1 4 0.045 10 1 7 19.283 0.965 0.0045202 0.015155 0 2.535e-05 0.0084363 0.0066679 661.55 100000 0.963 0.0043747 0.014099
10 1 4 0.045 10 1 8 19.283 0.954 0.0059434 0.013327 0 2.5131e-05 0.0082776 0.0050007 478.98 100000 0.949 0.0057566 0.012913
10 1 4 0.045 10 1 9 19.283 0.929 0.010161 0.011829 0 2.4256e-05 0.0080378 0.0037437 357.94 100000 0.919 0.0086253 0.01132
10 1 4 0.045 10 1 10 19.283 0.911 0.011292 0.010978 0 2.441e-05 0.0079073 0.0030234 272.82 100000 0.899 0.011413 0.01049
10 1 4 0.045 10 1 11 19.283 0.878 0.018299 0.010273 0 2.3692e-05 0.0078301 0.0023966 210.91 100000 0.872 0.016986 0.0099731
10 1 4 0.045 10 1 12 19.283 0.842 0.020036 0.010046 0 2.4066e-05 0.0080083 0.0019906 166.71 100000 0.84 0.019394 0.0096157
10 1 4 0.045 10 1 13 19.283 0.798 0.026663 0.0092661 0 2.3632e-05 0.0076033 0.0016181 133.01 100000 0.79 0.021111 0.0090354
10 1 4 0.045 10 1 14 19.283 0.76 0.031717 0.009477 0 2.3666e-05 0.0079764 0.0014553 111.87 100000 0.763 0.023971 0.0091112
10 1 4 0.045 10 1 15 19.283 0.722 0.042137 0.0094947 0 2.4641e-05 0.0081666 0.0012806 92.47 100000 0.737 0.029829 0.0094294
10 1 4 0.045 10 1 20 19.283 0.568 0.053107 0.0083993 0 2.4735e-05 0.007679 0.00067012 37.97 100000 0.557 0.045304 0.0082836
10 1 4 0.045 10 1 25 19.283 0.441 0.042039 0.0083516 0 2.4074e-05 0.0078781 0.00042322 18.49 100000 0.419 0.037716 0.0082199
10 1 4 0.045 10 1 30 19.283 0.331 0.037716 0.008002 0 2.3928e-05 0.0076347 0.00031357 10.32 100000 0.299 0.035858 0.0076564
10 1 4 0.045 10 1 40 19.283 0.188 0.016218 0.0082382 0 2.4858e-05 0.007995 0.00018847 3.03 100000 0.169 0.011049 0.0081395
10 1 4 0.045 10 1 50 19.283 0.096 0.0098828 0.0075966 0 2.4887e-05 0.0074347 0.00011203 1.29 100000 0.086 0.0068727 0.007481
10 1 4 0.045 10 1 60 19.283 0.046 0.0047313 0.0075974 0 2.3695e-05 0.0074698 8.1473e-05 0.54 100000 0.042 0.0042788 0.0073818
10 1 4 0.045 10 1 70 19.283 0.025 0.002904 0.0078301 0 2.459e-05 0.0077353 4.9091e-05 0.3 100000 0.012 0.0010667 0.0075111
10 1 4 0.045 10 1 80 19.283 0.018 0.0014909 0.0079056 0 2.4551e-05 0.0078207 3.905e-05 0.22 100000 0.01 0.00090909 0.00774
10 1 4 0.045 10 1 90 19.283 0 0 0.0080176 0 2.435e-05 0.0079699 4.6701e-06 0 100000 0 0 0.0077072
10 1 4 0.045 10 1 100 19.283 0 0 0.0077758 0 2.4187e-05 0.007717 4.5169e-06 0 100000 0 0 0.007455
10 1 4 0.045 10 1 125 19.283 0 0 0.0076578 0 2.385e-05 0.0076108 4.6743e-06 0 100000 0 0 0.0074173
10 1 4 0.045 10 1 150 19.283 0 0 0.0077584 0 2.4125e-05 0.0077107 4.4503e-06 0 100000 0 0 0.0075393
10 1 4 0.045 10 1 175 19.283 0 0 0.0077988 0 2.3779e-05 0.0077516 4.699e-06 0 100000 0 0 0.0072992
10 1 4 0.045 10 1 200 19.283 0 0 0.0077233 0 2.4016e-05 0.0076761 4.4098e-06 0 100000 0 0 0.0073368
10 1 4 0.045 10 1 300 19.283 0 0 0.0082665 0 2.4068e-05 0.0082182 4.774e-06 0 100000 0 0 0.0079435
10 1 4 0.045 10 1 400 19.283 0 0 0.0074411 0 2.3842e-05 0.0073943 4.3786e-06 0 100000 0 0 0.0075791
10 1 4 0.045 10 1 500 19.283 0 0 0.0082897 0 2.5008e-05 0.0082404 4.8252e-06 0 100000 0 0 0.0079766
10 1 4 0.045 10 1 750 19.283 0 0 0.007732 0 2.3829e-05 0.0076848 4.387e-06 0 100000 0 0 0.0073896
10 1 4 0.045 10 1 1000 19.283 0 0 0.0077218 0 2.3667e-05 0.007675 4.6445e-06 0 100000 0 0 0.0074388
10 1 4 0.045 10 1 1250 19.283 0 0 0.0079113 0 2.4748e-05 0.007863 4.488e-06 0 100000 0 0 0.0077028
10 1 4 0.045 10 1 1500 19.283 0 0 0.0080094 0 2.4461e-05 0.0079611 4.7637e-06 0 100000 0 0 0.0079481
10 1 4 0.045 10 1 2000 19.283 0 0 0.0074116 0 2.3611e-05 0.0073651 4.3237e-06 0 100000 0 0 0.0073347
10 1 4 0.045 10 1 3000 19.283 0 0 0.0074462 0 2.3578e-05 0.0073999 4.509e-06 0 100000 0 0 0.007299
10 1 5 0.045 10 1 1 24.1249 0.996 0.00038788 0.40438 0 0.00016952 0.013477 0.3907 14667 100000 0.993 0.00065758 0.41104
10 1 5 0.045 10 1 2 24.125 0.983 0.0020313 0.067617 0 5.1876e-05 0.010539 0.056997 3751.2 100000 0.979 0.0022818 0.068831
10 1 5 0.045 10 1 3 24.125 0.956 0.0055192 0.0222 0 5.1047e-05 0.0073595 0.014764 1395 100000 0.949 0.0067667 0.021205
