k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time
10 1 3 0.045 10 1 1 0.0737216 0.999 0.0001 0.010147 6.3768e-05 9.4101e-06 0.0023154 0.0077284 717.27 100000 0.998 0.00019798 0.0087598
10 1 3 0.045 10 1 2 0.073722 0.999 0.0001 0.0073382 2.5474e-05 8.3018e-06 0.0021476 0.0051302 533.08 100000 0.998 0.00019798 0.0072241
10 1 3 0.045 10 1 3 0.073722 0.999 0.0001 0.006753 2.7013e-05 8.1924e-06 0.0022214 0.0044703 455.08 100000 0.996 0.00038788 0.0066161
10 1 3 0.045 10 1 4 0.073722 0.999 0.0001 0.0063548 2.6905e-05 8.1235e-06 0.0022042 0.0040908 412.05 100000 0.994 0.0005697 0.0062424
10 1 3 0.045 10 1 5 0.073722 0.999 0.0001 0.0066265 2.8261e-05 8.8057e-06 0.0024333 0.0041292 385.74 100000 0.994 0.0005697 0.0063118
10 1 3 0.045 10 1 6 0.073722 0.999 0.0001 0.0059272 2.5756e-05 8.2641e-06 0.0022037 0.0036622 362.38 100000 0.993 0.00065758 0.0057516
10 1 3 0.045 10 1 7 0.073722 0.997 0.00049596 0.0057628 2.4772e-05 8.1589e-06 0.0022092 0.0034958 346.27 100000 0.993 0.00065758 0.0056068
10 1 3 0.045 10 1 8 0.073722 0.997 0.00049596 0.0056307 2.544e-05 8.1575e-06 0.0021859 0.0033854 332.4 100000 0.992 0.00094545 0.0054878
10 1 3 0.045 10 1 9 0.073722 0.996 0.0005899 0.0057692 2.6259e-05 8.5826e-06 0.0022986 0.003409 320.15 100000 0.992 0.00094545 0.0055783
10 1 3 0.045 10 1 10 0.073722 0.994 0.00077172 0.0055541 2.5565e-05 8.3507e-06 0.002246 0.0032478 309.5 100000 0.99 0.0013131 0.0054185
10 1 3 0.045 10 1 11 0.073722 0.993 0.0008596 0.0053048 2.5349e-05 8.1123e-06 0.0021699 0.0030659 299.29 100000 0.99 0.0013131 0.0051849
10 1 3 0.045 10 1 12 0.073722 0.993 0.0008596 0.0053953 2.6097e-05 8.4965e-06 0.0022426 0.0030918 291.54 100000 0.99 0.0013131 0.0051417
10 1 3 0.045 10 1 13 0.073722 0.993 0.0008596 0.0055907 2.6844e-05 8.8396e-06 0.0023788 0.0031484 283.3 100000 0.99 0.0013131 0.0053494
10 1 3 0.045 10 1 14 0.073722 0.993 0.0008596 0.0053422 2.625e-05 8.4639e-06 0.0022636 0.0030175 276.28 100000 0.99 0.0013131 0.00518
10 1 3 0.045 10 1 15 0.073722 0.993 0.0008596 0.0051356 2.5319e-05 8.1835e-06 0.0022094 0.0028673 270.93 100000 0.989 0.0013929 0.0049901
10 1 3 0.045 10 1 20 0.073722 0.991 0.0010293 0.004941 2.5697e-05 8.2077e-06 0.0021933 0.0026879 243.62 100000 0.986 0.0016202 0.0047811
10 1 3 0.045 10 1 25 0.073722 0.987 0.0013444 0.0050674 2.6769e-05 8.8452e-06 0.0022955 0.002709 220.99 100000 0.984 0.0019636 0.0047982
10 1 3 0.045 10 1 30 0.073722 0.982 0.0018949 0.0047167 2.6488e-05 8.679e-06 0.0022371 0.0024155 202.72 100000 0.982 0.002097 0.0045913
10 1 3 0.045 10 1 40 0.073722 0.977 0.0023949 0.004362 2.5665e-05 8.2911e-06 0.0021875 0.0021142 182.06 100000 0.975 0.002904 0.0043056
10 1 3 0.045 10 1 50 0.073722 0.973 0.002597 0.0041048 2.5542e-05 8.2301e-06 0.0020978 0.0019479 166.9 100000 0.969 0.0033727 0.0040004
10 1 3 0.045 10 1 60 0.073722 0.968 0.0030061 0.0039662 2.4152e-05 8.2217e-06 0.0020781 0.0018312 154.76 100000 0.963 0.0035667 0.0039167
10 1 3 0.045 10 1 70 0.073722 0.959 0.0034535 0.0040036 2.4789e-05 8.422e-06 0.0021625 0.0017816 145.2 100000 0.958 0.0040768 0.0038683
10 1 3 0.045 10 1 80 0.073722 0.954 0.0041253 0.0038188 2.5576e-05 8.2874e-06 0.0020775 0.0016826 137.46 100000 0.951 0.0045444 0.0036791
