k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time
10 25 6 0.045 15 0.036502 0 0 0.010568 0 0 0 0.010485
10 25 6 0.045 17 0.036502 0 0 0.010085 0 0 0 0.010494
10 25 6 0.045 20 0.036502 0 0 0.010088 0 0 0 0.010488
10 25 6 0.045 25 0.036502 0 0 0.010068 0 0 0 0.010489
10 25 7 0.045 1 0.0452226 0.224 0.02063 0.55763 17214 0.239 0.015938 0.55873
10 25 7 0.045 2 0.045223 0.032 0.0034101 0.074398 2093.6 0.036 0.0039434 0.073132
10 25 7 0.045 3 0.045223 0.005 0.0004798 0.020864 204.49 0.002 0.00019798 0.018249
10 25 7 0.045 4 0.045223 0 0 0.0096039 17.15 0 0 0.0080293
10 25 7 0.045 5 0.045223 0 0 0.006677 1.51 0 0 0.0073813
10 25 7 0.045 6 0.045223 0 0 0.006878 0.1 0 0 0.0074273
10 25 7 0.045 7 0.045223 0 0 0.0066946 0 0 0 0.0074075
10 25 7 0.045 8 0.045223 0 0 0.0067736 0 0 0 0.0073978
10 25 7 0.045 9 0.045223 0 0 0.0064885 0 0 0 0.0063961
10 25 7 0.045 10 0.045223 0 0 0.0059976 0 0 0 0.0062377
10 25 7 0.045 11 0.045223 0 0 0.0063087 0 0 0 0.0065644
10 25 7 0.045 12 0.045223 0 0 0.005962 0 0 0 0.0065358
10 25 7 0.045 13 0.045223 0 0 0.0061115 0 0 0 0.0061641
10 25 7 0.045 14 0.045223 0 0 0.0060594 0 0 0 0.0061654
10 25 7 0.045 15 0.045223 0 0 0.0059623 0 0 0 0.0061668
10 25 7 0.045 17 0.045223 0 0 0.0060272 0 0 0 0.0061605
10 25 7 0.045 20 0.045223 0 0 0.0060318 0 0 0 0.0064261
10 25 7 0.045 25 0.045223 0 0 0.0060694 0 0 0 0.0061609
10 25 8 0.045 1 0.0583233 0.151 0.013029 0.29168 9125.9 0.113 0.012658 0.29072
10 25 8 0.045 2 0.058323 0.02 0.0018182 0.025406 605.05 0.006 0.0005697 0.024549
10 25 8 0.045 3 0.058323 0.003 0.00029394 0.0070951 32.79 0 0 0.0059399
10 25 8 0.045 4 0.058323 0 0 0.0043797 1.68 0 0 0.0044874
10 25 8 0.045 5 0.058323 0 0 0.0045704 0.11 0 0 0.0043685
10 25 8 0.045 6 0.058323 0 0 0.0042887 0.01 0 0 0.0047083
10 25 8 0.045 7 0.058323 0 0 0.0043505 0 0 0 0.0044048
10 25 8 0.045 8 0.058323 0 0 0.0043657 0 0 0 0.0041167
10 25 8 0.045 9 0.058323 0 0 0.0041613 0 0 0 0.0041253
10 25 8 0.045 10 0.058323 0 0 0.0040858 0 0 0 0.0041224
10 25 8 0.045 11 0.058323 0 0 0.0041436 0 0 0 0.0041796
10 25 8 0.045 12 0.058323 0 0 0.004113 0 0 0 0.0041792
10 25 8 0.045 13 0.058323 0 0 0.0040897 0 0 0 0.0041794
10 25 8 0.045 14 0.058323 0 0 0.0042416 0 0 0 0.0041764
10 25 8 0.045 15 0.058323 0 0 0.0042911 0 0 0 0.0042356
10 25 8 0.045 17 0.058323 0 0 0.004081 0 0 0 0.0041789
10 25 8 0.045 20 0.058323 0 0 0.0040826 0 0 0 0.0041806
10 25 8 0.045 25 0.058323 0 0 0.004137 0 0 0 0.0041749
10 50 3 0.045 1 0.0458561 0.96 0.0036364 3.4674 92906 0.948 0.0043394 3.4452
10 50 3 0.045 2 0.045856 0.922 0.0071879 3.2705 87347 0.902 0.0090869 3.2579
10 50 3 0.045 3 0.045856 0.846 0.01463 2.9703 79616 0.848 0.013632 2.979
10 50 3 0.045 4 0.045856 0.782 0.019471 2.7472 70716 0.774 0.018105 2.6474
10 50 3 0.045 5 0.045856 0.701 0.024746 2.3055 61261 0.683 0.025466 2.3092
10 50 3 0.045 6 0.045856 0.612 0.024501 1.9802 51845 0.597 0.030799 1.9722
10 50 3 0.045 7 0.045856 0.52 0.025657 1.6529 42843 0.513 0.030839 1.6525
10 50 3 0.045 8 0.045856 0.434 0.026913 1.5819 34605 0.435 0.031793 1.4827
10 50 3 0.045 9 0.045856 0.358 0.022259 1.326 27354 0.357 0.033385 1.1943
10 50 3 0.045 10 0.045856 0.281 0.017918 0.98862 21156 0.289 0.029474 0.89089
10 50 3 0.045 11 0.045856 0.221 0.015211 0.79783 16018 0.22 0.022626 0.71438
10 50 3 0.045 12 0.045856 0.168 0.012501 0.76425 11885 0.161 0.017353 0.73981
10 50 3 0.045 13 0.045856 0.132 0.011693 0.48346 8631 0.121 0.012181 0.46907
10 50 3 0.045 14 0.045856 0.1 0.010707 0.39209 6145.9 0.081 0.0096354 0.38155
10 50 3 0.045 15 0.045856 0.069 0.0088273 0.43725 4294.9 0.054 0.0073576 0.3863
10 50 3 0.045 17 0.045856 0.032 0.0038141 0.27079 1978.5 0.03 0.0029293 0.28141
10 50 3 0.045 20 0.045856 0.008 0.00094545 0.16742 529.18 0.007 0.00065758 0.18015
10 50 3 0.045 25 0.045856 0.001 0.0001 0.14199 37.68 0 0 0.16291
10 50 3 0.045 30 0.045856 0 0 0.12686 1.22 0 0 0.13389
10 50 3 0.045 35 0.045856 0 0 0.12448 0.02 0 0 0.13392
10 50 3 0.045 40 0.045856 0 0 0.12502 0 0 0 0.13485
10 50 3 0.045 45 0.045856 0 0 0.12624 0 0 0 0.13592
10 50 3 0.045 50 0.045856 0 0 0.12656 0 0 0 0.13602
10 50 4 0.045 1 0.0458898 0.896 0.010691 3.0587 84900 0.887 0.010233 3.0649
10 50 4 0.045 2 0.04589 0.773 0.017344 2.5242 69250 0.775 0.016439 2.5079
10 50 4 0.045 3 0.04589 0.615 0.021894 1.9576 52695 0.647 0.026759 1.9145
10 50 4 0.045 4 0.04589 0.471 0.027534 1.4012 37857 0.503 0.028779 1.3881
10 50 4 0.045 5 0.04589 0.333 0.020617 0.97327 25881 0.366 0.024691 0.96722
10 50 4 0.045 6 0.04589 0.232 0.016541 0.66252 16899 0.248 0.015653 0.65888
10 50 4 0.045 7 0.04589 0.152 0.012824 0.5702 10594 0.161 0.014524 0.45958
10 50 4 0.045 8 0.04589 0.102 0.0080768 0.35633 6376.2 0.114 0.011317 0.30858
10 50 4 0.045 9 0.04589 0.062 0.0058141 0.2803 3693.6 0.078 0.008804 0.21747
10 50 4 0.045 10 0.04589 0.04 0.0042424 0.22563 2072.1 0.047 0.0045364 0.21867
10 50 4 0.045 11 0.04589 0.02 0.0022222 0.16257 1120.6 0.027 0.0034051 0.14769
10 50 4 0.045 12 0.04589 0.014 0.0016202 0.11742 588.47 0.013 0.0017485 0.12294
10 50 4 0.045 13 0.04589 0.013 0.0013444 0.09101 298.84 0.005 0.0004798 0.099893
10 50 4 0.045 14 0.04589 0.007 0.00065758 0.080669 147.54 0.003 0.00029394 0.091705
10 50 4 0.045 15 0.04589 0.005 0.0004798 0.072257 70.66 0.001 0.0001 0.07124
10 50 4 0.045 17 0.04589 0.002 0.00019798 0.12344 14.47 0 0 0.086103
10 50 4 0.045 20 0.04589 0 0 0.074413 0.93 0 0 0.086204
10 50 4 0.045 25 0.04589 0 0 0.073875 0.01 0 0 0.086685
10 50 4 0.045 30 0.04589 0 0 0.073731 0 0 0 0.086228
10 50 4 0.045 35 0.04589 0 0 0.073628 0 0 0 0.086002
10 50 4 0.045 40 0.04589 0 0 0.073801 0 0 0 0.086332
10 50 4 0.045 45 0.04589 0 0 0.073347 0 0 0 0.086433
10 50 4 0.045 50 0.04589 0 0 0.074061 0 0 0 0.086013
10 50 5 0.045 1 0.0659621 0.781 0.014888 2.505 69483 0.762 0.018541 2.528
10 50 5 0.045 2 0.065962 0.534 0.020044 1.5399 42668 0.506 0.029863 1.5403
10 50 5 0.045 3 0.065962 0.33 0.018283 0.86009 23329 0.32 0.022222 0.84419
10 50 5 0.045 4 0.065962 0.182 0.016036 0.43553 11612 0.196 0.01958 0.431
10 50 5 0.045 5 0.065962 0.089 0.0076556 0.28851 5350.8 0.108 0.011248 0.29267
10 50 5 0.045 6 0.065962 0.045 0.0051263 0.17618 2302.2 0.05 0.0055556 0.18519
10 50 5 0.045 7 0.065962 0.02 0.0020202 0.08335 937.91 0.017 0.0014253 0.077656
10 50 5 0.045 8 0.065962 0.007 0.00065758 0.053986 364.8 0.009 0.00082727 0.0527
10 50 5 0.045 9 0.065962 0.001 0.0001 0.05034 133.36 0.003 0.00029394 0.051398
10 50 5 0.045 10 0.065962 0 0 0.041431 46.86 0.001 0.0001 0.046074
10 50 5 0.045 11 0.065962 0 0 0.039602 15.55 0 0 0.044948
10 50 5 0.045 12 0.065962 0 0 0.038538 5.03 0 0 0.044795
10 50 5 0.045 13 0.065962 0 0 0.034806 1.4 0 0 0.036078
10 50 5 0.045 14 0.065962 0 0 0.038532 0.49 0 0 0.045041
10 50 5 0.045 15 0.065962 0 0 0.034515 0.11 0 0 0.036429
10 50 5 0.045 17 0.065962 0 0 0.038354 0 0 0 0.044674
10 50 5 0.045 20 0.065962 0 0 0.038382 0 0 0 0.044921
10 50 5 0.045 25 0.065962 0 0 0.038358 0 0 0 0.044682
10 50 5 0.045 30 0.065962 0 0 0.034423 0 0 0 0.036361
10 50 5 0.045 35 0.065962 0 0 0.0351 0 0 0 0.03636
10 50 5 0.045 40 0.065962 0 0 0.034651 0 0 0 0.036361
10 50 5 0.045 45 0.065962 0 0 0.033989 0 0 0 0.035943
10 50 5 0.045 50 0.065962 0 0 0.075635 0 0 0 0.056944
10 50 6 0.045 1 0.0672729 0.572 0.021632 1.7532 49384 0.558 0.024481 1.7359
10 50 6 0.045 2 0.067273 0.27 0.021515 0.68566 19495 0.264 0.020307 0.68902
10 50 6 0.045 3 0.067273 0.097 0.0079707 0.25038 6558.9 0.11 0.0085859 0.24869
10 50 6 0.045 4 0.067273 0.034 0.0036808 0.10389 1970.3 0.036 0.0037414 0.10252
10 50 6 0.045 5 0.067273 0.012 0.0010667 0.05988 538.44 0.013 0.0011424 0.05471
10 50 6 0.045 6 0.067273 0.003 0.00029394 0.039967 136.89 0.001 0.0001 0.037147
10 50 6 0.045 7 0.067273 0 0 0.036617 32.35 0 0 0.032123
10 50 6 0.045 8 0.067273 0 0 0.029956 7.3 0 0 0.030484
10 50 6 0.045 9 0.067273 0 0 0.029748 1.51 0 0 0.030855
10 50 6 0.045 10 0.067273 0 0 0.029627 0.28 0 0 0.030357
10 50 6 0.045 11 0.067273 0 0 0.030257 0.06 0 0 0.030442
10 50 6 0.045 12 0.067273 0 0 0.031539 0 0 0 0.030209
10 50 6 0.045 13 0.067273 0 0 0.029602 0 0 0 0.030217
10 50 6 0.045 14 0.067273 0 0 0.029503 0 0 0 0.03069
10 50 6 0.045 15 0.067273 0 0 0.029844 0 0 0 0.030247
10 50 6 0.045 17 0.067273 0 0 0.031782 0 0 0 0.034689
10 50 6 0.045 20 0.067273 0 0 0.030559 0 0 0 0.030191
10 50 6 0.045 25 0.067273 0 0 0.031981 0 0 0 0.031443
10 50 6 0.045 30 0.067273 0 0 0.030243 0 0 0 0.030321
10 50 6 0.045 35 0.067273 0 0 0.029504 0 0 0 0.030194
10 50 6 0.045 40 0.067273 0 0 0.029814 0 0 0 0.031012
10 50 6 0.045 45 0.067273 0 0 0.029511 0 0 0 0.0302
10 50 6 0.045 50 0.067273 0 0 0.02951 0 0 0 0.030183
10 50 7 0.045 1 0.0947578 0.384 0.025802 1.0348 30462 0.382 0.022905 1.0248
10 50 7 0.045 2 0.094758 0.1 0.0088889 0.23661 6989.2 0.116 0.010448 0.23721
10 50 7 0.045 3 0.094758 0.023 0.0023949 0.058668 1343.2 0.028 0.0024404 0.058082
10 50 7 0.045 4 0.094758 0.002 0.00019798 0.033765 226.94 0.009 0.00082727 0.03046
10 50 7 0.045 5 0.094758 0.001 0.0001 0.019615 35.03 0.003 0.00029394 0.015649
10 50 7 0.045 6 0.094758 0 0 0.01066 4.98 0 0 0.011088
10 50 7 0.045 7 0.094758 0 0 0.010735 0.81 0 0 0.010942
10 50 7 0.045 8 0.094758 0 0 0.010448 0.18 0 0 0.013036
10 50 7 0.045 9 0.094758 0 0 0.012726 0.04 0 0 0.01125
10 50 7 0.045 10 0.094758 0 0 0.010413 0 0 0 0.010889
10 50 7 0.045 11 0.094758 0 0 0.010587 0 0 0 0.011117
10 50 7 0.045 12 0.094758 0 0 0.010511 0 0 0 0.011173
10 50 7 0.045 13 0.094758 0 0 0.010432 0 0 0 0.010849
10 50 7 0.045 14 0.094758 0 0 0.010419 0 0 0 0.010853
10 50 7 0.045 15 0.094758 0 0 0.010216 0 0 0 0.010725
10 50 7 0.045 17 0.094758 0 0 0.010305 0 0 0 0.010724
10 50 7 0.045 20 0.094758 0 0 0.010203 0 0 0 0.010727
10 50 7 0.045 25 0.094758 0 0 0.010278 0 0 0 0.010767
10 50 7 0.045 30 0.094758 0 0 0.010269 0 0 0 0.01073
10 50 7 0.045 35 0.094758 0 0 0.010248 0 0 0 0.010723
10 50 7 0.045 40 0.094758 0 0 0.010306 0 0 0 0.011045
10 50 7 0.045 45 0.094758 0 0 0.010653 0 0 0 0.011176
