k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time
10 1 3 0.045 10 1 1 0.219759 0.999 0.0001 0.011216 0 8.0346e-05 0.003199 0.0079093 716.25 100000 1 0 0.0088684
10 1 3 0.045 10 1 2 0.21976 0.999 0.0001 0.0073637 0 3.2207e-05 0.0021572 0.0051512 535.65 100000 0.999 0.0001 0.0072558
10 1 3 0.045 10 1 3 0.21976 0.999 0.0001 0.0066529 0 3.2112e-05 0.0021553 0.0044419 455.11 100000 0.995 0.0004798 0.0066083
10 1 3 0.045 10 1 4 0.21976 0.998 0.00019798 0.0062944 0 3.1024e-05 0.0021244 0.0041164 412.12 100000 0.993 0.00065758 0.0062072
10 1 3 0.045 10 1 5 0.21976 0.998 0.00019798 0.006002 0 3.2485e-05 0.0021457 0.0038023 381.96 100000 0.992 0.00074343 0.0059508
10 1 3 0.045 10 1 6 0.21976 0.998 0.00019798 0.0059057 0 3.1254e-05 0.0021524 0.0036986 361.02 100000 0.991 0.0010293 0.0057886
10 1 3 0.045 10 1 7 0.21976 0.997 0.00029394 0.0057383 0 3.2091e-05 0.0021782 0.0035058 345.31 100000 0.991 0.0010293 0.0056269
10 1 3 0.045 10 1 8 0.21976 0.996 0.00038788 0.0056742 0 3.1122e-05 0.0021578 0.0034613 333.79 100000 0.99 0.0011111 0.005541
10 1 3 0.045 10 1 9 0.21976 0.996 0.00038788 0.0057204 0 4.2088e-05 0.0022159 0.0034391 320.54 100000 0.989 0.0013929 0.0056528
10 1 3 0.045 10 1 10 0.21976 0.995 0.0004798 0.0058609 0 3.3381e-05 0.0023544 0.0034478 310.11 100000 0.989 0.0013929 0.0056347
10 1 3 0.045 10 1 11 0.21976 0.995 0.0004798 0.005521 0 3.2743e-05 0.0022346 0.0032313 299.26 100000 0.988 0.0014707 0.0052955
10 1 3 0.045 10 1 12 0.21976 0.995 0.0004798 0.0054981 0 3.2821e-05 0.0023006 0.0031402 292.04 100000 0.988 0.0014707 0.0052402
10 1 3 0.045 10 1 13 0.21976 0.995 0.0004798 0.0052114 0 3.277e-05 0.0021729 0.0029813 285.58 100000 0.988 0.0014707 0.0051374
10 1 3 0.045 10 1 14 0.21976 0.994 0.0005697 0.0052774 0 3.2363e-05 0.0022088 0.0030129 279.74 100000 0.987 0.0015465 0.0051049
10 1 3 0.045 10 1 15 0.21976 0.993 0.00065758 0.0051276 0 3.532e-05 0.0021684 0.002901 272.73 100000 0.987 0.0015465 0.0049718
10 1 3 0.045 10 1 20 0.21976 0.99 0.0011111 0.004961 0 3.3105e-05 0.0022143 0.0026894 241.33 100000 0.982 0.002097 0.0047877
10 1 3 0.045 10 1 25 0.21976 0.989 0.0011909 0.0046925 0 3.2658e-05 0.0021588 0.0024791 221.23 100000 0.982 0.002097 0.0045403
10 1 3 0.045 10 1 30 0.21976 0.985 0.0014899 0.004568 0 3.2757e-05 0.0021388 0.0023713 203.65 100000 0.98 0.0022222 0.0043879
10 1 3 0.045 10 1 40 0.21976 0.98 0.0020202 0.0042334 0 3.2906e-05 0.0021018 0.0020773 180.49 100000 0.974 0.0029535 0.0041053
10 1 3 0.045 10 1 50 0.21976 0.976 0.0022465 0.0040292 0 3.2323e-05 0.0020333 0.0019401 167.82 100000 0.971 0.0030899 0.0039313
10 1 3 0.045 10 1 60 0.21976 0.97 0.0029293 0.003937 0 3.1922e-05 0.0020447 0.0018387 155.12 100000 0.962 0.0037939 0.0038707
10 1 3 0.045 10 1 70 0.21976 0.96 0.0034343 0.0038271 0 3.1692e-05 0.0020261 0.0017458 146.15 100000 0.955 0.0041162 0.0037249
10 1 3 0.045 10 1 80 0.21976 0.954 0.0041253 0.0037196 0 3.1642e-05 0.0020128 0.0016541 137.7 100000 0.95 0.0043434 0.0036564
10 1 3 0.045 10 1 90 0.21976 0.952 0.0043394 0.0036658 0 3.1857e-05 0.0019941 0.0016167 129.81 100000 0.948 0.0045414 0.003568
10 1 3 0.045 10 1 100 0.21976 0.944 0.0051152 0.0036829 0 3.2112e-05 0.0020558 0.0015726 122.79 100000 0.945 0.0049242 0.0036894
10 1 3 0.045 10 1 125 0.21976 0.933 0.0062737 0.0034004 0 2.9988e-05 0.0019631 0.0013845 107.41 100000 0.932 0.0056323 0.0033215
10 1 3 0.045 10 1 150 0.21976 0.919 0.0070091 0.0032946 0 3.0689e-05 0.0019623 0.0012799 96.63 100000 0.92 0.0068687 0.0032101
10 1 3 0.045 10 1 175 0.21976 0.912 0.0071273 0.0032689 0 3.0928e-05 0.0020335 0.0011823 89.04 100000 0.911 0.0070495 0.0031124
10 1 3 0.045 10 1 200 0.21976 0.902 0.0078747 0.0031281 0 3.0106e-05 0.0019466 0.0011307 82.8 100000 0.902 0.0086828 0.0030482
10 1 3 0.045 10 1 300 0.21976 0.861 0.010484 0.0030777 0 2.9371e-05 0.0020435 0.00098215 65.83 100000 0.869 0.012666 0.0029964
10 1 3 0.045 10 1 400 0.21976 0.833 0.012738 0.0028431 0 2.9654e-05 0.0019579 0.00083484 55.78 100000 0.842 0.013976 0.0027592
10 1 3 0.045 10 1 500 0.21976 0.809 0.014565 0.0027555 0 2.8214e-05 0.0019514 0.00075573 47.73 100000 0.815 0.016237 0.0026835
10 1 3 0.045 10 1 750 0.21976 0.751 0.017676 0.0027686 0 3.0502e-05 0.0020747 0.00064357 36.61 100000 0.759 0.016787 0.0026483
10 1 3 0.045 10 1 1000 0.21976 0.718 0.017451 0.0025819 0 2.9392e-05 0.0019775 0.00055491 30.71 100000 0.718 0.018057 0.0024986
10 1 3 0.045 10 1 1250 0.21976 0.659 0.018605 0.0026095 0 2.9024e-05 0.0020621 0.00049909 25.34 100000 0.673 0.020375 0.0025086
