k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time
10 25 11 0.036 11 0.12357 0.0008 7.9439e-05 0.026438 0.009 0.0015 0.0001479 0.025971
10 25 11 0.036 12 0.12357 0.0002 1.998e-05 0.026561 0.003 0.0006 5.97e-05 0.025957
10 25 11 0.036 13 0.12357 0 0 0.026556 0 0.0003 2.994e-05 0.025984
10 25 11 0.036 14 0.12357 0 0 0.026586 0 0.0001 1e-05 0.025977
10 25 11 0.036 15 0.12357 0 0 0.026635 0 0 0 0.025957
10 25 11 0.036 16 0.12357 0 0 0.026546 0 0 0 0.026027
10 25 11 0.036 17 0.12357 0 0 0.026551 0 0 0 0.026033
10 25 11 0.036 20 0.12357 0 0 0.02657 0 0 0 0.026027
10 25 12 0.036 1 0.165548 0.5867 0.045298 0.045555 40.442 0.5903 0.042558 0.040121
10 25 12 0.036 2 0.16555 0.2785 0.033681 0.033352 5.755 0.2819 0.035037 0.03175
10 25 12 0.036 3 0.16555 0.1263 0.015954 0.030999 1.737 0.1246 0.017512 0.030243
10 25 12 0.036 4 0.16555 0.0532 0.0061559 0.030024 0.62 0.056 0.0075516 0.029526
10 25 12 0.036 5 0.16555 0.0216 0.0022757 0.029469 0.229 0.024 0.0028268 0.029054
10 25 12 0.036 6 0.16555 0.0088 0.00086342 0.029271 0.09 0.0104 0.0012331 0.02907
10 25 12 0.036 7 0.16555 0.0038 0.00036593 0.029338 0.039 0.0048 0.00055752 0.028677
10 25 12 0.036 8 0.16555 0.0017 0.00016728 0.029139 0.017 0.0018 0.00019696 0.028746
10 25 12 0.036 9 0.16555 0.0011 0.0001089 0.029004 0.011 0.0007 8.96e-05 0.028642
10 25 12 0.036 10 0.16555 0.0008 7.9439e-05 0.029156 0.008 0.0003 2.994e-05 0.028686
10 25 12 0.036 11 0.16555 0.0004 3.988e-05 0.028511 0.004 0.0001 1e-05 0.027888
10 25 12 0.036 12 0.16555 0 0 0.028337 0 0 0 0.027389
10 25 12 0.036 13 0.16555 0 0 0.027641 0 0 0 0.02739
10 25 12 0.036 14 0.16555 0 0 0.027708 0 0 0 0.027207
10 25 12 0.036 15 0.16555 0 0 0.027682 0 0 0 0.027234
10 25 12 0.036 16 0.16555 0 0 0.027675 0 0 0 0.027365
10 25 12 0.036 17 0.16555 0 0 0.02769 0 0 0 0.027357
10 25 12 0.036 20 0.16555 0 0 0.027685 0 0 0 0.027287
10 50 6 0.036 1 0.13052 0.9997 2.994e-05 0.44906 2432.8 0.9999 1e-05 0.45142
10 50 6 0.036 2 0.13052 0.9991 0.0001093 0.19117 1107.8 0.9988 0.00011868 0.19889
10 50 6 0.036 3 0.13052 0.9962 0.00090647 0.12573 630.65 0.9966 0.00050895 0.12513
10 50 6 0.036 4 0.13052 0.9902 0.0024664 0.094236 413.77 0.9903 0.0020179 0.090053
10 50 6 0.036 5 0.13052 0.9805 0.0051549 0.073906 297.69 0.9773 0.0058005 0.073303
10 50 6 0.036 6 0.13052 0.9662 0.010128 0.064203 227.94 0.9601 0.012751 0.06359
10 50 6 0.036 7 0.13052 0.9431 0.019752 0.05771 181.91 0.9389 0.021999 0.0571
10 50 6 0.036 8 0.13052 0.9153 0.032428 0.052987 148.79 0.9136 0.032427 0.052546
10 50 6 0.036 9 0.13052 0.8835 0.046144 0.049404 124.16 0.8787 0.047524 0.048987
10 50 6 0.036 10 0.13052 0.8451 0.06364 0.046779 104.72 0.8405 0.066456 0.046102
10 50 6 0.036 11 0.13052 0.8056 0.081891 0.044287 89.044 0.7999 0.085255 0.043862
10 50 6 0.036 12 0.13052 0.7641 0.10188 0.042334 76.11 0.7586 0.10439 0.042047
10 50 6 0.036 13 0.13052 0.7275 0.11923 0.040608 65.228 0.7197 0.1219 0.04038
10 50 6 0.036 14 0.13052 0.6896 0.13655 0.039283 56.099 0.6804 0.13767 0.039112
10 50 6 0.036 15 0.13052 0.6568 0.15221 0.038902 48.203 0.6436 0.15163 0.039051
10 50 6 0.036 16 0.13052 0.6221 0.16633 0.037379 41.435 0.612 0.1632 0.036944
10 50 6 0.036 17 0.13052 0.5901 0.17655 0.036097 35.374 0.5787 0.17481 0.035959
10 50 6 0.036 20 0.13052 0.5002 0.19473 0.033621 21.616 0.4841 0.19065 0.033641
10 50 7 0.036 1 0.151938 0.9989 0.00014894 0.27773 1405 0.9988 0.00015872 0.27741
10 50 7 0.036 2 0.15194 0.9936 0.001 0.13487 539.2 0.9933 0.0014065 0.13455
10 50 7 0.036 3 0.15194 0.9846 0.0033862 0.08875 292.81 0.9817 0.0037388 0.07932
10 50 7 0.036 4 0.15194 0.9667 0.0089501 0.063983 190.74 0.9611 0.0099668 0.062461
10 50 7 0.036 5 0.15194 0.9373 0.019819 0.055975 137.03 0.9271 0.022378 0.054898
10 50 7 0.036 6 0.15194 0.8993 0.036626 0.051025 104.57 0.8892 0.039963 0.049716
10 50 7 0.036 7 0.15194 0.8575 0.056 0.047365 82.361 0.846 0.060084 0.046373
10 50 7 0.036 8 0.15194 0.8102 0.076993 0.04491 66.296 0.8009 0.081511 0.043956
10 50 7 0.036 9 0.15194 0.7607 0.099105 0.042888 54.238 0.7557 0.10247 0.042056
10 50 7 0.036 10 0.15194 0.7166 0.11972 0.041292 44.788 0.71 0.12072 0.04056
10 50 7 0.036 11 0.15194 0.6735 0.13636 0.039938 37.174 0.6601 0.13968 0.039277
10 50 7 0.036 12 0.15194 0.6295 0.15313 0.038822 30.924 0.6183 0.15335 0.038309
10 50 7 0.036 13 0.15194 0.587 0.16474 0.037861 25.839 0.5766 0.16542 0.037364
10 50 7 0.036 14 0.15194 0.5515 0.17093 0.037115 21.551 0.5403 0.16964 0.036605
10 50 7 0.036 15 0.15194 0.5157 0.17548 0.036381 17.92 0.5027 0.17256 0.035965
