k n_trees depth sparsity v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size val_recall val_var_recall val_query_time
10 75 6 0.036 17 0.022994 0.5334 0.19134 0.028654 0.010233 0.00164 0.012065 0.004386 24.173 0.5344 0.18939 0.028083
10 75 6 0.036 20 0.022994 0.4617 0.19854 0.027066 0.010209 0.0016141 0.011933 0.002985 15.005 0.462 0.19687 0.026646
10 75 7 0.036 1 0.0234722 0.9982 0.00019696 0.37858 0.013011 0.0023911 0.023099 0.3398 2717.5 0.9984 0.00017762 0.38507
10 75 7 0.036 2 0.023472 0.9923 0.0011919 0.14866 0.013369 0.0024201 0.018331 0.11424 874.61 0.9916 0.0012107 0.14916
10 75 7 0.036 3 0.023472 0.9766 0.0048973 0.073616 0.011849 0.0024239 0.011961 0.047047 352.65 0.9746 0.0056405 0.073548
10 75 7 0.036 4 0.023472 0.9453 0.015033 0.051229 0.011769 0.0023816 0.010446 0.026314 186.16 0.9481 0.014471 0.049817
10 75 7 0.036 5 0.023472 0.9051 0.030815 0.040942 0.011525 0.0023227 0.0096108 0.017171 119.56 0.9078 0.030209 0.040397
10 75 7 0.036 6 0.023472 0.8555 0.05052 0.036441 0.01155 0.0023077 0.0093422 0.01292 85.9 0.8584 0.048978 0.035586
10 75 7 0.036 7 0.023472 0.7996 0.074134 0.033259 0.011417 0.0022758 0.0090766 0.01016 65.363 0.8035 0.07201 0.03262
10 75 7 0.036 8 0.023472 0.7417 0.09907 0.031141 0.011361 0.002232 0.0088872 0.0083241 51.665 0.7442 0.099906 0.030657
10 75 7 0.036 9 0.023472 0.6879 0.12219 0.029623 0.011335 0.0022126 0.0087802 0.0069598 41.619 0.6903 0.1233 0.029034
10 75 7 0.036 10 0.023472 0.6369 0.14377 0.028408 0.011312 0.0021978 0.0086776 0.0058873 33.977 0.6384 0.14621 0.027887
10 75 7 0.036 11 0.023472 0.5929 0.16426 0.027452 0.011289 0.0021662 0.0086328 0.0050201 27.942 0.5966 0.16271 0.026885
10 75 7 0.036 12 0.023472 0.5578 0.17533 0.028334 0.012895 0.0021738 0.0085768 0.0043444 23.079 0.5572 0.1747 0.026404
10 75 7 0.036 13 0.023472 0.5228 0.18551 0.025888 0.011231 0.0021332 0.0085044 0.0036957 19.028 0.5238 0.1835 0.025422
10 75 7 0.036 14 0.023472 0.4923 0.18958 0.026416 0.011562 0.0021602 0.009005 0.0033751 15.792 0.4931 0.18531 0.025928
10 75 7 0.036 15 0.023472 0.4639 0.18781 0.024861 0.011223 0.0021006 0.0084172 0.0028004 13.139 0.461 0.18358 0.024441
10 75 7 0.036 16 0.023472 0.4318 0.18115 0.024404 0.011204 0.0020946 0.0083673 0.0024197 10.811 0.4297 0.17957 0.023981
10 75 7 0.036 17 0.023472 0.4038 0.172 0.024074 0.011218 0.0020773 0.0083238 0.002125 8.91 0.3988 0.16983 0.023709
10 75 7 0.036 20 0.023472 0.3057 0.12813 0.023268 0.011191 0.0020467 0.008236 0.0014722 5.094 0.3036 0.13044 0.022879
10 75 8 0.036 1 0.0239515 0.991 0.0014204 0.24401 0.015292 0.0034376 0.0146 0.2104 1539.5 0.9918 0.0010939 0.24008
10 75 8 0.036 2 0.023951 0.9625 0.0081519 0.074879 0.013213 0.0032446 0.010318 0.047755 362.76 0.9666 0.0064509 0.074341
10 75 8 0.036 3 0.023951 0.9122 0.024055 0.044723 0.01308 0.0032236 0.0082168 0.019883 140.39 0.9182 0.02149 0.044145
10 75 8 0.036 4 0.023951 0.8449 0.051606 0.036011 0.012968 0.0032224 0.0076018 0.011914 78.083 0.858 0.043259 0.035378
10 75 8 0.036 5 0.023951 0.7747 0.082072 0.03217 0.012897 0.0031947 0.007313 0.0084501 52.009 0.7886 0.071802 0.031583
10 75 8 0.036 6 0.023951 0.7062 0.11085 0.030214 0.013057 0.0031764 0.0071635 0.0064747 37.529 0.7173 0.099971 0.029347
10 75 8 0.036 7 0.023951 0.6427 0.13662 0.028526 0.012831 0.0031475 0.0070198 0.0051927 28.195 0.6518 0.12654 0.028998
10 75 8 0.036 8 0.023951 0.5879 0.1562 0.027434 0.012822 0.0031314 0.0069179 0.0042308 21.722 0.5904 0.14976 0.026879
10 75 8 0.036 9 0.023951 0.5382 0.17045 0.026596 0.012821 0.0030602 0.0068764 0.0035055 16.991 0.5357 0.16404 0.026023
10 75 8 0.036 10 0.023951 0.4957 0.17435 0.025946 0.012787 0.003058 0.0068252 0.0029566 13.407 0.4881 0.17126 0.025446
10 75 8 0.036 11 0.023951 0.4529 0.17016 0.025387 0.012751 0.0030431 0.0067709 0.0024995 10.647 0.4406 0.1668 0.024955
10 75 8 0.036 12 0.023951 0.4126 0.1627 0.024958 0.012744 0.0030258 0.00673 0.0021333 8.511 0.3999 0.15867 0.024499
10 75 8 0.036 13 0.023951 0.3708 0.1478 0.024627 0.012739 0.0030371 0.0067017 0.0018192 6.815 0.3594 0.14532 0.02412
10 75 8 0.036 14 0.023951 0.3331 0.13269 0.02432 0.012723 0.0030121 0.0066841 0.0015676 5.517 0.3211 0.12699 0.023857
10 75 8 0.036 15 0.023951 0.2924 0.1147 0.024262 0.01285 0.0030153 0.0066923 0.0013796 4.436 0.2816 0.10763 0.02375
10 75 8 0.036 16 0.023951 0.2509 0.094554 0.023932 0.012831 0.002989 0.0066167 0.0011834 3.503 0.2453 0.091289 0.024939
10 75 8 0.036 17 0.023951 0.2155 0.078408 0.025437 0.013853 0.0031414 0.0069856 0.0011161 2.828 0.2077 0.072383 0.025075
10 75 8 0.036 20 0.023951 0.1286 0.039722 0.025398 0.014142 0.0031365 0.0069843 0.00080304 1.451 0.1178 0.034498 0.025334
10 75 9 0.036 1 0.029841 0.9699 0.0052092 0.13605 0.014904 0.0039303 0.009091 0.10788 841.23 0.9712 0.0050556 0.13521
10 75 9 0.036 2 0.029841 0.9012 0.026966 0.048319 0.014772 0.0039118 0.0075105 0.021867 154.55 0.9075 0.023818 0.047901
10 75 9 0.036 3 0.029841 0.8057 0.064622 0.035068 0.014644 0.0038952 0.0065186 0.0097576 60.299 0.8166 0.057102 0.034486
10 75 9 0.036 4 0.029841 0.7187 0.097198 0.031001 0.01453 0.0038859 0.0061531 0.006161 33.919 0.723 0.094125 0.030695
10 75 9 0.036 5 0.029841 0.628 0.12652 0.03054 0.015738 0.0037631 0.0062126 0.0045306 22.116 0.6315 0.1216 0.030056
10 75 9 0.036 6 0.029841 0.5518 0.1437 0.029222 0.015641 0.0037687 0.0060668 0.0034577 15.362 0.5468 0.14111 0.028857
10 75 9 0.036 7 0.029841 0.4788 0.14626 0.026943 0.014314 0.0037599 0.0058139 0.0027061 11.164 0.4758 0.14544 0.026502
10 75 9 0.036 8 0.029841 0.4182 0.13877 0.026317 0.014255 0.0037598 0.0057366 0.0022199 8.201 0.4156 0.1411 0.025936
10 75 9 0.036 9 0.029841 0.3562 0.12645 0.02582 0.014248 0.0037586 0.0056746 0.0018042 6.044 0.3559 0.12469 0.025492
10 75 9 0.036 10 0.029841 0.3046 0.11005 0.025466 0.014241 0.0037486 0.0056622 0.0015324 4.599 0.305 0.1085 0.025141
10 75 9 0.036 11 0.029841 0.2541 0.090334 0.025152 0.01421 0.003754 0.0056278 0.0012735 3.477 0.2576 0.089592 0.024836
10 75 9 0.036 12 0.029841 0.2101 0.0725 0.026331 0.014742 0.0039484 0.0061599 0.0012092 2.664 0.2112 0.071386 0.02562
10 75 9 0.036 13 0.029841 0.1698 0.054663 0.024859 0.014291 0.0037763 0.0055599 0.00091167 2.029 0.1682 0.053442 0.024434
10 75 9 0.036 14 0.029841 0.1403 0.042468 0.024612 0.014172 0.003744 0.0055809 0.00079503 1.591 0.1339 0.03968 0.024348
10 75 9 0.036 15 0.029841 0.1118 0.031152 0.024432 0.014165 0.0037409 0.0055465 0.00070157 1.225 0.1053 0.029411 0.024147
10 75 9 0.036 16 0.029841 0.0883 0.022375 0.024316 0.014099 0.0037417 0.0055394 0.00066327 0.945 0.0836 0.021432 0.024006
10 75 9 0.036 17 0.029841 0.0708 0.017104 0.024307 0.014172 0.0037867 0.0055199 0.00053809 0.737 0.0677 0.015742 0.024052
10 75 9 0.036 20 0.029841 0.0336 0.0068179 0.024011 0.01411 0.0038397 0.005444 0.00036701 0.342 0.033 0.0060971 0.023776
10 75 10 0.036 1 0.0313777 0.9269 0.01398 0.087055 0.017317 0.0045858 0.0066159 0.058296 439.9 0.9247 0.015996 0.086041
10 75 10 0.036 2 0.031378 0.8018 0.055052 0.038416 0.017023 0.0043671 0.0055538 0.011219 70.127 0.8021 0.052678 0.037698
10 75 10 0.036 3 0.031378 0.6747 0.097728 0.033439 0.017353 0.0044627 0.0057335 0.0056104 28.09 0.6661 0.095977 0.032224
10 75 10 0.036 4 0.031378 0.5559 0.12419 0.030926 0.016785 0.0045457 0.0056967 0.0036096 15.751 0.5493 0.1213 0.030349
10 75 10 0.036 5 0.031378 0.4586 0.12417 0.032921 0.019674 0.0043752 0.0058188 0.0026816 10.003 0.4521 0.12632 0.030151
10 75 10 0.036 6 0.031378 0.3686 0.11167 0.029273 0.016777 0.004339 0.0058345 0.0020243 6.623 0.3708 0.11384 0.02878
10 75 10 0.036 7 0.031378 0.2985 0.0918 0.028835 0.016775 0.0043519 0.0057942 0.0015674 4.581 0.2982 0.092609 0.02839
10 75 10 0.036 8 0.031378 0.2409 0.07247 0.028928 0.017014 0.0043457 0.0059744 0.001322 3.245 0.2362 0.071581 0.02806
10 75 10 0.036 9 0.031378 0.185 0.051787 0.028633 0.017159 0.0043178 0.005828 0.0010582 2.275 0.1847 0.052769 0.027783
10 75 10 0.036 10 0.031378 0.1426 0.036942 0.027965 0.016685 0.0043058 0.0058145 0.00084218 1.617 0.1411 0.037358 0.02768
10 75 10 0.036 11 0.031378 0.1117 0.026379 0.027939 0.016736 0.0043325 0.0058131 0.00079992 1.212 0.1081 0.02587 0.027618
10 75 10 0.036 12 0.031378 0.0835 0.018576 0.027776 0.016706 0.0044398 0.0057324 0.00062861 0.872 0.0802 0.016745 0.027485
10 75 10 0.036 13 0.031378 0.0636 0.012888 0.027721 0.016753 0.0042692 0.005904 0.0005348 0.657 0.0631 0.012181 0.028892
10 75 10 0.036 14 0.031378 0.047 0.0084795 0.027975 0.017025 0.0043194 0.0058523 0.00047775 0.481 0.0476 0.0084227 0.027798
10 75 10 0.036 15 0.031378 0.0345 0.0058456 0.027438 0.016726 0.0042802 0.005835 0.00034919 0.35 0.0364 0.0063214 0.02728
10 75 10 0.036 16 0.031378 0.0252 0.0039489 0.027376 0.016736 0.0042856 0.0057761 0.00028265 0.253 0.0274 0.0045938 0.02719
10 75 10 0.036 17 0.031378 0.0191 0.002788 0.02744 0.016803 0.0043074 0.0057926 0.00024577 0.192 0.0197 0.0030249 0.027079
10 75 10 0.036 20 0.031378 0.0068 0.00087463 0.02723 0.016734 0.0042884 0.005805 0.0001269 0.068 0.0087 0.0011755 0.027032
10 75 11 0.036 1 0.0337563 0.8568 0.032466 0.062125 0.01806 0.0064464 0.0050388 0.032339 232.38 0.8472 0.034467 0.060913
10 75 11 0.036 2 0.033756 0.6692 0.081393 0.037611 0.020809 0.0057706 0.0047693 0.0059999 31.28 0.6647 0.080044 0.034061
10 75 11 0.036 3 0.033756 0.5026 0.10186 0.035018 0.020903 0.0057413 0.0048234 0.0031609 12.413 0.5005 0.099289 0.031036
10 75 11 0.036 4 0.033756 0.3716 0.091965 0.033231 0.020229 0.0057341 0.0048392 0.0020581 6.578 0.372 0.090527 0.031449
10 75 11 0.036 5 0.033756 0.2703 0.069297 0.033653 0.021227 0.0057612 0.0048429 0.0014817 3.888 0.2721 0.069621 0.031109
10 75 11 0.036 6 0.033756 0.1945 0.048028 0.03299 0.020981 0.0057266 0.0048299 0.0011161 2.425 0.1936 0.048027 0.029564
10 75 11 0.036 7 0.033756 0.1355 0.030841 0.032356 0.020673 0.0057165 0.0048007 0.0008691 1.545 0.1359 0.031313 0.032233
10 75 11 0.036 8 0.033756 0.0961 0.020035 0.032141 0.020643 0.0056956 0.0047973 0.00068609 1.031 0.0929 0.018919 0.02923
10 75 11 0.036 9 0.033756 0.0685 0.012971 0.032198 0.020841 0.0057116 0.0047997 0.00054411 0.708 0.0649 0.01199 0.030144
10 75 11 0.036 10 0.033756 0.0487 0.0085068 0.031975 0.020759 0.0057012 0.0047777 0.00047437 0.496 0.0463 0.0074538 0.029064
10 75 11 0.036 11 0.033756 0.035 0.0052803 0.032305 0.020675 0.006226 0.0047398 0.00039667 0.354 0.0318 0.0046935 0.029497
10 75 11 0.036 12 0.033756 0.0246 0.0032781 0.032028 0.020492 0.0062394 0.004745 0.00028538 0.248 0.0229 0.0031487 0.029117
10 75 11 0.036 13 0.033756 0.0172 0.0020662 0.032129 0.020605 0.0062748 0.004729 0.00026157 0.173 0.0157 0.0021256 0.02935
10 75 11 0.036 14 0.033756 0.012 0.0014174 0.03211 0.020667 0.0062255 0.0047475 0.00017507 0.12 0.012 0.0016376 0.029153
10 75 11 0.036 15 0.033756 0.0083 0.0010021 0.031313 0.019927 0.0062374 0.0047252 0.00013469 0.083 0.0085 0.0010588 0.029922
10 75 11 0.036 16 0.033756 0.0054 0.00061145 0.031289 0.020509 0.0056937 0.0047302 0.00010215 0.054 0.0057 0.00065817 0.028322
10 75 11 0.036 17 0.033756 0.0038 0.00040597 0.031433 0.020612 0.0056968 0.0047516 8.5757e-05 0.038 0.0042 0.0004428 0.029709
10 75 11 0.036 20 0.033756 0.0011 0.0001089 0.030579 0.019344 0.0062155 0.0047218 5.0161e-05 0.011 0.0016 0.0001576 0.029807
10 75 12 0.036 1 0.0398581 0.7418 0.051965 0.051505 0.02082 0.0078202 0.0044884 0.018131 119.91 0.747 0.04894 0.050179
10 75 12 0.036 2 0.039858 0.4981 0.085552 0.038778 0.022997 0.0076418 0.0042428 0.0036018 14.635 0.4941 0.08468 0.03608
10 75 12 0.036 3 0.039858 0.3212 0.071462 0.036264 0.022699 0.0070605 0.0041861 0.0019978 5.469 0.3185 0.070698 0.035836
10 75 12 0.036 4 0.039858 0.203 0.044295 0.036402 0.023587 0.0070755 0.0041432 0.0012996 2.745 0.205 0.045841 0.034878
10 75 12 0.036 5 0.039858 0.1314 0.026841 0.036156 0.023708 0.007053 0.0041632 0.0009452 1.531 0.1319 0.026579 0.034056
10 75 12 0.036 6 0.039858 0.081 0.014393 0.035273 0.023164 0.0070267 0.004137 0.0006787 0.878 0.0801 0.013407 0.035383
10 75 12 0.036 7 0.039858 0.0489 0.0070859 0.035689 0.023733 0.0070176 0.0041322 0.00050592 0.511 0.0528 0.0076999 0.03349
10 75 12 0.036 8 0.039858 0.0303 0.0038758 0.035216 0.0234 0.0070256 0.0041148 0.00037159 0.307 0.0341 0.0045517 0.032123
10 75 12 0.036 9 0.039858 0.0211 0.0024472 0.032446 0.020793 0.006979 0.0040885 0.00029963 0.214 0.0218 0.0025673 0.031246
10 75 12 0.036 10 0.039858 0.0148 0.0017627 0.03166 0.020049 0.00698 0.0041178 0.00022823 0.151 0.0152 0.0016706 0.031182
10 75 12 0.036 11 0.039858 0.009 0.001 0.032674 0.021148 0.007002 0.0040678 0.00016449 0.091 0.0097 0.00097689 0.031731
10 75 12 0.036 12 0.039858 0.0063 0.00071102 0.034602 0.023107 0.007008 0.004064 0.00013433 0.063 0.0059 0.00061581 0.031625
10 75 12 0.036 13 0.039858 0.0044 0.00048112 0.03385 0.021119 0.0072296 0.0050945 0.00012185 0.044 0.0047 0.00050842 0.031982
10 75 12 0.036 14 0.039858 0.003 0.00031131 0.032289 0.020869 0.0069841 0.004063 9.0291e-05 0.03 0.0032 0.00035011 0.031666
10 75 12 0.036 15 0.039858 0.002 0.0001962 0.03152 0.019913 0.0071876 0.0040716 7.4614e-05 0.02 0.0025 0.00026401 0.031479
10 75 12 0.036 16 0.039858 0.0012 0.00011868 0.03516 0.023235 0.0075804 0.0040368 6.0588e-05 0.012 0.0018 0.00017694 0.031476
10 75 12 0.036 17 0.039858 0.0007 6.958e-05 0.031903 0.020066 0.0075278 0.0040215 5.2078e-05 0.007 0.0011 0.0001089 0.032432
10 75 12 0.036 20 0.039858 0 0 0.031495 0.020206 0.0069351 0.004042 4.0303e-05 0 0.0001 1e-05 0.031866
10 100 6 0.036 1 0.0253013 1 0 0.70637 0.015433 0.0023157 0.051043 0.63731 5156.3 1 0 0.70674
10 100 6 0.036 2 0.025301 0.9998 1.998e-05 0.40316 0.015291 0.002305 0.041494 0.34378 2774.3 1 0 0.40591
10 100 6 0.036 3 0.025301 0.9996 5.99e-05 0.22875 0.015559 0.0023042 0.029053 0.18149 1450.1 0.9992 7.9439e-05 0.22751
10 100 6 0.036 4 0.025301 0.998 0.00031632 0.14027 0.013208 0.0022708 0.022956 0.10151 802.05 0.9975 0.00028403 0.14075
10 100 6 0.036 5 0.025301 0.9938 0.0012028 0.098612 0.013162 0.0022629 0.020086 0.062782 486.97 0.9932 0.00097473 0.098493
10 100 6 0.036 6 0.025301 0.9851 0.0034514 0.077147 0.013158 0.002253 0.018639 0.042787 325.68 0.9865 0.0028306 0.076813
10 100 6 0.036 7 0.025301 0.974 0.0064905 0.065391 0.013143 0.0022684 0.017844 0.031816 236.81 0.9767 0.0054926 0.064812
10 100 6 0.036 8 0.025301 0.9585 0.01176 0.057999 0.013136 0.0022509 0.017358 0.02495 182.5 0.9602 0.010907 0.057477
10 100 6 0.036 9 0.025301 0.9352 0.020441 0.053065 0.013095 0.0022414 0.016983 0.02044 146.81 0.9381 0.019358 0.052653
10 100 6 0.036 10 0.025301 0.9062 0.032234 0.049563 0.01306 0.0022335 0.016748 0.017212 121.61 0.9142 0.028907 0.049026
10 100 6 0.036 11 0.025301 0.8777 0.044237 0.047027 0.013105 0.0022392 0.016557 0.014802 102.84 0.8842 0.042953 0.04651
10 100 6 0.036 12 0.025301 0.8428 0.058947 0.046605 0.013421 0.002251 0.017154 0.013444 88.352 0.8519 0.057914 0.04481
10 100 6 0.036 13 0.025301 0.8067 0.076942 0.043681 0.013388 0.0022351 0.016278 0.011439 76.464 0.8156 0.07337 0.042579
10 100 6 0.036 14 0.025301 0.7709 0.092656 0.04184 0.012979 0.0022155 0.016179 0.010121 66.636 0.7798 0.089141 0.041155
10 100 6 0.036 15 0.025301 0.7336 0.10846 0.040596 0.012934 0.0022115 0.016052 0.0090576 58.387 0.7412 0.10515 0.039998
10 100 6 0.036 16 0.025301 0.696 0.12605 0.039559 0.012924 0.0022132 0.015959 0.0081045 51.273 0.7026 0.12169 0.039007
10 100 6 0.036 17 0.025301 0.6662 0.1409 0.03867 0.012907 0.002202 0.015911 0.0072982 45.271 0.6683 0.1375 0.038033
10 100 6 0.036 20 0.025301 0.5853 0.17913 0.036558 0.012936 0.0021896 0.015766 0.0053353 31.112 0.5857 0.17588 0.035897
10 100 7 0.036 1 0.03088 0.9999 1e-05 0.46034 0.018102 0.0031608 0.030538 0.40826 3285.9 0.9997 2.994e-05 0.46023
10 100 7 0.036 2 0.03088 0.9983 0.00020732 0.19781 0.017215 0.0031691 0.022374 0.15468 1231.6 0.9979 0.00026586 0.19792
10 100 7 0.036 3 0.03088 0.9914 0.0015676 0.10412 0.016082 0.0031477 0.015813 0.068737 531.78 0.9923 0.0014722 0.10469
10 100 7 0.036 4 0.03088 0.9791 0.0046178 0.070809 0.016046 0.0031132 0.013561 0.037772 282.76 0.98 0.0046847 0.070296
10 100 7 0.036 5 0.03088 0.9612 0.010085 0.057028 0.016114 0.00314 0.012683 0.024775 179.27 0.9603 0.010845 0.056155
10 100 7 0.036 6 0.03088 0.9324 0.020671 0.049671 0.015931 0.0031009 0.01213 0.018197 127.87 0.9312 0.021728 0.04897
10 100 7 0.036 7 0.03088 0.8942 0.036143 0.047034 0.016131 0.0031278 0.01281 0.0147 97.892 0.8952 0.036994 0.045105
10 100 7 0.036 8 0.03088 0.8551 0.052486 0.043435 0.016478 0.0031243 0.011644 0.011861 78.091 0.8564 0.053392 0.041945
10 100 7 0.036 9 0.03088 0.8106 0.07196 0.040696 0.015842 0.003091 0.011486 0.0099419 64.085 0.8169 0.071176 0.039881
10 100 7 0.036 10 0.03088 0.7632 0.0938 0.039123 0.015823 0.0030779 0.011348 0.0085323 53.405 0.7738 0.090945 0.038364
10 100 7 0.036 11 0.03088 0.7204 0.11172 0.038277 0.016133 0.0030804 0.01129 0.0074303 45.015 0.7285 0.10969 0.0372
10 100 7 0.036 12 0.03088 0.6769 0.13107 0.036923 0.015826 0.0030769 0.011207 0.0064667 38.224 0.6834 0.12903 0.036191
10 100 7 0.036 13 0.03088 0.6387 0.14846 0.036047 0.015765 0.0030575 0.011165 0.0057044 32.623 0.6431 0.1457 0.035422
10 100 7 0.036 14 0.03088 0.6063 0.16297 0.035274 0.015773 0.0030652 0.011085 0.0050122 27.936 0.6076 0.15862 0.034623
10 100 7 0.036 15 0.03088 0.5782 0.1756 0.034697 0.015768 0.003043 0.011095 0.0044528 24.08 0.5775 0.16973 0.034001
10 100 7 0.036 16 0.03088 0.5517 0.18356 0.034138 0.015773 0.003018 0.011007 0.004006 20.85 0.5478 0.17965 0.033525
10 100 7 0.036 17 0.03088 0.528 0.18957 0.033726 0.015797 0.0030289 0.010984 0.0035792 17.976 0.5241 0.187 0.0331
10 100 7 0.036 20 0.03088 0.4623 0.1921 0.03265 0.015786 0.003004 0.010915 0.0026175 11.808 0.4523 0.18612 0.032123
10 100 8 0.036 1 0.0388399 0.9971 0.00040199 0.28176 0.020026 0.0041963 0.017977 0.23929 1909.1 0.9962 0.00060617 0.2825
10 100 8 0.036 2 0.03884 0.9844 0.0027794 0.10372 0.018777 0.0040334 0.013883 0.066755 515.44 0.9849 0.0025445 0.10404
10 100 8 0.036 3 0.03884 0.9589 0.011072 0.061997 0.018614 0.0040309 0.010638 0.028452 206.98 0.9578 0.0096088 0.061311
10 100 8 0.036 4 0.03884 0.9202 0.024917 0.04938 0.01848 0.0040313 0.0096955 0.016913 115.25 0.9198 0.023411 0.050011
10 100 8 0.036 5 0.03884 0.8695 0.046286 0.044351 0.018655 0.0040934 0.0093018 0.01204 77.268 0.8718 0.043688 0.043325
10 100 8 0.036 6 0.03884 0.8143 0.068574 0.040864 0.018223 0.0041441 0.0090146 0.0092058 56.616 0.8169 0.06605 0.039947
10 100 8 0.036 7 0.03884 0.757 0.091623 0.038766 0.018048 0.0041506 0.0088808 0.0073966 43.463 0.764 0.088292 0.037995
10 100 8 0.036 8 0.03884 0.7036 0.11518 0.037471 0.018104 0.004155 0.0087302 0.006187 34.475 0.7055 0.11213 0.037056
10 100 8 0.036 9 0.03884 0.654 0.13572 0.036289 0.017974 0.0041481 0.0086846 0.0051945 27.823 0.6549 0.13393 0.035664
10 100 8 0.036 10 0.03884 0.6089 0.15352 0.035425 0.017925 0.0041325 0.008613 0.0044654 22.815 0.6102 0.15157 0.034823
10 100 8 0.036 11 0.03884 0.5661 0.17045 0.034788 0.017981 0.0041508 0.0085425 0.0038289 18.8 0.5681 0.1642 0.034197
10 100 8 0.036 12 0.03884 0.5331 0.17583 0.034206 0.017943 0.0041247 0.008501 0.0033501 15.719 0.5322 0.17302 0.033696
10 100 8 0.036 13 0.03884 0.4992 0.18094 0.033825 0.017945 0.0041326 0.0085145 0.0029443 13.155 0.4941 0.17817 0.033612
10 100 8 0.036 14 0.03884 0.4696 0.18022 0.034231 0.018446 0.0042148 0.0086147 0.0026598 10.998 0.4615 0.17676 0.032853
10 100 8 0.036 15 0.03884 0.4375 0.17478 0.033451 0.018161 0.0041891 0.008466 0.002346 9.215 0.4299 0.17303 0.032565
10 100 8 0.036 16 0.03884 0.4055 0.16547 0.033361 0.018434 0.0041568 0.0084241 0.0020452 7.729 0.3988 0.16366 0.034232
10 100 8 0.036 17 0.03884 0.3763 0.1538 0.032845 0.018175 0.0041594 0.0083643 0.0018569 6.584 0.3684 0.15267 0.03248
10 100 8 0.036 20 0.03884 0.2811 0.11066 0.032257 0.018051 0.0041789 0.0083909 0.0013501 3.916 0.2739 0.10694 0.031468
10 100 9 0.036 1 0.0502803 0.9866 0.0020425 0.17228 0.021201 0.0053168 0.011941 0.13356 1043.2 0.9866 0.0022227 0.17114
10 100 9 0.036 2 0.05028 0.948 0.012028 0.065841 0.020501 0.0050004 0.0097363 0.030269 220.96 0.9465 0.01236 0.065263
10 100 9 0.036 3 0.05028 0.8832 0.033211 0.050286 0.022539 0.0050035 0.0087213 0.01369 89.548 0.8829 0.033611 0.049566
10 100 9 0.036 4 0.05028 0.8078 0.063122 0.044386 0.022192 0.0049685 0.0082567 0.0086941 52.046 0.8118 0.060721 0.043592
10 100 9 0.036 5 0.05028 0.7309 0.095831 0.041937 0.022119 0.0049934 0.0080903 0.0063743 35.279 0.7384 0.090055 0.041135
10 100 9 0.036 6 0.05028 0.6582 0.12574 0.03809 0.020243 0.0049827 0.0075825 0.0049291 25.723 0.6657 0.11799 0.037372
10 100 9 0.036 7 0.05028 0.6004 0.14629 0.037006 0.020164 0.0049764 0.007507 0.0040112 19.425 0.6027 0.13854 0.036254
10 100 9 0.036 8 0.05028 0.5486 0.1577 0.038619 0.020966 0.0050805 0.0086376 0.0035722 14.98 0.5463 0.15392 0.035972
10 100 9 0.036 9 0.05028 0.4951 0.16185 0.035769 0.020231 0.0049802 0.0073683 0.0028456 11.8 0.4962 0.16159 0.035082
10 100 9 0.036 10 0.05028 0.4494 0.15778 0.035276 0.020161 0.0049938 0.0073571 0.0024168 9.446 0.4517 0.16276 0.034698
10 100 9 0.036 11 0.05028 0.4066 0.15181 0.03492 0.020228 0.0049935 0.0072745 0.0020783 7.547 0.406 0.15434 0.034193
10 100 9 0.036 12 0.05028 0.3681 0.13819 0.034535 0.020133 0.0049886 0.0072717 0.0017998 6.13 0.3654 0.14371 0.033972
10 100 9 0.036 13 0.05028 0.3291 0.12341 0.034606 0.020301 0.0050438 0.0073394 0.0015841 4.982 0.3226 0.12594 0.033646
10 100 9 0.036 14 0.05028 0.29 0.10815 0.034036 0.020103 0.0049959 0.00723 0.0013596 4.06 0.2846 0.10855 0.033435
10 100 9 0.036 15 0.05028 0.2559 0.093018 0.033961 0.02016 0.0049914 0.0072455 0.0012317 3.381 0.2505 0.090971 0.033378
10 100 9 0.036 16 0.05028 0.2237 0.079988 0.033714 0.020101 0.0050019 0.0071916 0.0010977 2.777 0.2159 0.074251 0.033092
10 100 9 0.036 17 0.05028 0.1927 0.066423 0.033584 0.020108 0.0049912 0.0071856 0.00096939 2.269 0.1827 0.060091 0.033023
10 100 9 0.036 20 0.05028 0.1179 0.034444 0.033342 0.020153 0.0049837 0.0071823 0.00071515 1.277 0.1109 0.032043 0.032774
10 100 10 0.036 1 0.0540037 0.9585 0.0077155 0.10929 0.021775 0.0063476 0.0084177 0.072493 556.39 0.9584 0.0076371 0.10823
10 100 10 0.036 2 0.054004 0.8753 0.034354 0.049168 0.021308 0.0060068 0.0068559 0.014665 97.499 0.8797 0.03251 0.048618
10 100 10 0.036 3 0.054004 0.774 0.072416 0.043826 0.023294 0.0060373 0.0069505 0.0072143 40.977 0.7749 0.070711 0.043127
10 100 10 0.036 4 0.054004 0.6767 0.10549 0.041495 0.023138 0.0060453 0.0071681 0.0047957 24.037 0.6688 0.10423 0.040932
10 100 10 0.036 5 0.054004 0.5879 0.12641 0.038277 0.020985 0.0060228 0.0073267 0.0035952 15.992 0.5811 0.13034 0.037684
10 100 10 0.036 6 0.054004 0.5064 0.13678 0.037642 0.021055 0.0060123 0.0073781 0.0028362 11.272 0.5018 0.13952 0.037096
10 100 10 0.036 7 0.054004 0.4322 0.13077 0.037143 0.021044 0.0060222 0.0074536 0.0022743 8.189 0.4329 0.13528 0.036546
