k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time
10 1 7 0.036 1 1 1 0.0110151 0.2997 0.045916 0.012333 0.00090721 0.00010683 0.0017121 0.0093727 45.68 8000 0.2893 0.042278 0.010767
10 1 7 0.036 1 1 2 0.011015 0.1268 0.020743 0.0051118 0.00031977 8.068e-05 0.0017488 0.0026143 10.387 8000 0.1162 0.017575 0.0046969
10 1 7 0.036 1 1 3 0.011015 0.0576 0.0085508 0.0036538 0.00031238 7.5401e-05 0.0015223 0.0014143 3.551 8000 0.0542 0.0075699 0.0032382
10 1 7 0.036 1 1 4 0.011015 0.0305 0.0036634 0.0028752 0.00031372 7.2367e-05 0.0012915 0.00088738 1.483 8000 0.0276 0.0030213 0.0026154
10 1 7 0.036 1 1 5 0.011015 0.0186 0.0020761 0.0024688 0.00031848 7.0996e-05 0.0012389 0.00058522 0.8 8000 0.0151 0.0016837 0.0022625
10 1 7 0.036 1 1 6 0.011015 0.009 0.00093994 0.0021651 0.00031355 7.0414e-05 0.0012251 0.00031097 0.355 8000 0.0074 0.00080605 0.0019985
10 1 7 0.036 1 1 7 0.011015 0.0046 0.00049934 0.0018556 0.00031248 6.9738e-05 0.0011189 0.00016823 0.159 8000 0.0032 0.00031007 0.0018081
10 1 7 0.036 1 1 8 0.011015 0.0022 0.00021538 0.0017649 0.00031262 6.9677e-05 0.0011135 8.1683e-05 0.053 8000 0.0014 0.00013818 0.0017586
10 1 7 0.036 1 1 9 0.011015 0.0016 0.0001576 0.0017436 0.00031917 6.9323e-05 0.001118 6.067e-05 0.031 8000 0.0009 8.9279e-05 0.0017328
10 1 7 0.036 1 1 10 0.011015 0.0008 7.9439e-05 0.0017202 0.00031314 7.2597e-05 0.0011154 4.4549e-05 0.015 8000 0.0004 3.988e-05 0.0017169
10 1 7 0.036 1 1 11 0.011015 0 0 0.0018174 0.00031259 7.0642e-05 0.0012128 2.7302e-05 0 8000 0 0 0.0017006
10 1 7 0.036 1 1 12 0.011015 0 0 0.0018192 0.00031269 6.9547e-05 0.0011935 2.7142e-05 0 8000 0 0 0.001712
10 1 7 0.036 1 1 13 0.011015 0 0 0.0018106 0.00031252 6.922e-05 0.0011943 2.7293e-05 0 8000 0 0 0.0017086
10 1 7 0.036 1 1 14 0.011015 0 0 0.0018328 0.00031247 6.9425e-05 0.0012115 2.718e-05 0 8000 0 0 0.0017077
10 1 7 0.036 1 1 15 0.011015 0 0 0.0017088 0.0003112 7.6152e-05 0.0011217 2.7207e-05 0 8000 0 0 0.0016931
10 1 7 0.036 1 1 16 0.011015 0 0 0.0016997 0.0003166 6.9364e-05 0.0011138 2.7161e-05 0 8000 0 0 0.0016861
10 1 7 0.036 1 1 17 0.011015 0 0 0.0017037 0.00031108 7.3304e-05 0.0011193 2.7263e-05 0 8000 0 0 0.0016932
10 1 7 0.036 1 1 18 0.011015 0 0 0.0017008 0.00031592 7.1424e-05 0.0011135 2.7149e-05 0 8000 0 0 0.0016923
10 1 7 0.036 1 1 19 0.011015 0 0 0.0017043 0.00031759 6.9122e-05 0.0011179 2.7181e-05 0 8000 0 0 0.0016946
10 1 7 0.036 1 1 20 0.011015 0 0 0.0017078 0.00031252 7.4072e-05 0.0011216 2.7264e-05 0 8000 0 0 0.0016893
10 1 7 0.036 1 1 22 0.011015 0 0 0.0017039 0.00031427 6.9305e-05 0.0011205 2.7185e-05 0 8000 0 0 0.0016929
10 1 7 0.036 1 1 25 0.011015 0 0 0.0017056 0.0003127 6.9359e-05 0.0011233 2.7181e-05 0 8000 0 0 0.001693
10 1 7 0.036 1 1 30 0.011015 0 0 0.0017057 0.00031124 6.9372e-05 0.0011255 2.7075e-05 0 8000 0 0 0.0016946
